"","Codigo","Sexo","Edad","Carrera","Ciclo","Creditos","Vive_solo","Ha_jugado","Gasto","Costo","Frecuencia","Estudio","Amigos","Frecuencia_amigos","Promedio","Afecta","Favorito","Horas_juego","Jugar_es_divertido","Continua","Bueno","Arcade","Aventura","Deportes_y_carreras","Estrategia","Casual","RPG","MOBA","Peleas","Plataformas","Sandbox","Shooter","Simulacion","Consola","Movil","PC","Tablet"
"175","20221019","Masculino",18,"Ciencia de la Computación",2,22,FALSE,TRUE,0,0,1,24,TRUE,2,15,"No","rocket league",240,5,6,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"176","202120631","Masculino",20,"Ciencia de la Computación",3,22,TRUE,TRUE,100,12,3,5,TRUE,2,15,"Sí","chess.com",4,5,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"177","202110122","Masculino",19,"Ciencia de la Computación",4,6,FALSE,TRUE,100,50,9,5,TRUE,6,16,"Tal vez","valorant",8,6,6,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"178","201810519","Masculino",22,"Ingeniería Mecatrónica",9,16,TRUE,TRUE,0,0,3,4,TRUE,1,18.56,"No","clash of clans",200,7,6,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"179","202210159","Femenino",17,"Ciencia de Datos",4,12,FALSE,TRUE,0,0,0,8,FALSE,0,16.7,"No","plants vs zombies",1800,6,2,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"180","202110660","Masculino",18,"Ciencia de la Computación",4,21,FALSE,TRUE,50,20,4,8,TRUE,4,15.5,"Tal vez","fortnite",30,7,7,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"181","201810441","Masculino",21,"Ingeniería Mecatrónica",9,15,FALSE,TRUE,50,40,4,8,TRUE,4,17,"No","left 4 dead",235,7,7,7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"182","202220116","Femenino",19,"Ingeniería Electrónica",1,18,FALSE,TRUE,150,146,3,12,FALSE,6,18,"No","free fire",5,5,5,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"183","202220235","Masculino",19,"Bioingeniería",1,20,TRUE,TRUE,1,50,2,20,FALSE,NA,18,"Tal vez","vice city",2,6,6,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"184","202220269","Masculino",17,"Bioingeniería",1,20,FALSE,TRUE,50,20,2,10,FALSE,NA,18,"Tal vez","fifa",2,7,7,7,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"185","202010074","Masculino",20,"Ciencia de la Computación",6,15,FALSE,TRUE,0,150,5,6,TRUE,5,16.12,"No","league of legends",212,7,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"186","201810282","Masculino",21,"Ingeniería Mecatrónica",10,11,TRUE,TRUE,1000,250,3,10,TRUE,10,17,"Sí","crysis",48,6,6,6,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"187","202010054","Masculino",19,"Ciencia de la Computación",6,14,FALSE,TRUE,55,55,4,10,TRUE,4,17,"Tal vez","risk of rain 2",150,6,4,3,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"188","202010400","Masculino",19,"Ciencia de la Computación",6,14,FALSE,TRUE,185,185,2,6,TRUE,0,15.03,"Tal vez","fifa",2,6,7,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"189","201910028","Masculino",20,"Ingeniería Industrial",7,16,FALSE,TRUE,0,0,5,10,TRUE,1,15,"Tal vez","minecraft",100,7,7,7,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"190","201920081","Femenino",24,"Ingeniería Electrónica",7,21,TRUE,TRUE,50,50,1,4,TRUE,NA,18,"No",NA,88,7,7,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"191","202010257","Masculino",20,"Ingeniería Industrial",6,18,FALSE,TRUE,200,200,4,4,TRUE,1,16,"No","rocket league",570,7,7,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"192","202110443","Masculino",17,"Ciencia de la Computación",4,19,FALSE,TRUE,0,0,1,36,TRUE,1,14.45,"Tal vez","league of legends",NA,6,6,7,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"193","202220171","Masculino",17,"Ingeniería Civil",10,20,FALSE,TRUE,300,80,3,15,TRUE,2,16,"Sí","age of empires",13,6,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"194","202220276","Femenino",17,"Ingeniería Civil",1,20,FALSE,TRUE,0,0,2,20,FALSE,0,18,"No","skate",2,7,4,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"195","202220022","Masculino",23,"Ingeniería Electrónica",1,20,TRUE,TRUE,50,25,2,8,TRUE,14,16,"Tal vez","god of war",7,7,7,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"196","202110040","Masculino",19,"Ingeniería Mecánica",4,18,FALSE,TRUE,20,15,4,7,TRUE,1,14,"Sí","hearts of iron",1300,6,6,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"197","201910398","Masculino",21,"Ingeniería de la Energía",8,17,FALSE,TRUE,200,120,8,12,TRUE,3,14.7,"Sí","age of empires",2,6,7,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"198","202120085","Femenino",20,"Ingeniería Química",3,22,FALSE,TRUE,0,0,3,4,TRUE,3,14,"No","stum  glus",5,5,5,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"199","202010009","Masculino",21,"Ciencia de la Computación",3,22,FALSE,TRUE,0,0,1,5,FALSE,0,17.4,"No","paladins",2000,7,7,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"200","202110559","Masculino",21,"Ingeniería Civil",4,16,FALSE,TRUE,0,0,1,8,FALSE,0,12,"Tal vez","resident evil",1,4,4,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"201","202120475","Masculino",18,"Ingeniería Ambiental",3,21,TRUE,TRUE,50,0,2,16,FALSE,NA,13,"Tal vez","left 4 dead",2,6,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"202","202020024","Femenino",19,"Ingeniería Ambiental",5,18,FALSE,TRUE,50,50,6,15,TRUE,2,12.24,"Tal vez","splaton",20,7,7,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
