FECHA_CORTE,FECHA,HORA,DEPARTAMENTO,CODIGO_VÍA,KILOMETRO,MODALIDAD,FALLECIDOS,HERIDOS
20211222,20210225,4.5,LIMA,PE-1N,23,DESPISTE,0,1
20211222,20210225,8,LIMA,PE-1S,24,CHOQUE,0,1
20211222,20210225,6.5,ICA,PE-30A,28,CHOQUE,0,1
20211222,20210225,11,JUNIN,PE-3S,63,CHOQUE,0,1
20211222,20210225,11,JUNIN,PE-3S,63,CHOQUE,0,1
20211222,20210225,NA,LIMA,PE-1N,73,DESPISTE,0,1
20211222,20210225,NA,LIMA,PE-1N,78,DESPISTE,0,1
20211222,20210225,NA,LIMA,PE-1N,78,DESPISTE,0,1
20211222,20210225,17.33,JUNIN,PE-3N,82,DESPISTE,0,1
20211222,20210225,17.33,JUNIN,PE-3N,82,DESPISTE,0,1
20211222,20210225,12,HUANUCO,PE-18A,91,DESPISTE,0,0
20211222,20210225,9.92,LAMBAYEQUE,PE-1NJ,121,DESPISTE,0,1
20211222,20210225,15.83,CAJAMARCA,PE-06A,150,DESPISTE,0,0
20211222,20210225,15.83,CAJAMARCA,PE-06A,150,DESPISTE,0,1
20211222,20210225,4.78,ANCASH,PE-1N,315,CHOQUE,0,1
20211222,20210225,4.78,ANCASH,PE-1N,315,CHOQUE,0,1
20211222,20210225,7.5,LA LIBERTAD,PE-1N,643,NA,0,1
20211222,20210225,7.5,LA LIBERTAD,PE-1N,643,NA,0,1
20211222,20210225,19.67,SAN MARTIN,PE-5N,653,CHOQUE,0,2
20211222,20210225,11,AREQUIPA,PE-1S,989,CHOQUE,0,1
20211222,20210225,9,PUNO,PE-3S,1156,DESPISTE,0,0
20211222,20210225,9,PUNO,PE-3S,1156,DESPISTE,0,1
20211222,20210225,15,TACNA,PE-1S,1285,DESPISTE,0,1
20211222,20210226,20,LIMA,PE-1S,8,CHOQUE,0,0
20211222,20210226,17,LIMA,PE-1S,30,VOLCADURA,0,1
20211222,20210226,16.33,LIMA,PE-1N,44,DESPISTE,0,0
20211222,20210226,23.92,LIMA,PE-1N,44,CHOQUE,0,1
20211222,20210226,13.92,JUNIN,PE-3S,60,DESPISTE,0,1
20211222,20210226,12.83,CUSCO,PE-34J,65,DESPISTE,0,1
20211222,20210226,16.33,LIMA,PE-1N,103,DESPISTE,0,1
20211222,20210226,19.25,LIMA,PE-1S,109,DESPISTE,0,0
20211222,20210226,19.25,LIMA,PE-1S,109,DESPISTE,0,1
20211222,20210226,3.5,JUNIN,PE-22,153,VOLCADURA,0,1
20211222,20210226,15.53,LIMA,PE-1S,173,DESPISTE,0,1
20211222,20210226,17,ICA,PE-1S,194,CHOQUE,0,1
20211222,20210226,9,PUNO,PE-34A,208,DESPISTE,1,1
20211222,20210226,7,LIMA,PE-1N,209,DESPISTE,0,1
20211222,20210226,17.83,MADRE DE DIOS,PE-30C,328,DESPISTE,0,1
20211222,20210226,13.17,MADRE DE DIOS,PE-30C,432,CHOQUE,0,1
20211222,20210226,14.33,LAMBAYEQUE,PE-1N,824,DESPISTE,0,1
20211222,20210226,14.33,LAMBAYEQUE,PE-1N,824,DESPISTE,0,1
20211222,20210226,5.5,MOQUEGUA,PE-1S,1094,CHOQUE,0,2
20211222,20210227,1.25,PUNO,PE-34B,4,CHOQUE,1,3
20211222,20210227,21.67,PUNO,PE-34B,4,CHOQUE,0,1
20211222,20210227,7,ICA,PE-28A,26,DESPISTE,0,1
20211222,20210227,16.5,JUNIN,PE-3S,57,CHOQUE,1,0
20211222,20210227,16.5,JUNIN,PE-3S,57,CHOQUE,0,1
20211222,20210227,6.5,LIMA,PE-1S,169,DESPISTE,0,1
20211222,20210227,6.5,LIMA,PE-1S,169,DESPISTE,0,1
20211222,20210227,6.5,ICA,PE-1S,185,DESPISTE,0,1
20211222,20210227,7.67,ICA,PE-1S,315,CHOQUE,1,0
20211222,20210227,13.5,APURIMAC,PE-30A,393,VOLCADURA,0,1
20211222,20210227,14,APURIMAC,PE-30A,393,VOLCADURA,0,0
20211222,20210227,8.33,SAN MARTIN,PE-5N,486,DESPISTE,0,1
20211222,20210227,5.25,LA LIBERTAD,PE-1N,561,CHOQUE,0,1
20211222,20210227,20.33,LAMBAYEQUE,PE-1N,806,CHOQUE,0,1
20211222,20210227,19.92,AREQUIPA,PE-1S,1057,CHOQUE,0,0
20211222,20210227,19.92,AREQUIPA,PE-1S,1057,CHOQUE,0,1
20211222,20210228,21.75,JUNIN,PE-22B,3,ESPECIAL,0,1
20211222,20210228,19.88,LORETO,LO-103,8,CHOQUE,0,1
20211222,20210228,11.5,UCAYALI,PE-18C,10,DESPISTE,0,1
20211222,20210228,23.5,AREQUIPA,PE-34C,22,DESPISTE,1,2
20211222,20210228,21.42,LA LIBERTAD,PE-10A,22,CHOQUE,0,1
20211222,20210228,17.5,LIMA,PE-22,67,DESPISTE,0,0
20211222,20210228,20.75,LAMBAYEQUE,PE-1NJ,70,CHOQUE,0,0
20211222,20210228,20.75,LAMBAYEQUE,PE-1NJ,70,CHOQUE,0,1
20211222,20210228,18.25,LIMA,PE-22,109,DESPISTE,0,0
20211222,20210228,18.25,LIMA,PE-22,109,DESPISTE,0,1
20211222,20210228,0.08,TUMBES,PE-1N,160,CHOQUE,4,0
20211222,20210228,0.08,TUMBES,PE-1N,160,CHOQUE,0,1
20211222,20210228,4.5,LA LIBERTAD,PE-10C,276,DESPISTE,0,1
20211222,20210228,6.75,ICA,PE-1S,333,CHOQUE,0,0
20211222,20210228,6,LA LIBERTAD,PE-1N,525,ATROPELLO,1,1
20211222,20210228,20.5,SAN MARTIN,PE-5N,725,CHOQUE,0,1
20211222,20210228,18.68,AREQUIPA,PE-1S,944,DESPISTE,0,0
20211222,20210301,14.58,UCAYALI,PE-18C,18,DESPISTE,0,0
20211222,20210301,9.17,UCAYALI,PE-18C,22,CHOQUE,0,4
20211222,20210301,23,HUANUCO,PE-18A,36,DESPISTE,0,0
20211222,20210301,17,LAMBAYEQUE,PE-1NJ,56,CHOQUE,0,4
20211222,20210301,18.33,ANCASH,PE-16,65,DESPISTE,0,0
20211222,20210301,6,AREQUIPA,PE-34A,72,DESPISTE,0,0
20211222,20210301,12.5,LIMA,PE-22,72,DESPISTE,0,0
20211222,20210301,NA,LIMA,PE-1N,85,CHOQUE,1,0
20211222,20210301,NA,LIMA,PE-1N,95,DESPISTE,0,1
20211222,20210301,17.08,LIMA,PE-1S,127,CHOQUE,0,3
20211222,20210301,12.92,UCAYALI,PE-18C,134,CHOQUE,0,3
20211222,20210301,15.75,PASCO,PE-22,152,CHOQUE,0,0
20211222,20210301,2.72,AREQUIPA,PE-1S,586,CHOQUE,0,3
20211222,20210301,16.75,LAMBAYEQUE,PE-1N,872,CHOQUE,0,0
20211222,20210301,3.83,PIURA,PE-1N,987,DESPISTE,0,1
20211222,20210301,17.08,MOQUEGUA,PE-1S,1161,CHOQUE,0,0
20211222,20210301,9.75,TACNA,PE-1S,1270,DESPISTE,0,2
20211222,20210302,21.5,CAJAMARCA,NA,0,DESPISTE,1,4
20211222,20210302,1.33,ANCASH,AN-110,5,DESPISTE,0,1
20211222,20210302,15.17,LORETO,LO-103,45,DESPISTE,0,1
20211222,20210302,1.92,JUNIN,PE-3N,50,DESPISTE,0,2
20211222,20210302,7.5,CUSCO,PE-30C,67,CHOQUE,4,0
20211222,20210302,10.5,PASCO,PA-107,103,CHOQUE,0,0
20211222,20210302,23.25,LIMA,PE-1S,104,DESPISTE,0,1
20211222,20210302,9.08,ANCASH,PE-16,114,CHOQUE,0,0
20211222,20210302,13.5,LA LIBERTAD,PE-3N,154,CHOQUE,1,0
20211222,20210302,15.5,PUNO,PE-34A,208,DESPISTE,0,1
20211222,20210302,6,ICA,PE-1S,221,DESPISTE,1,0
20211222,20210302,10,PUNO,PE-34B,225,DESPISTE,0,1
20211222,20210302,10.5,PUNO,PE-34A,250,CHOQUE,0,2
20211222,20210302,22.5,ANCASH,PE-1N,380,CHOQUE,0,1
20211222,20210302,5.17,ANCASH,PE-1N,423,CHOQUE,0,5
20211222,20210302,5.67,SAN MARTIN,PE-5N,652,DESPISTE,0,0
20211222,20210302,7.25,CUSCO,PE-3S,1065,CHOQUE,0,2
20211222,20210303,0.5,LIMA,PE-1S,9,CHOQUE,0,1
20211222,20210303,13.5,UCAYALI,PE-18C,20,CHOQUE,0,4
20211222,20210303,5.5,AREQUIPA,PE-34A,29,DESPISTE,0,0
20211222,20210303,14.67,LIMA,PE-22,109,CHOQUE,0,1
20211222,20210303,7.75,ANCASH,PE-3N,148,CHOQUE,1,4
20211222,20210303,5.5,ICA,PE-1S,183,CHOQUE,0,0
20211222,20210303,NA,ICA,PE-1S,183,DESPISTE,0,0
20211222,20210303,19.33,APURIMAC,PE-30A,306,CHOQUE,0,0
20211222,20210303,8.5,ANCASH,PE-1N,399,DESPISTE,0,0
20211222,20210303,17.83,LAMBAYEQUE,PE-1N,836,ATROPELLO,0,1
20211222,20210303,21.33,CUSCO,PE-3S,1114,CHOQUE,1,0
20211222,20210304,11,LORETO,LO-103,14,ESPECIAL,0,1
20211222,20210304,18.5,PIURA,PE-1NN,14,CHOQUE,0,0
20211222,20210304,19,LIMA,PE-20A,28,ATROPELLO,0,3
20211222,20210304,20,LA LIBERTAD,PE-10A,69,CHOQUE,0,3
20211222,20210304,0.17,LIMA,PE-22,85,DESPISTE,0,0
20211222,20210304,7.83,LIMA,PE-1N,115,CHOQUE,0,2
20211222,20210304,20.83,CUSCO,PE-30C,125,CHOQUE,0,2
20211222,20210304,6.83,LIMA,PE-1N,149,CHOQUE,1,1
20211222,20210304,2.25,ANCASH,PE-1N,396,CHOQUE,0,1
20211222,20210304,3.75,ANCASH,PE-1N,396,CHOQUE,0,2
20211222,20210304,22.5,MADRE DE DIOS,PE-30C,417,CHOQUE,0,2
20211222,20210304,13.17,LA LIBERTAD,PE-1N,517,CHOQUE,0,1
20211222,20210304,13.5,LA LIBERTAD,PE-1N,517,CHOQUE,0,2
20211222,20210304,12.93,LA LIBERTAD,PE-1N,575,CHOQUE,0,1
20211222,20210304,3.67,LA LIBERTAD,PE-1N,634,DESPISTE,0,0
20211222,20210304,21,AREQUIPA,PE-1S,653,DESPISTE,0,4
20211222,20210304,10,LAMBAYEQUE,PE-1N,807,CHOQUE,0,1
20211222,20210304,16,CUSCO,PE-3S,950,CHOQUE,0,9
20211222,20210305,15.17,AYACUCHO,PE-28B,17,CHOQUE,0,0
20211222,20210305,11.75,ANCASH,PE-3N,34,DESPISTE,0,2
20211222,20210305,22.33,CAJAMARCA,PE-08B,37,DESPISTE,0,0
20211222,20210305,16.75,CAJAMARCA,PE-3N,47,CHOQUE,0,1
20211222,20210305,5.25,AREQUIPA,PE-34A,62,DESPISTE,0,2
20211222,20210305,22.5,LAMBAYEQUE,PE-1NJ,71,CHOQUE,0,2
20211222,20210305,7.5,LIMA,PE-22,126,CHOQUE,0,0
20211222,20210305,17,AYACUCHO,PE-28B,170,CHOQUE,0,4
20211222,20210305,3.5,ANCASH,PE-1N,338,CHOQUE,0,0
20211222,20210305,19.75,ICA,PE-1S,379,CHOQUE,0,0
20211222,20210305,7.25,LA LIBERTAD,PE-1N,602,CHOQUE,0,1
20211222,20210305,20.75,PIURA,PE-1N,899,CHOQUE,2,0
20211222,20210305,15.5,CUSCO,PE-3S,937,ATROPELLO,0,0
20211222,20210306,17,AREQUIPA,PE-34A,0,CHOQUE,0,0
20211222,20210306,12.5,ICA,PE-1S,0,DESPISTE,0,3
20211222,20210306,19.5,LIMA,PE-1NE,5,DESPISTE,0,2
20211222,20210306,5.83,LIMA,PE-1S,47,DESPISTE,0,0
20211222,20210306,8,JUNIN,PE-22,134,CHOQUE,0,0
20211222,20210306,18.5,LIMA,PE-1N,145,DESPISTE,0,1
20211222,20210306,14.33,ICA,PE-1S,204,CHOQUE,0,1
20211222,20210306,15.67,AYACUCHO,PE-3S,320,DESPISTE,0,2
20211222,20210306,11.83,APURIMAC,PE-30A,378,DESPISTE,0,4
20211222,20210306,2.42,LAMBAYEQUE,PE-1N,758,ATROPELLO,0,0
20211222,20210306,15.5,CUSCO,PE-3S,1015,DESPISTE,0,2
20211222,20210306,22.33,CUSCO,PE-3S,1099,CHOQUE,0,5
20211222,20210306,20.17,MOQUEGUA,PE-1S,1196,ATROPELLO,0,0
20211222,20210307,11.5,JUNIN,PE-22B,7,CHOQUE,0,2
20211222,20210307,5.5,UCAYALI,PE-18C,40,CHOQUE,2,0
20211222,20210307,12.5,LIMA,PE-1N,42,CHOQUE,1,0
20211222,20210307,5.5,LIMA,PE-22,46,DESPISTE,0,0
20211222,20210307,NA,CAJAMARCA,PE-08,68,CHOQUE,0,1
20211222,20210307,5,LIMA,PE-20C,92,DESPISTE,1,0
20211222,20210307,NA,LIMA,PE-1N,124,CHOQUE,0,1
20211222,20210307,15.5,AREQUIPA,PE-34A,170,DESPISTE,0,2
20211222,20210307,20.3,TUMBES,PE-1N,189,CHOQUE,0,3
20211222,20210307,18.75,ANCASH,PE-1N,338,DESPISTE,0,0
20211222,20210308,9.5,PIURA,PE-1N,13,CHOQUE,1,2
20211222,20210308,15,LIMA,PE-20A,26,DESPISTE,0,1
20211222,20210308,6.5,AYACUCHO,PE-38B,45,CHOQUE,0,5
20211222,20210308,7.5,LAMBAYEQUE,PE-1NJ,52,CHOQUE,1,0
20211222,20210308,16.67,JUNIN,PE-3S,66,DESPISTE,0,2
20211222,20210308,20.33,LIMA,PE-22,70,CHOQUE,0,4
20211222,20210308,10.33,AREQUIPA,PE-34A,73,DESPISTE,1,0
20211222,20210308,7.25,LIMA,PE-1S,91,CHOQUE,0,0
20211222,20210308,13.75,LAMBAYEQUE,PE-1NJ,98,CHOQUE,0,2
20211222,20210308,2.67,LIMA,PE-1S,98,CHOQUE,0,2
20211222,20210308,17.33,MOQUEGUA,PE-36A,125,VOLCADURA,0,1
20211222,20210308,9.7,PUNO,PE-34A,203,DESPISTE,0,0
20211222,20210308,12.58,HUANUCO,PE-3N,224,CHOQUE,0,1
20211222,20210308,8.33,MADRE DE DIOS,PE-30C,322,ATROPELLO,0,0
20211222,20210308,14.58,ICA,PE-1S,325,CHOQUE,0,1
20211222,20210308,16.25,ANCASH,PE-1N,360,DESPISTE,0,0
20211222,20210308,11.33,LA LIBERTAD,PE-1N,702,CHOQUE,1,0
20211222,20210308,9,AREQUIPA,PE-1S,926,DESPISTE,0,0
20211222,20210308,1.67,PIURA,PE-1N,984,CHOQUE,1,0
20211222,20210308,16,CAJAMARCA,PE-5N,1397,CHOQUE,1,0
20211222,20210309,10.42,NA,NA,0,CHOQUE,0,1
20211222,20210309,2.25,JUNIN,PE-3SA,10,DESPISTE,0,0
20211222,20210309,13.5,LIMA,PE-16,13,CHOQUE,0,6
20211222,20210309,17.67,LA LIBERTAD,PE-10A,21,CHOQUE,0,2
20211222,20210309,22,JUNIN,PE-5S,26,CHOQUE,0,3
20211222,20210309,16.5,CAJAMARCA,PE-08,30,DESPISTE,0,1
20211222,20210309,10.33,CAJAMARCA,PE-06B,32,DESPISTE,0,0
20211222,20210309,2.5,LA LIBERTAD,PE-10A,61,DESPISTE,0,0
20211222,20210309,2.33,LIMA,PE-1S,132,DESPISTE,0,0
20211222,20210309,16.25,PASCO,PE-3N,141,CHOQUE,0,0
20211222,20210309,8.67,LIMA,PE-1N,153,DESPISTE,0,1
20211222,20210309,2.5,LIMA,PE-1N,160,CHOQUE,0,0
20211222,20210309,13,PIURA,PE-1NJ,326,CHOQUE,0,0
20211222,20210309,1.5,LA LIBERTAD,PE-1N,578,DESPISTE,0,0
20211222,20210310,8.87,PUNO,NA,0,DESPISTE,3,12
20211222,20210310,7.17,AREQUIPA,AR-115,34,CHOQUE,0,1
20211222,20210310,23,JUNIN,PE-5S,47,CHOQUE,0,2
20211222,20210310,8,PIURA,PE-1N,67,CHOQUE,1,0
20211222,20210310,18,LAMBAYEQUE,PE-1NJ,78,DESPISTE,0,3
20211222,20210310,17.25,MOQUEGUA,PE-36A,84,CHOQUE,0,1
20211222,20210310,18,MOQUEGUA,PE-36A,84,DESPISTE,0,0
20211222,20210310,2.5,LIMA,PE-1N,88,CHOQUE,0,0
20211222,20210310,18.5,AREQUIPA,PE-34A,90,CHOQUE,0,0
20211222,20210310,20.42,LIMA,PE-1N,97,DESPISTE,0,0
20211222,20210310,7.75,LIMA,PE-22,121,VOLCADURA,0,2
20211222,20210310,8.33,LIMA,PE-22,128,DESPISTE,0,0
20211222,20210310,12,LIMA,PE-1N,153,DESPISTE,0,0
20211222,20210310,22.25,LIMA,LM-101,157,CHOQUE,0,1
20211222,20210310,11.25,MADRE DE DIOS,PE-30C,464,DESPISTE,0,1
20211222,20210310,9.17,LAMBAYEQUE,PE-1N,811,CHOQUE,0,1
20211222,20210311,6.17,JUNIN,PE-22B,30,DESPISTE,0,1
20211222,20210311,20,CAJAMARCA,PE-08B,35,CHOQUE,0,3
20211222,20210311,12.17,JUNIN,PE-3N,70,DESPISTE,0,0
20211222,20210311,19.92,PASCO,PE-3N,97,DESPISTE,0,0
20211222,20210311,11.5,JUNIN,PE-22,144,DESPISTE,0,0
20211222,20210311,6,PUNO,PE-34A,202,DESPISTE,0,3
20211222,20210311,13,ICA,PE-1S,217,CHOQUE,0,2
20211222,20210311,10.17,APURIMAC,PE-30A,390,CHOQUE,0,1
20211222,20210311,18.67,SAN MARTIN,PE-5N,553,CHOQUE,0,1
20211222,20210311,19,PUNO,PE-3S,1285,CHOQUE,0,1
20211222,20210312,23.67,LORETO,LO-103,7,DESPISTE,0,1
20211222,20210312,9.83,LA LIBERTAD,PE-10A,23,CHOQUE,1,0
20211222,20210312,19.67,AREQUIPA,PE-34A,56,CHOQUE,1,0
20211222,20210312,20.83,JUNIN,PE-22B,95,CHOQUE,1,0
20211222,20210312,22.67,PASCO,PE-3N,106,CHOQUE,1,1
20211222,20210312,4.5,AREQUIPA,PE-34A,110,DESPISTE,0,0
20211222,20210312,10.42,ANCASH,PE-16,118,DESPISTE,0,2
20211222,20210312,16.5,AMAZONAS,PE-5N,200,CHOQUE,0,2
20211222,20210312,18,ICA,PE-1S,262,DESPISTE,0,1
20211222,20210312,8,MADRE DE DIOS,PE-30C,422,CHOQUE,0,1
20211222,20210312,6,HUANUCO,PE-5N,520,CHOQUE,1,2
20211222,20210312,20.83,SAN MARTIN,PE-5N,522,ESPECIAL,0,3
20211222,20210312,20.92,LA LIBERTAD,PE-1N,622,CHOQUE,0,1
20211222,20210312,20,AREQUIPA,PE-1S,977,CHOQUE,0,0
20211222,20210312,22.25,MOQUEGUA,PE-1S,1155,DESPISTE,0,0
20211222,20210313,19.67,CUSCO,NA,0,CHOQUE,0,5
20211222,20210313,21.5,LIMA,PE-1NE,0,CHOQUE,0,1
20211222,20210313,18.92,CUSCO,PE-34G,17,DESPISTE,0,0
20211222,20210313,20.75,LIMA,PE-1S,21,CHOQUE,0,0
20211222,20210313,18.67,CAJAMARCA,PE-3N,30,DESPISTE,0,3
20211222,20210313,8.5,CAJAMARCA,PE-08,37,CHOQUE,0,0
20211222,20210313,6.83,JUNIN,PE-5S,77,DESPISTE,1,0
20211222,20210313,16.28,CUSCO,PE-28B,115,CHOQUE,0,1
20211222,20210313,4.5,LIMA,PE-1N,131,DESPISTE,2,0
20211222,20210313,2.5,JUNIN,PE-22,132,DESPISTE,0,2
20211222,20210313,17.72,PUNO,PE-34A,202,DESPISTE,0,2
20211222,20210313,19.33,LIMA,PE-1N,219,NA,0,7
20211222,20210313,18.92,PUNO,PE-34A,248,CHOQUE,0,2
20211222,20210313,19.67,PUNO,PE-34B,286,CHOQUE,0,2
20211222,20210313,23.5,ANCASH,PE-1N,387,CHOQUE,0,1
20211222,20210313,19.5,MADRE DE DIOS,PE-30C,414,DESPISTE,0,1
20211222,20210313,9.47,MOQUEGUA,PE-1S,1143,VOLCADURA,0,0
20211222,20210314,15.5,AREQUIPA,PE-34A,14,DESPISTE,1,4
20211222,20210314,17.33,CAJAMARCA,PE-3N,22,CHOQUE,0,1
20211222,20210314,5.17,JUNIN,PE-3SA,52,CHOQUE,0,1
20211222,20210314,11.83,PIURA,PE-1N,68,DESPISTE,0,1
20211222,20210314,21.33,LIMA,PE-1S,100,CHOQUE,0,2
20211222,20210314,16.5,AREQUIPA,PE-34A,151,DESPISTE,0,1
20211222,20210314,6.33,ANCASH,PE-1N,282,CHOQUE,0,2
20211222,20210314,16.17,APURIMAC,PE-30A,378,DESPISTE,0,2
20211222,20210314,13.5,ICA,PE-1S,394,DESPISTE,0,1
20211222,20210314,12,APURIMAC,PE-30A,398,DESPISTE,0,0
20211222,20210314,10,LA LIBERTAD,PE-1N,489,CHOQUE,0,3
20211222,20210315,12.25,LIMA,PE-1S,22,DESPISTE,0,1
20211222,20210315,0.5,LIMA,PE-1NE,23,CHOQUE,0,0
20211222,20210315,15.5,PIURA,PE-02,23,DESPISTE,2,1
20211222,20210315,22.5,PIURA,PE-1N,29,CHOQUE,0,0
20211222,20210315,13,PUNO,PE-34H,32,ATROPELLO,1,0
20211222,20210315,16.5,LAMBAYEQUE,PE-1NJ,47,CHOQUE,0,1
20211222,20210315,5.83,LIMA,PE-22,72,DESPISTE,0,0
20211222,20210315,11.75,JUNIN,PE-22B,81,DESPISTE,0,1
20211222,20210315,4.83,LIMA,PE-1S,97,ATROPELLO,1,0
20211222,20210315,17.08,LIMA,PE-1S,104,CHOQUE,0,2
20211222,20210315,14.25,AREQUIPA,PE-34A,133,CHOQUE,0,3
20211222,20210315,16.33,PASCO,PE-3N,133,CHOQUE,0,0
20211222,20210315,15.75,AREQUIPA,PE-34A,135,DESPISTE,0,0
20211222,20210315,16.5,PUNO,PE-34A,160,DESPISTE,0,0
20211222,20210315,21.25,HUANUCO,PE-3N,204,CHOQUE,0,1
20211222,20210315,11.67,ICA,PE-1S,226,DESPISTE,0,1
20211222,20210315,21.5,MADRE DE DIOS,NA,322,ESPECIAL,0,3
20211222,20210315,5,LA LIBERTAD,PE-1N,536,DESPISTE,0,0
20211222,20210315,0,LAMBAYEQUE,PE-1N,808,CHOQUE,0,2
20211222,20210315,10.67,APURIMAC,PE-3S,809,CHOQUE,0,3
20211222,20210316,20.67,LORETO,LO-103,10,DESPISTE,0,1
20211222,20210316,17.33,LIMA,PE-1S,30,DESPISTE,0,0
20211222,20210316,1,CAJAMARCA,PE-06B,94,DESPISTE,0,3
20211222,20210316,0.5,ANCASH,PE-16,121,DESPISTE,0,0
20211222,20210316,9.33,JUNIN,PE-22,139,DESPISTE,0,0
20211222,20210316,18.83,PUNO,PE-34A,205,DESPISTE,0,0
20211222,20210316,14.3,SAN MARTIN,PE-5N,434,CHOQUE,0,1
20211222,20210316,17,APURIMAC,PE-30A,443,DESPISTE,0,2
20211222,20210316,19.67,CUSCO,PE-3S,1103,CHOQUE,0,1
20211222,20210317,15,ANCASH,AN-624,0,DESPISTE,0,1
20211222,20210317,22.92,PASCO,NA,0,DESPISTE,0,0
20211222,20210317,22.5,LIMA,PE-1S,22,CHOQUE,0,1
20211222,20210317,NA,CAJAMARCA,PE-08,58,DESPISTE,0,0
20211222,20210317,6,PASCO,PE-20A,84,DESPISTE,0,12
20211222,20210317,11,CUSCO,PE-3SG,124,VOLCADURA,0,0
20211222,20210317,21,PASCO,PE-3N,169,CHOQUE,0,0
20211222,20210317,12.33,CAJAMARCA,PE-08B,184,ATROPELLO,0,2
20211222,20210317,5.5,LAMBAYEQUE,PE-1N,755,CHOQUE,0,1
20211222,20210317,5,TACNA,PE-1S,1292,CHOQUE,0,5
20211222,20210318,19.92,LIMA,PE-1N,84,CHOQUE,0,1
20211222,20210318,19,LIMA,PE-1S,97,CHOQUE,0,1
20211222,20210318,21,PUNO,PE-34A,288,DESPISTE,0,3
20211222,20210318,2.25,MADRE DE DIOS,PE-30C,324,CHOQUE,1,1
20211222,20210318,0.67,ICA,PE-1S,375,DESPISTE,1,1
20211222,20210318,16.75,AMAZONAS,PE-5N,380,ATROPELLO,0,1
20211222,20210319,3,CUSCO,PE-34G,17,DESPISTE,0,0
20211222,20210319,16.5,CUSCO,PE-30C,20,CHOQUE,0,5
20211222,20210319,19.5,LORETO,LO-103,34,DESPISTE,0,1
20211222,20210319,5.75,LIMA,PE-1S,42,CHOQUE,0,2
20211222,20210319,20.67,LIMA,PE-1S,115,CHOQUE,2,2
20211222,20210319,18.67,CUSCO,NA,160,CHOQUE,0,0
20211222,20210319,19,MADRE DE DIOS,PE-30C,389,CHOQUE,0,1
20211222,20210319,8.25,ANCASH,PE-1N,405,DESPISTE,0,0
20211222,20210319,10.5,AREQUIPA,PE-1S,702,CHOQUE,0,2
20211222,20210319,21.5,PIURA,PE-1N,905,DESPISTE,0,1
20211222,20210319,3,CUSCO,PE-3S,986,CHOQUE,1,0
20211222,20210320,14.33,LIMA,PE-1N,5,CHOQUE,1,0
20211222,20210320,18.5,PUNO,PE-34H,6,CHOQUE,0,2
20211222,20210320,20.83,SAN MARTIN,PE-5NB,14,DESPISTE,1,0
20211222,20210320,17.5,AREQUIPA,PE-34A,17,CHOQUE,0,0
20211222,20210320,11.83,JUNIN,PE-3S,73,DESPISTE,0,1
20211222,20210320,16.97,AREQUIPA,PE-34A,105,CHOQUE,1,2
20211222,20210320,8.03,LIMA,PE-22,120,CHOQUE,0,3
20211222,20210320,12.5,LIMA,PE-1N,214,CHOQUE,2,2
20211222,20210320,18.33,APURIMAC,PE-30A,298,DESPISTE,0,1
20211222,20210320,6.5,LA LIBERTAD,PE-1N,459,DESPISTE,1,0
20211222,20210320,11.75,AREQUIPA,PE-1S,596,DESPISTE,0,1
20211222,20210320,20.67,LA LIBERTAD,PE-1N,691,CHOQUE,1,0
20211222,20210320,20.25,LAMBAYEQUE,PE-1N,803,CHOQUE,1,4
20211222,20210320,21.17,AREQUIPA,PE-1S,948,DESPISTE,0,0
20211222,20210321,9.85,CAJAMARCA,PE-08A,17,DESPISTE,0,1
20211222,20210321,16.33,JUNIN,PE-3SA,20,DESPISTE,0,1
20211222,20210321,11,CAJAMARCA,PE-3N,38,CHOQUE,0,5
20211222,20210321,20.5,CAJAMARCA,PE-08B,65,ATROPELLO,0,1
20211222,20210321,20,LAMBAYEQUE,PE-1NJ,95,DESPISTE,0,2
20211222,20210321,21,JUNIN,PE-5S,115,ESPECIAL,1,0
20211222,20210321,13.33,JUNIN,PE-22,154,DESPISTE,0,1
20211222,20210321,17.5,AMAZONAS,PE-5N,233,CHOQUE,0,2
20211222,20210322,11,LIMA,NA,0,DESPISTE,0,1
20211222,20210322,4.5,JUNIN,PE-3N,2,CHOQUE,0,2
20211222,20210322,13.5,LIMA,PE-1NE,8,CHOQUE,0,1
20211222,20210322,20.5,AREQUIPA,PE-34,33,DESPISTE,0,2
20211222,20210322,11.5,LIMA,PE-22,102,CHOQUE,0,0
20211222,20210322,14.5,CUSCO,PE-30C,145,DESPISTE,0,3
20211222,20210322,6.5,LIMA,PE-1N,187,DESPISTE,0,0
20211222,20210322,20.33,TUMBES,PE-1N,196,DESPISTE,0,1
20211222,20210322,11.5,HUANUCO,PE-5N,221,CHOQUE,1,1
20211222,20210322,6,AYACUCHO,PE-28A,302,CHOQUE,0,2
20211222,20210322,7,AYACUCHO,PE-3S,450,CHOQUE,0,3
20211222,20210322,15.5,SAN MARTIN,PE-5N,514,DESPISTE,0,1
20211222,20210322,12,ANCASH,PE-3N,600,CHOQUE,0,6
20211222,20210322,1,LA LIBERTAD,PE-1N,701,CHOQUE,1,0
20211222,20210322,18.33,AREQUIPA,PE-1S,960,DESPISTE,0,0
20211222,20210323,17,CUSCO,PE-30C,2,CHOQUE,0,0
20211222,20210323,11.85,LIMA,PE-22,9,DESPISTE,0,23
