Año,Mes,Aeropuerto,Infraestructura,IT,NPI,NPN,TUUAN_VER,TUUAN,TUUAI_VER,TUUAI,IRAD_VER,IRAD,AADM_VER,AADM,ADEP_VER,ADEP,ALC_VER,ALC,AOOA_VER,AOOA,ADAH_VER,ADAH,AEHE_VER,AEHE,IREA_VER,IREA,IRIF_VER,IRIF,IRR_VER,IRR,NP
2020,Noviembre,Tumbes,Aeropuertos del Perú S.A.,71450.85,7,23313,Si,46088,Si,41.220000000000006,Si,9644.32,No,0,Si,319.40999999999997,Si,574.62,Si,297.31,Si,1243.6599999999999,Si,1921.6399999999999,Si,4.37,No,0,Si,1630.56,23320
2020,Diciembre,Andahuaylas,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2020,Diciembre,Arequipa,Aeropuertos Andinos del Perú S.A.,457756.92,851,82225,Si,202365.87999999998,Si,3973.01,Si,76571.15000000001,No,0,Si,25203.38,Si,21243.91,Si,1164.75,No,0,Si,1206.37,Si,233.62,No,0,Si,1412.6299999999999,83076
2020,Diciembre,Ayacucho,Aeropuertos Andinos del Perú S.A.,66319.51,0,12512,Si,26026.02,No,0,Si,5724.55,Si,2263.66,No,0,Si,243.76999999999998,Si,590.52,No,0,Si,7981.48,Si,1119.43,No,0,Si,419.44,12512
2020,Diciembre,Cajamarca,Aeropuertos del Perú S.A.,67097.37999999999,0,19239,Si,38506.59,No,0,Si,7506.98,No,0,Si,2588.63,Si,797.81,Si,867.8299999999999,Si,1505.6,No,0,Si,19.259999999999998,No,0,Si,1601.91,19239
2020,Diciembre,Chachapoyas,Aeropuertos del Perú S.A.,2994.85,0,1139,Si,1888,No,0,Si,245.02,No,0,No,0,No,0,Si,241.62,No,0,No,0,No,0,No,0,Si,116.23,1139
2020,Diciembre,Chiclayo,Aeropuertos del Perú S.A.,1067400.82,0,39045,Si,90359.25,No,0,Si,31378.93,No,0,Si,4122.75,Si,4340.08,Si,708.93,Si,1480.6699999999998,No,0,Si,53.17,No,0,Si,912710.87,39045
2020,Diciembre,Huaraz-Anta,Aeropuertos del Perú S.A.,481.36,0,82,Si,168,No,0,Si,16.439999999999998,No,0,Si,155.26,No,0,No,0,No,0,No,0,No,0,No,0,Si,6.88,82
2020,Diciembre,Iquitos,Aeropuertos del Perú S.A.,368284.19,0,74102,Si,174913.2,No,0,Si,74373.27,No,0,Si,2348.51,Si,7488.6,Si,2288.21,Si,27441.03,No,0,Si,3794.57,No,0,Si,8922.79,74102
2020,Diciembre,Juliaca,Aeropuertos Andinos del Perú S.A.,111252.8,0,30864,Si,63007.13,No,0,Si,12844.720000000001,No,0,Si,1246.44,Si,1450.71,Si,856.22,No,0,Si,1798.6399999999999,Si,56.720000000000006,No,0,Si,216.75,30864
2020,Diciembre,Lima,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2020,Diciembre,Lima,Aeropuertos del Perú S.A.,1004893.95,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,70105.95999999999,Si,934787.99,0
2020,Diciembre,Lima,Lima Airport Partners S.R.L.,12995358.34,154255,615513,Si,3082848.17,Si,1753576.1900000002,Si,1453404.1400000001,No,0,No,0,No,0,No,0,No,0,No,0,Si,300125.49000000005,No,0,No,0,769768
2020,Diciembre,Pisco,Aeropuertos del Perú S.A.,192.20999999999907,1,554,Si,756.6,Si,39.63,Si,3972.56,No,0,Si,669.81,No,0,Si,157.83,Si,4186.72,No,0,Si,314.76,No,0,Si,-20414.06,555
2020,Diciembre,Piura,Aeropuertos del Perú S.A.,216780.98,15,52336,Si,123096.25,Si,105.67999999999999,Si,40525.05,No,0,Si,2537.61,Si,11630.5,Si,589.75,Si,3729.9,Si,114.47,Si,56.449999999999996,No,0,Si,11140.53,52351
2020,Diciembre,Pucallpa,Aeropuertos del Perú S.A.,190522.51,0,42846,Si,103682.7,No,0,Si,43260.950000000004,No,0,Si,911.3299999999999,Si,4652.1,Si,882.05,Si,6893.860000000001,No,0,Si,2278.64,No,0,Si,3506.88,42846
2020,Diciembre,Puerto Maldonado,Aeropuertos Andinos del Perú S.A.,68551.87,4,13854,Si,29952.39,Si,27.4,Si,5975.76,No,0,Si,639.99,Si,202.97,Si,345.25,No,0,Si,7981.48,Si,472.91999999999996,No,0,Si,489.94,13858
2020,Diciembre,Tacna,Aeropuertos Andinos del Perú S.A.,115017.3,0,23911,Si,50169.25,No,0,Si,10934.140000000001,No,0,Si,1896.1699999999998,Si,496.96,Si,635.26,No,0,Si,4825.63,Si,249.5,No,0,Si,626.54,23911
2020,Diciembre,Talara,Aeropuertos del Perú S.A.,320563.58,0,25320,Si,50154.33,No,0,Si,10179.08,No,0,Si,710.65,Si,5565.72,Si,168.76,Si,1463,Si,5531.58,Si,29.18,No,0,Si,237227.19,25320
2020,Diciembre,Tarapoto,Aeropuertos del Perú S.A.,228548.9,0,54457,Si,124393.5,No,0,Si,51820.99,No,0,Si,1037.61,Si,3604.2599999999998,Si,1645.76,Si,3525.7599999999998,Si,9862.08,Si,401.19,No,0,Si,5370.06,54457
2020,Diciembre,Trujillo,Aeropuertos del Perú S.A.,168235.86,2369,30947,Si,75616.2,Si,11266.8,Si,32991.58,No,0,Si,3894.12,Si,4727.6500000000005,Si,732.25,Si,5888.51,No,0,Si,1320.82,No,0,Si,3651.77,33316
2020,Diciembre,Tumbes,Aeropuertos del Perú S.A.,148615.93,14,24481,Si,47520,Si,96.17999999999999,Si,9170.47,No,0,Si,470.21,Si,4620.26,Si,297.31,Si,1158.96,Si,1729.48,Si,17.66,No,0,Si,70641.89,24495
2021,Enero,Andahuaylas,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Enero,Arequipa,Aeropuertos Andinos del Perú S.A.,440088.92,940,78033,Si,203761.76,Si,8145.4,Si,77430.90999999999,No,0,Si,15868.630000000001,Si,12924.93,Si,1164.75,No,0,Si,613.2,Si,547.41,No,0,No,0,78973
2021,Enero,Ayacucho,Aeropuertos Andinos del Perú S.A.,61206.340000000004,0,12744,Si,26410.25,No,0,Si,5231.52,Si,2263.66,No,0,Si,757.92,Si,590.52,No,0,Si,786.91,Si,1050.2,No,0,No,0,12744
2021,Enero,Cajamarca,Aeropuertos del Perú S.A.,70516.7,0,20650,Si,44810.82,No,0,Si,8099.120000000001,No,0,Si,1565.94,Si,632.23,Si,882.87,Si,1680.3899999999999,No,0,No,0,No,0,Si,1921.37,20650
2021,Enero,Chachapoyas,Aeropuertos del Perú S.A.,2989.5,0,981,Si,1766.1,No,0,Si,210.98000000000002,No,0,No,0,No,0,Si,245.56,No,0,No,0,No,0,No,0,Si,361.66,981
2021,Enero,Chiclayo,Aeropuertos del Perú S.A.,1869101.22,0,34149,Si,71226.36,No,0,Si,13591.49,No,0,Si,1678.6299999999999,Si,5071.38,Si,720.48,Si,1830.04,No,0,Si,12.16,No,0,Si,1758152.78,34149
2021,Enero,Huaraz-Anta,Aeropuertos del Perú S.A.,393.46,0,79,Si,162.4,No,0,Si,14,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,117.02,79
2021,Enero,Iquitos,Aeropuertos del Perú S.A.,379185.98,0,74285,Si,194067.46,No,0,Si,74011.36,No,0,No,0,Si,4831.56,Si,2327.12,Si,32878.78999999999,No,0,Si,1144.07,No,0,Si,9307.52,74285
2021,Enero,Juliaca,Aeropuertos Andinos del Perú S.A.,107424.24999999999,0,30525,Si,62173.28999999999,No,0,Si,11380.949999999999,No,0,Si,1950.91,Si,2295.9700000000003,Si,856.22,No,0,No,0,Si,61.99,No,0,No,0,30525
2021,Enero,Lima,Aeropuertos Andinos del Perú S.A.,8.360000000000001,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Enero,Lima,Aeropuertos del Perú S.A.,423178.9,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,65505.82,Si,357673.08,0
2021,Enero,Lima,Lima Airport Partners S.R.L.,13133212.25,134040,608690,Si,2835520.05,Si,1808834.5,Si,1533183.08,No,0,No,0,No,0,No,0,No,0,No,0,Si,242868.14,No,0,No,0,742730
2021,Enero,Pisco,Aeropuertos del Perú S.A.,13849.66,1,72,Si,141.84,Si,13.42,Si,2873.7,No,0,No,0,No,0,Si,251,Si,1149.1899999999998,No,0,Si,352.12,No,0,Si,759.03,73
2021,Enero,Piura,Aeropuertos del Perú S.A.,206470.12,17,54955,Si,138893.12,Si,67.1,Si,22435.74,No,0,Si,2759.3,Si,7541.2699999999995,Si,599.51,Si,3880.75,Si,343.4,Si,9.450000000000001,No,0,Si,9537.630000000001,54972
2021,Enero,Pucallpa,Aeropuertos del Perú S.A.,175204.84,0,44021,Si,110448.73999999999,No,0,Si,22583.35,No,0,Si,98.85,Si,2453.61,Si,901.12,Si,9415.9,No,0,Si,2294.27,No,0,Si,2980.23,44021
2021,Enero,Puerto Maldonado,Aeropuertos Andinos del Perú S.A.,59597.91,0,13510,Si,27875.45,No,0,Si,5232.929999999999,No,0,Si,1021.42,Si,700.53,Si,345.25,No,0,Si,3085.55,No,0,No,0,No,0,13510
2021,Enero,Tacna,Aeropuertos Andinos del Perú S.A.,102800.54,0,20377,Si,45457.46,No,0,Si,8010.13,No,0,Si,2760.08,Si,3690.4900000000002,Si,635.26,No,0,Si,4228.35,Si,3.88,No,0,No,0,20377
2021,Enero,Talara,Aeropuertos del Perú S.A.,81010.6,0,21628,Si,46584.44,No,0,Si,9227.03,No,0,Si,345.96999999999997,Si,3024.64,Si,171.51,Si,1500.32,Si,8780.47,Si,15.54,No,0,Si,1731.41,21628
2021,Enero,Tarapoto,Aeropuertos del Perú S.A.,230439.34,4,59385,Si,152519.66,Si,27.919999999999998,Si,26099.9,No,0,Si,478.41999999999996,Si,3228.71,Si,1673.75,Si,3686.1,Si,13373.140000000001,Si,339.83,No,0,Si,5996.03,59389
2021,Enero,Trujillo,Aeropuertos del Perú S.A.,121905.76000000001,2274,24956,Si,54347.61,Si,15146.6,Si,14952.75,No,0,Si,1071.6299999999999,Si,4619.31,Si,744.7,Si,6130.8,No,0,Si,542.62,No,0,Si,4323.52,27230
2021,Enero,Tumbes,Aeropuertos del Perú S.A.,95212.82,0,29392,Si,62865.04,No,0,Si,11944.84,No,0,Si,327.4,Si,2740.5,Si,302.37,Si,999.75,Si,97.72,Si,21.2,No,0,Si,2236.19,29392
2021,Febrero,Andahuaylas,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Febrero,Arequipa,Aeropuertos Andinos del Perú S.A.,215368.78999999998,751,26306,Si,71529.95999999999,Si,7005.6,Si,31104.51,No,0,Si,27149.480000000003,Si,1460.91,Si,1193.61,No,0,Si,1533,Si,114.34,No,0,No,0,27057
2021,Febrero,Ayacucho,Aeropuertos Andinos del Perú S.A.,35648.770000000004,4,3410,Si,7142.85,No,0,Si,3311.54,Si,2320.4700000000003,No,0,Si,473.78999999999996,Si,601.4399999999999,No,0,Si,8682.67,Si,439.39,No,0,No,0,3414
2021,Febrero,Cajamarca,Aeropuertos del Perú S.A.,226711.47999999998,0,8892,Si,18869.25,No,0,Si,4173.06,No,0,Si,1413.4,Si,639.87,Si,882.87,Si,1382.72,No,0,Si,34.52,No,0,Si,192023.99,8892
2021,Febrero,Chachapoyas,Aeropuertos del Perú S.A.,1806.36,0,455,Si,921.62,No,0,Si,156.76,No,0,No,0,No,0,Si,245.56,No,0,No,0,No,0,No,0,Si,118.14,455
2021,Febrero,Chiclayo,Aeropuertos del Perú S.A.,259393.95,0,15378,Si,33132.840000000004,No,0,Si,7566.22,No,0,Si,1702.28,Si,4264.74,Si,720.48,Si,1182.71,No,0,Si,22.1,No,0,Si,196831.66,15378
2021,Febrero,Huaraz-Anta,Aeropuertos del Perú S.A.,295.14,0,43,Si,89.32,No,0,Si,46.54,No,0,No,0,No,0,No,0,No,0,No,0,Si,0.14,No,0,Si,7,43
2021,Febrero,Iquitos,Aeropuertos del Perú S.A.,198926.22999999998,0,26134,Si,66300.43,No,0,Si,44154.6,No,0,No,0,Si,4935.929999999999,Si,2327.12,Si,32608.38,No,0,Si,1314.43,No,0,Si,8516.53,26134
2021,Febrero,Juliaca,Aeropuertos Andinos del Perú S.A.,55195.700000000004,0,11865,Si,24381.920000000002,No,0,Si,5731.64,No,0,Si,1247.58,Si,2397.96,Si,868.4599999999999,No,0,No,0,Si,9.04,No,0,No,0,11865
2021,Febrero,Lima,Aeropuertos Andinos del Perú S.A.,8598.76,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Febrero,Lima,Aeropuertos del Perú S.A.,1003790.3,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,65786.81,Si,936410,0
2021,Febrero,Lima,Lima Airport Partners S.R.L.,8525126.07,78891,221699,Si,1023893.21,Si,1087833.47,Si,1072541.93,No,0,No,0,No,0,No,0,No,0,No,0,Si,248769.19,No,0,No,0,300590
2021,Febrero,Pisco,Aeropuertos del Perú S.A.,12107.6,0,2,Si,3.94,Si,93.94000000000001,Si,1518.79,No,0,No,0,No,0,Si,251,Si,1104.08,No,0,Si,240.57,No,0,Si,813.63,2
2021,Febrero,Piura,Aeropuertos del Perú S.A.,105659.98,7,21494,Si,55001.02,Si,53.68,Si,10586.730000000001,No,0,Si,2780.27,Si,5957.75,Si,599.51,Si,3697.19,No,0,Si,83.21000000000001,No,0,Si,9941.349999999999,21501
2021,Febrero,Pucallpa,Aeropuertos del Perú S.A.,86193.54,0,15880,Si,40335.57,No,0,Si,9568.949999999999,No,0,No,0,Si,2601.4500000000003,Si,1022.7700000000001,Si,15139.79,No,0,Si,1963.83,No,0,Si,2063.4900000000002,15880
2021,Febrero,Puerto Maldonado,Aeropuertos Andinos del Perú S.A.,40951.770000000004,0,5836,Si,10960.52,No,0,Si,3580.07,No,0,Si,1018.9,Si,869.49,Si,345.25,No,0,Si,3085.56,Si,173.4,No,0,No,0,5836
2021,Febrero,Tacna,Aeropuertos Andinos del Perú S.A.,61686.51,0,7505,Si,17225.62,No,0,Si,4154.18,No,0,Si,2354.51,Si,255.32000000000002,Si,0.01,No,0,Si,3999.8,Si,171.58,No,0,No,0,7505
2021,Febrero,Talara,Aeropuertos del Perú S.A.,41560.81,0,9236,Si,20275.64,No,0,Si,5128.84,No,0,Si,246.51,Si,2643.23,Si,171.51,Si,1475.8799999999999,Si,4655.45,Si,15.78,No,0,Si,1425.51,9236
2021,Febrero,Tarapoto,Aeropuertos del Perú S.A.,105250.45999999999,0,21679,Si,56949.659999999996,No,0,Si,12310.859999999999,No,0,Si,477.24,Si,3510.7,Si,1673.75,Si,3471.65,Si,5451.17,Si,399.04,No,0,Si,5268.38,21679
2021,Febrero,Trujillo,Aeropuertos del Perú S.A.,90026.7,2132,13179,Si,28856.4,Si,16291.32,Si,11218.449999999999,No,0,Si,1096.76,Si,3862.68,Si,744.7,Si,5906.660000000001,No,0,Si,275.82,No,0,Si,3930.8500000000004,15311
2021,Febrero,Tumbes,Aeropuertos del Perú S.A.,42899.770000000004,1,9999,Si,21128.24,No,0,Si,5375.160000000001,No,0,Si,227.99,Si,3180.25,Si,302.37,Si,1357.99,Si,293.15000000000003,Si,3.5,No,0,Si,1929.76,10000
2021,Marzo,Andahuaylas,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Marzo,Arequipa,Aeropuertos Andinos del Perú S.A.,316389.74,694,52427,Si,141112.18,Si,5740.7,Si,57013.44,No,0,Si,24931.920000000002,Si,-1954.54,Si,1179.1799999999998,No,0,Si,1073.1,Si,211.26999999999998,No,0,No,0,53121
2021,Marzo,Ayacucho,Aeropuertos Andinos del Perú S.A.,55399.11,0,7828,Si,16288.15,No,0,Si,3588.4100000000003,Si,2320.4700000000003,No,0,Si,365.65000000000003,Si,595.98,No,0,Si,7586.1,Si,2401.6,No,0,No,0,7828
2021,Marzo,Cajamarca,Aeropuertos del Perú S.A.,53230.049999999996,0,14156,Si,31295.85,No,0,Si,6112.5,No,0,Si,1662.37,Si,247.09,Si,882.87,Si,1554.58,No,0,Si,3.25,No,0,Si,1598.49,14156
2021,Marzo,Chachapoyas,Aeropuertos del Perú S.A.,2311.9500000000003,0,703,Si,1518.44,No,0,Si,199.92000000000002,No,0,No,0,No,0,Si,169.6,No,0,No,0,Si,0.14,No,0,Si,75.57,703
2021,Marzo,Chiclayo,Aeropuertos del Perú S.A.,111896.31,0,25385,Si,53972.52,No,0,Si,10846.740000000002,No,0,Si,1658.81,Si,2230.12,Si,720.48,Si,1530.6899999999998,No,0,Si,55.87,No,0,Si,21799.3,25385
2021,Marzo,Huaraz-Anta,Aeropuertos del Perú S.A.,990.0799999999999,0,242,Si,535.92,No,0,Si,120.94000000000001,No,0,No,0,No,0,No,0,No,0,Si,79.57,Si,2.01,No,0,Si,6.92,242
2021,Marzo,Iquitos,Aeropuertos del Perú S.A.,257169.13,0,39989,Si,108200.33,No,0,Si,50352.8,No,0,No,0,Si,1921.24,Si,2327.12,Si,32355.809999999998,No,0,Si,1396.86,No,0,Si,8736.130000000001,39989
2021,Marzo,Juliaca,Aeropuertos Andinos del Perú S.A.,84173.90000000001,0,19885,Si,44032.08,No,0,Si,8336.97,No,0,Si,1607.47,Si,1390.11,Si,862.3399999999999,No,0,Si,1828.48,Si,106.86999999999999,No,0,No,0,19885
2021,Marzo,Lima,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Marzo,Lima,Aeropuertos del Perú S.A.,754864.68,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,63559.71,Si,692898.4600000001,0
2021,Marzo,Lima,Lima Airport Partners S.R.L.,10423495.66,114908,397077,Si,1826371.48,Si,1524473.1600000001,Si,1191623.71,No,0,No,0,No,0,No,0,No,0,No,0,Si,277531.46,No,0,No,0,511985
2021,Marzo,Pisco,Aeropuertos del Perú S.A.,15203.51,4,205,Si,177.3,No,0,Si,2470.84,No,0,No,0,No,0,Si,251,Si,1148.82,No,0,Si,305.96999999999997,No,0,Si,784.26,209
2021,Marzo,Piura,Aeropuertos del Perú S.A.,146087.75,33,36645,Si,90485.86,Si,281.82,Si,15425.26,No,0,Si,2704.73,Si,2161.6,Si,599.51,Si,3770.8,Si,114.47,Si,36.89,No,0,Si,12631.61,36678
2021,Marzo,Pucallpa,Aeropuertos del Perú S.A.,130727.04999999999,0,28228,Si,73528.54,No,0,Si,14956.4,No,0,No,0,Si,1432.45,Si,929.12,Si,12182.7,No,0,Si,1929.41,No,0,Si,3237.79,28228
2021,Marzo,Puerto Maldonado,Aeropuertos Andinos del Perú S.A.,48615.51,0,9353,Si,19841.24,No,0,Si,4288.21,No,0,Si,988.57,Si,378.76,Si,345.25,No,0,Si,2285.59,Si,106.05,No,0,No,0,9353
2021,Marzo,Tacna,Aeropuertos Andinos del Perú S.A.,81624.95999999999,0,14644,Si,33339.659999999996,No,0,Si,5937.320000000001,No,0,Si,2547.4,Si,14.15,Si,635.26,No,0,Si,3518.98,Si,18.56,No,0,No,0,14644
2021,Marzo,Talara,Aeropuertos del Perú S.A.,53774.2,0,14336,Si,29593.34,No,0,Si,5687.87,No,0,Si,239.17,Si,729.8599999999999,Si,171.51,Si,1482.24,Si,6323.610000000001,Si,41.54,No,0,Si,1439.49,14336
2021,Marzo,Tarapoto,Aeropuertos del Perú S.A.,157839.75,0,35128,Si,94357.77,No,0,Si,17929.51,No,0,Si,463.03,Si,1809.86,Si,1673.75,Si,3598.44,Si,11125.68,Si,462.39,No,0,Si,5236.81,35128
2021,Marzo,Trujillo,Aeropuertos del Perú S.A.,126301.39,2559,21316,Si,47600.55,Si,22196.4,Si,16162.8,No,0,Si,1071.36,Si,1756.79,Si,744.7,Si,5978.59,No,0,Si,859.8399999999999,No,0,Si,3913.54,23875
2021,Marzo,Tumbes,Aeropuertos del Perú S.A.,54747.92,3,16055,Si,32074,Si,27.919999999999998,Si,6248,No,0,Si,221.2,Si,1257.11,Si,302.37,Si,1190.43,No,0,Si,19.49,No,0,Si,1681.72,16058
2021,Abril,Andahuaylas,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Abril,Arequipa,Aeropuertos Andinos del Perú S.A.,325595.64,121,53919,Si,141122.22,Si,792.3,Si,60463.65,No,0,Si,20309.43,Si,12573.27,Si,1179.1799999999998,No,0,Si,1379.7,Si,506.05,No,0,No,0,54040
2021,Abril,Ayacucho,Aeropuertos Andinos del Perú S.A.,51601.27,0,9262,Si,18795.27,No,0,Si,4290.78,Si,2320.4700000000003,No,0,Si,782.49,Si,595.98,No,0,Si,10136.08,Si,1493.91,No,0,No,0,9262
2021,Abril,Cajamarca,Aeropuertos del Perú S.A.,49759.170000000006,0,13392,Si,29123.280000000002,No,0,Si,6470.4,No,0,Si,1657.26,Si,591.21,Si,784.8,Si,1526.82,No,0,Si,71.27,No,0,Si,1582.01,13392
2021,Abril,Chachapoyas,Aeropuertos del Perú S.A.,1811.92,0,388,Si,824.1800000000001,No,0,Si,137.48000000000002,No,0,No,0,No,0,Si,169.6,No,0,Si,83.76,Si,5.44,No,0,Si,75.67999999999999,388
2021,Abril,Chiclayo,Aeropuertos del Perú S.A.,205862.84,0,22535,Si,47126.46,No,0,Si,12048.859999999999,No,0,Si,1543.46,Si,3154.09,Si,720.48,Si,1501.07,No,0,Si,11.129999999999999,No,0,Si,122279.01,22535
2021,Abril,Huaraz-Anta,Aeropuertos del Perú S.A.,328.96000000000004,0,90,Si,190.82000000000002,No,0,Si,50.92,No,0,No,0,No,0,No,0,No,0,No,0,Si,0.8,No,0,Si,7.04,90
2021,Abril,Iquitos,Aeropuertos del Perú S.A.,269376.72,0,45223,Si,118340.81,No,0,Si,55216.77,No,0,No,0,Si,2913.04,Si,2327.12,Si,32876.77,No,0,Si,2211.8100000000004,No,0,Si,9678.67,45223
2021,Abril,Juliaca,Aeropuertos Andinos del Perú S.A.,82592.07,0,21863,Si,43296.42,No,0,Si,9646.640000000001,No,0,Si,1433.41,Si,3267.4,Si,862.3399999999999,No,0,No,0,Si,16.759999999999998,No,0,No,0,21863
2021,Abril,Lima,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Abril,Lima,Aeropuertos del Perú S.A.,1185703.97,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,63551.15,Si,1122152.82,0
2021,Abril,Lima,Lima Airport Partners S.R.L.,11107061.99,144901,396077,Si,1851131.6800000002,Si,1992221.77,Si,1162575.98,No,0,No,0,No,0,No,0,No,0,No,0,Si,251999.47,No,0,No,0,540978
2021,Abril,Pisco,Aeropuertos del Perú S.A.,-143414.96000000002,0,42,Si,86.67999999999999,Si,134.2,Si,1231.5,No,0,No,0,No,0,Si,251,Si,1214.85,No,0,Si,274.95,No,0,Si,-157476.01,42
2021,Abril,Piura,Aeropuertos del Perú S.A.,139775.75999999998,19,32441,Si,82638.9,Si,80.52,Si,16288.97,No,0,Si,2599.4500000000003,Si,3050.7799999999997,Si,599.51,Si,3859.05,No,0,Si,31.45,No,0,Si,13676.42,32460
2021,Abril,Puerto Maldonado,Aeropuertos Andinos del Perú S.A.,53746.33,0,10154,Si,21860,No,0,Si,4639.64,No,0,Si,1083.8,Si,721.58,Si,345.25,No,0,Si,4114.08,Si,122.41000000000001,No,0,No,0,10154
2021,Abril,Tacna,Aeropuertos Andinos del Perú S.A.,80063.14,0,15034,Si,33348.03,No,0,Si,6927.58,No,0,Si,2398.1,Si,1677.43,No,0,No,0,Si,2857,Si,4.73,No,0,No,0,15034
2021,Abril,Talara,Aeropuertos del Perú S.A.,48134.61,0,11526,Si,25383.12,No,0,Si,6165.969999999999,No,0,Si,284.66,Si,1259.62,Si,171.51,Si,1491.07,Si,5702.42,Si,77.41000000000001,No,0,Si,1449.49,11526
2021,Abril,Tarapoto,Aeropuertos del Perú S.A.,146660.6,0,33504,Si,85590.48,No,0,Si,19359.38,No,0,Si,551.1,Si,1970.61,Si,1673.75,Si,3712.03,Si,9080.62,Si,463.01,No,0,Si,5654.95,33504
2021,Abril,Trujillo,Aeropuertos del Perú S.A.,84707.33,213,18507,Si,39681.719999999994,Si,2066.08,Si,10748.210000000001,No,0,Si,958.62,Si,2842.68,Si,744.7,Si,6109.79,No,0,Si,753.81,No,0,Si,3932.59,18720
2021,Abril,Tumbes,Aeropuertos del Perú S.A.,418275.62999999995,5,15818,Si,32301.36,Si,41.879999999999995,Si,8037.22,No,0,Si,190.14,Si,1623.33,Si,209.46,Si,1176.96,Si,195.43,Si,7.4,No,0,Si,364213.13999999996,15823
2021,Mayo,Andahuaylas,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Mayo,Arequipa,Aeropuertos Andinos del Perú S.A.,401411.47,0,70269,Si,185172.75,No,0,Si,73451.93,No,0,Si,25058.3,Si,17965.82,Si,1179.1799999999998,No,0,Si,3525.8900000000003,Si,512.4599999999999,No,0,No,0,70269
2021,Mayo,Ayacucho,Aeropuertos Andinos del Perú S.A.,81957.5,0,26900,Si,23829.87,No,0,Si,4648.45,Si,2320.4700000000003,No,0,Si,398.11,Si,595.98,No,0,Si,9755.59,Si,776.92,No,0,No,0,26900
2021,Mayo,Cajamarca,Aeropuertos del Perú S.A.,65434.78999999999,0,19072,Si,40732.56,No,0,Si,8243.8,No,0,Si,1578.6599999999999,Si,504.46,Si,89.25,Si,1703.84,No,0,Si,448.62,No,0,Si,1537.02,19072
2021,Mayo,Chachapoyas,Aeropuertos del Perú S.A.,2118.68,0,585,Si,1226.12,No,0,Si,328.17,No,0,No,0,No,0,Si,169.6,No,0,No,0,Si,16.2,No,0,Si,75.59,585
2021,Mayo,Chiclayo,Aeropuertos del Perú S.A.,2322523.58,6,29759,Si,61232.64,Si,80.52,Si,16569.07,No,0,Si,1588.75,Si,3037.66,Si,84.24000000000001,Si,1683.75,No,0,Si,18.2,No,0,Si,2219833.58,29765
2021,Mayo,Huaraz-Anta,Aeropuertos del Perú S.A.,364.24,0,100,Si,198.94,No,0,Si,54.94,No,0,No,0,No,0,No,0,No,0,No,0,Si,1.04,No,0,Si,6.94,100
2021,Mayo,Iquitos,Aeropuertos del Perú S.A.,317657.92000000004,11,56863,Si,146815.64,Si,111.67999999999999,Si,65613.82,No,0,Si,87.47,Si,3076.8100000000004,Si,1598.6399999999999,Si,31745.43,No,0,Si,3577,No,0,Si,9329.220000000001,56874
2021,Mayo,Juliaca,Aeropuertos Andinos del Perú S.A.,101271.95999999999,0,13513,Si,57303.59,No,0,Si,11293.7,No,0,Si,1339.53,Si,2257.09,Si,862.3399999999999,No,0,Si,342.84000000000003,Si,91.82,No,0,No,0,13513
2021,Mayo,Lima,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
