FECHA_CORTE;NRO_REPORTE;FECHA_ACC;AÑO;MES;HORA_ACC;MODALIDAD_ACC;CANT_FALLECIDOS;CANT_HERIDOS;LATITUD;LONGITUD;PROGRESIVA;CODIGO_VIA;DEPARTAMENTO;REGIONES NATURALES;PROVINCIA;DISTRITO
20211130;7121000469 CC;20210323;2021;Marzo;10:00:00;DESPISTE;0;1;-13.435002;-73.894678;501.4;PE-3S;AYACUCHO;SIERRA;HUAMANGA;OCROS
20211130;7121000471 SC;20210323;2021;Marzo;17:00:00;CHOQUE;0;0;-13.682583;-71.601917;1.5;PE-30C;CUSCO;SIERRA;QUISPICANCHI;URCOS
20211130;7121000462 CC;20210323;2021;Marzo;05:30:00;CHOQUE;3;15;-6.953067;-79.700494;755;PE-1N;LAMBAYEQUE;COSTA;CHICLAYO;LAGUNAS
20211130;7121000466 SC;20210323;2021;Marzo;12:15:00;CHOQUE;0;0;-6.712465;-79.901214;795;PE-1N;LAMBAYEQUE;COSTA;LAMBAYEQUE;LAMBAYEQUE
20211130;7121000463 CC;20210323;2021;Marzo;05:50:00;DESPISTE;0;1;-12.693514;-76.644871;88.8;PE-1S;LIMA;COSTA;CAÑETE;MALA
20211130;7121000464 CC;20210323;2021;Marzo;11:13:00;DESPISTE;0;23;-12.0185402;-76.9120074;9;PE-22;LIMA;COSTA;LIMA;LURIGANCHO
20211130;7121000465 CC;20210323;2021;Marzo;07:00:00;CHOQUE;0;2;-11.4043227;-77.0679478;19;PE-20C;LIMA;COSTA;HUARAL;HUARAL
20211130;7121000467 CC;20210323;2021;Marzo;10:00:00;DESPISTE;0;1;-11.601701;-76.194838;131.7;PE-22;LIMA;COSTA;HUAROCHIRI;CHICLA
20211130;7121000468 SC;20210323;2021;Marzo;14:20:00;CHOQUE;0;0;-10.48217182;-76.18439977;162;PE-3N;PASCO;SIERRA;PASCO;SAN FRANCISCO DE ASIS DE YARUSYACAN
20211130;7121000474 SC;20210324;2021;Marzo;10:00:00;DESPISTE;0;0;-9.576771;-78.25534;362;PE-1N;ANCASH;COSTA;CASMA;CASMA
20211130;7121000475 SC;20210324;2021;Marzo;20:30:00;CHOQUE;0;0;-16.181557;-73.751596;685;PE-1S;AREQUIPA;COSTA;CARAVELI;ATICO
20211130;7121000477 SC;20210324;2021;Marzo;19:20:00;DESPISTE;0;0;-14.676593;-74.052511;177.1;PE-30A;AYACUCHO;SIERRA;LUCANAS;PUQUIO
20211130;7121001235 SC;20210324;2021;Marzo;15:00:00;VOLCADURA;0;0;-13.032778;-74.956944;27;HV-115;HUANCAVELICA;SIERRA;HUANCAVELICA;HUACHOCOLPA
20211130;7121000472 SC;20210324;2021;Marzo;04:44:00;DESPISTE;0;0;-14.08011107;-75.73690525;303;PE-1S;ICA;COSTA;ICA;ICA
20211130;7121000476 CC;20210324;2021;Marzo;15:00:00;CHOQUE;1;0;-10.9575;-74.812222;77.9;PE-5S;JUNIN;SIERRA;CHANCHAMAYO;PICHANAQUI
20211130;7121000480 CC;20210324;2021;Marzo;22:30:00;DESPISTE;0;1;-6.909623;-79.77037;763.5;PE-1N;LAMBAYEQUE;COSTA;CHICLAYO;REQUE
20211130;7121000478 SC;20210324;2021;Marzo;21:05:00;DESPISTE;0;0;-11.12399;-77.593772;147.6;PE-1N;LIMA;COSTA;HUAURA;HUACHO
20211130;7121000473 SC;20210324;2021;Marzo;06:30:00;DESPISTE;0;0;-8.6452616;-74.9670908;72;PE-18C;UCAYALI;SELVA;PADRE ABAD;NESHUYA
20211130;7121000485 SC;20210325;2021;Marzo;17:40:00;CHOQUE;0;0;-10.157824;-77.325641;113.9;PE-16;ANCASH;COSTA;BOLOGNESI;CAJACAY
20211130;7121000481 SC;20210325;2021;Marzo;09:30:00;CHOQUE;0;0;-16.342944;-71.581417;43;PE-34A;AREQUIPA;COSTA;AREQUIPA;CERRO COLORADO
20211130;7121000487 SC;20210325;2021;Marzo;20:30:00;CHOQUE;0;0;-16.60075;-71.855;985.8;PE-1S;AREQUIPA;COSTA;AREQUIPA;LA JOYA
20211130;7121000483 SC;20210325;2021;Marzo;06:00:00;DESPISTE;0;0;-9.137611;-76.023972;489;PE-5N;HUANUCO;SIERRA;LEONCIO PRADO;PUEBLO NUEVO
20211130;7121000479 SC;20210325;2021;Marzo;01:48:00;DESPISTE;0;0;-11.548472;-77.277472;84.5;PE-1N;LIMA;COSTA;HUARAL;CHANCAY
20211130;7121000482 SC;20210325;2021;Marzo;05:30:00;CHOQUE;0;0;-11.544441;-77.279639;84.5;PE-1N;LIMA;COSTA;HUARAL;CHANCAY
20211130;7121000484 CC;20210325;2021;Marzo;15:40:00;ATROPELLO;1;1;-14.91014376;-70.57748383;1222.5;PE-3S;PUNO;SIERRA;MELGAR;AYAVIRI
20211130;7121000486 CC;20210326;2021;Marzo;08:40:00;DESPISTE;0;9;-16.0724899;-71.5546133;95;PE-34A;AREQUIPA;COSTA;AREQUIPA;YURA
20211130;7121000491 CC;20210326;2021;Marzo;01:19:00;CHOQUE;1;3;-16.1612318;-71.6460037;75;PE-34A;AREQUIPA;COSTA;AREQUIPA;YURA
20211130;7121000492 SC;20210326;2021;Marzo;22:40:00;DESPISTE;0;0;-8.71627;-78.636498;478;PE-1N;LA LIBERTAD;COSTA;VIRU;GUADALUPITO
20211130;7121000489 SC;20210326;2021;Marzo;02:30:00;CHOQUE;0;0;-6.433246;-79.843743;28.8;PE-1NJ;LAMBAYEQUE;COSTA;LAMBAYEQUE;PACORA
20211130;7121000490 SC;20210326;2021;Marzo;17:30:00;CHOQUE;0;0;-11.61266619;-77.22927223;75;PE-1N;LIMA;COSTA;HUARAL;AUCALLAMA
20211130;7121000488 CC;20210326;2021;Marzo;02:25:00;CHOQUE;0;3;-5.065465;-81.061817;53;PI-102;PIURA;COSTA;PAITA;PAITA
20211130;7121000497 SC;20210327;2021;Marzo;11:30:00;CHOQUE;0;0;-16.2962606;-73.4099665;733;PE-1S;AREQUIPA;COSTA;CARAVELI;ATICO
20211130;7121000493 SC;20210327;2021;Marzo;08:10:00;CHOQUE;0;0;-13.44367516;-72.40327236;904.5;PE-3S;CUSCO;SIERRA;ANTA;LIMATAMBO
20211130;7121000498 SC;20210327;2021;Marzo;04:30:00;DESPISTE;0;0;-13.066373;-72.403058;551;PE-28B;CUSCO;SIERRA;LA CONVENCION;HUAYOPATA
20211130;7121000500 CC;20210327;2021;Marzo;02:10:00;CHOQUE;1;1;-13.693714;-76.02027;15.5;PE-28A;ICA;COSTA;PISCO;INDEPENDENCIA
20211130;7121000494 SC;20210327;2021;Marzo;10:50:00;DESPISTE;0;0;-11.421899;-75.752332;25.5;PE-22B;JUNIN;SIERRA;TARMA;TARMA
20211130;7121000496 CC;20210327;2021;Marzo;05:30:00;ATROPELLO;0;2;-5.966861;-79.681972;4;PE-04B;LAMBAYEQUE;COSTA;LAMBAYEQUE;OLMOS
20211130;7121000495 CC;20210327;2021;Marzo;08:45:00;INCENDIO;1;1;-11.78749118;-76.33448866;85;PE-22;LIMA;COSTA;HUAROCHIRI;SAN MATEO
20211130;7121000501 SC;20210328;2021;Marzo;14:58:00;DESPISTE;0;0;-14.508028;-73.265611;304.5;PE-30A;APURIMAC;SIERRA;AYMARAES;COTARUSE
20211130;7121000505 SC;20210328;2021;Marzo;20:40:00;CHOQUE;0;0;-14.630115;-74.037492;186.7;PE-30A;AYACUCHO;SIERRA;LUCANAS;PUQUIO
20211130;7121000499 SC;20210328;2021;Marzo;11:50:00;CHOQUE;0;0;-11.27918441;-75.92426198;38;PE-3N;JUNIN;SIERRA;TARMA;SAN PEDRO DE CAJAS
20211130;7121000506 SC;20210329;2021;Marzo;10:50:00;DESPISTE;0;0;-5.838415;-77.996227;320.2;PE-5N;AMAZONAS;SELVA;BONGARA;FLORIDA
20211130;7121000504 SC;20210329;2021;Marzo;08:30:00;CHOQUE;0;0;-16.529028;-71.779528;1;PE-34A;AREQUIPA;COSTA;AREQUIPA;LA JOYA
20211130;7121000507 SC;20210329;2021;Marzo;12:00:00;DESPISTE;0;0;-16.919;-72.137;74.5;PE-1SD;AREQUIPA;COSTA;ISLAY;ISLAY
20211130;7121000502 CC;20210329;2021;Marzo;03:49:00;INCENDIO;0;1;-10.621833;-77.864472;218;PE-1N;LIMA;COSTA;BARRANCA;PARAMONGA
20211130;7121000508 CC;20210329;2021;Marzo;16:30:00;CHOQUE;0;1;-11.10148829;-77.58914793;150;PE-1N;LIMA;COSTA;HUAURA;SANTA MARIA
20211130;7121000509 SC;20210329;2021;Marzo;21:30:00;CHOQUE;0;0;-11.7336119;-76.270153;98.9;PE-22;LIMA;COSTA;HUAROCHIRI;SAN MATEO
20211130;7121000503 CC;20210329;2021;Marzo;01:50:00;CHOQUE;0;1;-17.241083;-71.274444;1097.5;PE-1S;MOQUEGUA;COSTA;MARISCAL NIETO;MOQUEGUA
20211130;7121000516 SC;20210330;2021;Marzo;12:00:00;CHOQUE;0;0;-7.0978035;-78.5684366;1281;PE-3N;CAJAMARCA;SIERRA;CAJAMARCA;CAJAMARCA
20211130;7121000515 CC;20210330;2021;Marzo;11:40:00;CHOQUE;2;0;-14.68753513;-75.12478235;423;PE-1S;ICA;COSTA;NASCA;EL INGENIO
20211130;7121000510 SC;20210330;2021;Marzo;05:30:00;DESPISTE;0;0;-11.16726;-75.989096;53.5;PE-3N;JUNIN;SIERRA;JUNIN;JUNIN
20211130;7121000513 SC;20210330;2021;Marzo;07:30:00;DESPISTE;0;0;-11.458111;-75.953889;11.2;PE-3N;JUNIN;SIERRA;YAULI;PACCHA
20211130;7121000524 CC;20210330;2021;Marzo;20:30:00;DESPISTE;1;3;-11.2863571;-75.5524992;;VIA URBANA;JUNIN;SIERRA;TARMA;PALCA
20211130;7121000512 CC;20210330;2021;Marzo;06:35:00;CHOQUE;0;1;-13.278306;-76.272917;168.5;PE-1S;LIMA;COSTA;CAÑETE;SAN VICENTE DE CAÑETE
20211130;7121000514 CC;20210330;2021;Marzo;15:00:00;ATROPELLO;1;0;-11.512699;-77.296932;89;PE-1N;LIMA;COSTA;HUARAL;CHANCAY
20211130;7121000511 CC;20210330;2021;Marzo;07:30:00;DESPISTE;0;1;-10.664008;-76.17985076;137;PE-3N;PASCO;SIERRA;PASCO;YANACANCHA
20211130;7121001360 CC;20210331;2021;Marzo;09:20:00;CHOQUE;0;1;-15.76640693;-71.00530815;0.1;PE-34J;AREQUIPA;COSTA;CAYLLOMA;SAN ANTONIO DE CHUCA
20211130;7121000519 CC;20210331;2021;Marzo;05:30:00;CHOQUE;2;0;-6.719279;-79.771166;13;LA-115;LAMBAYEQUE;COSTA;CHICLAYO;PICSI
20211130;7121000518 CC;20210331;2021;Marzo;08:00:00;DESPISTE;0;1;-11.646123;-77.209465;18;PE-1NA;LIMA;COSTA;HUARAL;AUCALLAMA
20211130;7121000520 SC;20210331;2021;Marzo;15:50:00;DESPISTE;0;0;-12.6214977;-76.6706064;79;PE-1S;LIMA;COSTA;CAÑETE;SAN ANTONIO
20211130;7121000517 CC;20210331;2021;Marzo;07:00:00;CHOQUE;0;2;-10.66086835;-76.1748592;138;PE-3N;PASCO;SIERRA;PASCO;YANACANCHA
20211130;7121000522 CC;20210401;2021;Abril;03:30:00;CHOQUE;2;0;-9.156689;-78.500389;421.9;PE-1N;ANCASH;COSTA;SANTA;NUEVO CHIMBOTE
20211130;7121000523 SC;20210401;2021;Abril;01:30:00;DESPISTE;0;0;-9.758015696;-78.24329719;340.5;PE-1N;ANCASH;COSTA;CASMA;CASMA
20211130;7121000526 SC;20210401;2021;Abril;16:45:00;INCENDIO;0;0;-14.358222;-75.636917;338;PE-1S;ICA;COSTA;ICA;OCUCAJE
20211130;7121000521 CC;20210401;2021;Abril;05:00:00;CHOQUE;0;1;-12.83023084;-76.52769561;108;PE-1S;LIMA;COSTA;CAÑETE;ASIA
20211130;7121000525 CC;20210401;2021;Abril;20:00:00;ATROPELLO;0;1;-6.183806;-76.833444;531;PE-5N;SAN MARTIN;SELVA;MOYOBAMBA;JEPELACIO
20211130;7121000543 CC;20210403;2021;Abril;18:00:00;CHOQUE;1;0;-14.0687821;-72.0667431;;VIA URBANA;CUSCO;SIERRA;CHUMBIVILCAS;CAPACMARCA
20211130;7121000534 CC;20210404;2021;Abril;19:30:00;DESPISTE;0;3;-13.884222;-73.031528;417;PE-30A;APURIMAC;SIERRA;ABANCAY;PICHIRHUA
20211130;7121000531 SC;20210404;2021;Abril;10:30:00;CHOQUE;0;0;-7.141422;-78.390276;18.4;PE-08B;CAJAMARCA;SIERRA;CAJAMARCA;LOS BAÑOS DEL INCA
20211130;7121000535 SC;20210404;2021;Abril;09:30:00;DESPISTE;0;0;-5.844278;-79.356833;75.6;PE-3N;CAJAMARCA;SIERRA;JAEN;SAN FELIPE
20211130;7121000538 CC;20210404;2021;Abril;18:00:00;VOLCADURA;0;2;-12.899743;-72.751132;;VIA URBANA;CUSCO;SIERRA;LA CONVENCION;SANTA ANA
20211130;7121000532 CC;20210404;2021;Abril;17:30:00;CHOQUE;1;1;-7.1411167;-79.4617754;720.225;PE-1N;LA LIBERTAD;COSTA;CHEPEN;PACANGA
20211130;7121000527 CC;20210404;2021;Abril;06:00:00;ACCIDENTE;1;0;-11.84957;-76.392631;73.9;PE-22;LIMA;COSTA;HUAROCHIRI;MATUCANA
20211130;7121000528 SC;20210404;2021;Abril;00:30:00;DESPISTE;0;0;-11.739333;-76.2827713;97;PE-22;LIMA;COSTA;HUAROCHIRI;SAN MATEO
20211130;7121000530 CC;20210404;2021;Abril;14:00:00;VOLCADURA;0;1;-11.58086;-77.261194;80;PE-1N;LIMA;COSTA;HUARAL;CHANCAY
20211130;7121000533 CC;20210404;2021;Abril;21:20:00;ATROPELLO;1;0;-10.9298808;-77.6510725;172.3;PE-1N;LIMA;COSTA;HUAURA;VEGUETA
20211130;7121000529 CC;20210404;2021;Abril;10:25:00;CHOQUE;0;1;-15.499786;-70.150381;297;PE-34A;PUNO;SIERRA;SAN ROMAN;JULIACA
20211130;7121000536 SC;20210404;2021;Abril;21:50:00;CHOQUE;0;0;-13.5794605;-70.4457054;269;PE-34B;PUNO;SIERRA;CARABAYA;SAN GABAN
20211130;7121000541 CC;20210405;2021;Abril;23:30:00;CHOQUE;0;1;-9.46675;-78.317917;380;PE-1N;ANCASH;COSTA;CASMA;CASMA
20211130;7121000539 CC;20210405;2021;Abril;06:40:00;CHOQUE;0;1;-13.89365075;-76.08861605;254;PE-1S;ICA;COSTA;PISCO;PARACAS
20211130;7121000540 CC;20210405;2021;Abril;07:00:00;CHOQUE;0;3;-6.492992;-79.857899;22;PE-1NJ;LAMBAYEQUE;COSTA;LAMBAYEQUE;TUCUME
20211130;7121000537 CC;20210405;2021;Abril;04:30:00;DESPISTE;0;1;-11.910197;-76.540281;53.2;PE-22;LIMA;COSTA;HUAROCHIRI;SANTA CRUZ DE COCACHACRA
20211130;7121000544 SC;20210405;2021;Abril;11:00:00;CHOQUE;0;0;-10.660861;-76.174861;137.7;PE-3N;PASCO;SIERRA;PASCO;YANACANCHA
20211130;7121000547 SC;20210406;2021;Abril;15:10:00;CHOQUE;0;0;-15.669278;-74.525028;572.5;PE-1S;AREQUIPA;COSTA;CARAVELI;YAUCA
20211130;7121000546 CC;20210406;2021;Abril;07:45:00;CHOQUE;1;0;-9.546604937;-76.01063967;85;PE-18A;HUANUCO;SIERRA;HUANUCO;CHINCHAO
20211130;7121000542 CC;20210406;2021;Abril;01:31:00;CHOQUE;0;1;-11.3249295;-77.47474851;121.1;PE-1N;LIMA;COSTA;HUAURA;HUACHO
20211130;7121000545 SC;20210406;2021;Abril;12:35:00;CHOQUE;0;0;-11.665048;-76.250806;112.4;PE-22;LIMA;COSTA;HUAROCHIRI;CHICLA
20211130;7121000548 CC;20210406;2021;Abril;11:00:00;CHOQUE;1;4;-12.054889;-77.004306;;VIA URBANA;LIMA;COSTA;LIMA;EL AGUSTINO
20211130;7121000549 CC;20210407;2021;Abril;03:53:00;CHOQUE;1;0;-9.509393;-78.284072;371.9;PE-1N;ANCASH;COSTA;CASMA;CASMA
20211130;7121000555 SC;20210407;2021;Abril;14:10:00;DESPISTE;0;0;-8.578978;-77.576011;9;PE-12B;ANCASH;COSTA;SIHUAS;HUAYLLABAMBA
20211130;7121000552 SC;20210407;2021;Abril;10:40:00;CHOQUE;0;0;-16.721738;-72.417111;32.5;PE-1SD;AREQUIPA;COSTA;CAMANA;QUILCA
20211130;7121000554 SC;20210407;2021;Abril;14:30:00;DESPISTE;0;0;-16.57781006;-72.63070527;862.4;PE-1S;AREQUIPA;COSTA;CAMANA;SAMUEL PASTOR
20211130;7121000553 SC;20210407;2021;Abril;11:40:00;DESPISTE;0;0;-7.641725;-79.352038;639.5;PE-1N;LA LIBERTAD;COSTA;ASCOPE;RAZURI
20211130;7121000556 CC;20210407;2021;Abril;21:00:00;ATROPELLO;1;0;-11.833611;-77.11325;36;PE-1N;LIMA;COSTA;LIMA;PUENTE PIEDRA
20211130;7121000559 SC;20210407;2021;Abril;14:30:00;CHOQUE;0;0;-11.616663;-76.213286;125.65;PE-22;LIMA;COSTA;HUAROCHIRI;CHICLA
20211130;7121000550 SC;20210407;2021;Abril;06:00:00;DESPISTE;0;0;-6.1155027;-80.4930224;891.5;PE-1N;PIURA;COSTA;SECHURA;SECHURA
20211130;7121000551 CC;20210407;2021;Abril;08:00:00;CHOQUE;0;4;-14.7323541;-70.3618532;80;PE-34B;PUNO;SIERRA;AZANGARO;ASILLO
20211130;7121000558 CC;20210408;2021;Abril;06:30:00;DESPISTE;9;25;-14.63445233;-73.70718116;237.7;PE-30A;AYACUCHO;SIERRA;PARINACOCHAS;CORACORA
20211130;7121000557 SC;20210408;2021;Abril;04:30:00;CHOQUE;0;0;-12.99014456;-76.48915242;127;PE-1S;LIMA;COSTA;CAÑETE;CERRO AZUL
20211130;7121000560 CC;20210408;2021;Abril;16:40:00;CHOQUE;0;2;-4.1634363;-81.1053255;1155;PE-1N;PIURA;COSTA;TALARA;LOS ORGANOS
20211130;7121000561 CC;20210408;2021;Abril;14:40:00;CHOQUE;0;1;-8.674028;-74.984611;19;PE-18C;UCAYALI;SELVA;PADRE ABAD;NESHUYA
20211130;7121000570 CC;20210409;2021;Abril;21:40:00;CHOQUE;1;0;-13.664056;-73.406389;641.24;PE-3S;APURIMAC;SIERRA;ANDAHUAYLAS;ANDAHUAYLAS
20211130;7121000565 CC;20210409;2021;Abril;15:40:00;CHOQUE;1;3;-16.019218;-71.284873;130;PE-34A;AREQUIPA;COSTA;AREQUIPA;SAN JUAN DE TARUCANI
20211130;7121000566 SC;20210409;2021;Abril;15:20:00;DESPISTE;0;0;-14.649417;-74.310444;101.45;PE-30A;AYACUCHO;SIERRA;LUCANAS;LUCANAS
20211130;7121000567 SC;20210409;2021;Abril;21:30:00;CHOQUE;0;0;-12.963821;-72.665313;478;PE-28B;CUSCO;SIERRA;LA CONVENCION;MARANURA
20211130;7121000562 CC;20210409;2021;Abril;11:50:00;DESPISTE;0;1;-11.939812;-76.953661;;VIA URBANA;LIMA;COSTA;LIMA;SAN JUAN DE LURIGANCHO
20211130;7121000569 CC;20210409;2021;Abril;14:56:00;CHOQUE;0;1;-11.4361201;-76.6028444;113;PE-20A;LIMA;COSTA;CANTA;CANTA
20211130;7121000564 CC;20210409;2021;Abril;10:45:00;CHOQUE;0;1;-6.365861;-76.291694;47.95;PE-5NB;SAN MARTIN;SELVA;LAMAS;CAYNARACHI
20211130;7121000563 CC;20210409;2021;Abril;12:00:00;CHOQUE;0;1;-18.002083;-70.263639;1298;PE-1S;TACNA;COSTA;TACNA;TACNA
20211130;7121000572 SC;20210410;2021;Abril;09:10:00;DESPISTE;0;0;-7.006083;-78.568972;31.4;PE-3N;CAJAMARCA;SIERRA;CAJAMARCA;CAJAMARCA
20211130;7121000571 CC;20210410;2021;Abril;16:00:00;CHOQUE;1;2;-11.791833;-75.585611;61;PE-3S;JUNIN;SIERRA;JAUJA;LLOCLLAPAMPA
20211130;7121000568 CC;20210410;2021;Abril;08:15:00;DESPISTE;0;5;-6.225096506;-80.40029355;876;PE-1N;LAMBAYEQUE;COSTA;LAMBAYEQUE;OLMOS
20211130;7121000574 CC;20210410;2021;Abril;17:10:00;CHOQUE;1;0;-11.914528;-76.610278;44.7;PE-22;LIMA;COSTA;HUAROCHIRI;RICARDO PALMA
20211130;7121000573 CC;20210410;2021;Abril;19:20:00;CHOQUE;0;1;-5.932639;-79.564444;19.5;PE-04B;PIURA;COSTA;HUANCABAMBA;HUARMACA
20211130;7121000924 CC;20210411;2021;Abril;16:15:00;ATROPELLO;0;1;-13.97104864;-75.77886846;290;PE-1S;ICA;COSTA;ICA;SALAS
20211130;7121000575 CC;20210411;2021;Abril;22:30:00;CHOQUE;0;2;-11.80225;-75.532028;68.7;PE-3S;JUNIN;SIERRA;JAUJA;PARCO
20211130;7121000577 CC;20210412;2021;Abril;07:00:00;DESPISTE;20;17;-8.67324;-77.554005;49;PE-14C;ANCASH;COSTA;SIHUAS;SAN JUAN
20211130;7121000581 CC;20210412;2021;Abril;14:50:00;CHOQUE;1;0;-9.451328;-78.34477;383.3;PE-1N;ANCASH;COSTA;CASMA;CASMA
20211130;7121000580 SC;20210412;2021;Abril;11:10:00;DESPISTE;0;0;-16.425872;-73.145244;772.3;PE-1S;AREQUIPA;COSTA;CAMANA;OCOÑA
20211130;7121000579 SC;20210412;2021;Abril;05:50:00;DESPISTE;0;0;-6.216346;-80.410467;876.5;PE-1N;LAMBAYEQUE;COSTA;LAMBAYEQUE;OLMOS
20211130;7121000576 CC;20210412;2021;Abril;03:20:00;CHOQUE;1;0;-10.65750241;-77.8310433;212;PE-1N;LIMA;COSTA;BARRANCA;PARAMONGA
20211130;7121000936 CC;20210412;2021;Abril;09:50:00;CHOQUE;0;1;-12.029441;-76.979937;1.4;PE-22;LIMA;COSTA;LIMA;EL AGUSTINO
20211130;7121000587 CC;20210412;2021;Abril;00:45:00;CHOQUE;1;1;-15.30760538;-70.23237923;1288;PE-3S;PUNO;SIERRA;LAMPA;CALAPUJA
20211130;7121000583 CC;20210413;2021;Abril;08:30:00;CHOQUE;0;1;-9.177068353;-78.47839652;418;PE-1N;ANCASH;COSTA;SANTA;NUEVO CHIMBOTE
20211130;7121000586 CC;20210413;2021;Abril;21:00:00;CHOQUE;0;1;-13.67712804;-76.15882627;226;PE-1S;ICA;COSTA;PISCO;SAN CLEMENTE
20211130;7121000582 SC;20210413;2021;Abril;02:15:00;INCENDIO;0;0;-12.5410762;-76.7173455;67;PE-1S;LIMA;COSTA;CAÑETE;CHILCA
20211130;7121000590 CC;20210413;2021;Abril;23:45:00;DESPISTE;0;2;-5.441917;-80.609167;967;PE-1N;PIURA;COSTA;PIURA;EL TALLAN
20211130;7121000594 SC;20210414;2021;Abril;09:00:00;CHOQUE;0;0;-13.923757;-73.065303;411;PE-30A;APURIMAC;SIERRA;AYMARAES;TINTAY
20211130;7121000589 SC;20210414;2021;Abril;05:45:00;DESPISTE;0;0;-16.5396476;-72.5330146;874.88;PE-1S;AREQUIPA;COSTA;CAYLLOMA;MAJES
20211130;7121000584 CC;20210414;2021;Abril;00:50:00;DESPISTE;0;3;-14.699855;-74.526354;75.1;PE-30A;AYACUCHO;SIERRA;LUCANAS;LEONCIO PRADO
20211130;7121000592 CC;20210414;2021;Abril;16:30:00;DESPISTE;0;1;-11.331319;-75.890945;30.9;PE-3N;JUNIN;SIERRA;TARMA;LA UNION
20211130;7121000585 CC;20210414;2021;Abril;04:00:00;CHOQUE;0;6;-10.98941855;-77.63745434;165;PE-1N;LIMA;COSTA;HUAURA;VEGUETA
20211130;7121000588 SC;20210414;2021;Abril;13:30:00;DESPISTE;0;0;-11.642252;-76.232913;117;PE-22;LIMA;COSTA;HUAROCHIRI;CHICLA
20211130;7121000591 SC;20210414;2021;Abril;17:40:00;DESPISTE;0;0;-16.766056;-69.872111;286;PE-36A;PUNO;SIERRA;EL COLLAO;SANTA ROSA
20211130;7121000593 SC;20210414;2021;Abril;19:35:00;CHOQUE;0;0;-15.54625;-70.218861;288.6;PE-34A;PUNO;SIERRA;SAN ROMAN;JULIACA
20211130;7121000597 SC;20210415;2021;Abril;12:30:00;CHOQUE;0;0;-10.10984882;-77.28772769;501;PE-3N;ANCASH;COSTA;RECUAY;CATAC
20211130;7121000595 CC;20210415;2021;Abril;00:30:00;DESPISTE;1;0;-11.4793451;-75.6762154;47;PE-3SA;JUNIN;SIERRA;TARMA;TARMA
20211130;7121000598 SC;20210415;2021;Abril;18:10:00;DESPISTE;0;0;-11.6028202;-77.2034771;72;PE-1N;LIMA;COSTA;HUARAL;AUCALLAMA
20211130;7121000599 CC;20210415;2021;Abril;22:50:00;CHOQUE;0;1;-11.9795227;-76.7873202;23;PE-22;LIMA;COSTA;LIMA;CHACLACAYO
20211130;7121000596 SC;20210415;2021;Abril;07:26:00;DESPISTE;0;0;-17.050028;-70.840855;46.5;PE-36A;MOQUEGUA;COSTA;MARISCAL NIETO;TORATA
20211130;7121000603 SC;20210416;2021;Abril;08:40:00;CHOQUE;0;0;-16.415887;-73.166639;769;PE-1S;AREQUIPA;COSTA;CAMANA;OCOÑA
20211130;7121000608 SC;20210416;2021;Abril;10:00:00;CHOQUE;0;0;-13.316661;-74.350066;289;PE-28A;AYACUCHO;SIERRA;HUAMANGA;VINCHOS
20211130;7121000601 CC;20210416;2021;Abril;04:30:00;ATROPELLO;1;0;-14.728735;-75.0785;430;PE-1S;ICA;COSTA;NASCA;EL INGENIO
20211130;7121000606 SC;20210416;2021;Abril;20:44:00;CHOQUE;0;0;-8.44446286;-78.74498309;514.4;PE-1N;LA LIBERTAD;COSTA;VIRU;VIRU
20211130;7121000607 SC;20210416;2021;Abril;17:55:00;CHOQUE;0;0;-8.011929;-78.31968;122.2;PE-3N;LA LIBERTAD;COSTA;SANTIAGO DE CHUCO;QUIRUVILCA
20211130;7121000602 CC;20210416;2021;Abril;05:55:00;VOLCADURA;0;7;-5.593182;-79.958327;148.2;PE-1NJ;LAMBAYEQUE;COSTA;LAMBAYEQUE;OLMOS
20211130;7121000600 SC;20210416;2021;Abril;06:10:00;DESPISTE;0;0;-12.339782;-76.815605;41;PE-1S;LIMA;COSTA;LIMA;PUNTA HERMOSA
20211130;7121000604 CC;20210416;2021;Abril;17:50:00;CHOQUE;0;1;-11.7118249;-77.1760362;57.8;PE-1N;LIMA;COSTA;LIMA;ANCON
20211130;7121000612 CC;20210417;2021;Abril;11:30:00;CHOQUE;0;1;-9.027943392;-78.61619692;442;PE-1N;ANCASH;COSTA;SANTA;COISHCO
20211130;7121000610 CC;20210417;2021;Abril;08:00:00;CHOQUE;0;1;-16.521747;-71.793105;972.7;PE-1S;AREQUIPA;COSTA;AREQUIPA;LA JOYA
20211130;7121000615 CC;20210417;2021;Abril;19:30:00;DESPISTE;0;1;-13.265719;-72.231532;610;PE-28B;CUSCO;SIERRA;URUBAMBA;OLLANTAYTAMBO
20211130;7121000616 CC;20210417;2021;Abril;22:50:00;CHOQUE;2;2;-14.85893142;-74.97271579;454;PE-1S;ICA;COSTA;NASCA;VISTA ALEGRE
20211130;7121000613 CC;20210417;2021;Abril;16:15:00;CHOQUE;0;7;-11.035475;-75.99709;67.9;PE-3N;JUNIN;SIERRA;JUNIN;JUNIN
20211130;7121000618 SC;20210417;2021;Abril;22:50:00;CHOQUE;0;0;-11.214667;-74.655194;116;PE-5S;JUNIN;SIERRA;SATIPO;RIO NEGRO
20211130;7121000611 SC;20210417;2021;Abril;06:00:00;DESPISTE;0;0;-7.395013;-79.55722;681;PE-1N;LA LIBERTAD;COSTA;PACASMAYO;PACASMAYO
