City;Price;Para cuando los reservan;Room Type;Shared Room;Private Room;Person Capacity;Superhost;Multiple Rooms;Business (ofertas);Cleanliness Rating;Guest Satisfaction;Bedrooms;City Center (km);Metro Distance (km);Normalised Attraction Index;Normalised Restraunt Index
Lisbon;199.11;Weekend;Entire home/apt;False;False;4;False;1;0;9;88;2;1.29;0.65;6.33;24.33
Lisbon;242.73;Weekend;Entire home/apt;False;False;4;False;0;1;10;93;1;1.25;0.71;6.63;25.1
Lisbon;150.33;Weekend;Private room;False;True;2;False;0;1;9;91;1;1.14;0.02;6.21;30.1
Lisbon;185.04;Weekend;Entire home/apt;False;False;3;False;1;0;10;95;2;0.55;0.28;9.24;47.33
Lisbon;199.11;Weekend;Entire home/apt;False;False;2;False;1;0;10;94;1;0.6;0.07;10.62;40.86
Lisbon;274.16;Weekend;Entire home/apt;False;False;4;True;1;0;10;98;1;0.82;0.42;7.58;43.64
Lisbon;100.61;Weekend;Private room;False;True;2;False;0;1;8;81;1;1.17;0.07;6;29.29
Lisbon;88.88;Weekend;Private room;False;True;2;False;0;1;8;80;1;1.18;0.05;5.99;29.88
Lisbon;250.94;Weekend;Entire home/apt;False;False;4;False;0;1;9;95;1;1.22;0.8;5.58;34.18
Lisbon;166.74;Weekend;Private room;False;True;2;False;0;1;9;93;1;1.14;0.02;6.21;30.1
Lisbon;330.91;Weekend;Entire home/apt;False;False;5;True;0;0;10;96;2;1.3;0.22;9.03;27.42
Lisbon;285.65;Weekend;Entire home/apt;False;False;4;True;0;0;10;93;2;0.71;0.27;10.85;37.08
Lisbon;178.24;Weekend;Private room;False;True;3;False;0;1;10;93;1;0.7;0.18;10.2;37.32
Lisbon;256.8;Weekend;Entire home/apt;False;False;4;False;0;1;10;92;2;1.25;0.45;5.63;30.29
Lisbon;204.74;Weekend;Entire home/apt;False;False;2;False;1;0;9;94;0;1.02;0.48;8.01;30.84
Lisbon;135.08;Weekend;Private room;False;True;3;False;0;1;9;94;1;0.71;0.21;10.28;37.11
Lisbon;245.31;Weekend;Entire home/apt;False;False;4;False;0;1;9;91;1;1.2;0.5;5.68;28.9
Lisbon;239.45;Weekend;Entire home/apt;False;False;2;False;0;1;9;91;1;1.29;0.21;8.4;28.03
Lisbon;250.94;Weekend;Entire home/apt;False;False;3;False;0;1;8;88;1;0.78;0.42;13.99;38.67
Lisbon;250.94;Weekend;Entire home/apt;False;False;3;False;0;1;9;90;1;0.85;0.47;11.92;36.22
Lisbon;223.73;Weekend;Entire home/apt;False;False;3;False;0;0;9;90;1;0.52;0.1;10.72;43.99
Lisbon;100.61;Weekend;Private room;False;True;2;False;0;1;8;82;1;0.85;0.26;8.28;34.93
Lisbon;364.45;Weekend;Entire home/apt;False;False;6;False;0;1;9;93;2;1.57;0.81;5.29;20.4
Lisbon;250.94;Weekend;Entire home/apt;False;False;3;False;0;1;8;80;1;0.77;0.4;13.03;38.29
Lisbon;123.83;Weekend;Private room;False;True;2;False;0;0;9;94;1;1.09;0.53;7.43;29.07
Lisbon;358.58;Weekend;Entire home/apt;False;False;6;False;0;1;9;86;2;0.7;0.32;11.71;37.93
Lisbon;248.83;Weekend;Entire home/apt;False;False;4;False;0;1;10;90;1;0.72;0.3;11.11;37.11
Lisbon;173.55;Weekend;Private room;False;True;3;False;0;1;10;89;1;0.65;0.2;11.09;39.05
Lisbon;282.13;Weekend;Entire home/apt;False;False;3;False;0;1;9;67;1;0.68;0.2;10.58;37.91
Lisbon;210.37;Weekend;Entire home/apt;False;False;3;False;0;0;9;90;1;0.63;0.18;11.23;40.04
Lisbon;163.93;Weekend;Entire home/apt;False;False;2;False;0;1;9;74;1;0.74;0.15;8.87;36.54
Lisbon;378.28;Weekend;Entire home/apt;False;False;6;True;1;0;9;91;2;1.08;0.75;6.22;33.73
Lisbon;146.81;Weekend;Private room;False;True;2;False;0;1;9;93;1;0.74;0.15;8.87;36.54
Lisbon;93.57;Weekend;Shared room;True;False;6;False;1;0;9;78;1;0.64;0.22;11.31;39.13
Lisbon;248.83;Weekend;Entire home/apt;False;False;4;False;0;1;9;85;1;0.7;0.32;11.81;38.03
Lisbon;250.94;Weekend;Entire home/apt;False;False;2;True;0;0;10;99;0;1.11;0.69;6;33.08
Lisbon;233.58;Weekend;Entire home/apt;False;False;4;True;0;0;10;99;1;1.25;0.71;6.63;25.1
Lisbon;378.28;Weekend;Entire home/apt;False;False;4;False;0;1;10;89;2;1.35;0.66;6.05;23.39
Lisbon;233.58;Weekend;Entire home/apt;False;False;2;True;0;0;10;99;1;0.69;0.22;10.66;37.88
Lisbon;303;Weekend;Entire home/apt;False;False;4;True;1;0;9;98;1;0.67;0.17;8.8;38.75
Lisbon;232.41;Weekend;Entire home/apt;False;False;2;True;0;1;10;93;1;0.62;0.28;8.83;41.37
Lisbon;297.37;Weekend;Entire home/apt;False;False;6;True;0;0;10;99;2;1.39;0.64;5.82;22.75
Lisbon;193.25;Weekend;Entire home/apt;False;False;4;False;0;1;10;93;1;1.01;0.49;9.95;33.13
Lisbon;271.81;Weekend;Entire home/apt;False;False;5;False;0;1;9;93;2;1.04;0.61;6.46;38.51
Lisbon;342.4;Weekend;Entire home/apt;False;False;4;True;0;1;10;96;2;0.59;0.17;9.46;41.45
Lisbon;146.81;Weekend;Private room;False;True;2;False;0;0;9;100;1;1.18;0.22;6.4;27.41
Lisbon;239.21;Weekend;Entire home/apt;False;False;4;False;0;1;10;95;2;0.69;0.29;11.43;37.84
Lisbon;216.46;Weekend;Entire home/apt;False;False;4;False;1;0;9;89;1;0.82;0.37;10.4;35.09
Lisbon;303;Weekend;Entire home/apt;False;False;4;False;0;1;10;96;2;0.87;0.27;8.92;33.62
Lisbon;152.67;Weekend;Entire home/apt;False;False;3;False;0;1;9;86;0;1.39;0.41;6.49;23.69
Lisbon;291.51;Weekend;Entire home/apt;False;False;6;False;1;0;9;93;3;0.77;0.24;9.58;35.12
Lisbon;303;Weekend;Entire home/apt;False;False;4;True;0;1;10;93;1;0.77;0.24;9.58;35.12
Lisbon;158.54;Weekend;Private room;False;True;2;False;0;1;9;91;1;0.7;0.19;10.28;37.28
Lisbon;303;Weekend;Entire home/apt;False;False;4;False;0;0;10;96;2;1.06;0.26;7.27;30
Lisbon;285.65;Weekend;Entire home/apt;False;False;5;False;0;1;10;92;3;0.65;0.31;12.45;39.3
Lisbon;245.31;Weekend;Entire home/apt;False;False;4;True;0;1;9;91;1;1.1;0.31;12.65;38.97
Lisbon;284.47;Weekend;Entire home/apt;False;False;4;True;0;1;10;95;1;1.11;0.78;6.02;32.86
Lisbon;233.82;Weekend;Entire home/apt;False;False;2;False;1;0;10;90;0;0.96;0.36;27.95;31.8
Lisbon;649.16;Weekend;Entire home/apt;False;False;6;False;1;0;10;96;2;1.04;0.59;8.48;30.64
Lisbon;465.06;Weekend;Entire home/apt;False;False;5;True;0;0;10;97;3;1.06;0.84;6.28;33.66
Lisbon;286.82;Weekend;Entire home/apt;False;False;4;False;0;1;9;91;1;0.72;0.37;12.25;38.61
Lisbon;268.29;Weekend;Entire home/apt;False;False;4;True;0;1;10;96;1;0.77;0.24;9.58;35.12
Lisbon;256.8;Weekend;Entire home/apt;False;False;4;True;0;1;9;90;1;0.77;0.24;9.58;35.12
Lisbon;109.76;Weekend;Private room;False;True;2;False;0;1;10;91;1;1.55;0.76;5.46;20.65
Lisbon;237.1;Weekend;Entire home/apt;False;False;6;False;1;0;9;93;2;1.13;0.56;7.72;28.14
Lisbon;179.41;Weekend;Entire home/apt;False;False;4;False;1;0;10;91;1;1.16;0.24;9.91;46.38
Lisbon;242.73;Weekend;Entire home/apt;False;False;2;True;0;0;10;98;1;0.73;0.37;12.27;38.65
Lisbon;320.36;Weekend;Entire home/apt;False;False;6;True;1;0;10;98;1;0.77;0.24;9.58;35.12
Lisbon;225.61;Weekend;Entire home/apt;False;False;3;False;0;1;9;90;1;1.02;0.49;8.02;30.93
Lisbon;216.23;Weekend;Entire home/apt;False;False;3;False;0;0;9;88;1;0.61;0.23;12.04;40.24
Lisbon;256.8;Weekend;Entire home/apt;False;False;4;True;1;0;10;98;1;1.03;0.4;10.18;37.85
Lisbon;216.23;Weekend;Entire home/apt;False;False;2;False;0;0;10;100;0;1.01;0.39;9.1;30.52
Lisbon;271.81;Weekend;Entire home/apt;False;False;3;False;0;1;9;80;1;1.14;0.71;5.85;33.19
Lisbon;167.68;Weekend;Entire home/apt;False;False;2;True;0;0;10;99;1;0.44;0.21;13.79;47.05
Lisbon;303;Weekend;Entire home/apt;False;False;6;False;0;1;10;96;2;1.21;0.32;6.41;26.33
Lisbon;473.26;Weekend;Entire home/apt;False;False;6;True;1;0;10;97;2;1.23;0.42;5.95;31.48
Lisbon;253.28;Weekend;Entire home/apt;False;False;4;True;0;1;10;100;1;0.96;0.4;8.35;31.48
Lisbon;756.8;Weekend;Entire home/apt;False;False;6;False;0;1;10;96;3;1.18;0.52;5.85;31.96
Lisbon;194.18;Weekend;Entire home/apt;False;False;4;True;1;0;10;97;2;0.66;0.22;11.11;38.71
Lisbon;285.65;Weekend;Entire home/apt;False;False;3;True;1;0;10;99;1;1.27;0.66;6.66;24.91
Lisbon;308.86;Weekend;Entire home/apt;False;False;4;False;0;0;10;98;2;0.92;0.33;9.41;33.01
Lisbon;216.46;Weekend;Entire home/apt;False;False;2;True;0;1;10;96;1;1.1;0.61;7.73;28.74
Lisbon;303;Weekend;Entire home/apt;False;False;4;False;0;0;10;99;2;1.42;0.73;5.89;22.3
Lisbon;261.49;Weekend;Entire home/apt;False;False;4;False;0;1;9;83;2;1.3;0.63;6.25;24.18
Lisbon;231;Weekend;Entire home/apt;False;False;4;False;0;1;9;87;1;0.77;0.24;9.58;35.12
Lisbon;276.5;Weekend;Entire home/apt;False;False;4;False;0;1;5;47;2;1.19;0.06;5.96;29.81
Lisbon;256.57;Weekend;Entire home/apt;False;False;4;True;0;0;10;98;1;1.42;0.51;6.2;22.89
Lisbon;268.29;Weekend;Private room;False;True;4;False;0;1;10;90;1;0.83;0.47;12.64;37.09
Lisbon;210.37;Weekend;Private room;False;True;2;False;0;1;10;96;1;0.93;0.5;9.67;33.58
Lisbon;256.57;Weekend;Private room;False;True;2;False;0;1;10;95;1;0.93;0.5;9.67;33.58
Lisbon;146.81;Weekend;Private room;False;True;3;False;0;1;9;84;1;0.7;0.25;10.8;37.36
Lisbon;489.45;Weekend;Entire home/apt;False;False;6;True;0;0;10;98;3;0.94;0.35;9.09;32.88
Lisbon;310.04;Weekend;Entire home/apt;False;False;4;False;0;1;9;92;0;1.11;0.78;6.02;32.86
Lisbon;155.96;Weekend;Private room;False;True;2;False;0;1;10;96;1;0.14;0.2;17.35;73.34
Lisbon;180.35;Weekend;Private room;False;True;2;True;1;0;10;94;1;0.35;0.35;15.17;59.86
Lisbon;187.38;Weekend;Entire home/apt;False;False;2;False;0;1;10;90;1;0.43;0.2;13.82;47.87
Lisbon;152.44;Weekend;Private room;False;True;2;False;0;1;9;93;1;1.3;0.22;9.03;27.42
Lisbon;187.38;Weekend;Entire home/apt;False;False;4;False;0;1;10;90;1;1.06;0.34;10.86;37.16
Lisbon;216.46;Weekend;Entire home/apt;False;False;2;False;0;1;10;100;1;1.38;0.14;7.39;26.66
Lisbon;239.45;Weekend;Entire home/apt;False;False;4;True;1;0;10;98;1;0.37;0.08;11.39;70.34
Lisbon;125.94;Weekend;Private room;False;True;2;False;0;1;10;87;1;0.23;0.26;16.4;64.43
Lisbon;165.34;Weekend;Entire home/apt;False;False;2;False;0;0;9;81;1;0.72;0.14;9.42;36.52
Lisbon;91.46;Weekend;Private room;False;True;2;True;0;1;10;97;1;1.37;0.59;6.29;23.36
Lisbon;320.36;Weekend;Entire home/apt;False;False;4;False;1;0;10;100;1;1.03;0.89;6.43;34.6
Lisbon;109.76;Weekend;Private room;False;True;2;False;0;1;8;86;1;0.65;0.07;9.88;38.48
Lisbon;265.95;Weekend;Entire home/apt;False;False;3;False;0;1;10;94;1;0.5;0.27;10.06;47.65
Lisbon;257.97;Weekend;Entire home/apt;False;False;4;False;1;0;10;97;1;1.06;0.58;8.14;30.04
Lisbon;292.68;Weekend;Entire home/apt;False;False;3;False;0;0;9;86;1;1.12;0.67;5.92;32.77
Lisbon;169.09;Weekend;Entire home/apt;False;False;2;False;0;0;10;86;0;0.25;0.28;15.55;63.09
Lisbon;199.34;Weekend;Entire home/apt;False;False;4;True;1;0;10;96;2;1.28;0.17;7.99;30.67
Lisbon;272.05;Weekend;Entire home/apt;False;False;6;True;0;0;10;96;3;0.32;0.28;18.21;58.22
Lisbon;260.32;Weekend;Entire home/apt;False;False;4;False;0;1;10;87;1;0.73;0.14;9.33;36.27
Lisbon;94.98;Weekend;Private room;False;True;2;False;1;0;8;89;1;1.62;0.5;5.49;20.5
Lisbon;170.26;Weekend;Entire home/apt;False;False;2;False;0;0;9;81;0;1.26;0.19;9;29.52
Lisbon;158.54;Weekend;Private room;False;True;2;False;0;1;9;86;1;0.7;0.25;10.8;37.36
Lisbon;127.35;Weekend;Private room;False;True;2;False;0;1;3;44;1;2.01;0.39;4.04;19.33
Lisbon;269.7;Weekend;Entire home/apt;False;False;4;False;0;1;10;96;1;1.16;0.74;5.8;34.07
Lisbon;222.33;Weekend;Entire home/apt;False;False;2;True;0;0;10;100;0;1.49;0.47;5.95;21.97
Lisbon;175.89;Weekend;Entire home/apt;False;False;4;False;0;1;10;80;1;1.37;0.41;6.64;24.13
Lisbon;268.53;Weekend;Entire home/apt;False;False;2;True;0;0;10;99;1;0.43;0.22;11.55;52.04
Lisbon;107.65;Weekend;Private room;False;True;2;True;0;1;10;96;1;1.25;0.39;5.77;31.07
Lisbon;150.56;Weekend;Private room;False;True;2;False;0;1;9;87;1;1.3;0.51;6.78;24.8
Lisbon;150.56;Weekend;Private room;False;True;2;False;0;1;9;90;1;1.19;0.58;7.24;26.58
Lisbon;150.56;Weekend;Private room;False;True;2;False;0;1;10;93;1;1.25;0.47;7.19;25.99
Lisbon;276.74;Weekend;Entire home/apt;False;False;4;False;0;1;9;80;2;0.73;0.27;10.55;36.5
Lisbon;280.02;Weekend;Entire home/apt;False;False;4;False;0;1;9;94;2;0.97;0.42;8.26;31.27
Lisbon;211.77;Weekend;Entire home/apt;False;False;2;False;0;1;10;80;0;0.29;0.05;12.54;64.28
Lisbon;448.17;Weekend;Entire home/apt;False;False;6;False;0;1;9;89;2;1.06;0.58;8.14;30.04
Lisbon;210.6;Weekend;Private room;False;True;2;False;0;1;10;100;1;0.97;0.54;9.2;32.51
Lisbon;291.98;Weekend;Entire home/apt;False;False;6;False;0;1;10;93;2;0.86;0.37;9.41;33.52
Lisbon;665.81;Weekend;Entire home/apt;False;False;6;False;0;1;9;85;2;2.12;0.35;3.89;19.3
Lisbon;251.17;Weekend;Entire home/apt;False;False;4;False;1;0;9;92;2;1.29;0.61;6.61;24.56
Lisbon;95.92;Weekend;Private room;False;True;2;False;1;0;8;90;1;1.7;0.59;5.19;19.4
Lisbon;355.53;Weekend;Entire home/apt;False;False;6;False;0;1;9;88;2;1.59;0.84;5.28;20.14
Lisbon;131.8;Weekend;Private room;False;True;2;False;0;1;9;87;1;1.08;0.32;10.36;36.03
Lisbon;153.85;Weekend;Private room;False;True;2;True;0;1;10;100;1;1.44;0.35;5.12;28.03
Lisbon;297.61;Weekend;Entire home/apt;False;False;4;False;0;1;9;89;1;1.12;0.72;5.93;33.25
Lisbon;135.32;Weekend;Private room;False;True;2;False;0;0;10;100;1;0.63;0.32;8.66;41.55
Lisbon;231.71;Weekend;Entire home/apt;False;False;3;False;0;1;9;91;1;1.1;0.31;9.84;34.68
Lisbon;239.68;Weekend;Entire home/apt;False;False;3;False;0;0;9;87;1;0.85;0.26;8.94;34.08
Lisbon;123.83;Weekend;Private room;False;True;2;False;0;1;8;84;1;1.16;0.3;6.63;27.17
Lisbon;132.97;Weekend;Private room;False;True;2;False;0;1;9;92;1;1.16;0.3;6.63;27.17
Lisbon;135.32;Weekend;Private room;False;True;2;False;0;1;9;91;1;1.16;0.3;6.63;27.17
Lisbon;367.03;Weekend;Entire home/apt;False;False;4;False;0;0;10;100;2;0.65;0.31;12.58;39.51
Lisbon;234.99;Weekend;Entire home/apt;False;False;2;False;0;1;9;93;1;0.44;0.29;17.41;49.84
Lisbon;233.82;Weekend;Entire home/apt;False;False;6;False;0;1;9;93;3;0.8;0.31;9.87;34.68
Lisbon;354.13;Weekend;Entire home/apt;False;False;6;True;0;1;10;87;2;1.16;0.49;6.41;33.81
Lisbon;216.46;Weekend;Entire home/apt;False;False;4;True;0;0;10;97;1;1.25;0.26;8.29;28.37
Lisbon;225.84;Weekend;Entire home/apt;False;False;4;False;0;0;10;95;2;1.05;0.47;7.76;29.46
Lisbon;204.97;Weekend;Entire home/apt;False;False;2;True;0;1;10;96;1;1.08;0.4;7.59;28.74
Lisbon;199.11;Weekend;Entire home/apt;False;False;2;False;1;0;9;86;1;1.2;0.29;8.46;29.53
Lisbon;239.68;Weekend;Entire home/apt;False;False;6;False;1;0;10;90;2;0.68;0.18;10.47;37.95
Lisbon;152.91;Weekend;Private room;False;True;2;False;0;1;8;87;1;0.69;0.13;9.77;37.23
Lisbon;162.05;Weekend;Entire home/apt;False;False;4;False;0;1;9;90;2;1.2;0.24;10.11;31.27
Lisbon;309.1;Weekend;Entire home/apt;False;False;4;False;0;1;10;96;1;1.23;0.77;5.56;40.09
Lisbon;309.1;Weekend;Entire home/apt;False;False;4;False;0;1;8;100;1;1.13;0.73;5.89;33.45
Lisbon;199.11;Weekend;Entire home/apt;False;False;3;False;0;1;10;93;1;0.49;0.18;12.92;44.47
Lisbon;204.97;Weekend;Entire home/apt;False;False;4;True;0;0;10;99;1;0.35;0.27;18.28;55.36
Lisbon;339.12;Weekend;Entire home/apt;False;False;6;False;0;1;7;80;2;1.47;0.77;5.7;21.65
Lisbon;262.66;Weekend;Entire home/apt;False;False;2;False;0;1;10;97;1;1.68;1.07;4.51;22.78
Lisbon;274.62;Weekend;Entire home/apt;False;False;5;False;0;1;10;100;2;1.05;0.45;9.65;32.15
Lisbon;227.95;Weekend;Entire home/apt;False;False;3;False;0;1;10;100;1;1.05;0.45;9.65;32.15
Lisbon;216.46;Weekend;Entire home/apt;False;False;3;False;0;1;10;80;1;1.05;0.45;9.65;32.15
Lisbon;251.17;Weekend;Entire home/apt;False;False;3;False;0;1;10;100;1;1.05;0.45;9.65;32.15
Lisbon;152.91;Weekend;Private room;False;True;2;False;0;1;10;96;1;0.71;0.14;9.6;36.71
Lisbon;190.9;Weekend;Entire home/apt;False;False;2;False;0;0;10;100;1;0.34;0.27;18.33;56.38
Lisbon;193.25;Weekend;Entire home/apt;False;False;4;True;0;0;10;98;1;1.57;0.41;5.72;21.27
Lisbon;204.74;Weekend;Entire home/apt;False;False;3;False;1;0;9;100;1;1;0.5;10.26;33.88
Lisbon;311.21;Weekend;Entire home/apt;False;False;5;False;0;0;9;100;2;0.7;0.22;10.48;37.56
Lisbon;272.05;Weekend;Entire home/apt;False;False;4;False;0;1;10;90;1;0.72;0.15;9.51;36.41
Lisbon;173.55;Weekend;Entire home/apt;False;False;2;False;1;0;10;94;1;1.17;0.24;10.56;34.52
Lisbon;121.48;Weekend;Private room;False;True;4;True;0;1;9;93;1;1.37;0.08;7.33;30.24
Lisbon;245.54;Weekend;Entire home/apt;False;False;4;False;1;0;10;98;1;1;0.42;8.23;31.16
Lisbon;245.54;Weekend;Entire home/apt;False;False;4;False;1;0;10;95;1;0.99;0.4;8.66;31.53
Lisbon;349.67;Weekend;Entire home/apt;False;False;3;False;0;0;10;98;1;0.85;0.27;8.95;33.89
Lisbon;302.3;Weekend;Entire home/apt;False;False;4;False;0;1;10;100;2;1.25;0.71;6.63;25.1
Lisbon;449.58;Weekend;Entire home/apt;False;False;6;True;0;1;10;98;3;1.14;0.72;5.87;33.58
Lisbon;227.95;Weekend;Entire home/apt;False;False;4;False;0;1;10;95;1;1.33;0.35;7.16;25.87
Lisbon;239.68;Weekend;Entire home/apt;False;False;3;False;0;0;10;99;1;1.25;0.62;6.83;25.35
Lisbon;251.17;Weekend;Entire home/apt;False;False;2;True;0;1;10;96;0;0.55;0.12;11.55;42.38
Lisbon;273.92;Weekend;Entire home/apt;False;False;4;True;0;1;10;93;1;1.1;0.3;10.13;35.92
Lisbon;276.74;Weekend;Entire home/apt;False;False;4;True;0;1;10;100;1;1.19;0.21;9.2;43.58
Lisbon;516.42;Weekend;Entire home/apt;False;False;6;False;0;1;10;100;3;1.13;0.04;6.28;30.4
Lisbon;578.8;Weekend;Entire home/apt;False;False;6;True;0;1;10;100;2;1.07;0.6;8.06;29.63
Lisbon;436.44;Weekend;Entire home/apt;False;False;4;False;1;0;10;97;2;0.7;0.25;10.8;37.36
Lisbon;172.61;Weekend;Private room;False;True;2;False;1;0;9;90;1;0.44;0.22;11.27;50.79
Lisbon;102.72;Weekend;Private room;False;True;2;False;1;0;10;100;1;1.28;0.49;6.95;25.29
Lisbon;164.4;Weekend;Private room;False;True;2;False;0;1;10;100;1;0.84;0.38;9.98;34.42
Lisbon;174.72;Weekend;Entire home/apt;False;False;4;False;1;0;10;98;1;0.41;0.21;11.08;56.22
Lisbon;148.22;Weekend;Private room;False;True;2;False;1;0;8;88;1;1.21;0.28;8.42;29.38
Lisbon;192.78;Weekend;Entire home/apt;False;False;3;False;0;1;10;92;0;0.22;0.07;15.33;64.47
Lisbon;100.61;Weekend;Private room;False;True;2;False;0;1;9;95;1;0.76;0.2;8.37;36.85
Lisbon;141.42;Weekend;Private room;False;True;2;False;1;0;10;100;1;1.33;0.21;18.16;27
Lisbon;285.88;Weekend;Entire home/apt;False;False;5;False;1;0;10;100;2;1.45;0.57;5.97;22.2
Lisbon;413.46;Weekend;Entire home/apt;False;False;4;False;1;0;10;100;2;0.62;0.23;11.86;39.86
Lisbon;285.65;Weekend;Entire home/apt;False;False;4;False;0;0;10;100;2;1.32;0.64;6.42;23.97
Lisbon;223.5;Weekend;Entire home/apt;False;False;3;False;0;1;10;87;1;0.65;0.06;9.84;38.51
Lisbon;173.78;Weekend;Entire home/apt;False;False;2;False;0;0;8;100;0;0.52;0.09;11.48;43.16
Lisbon;225.61;Weekend;Entire home/apt;False;False;4;False;1;0;10;91;1;1.36;0.32;6.99;25.5
Lisbon;249.77;Weekend;Entire home/apt;False;False;4;True;0;1;10;94;1;0.45;0.16;10.52;68.5
Lisbon;344.98;Weekend;Entire home/apt;False;False;3;False;0;0;9;80;1;0.91;0.31;9.5;32.95
Lisbon;187.62;Weekend;Entire home/apt;False;False;3;True;0;1;9;94;1;0.63;0.17;11;39.89
Lisbon;225.61;Weekend;Entire home/apt;False;False;2;False;0;0;10;100;1;0.76;0.29;10.37;35.87
Lisbon;311.44;Weekend;Entire home/apt;False;False;5;False;0;0;10;100;3;1.18;0.52;5.87;32.1
Lisbon;179.41;Weekend;Entire home/apt;False;False;5;False;0;1;10;80;1;0.7;0.13;9.71;37.13
Lisbon;245.54;Weekend;Entire home/apt;False;False;4;False;1;0;10;95;1;0.67;0.12;10.05;38.05
Lisbon;289.4;Weekend;Entire home/apt;False;False;4;True;0;1;10;100;1;1.22;0.52;7.22;26.26
Lisbon;289.4;Weekend;Entire home/apt;False;False;4;True;0;1;10;100;1;1.25;0.44;7.31;26.26
Lisbon;260.32;Weekend;Entire home/apt;False;False;4;False;0;0;10;100;1;0.73;0.15;9.34;36.21
Lisbon;289.4;Weekend;Entire home/apt;False;False;3;True;0;1;10;100;1;1.19;0.43;7.78;27.57
Lisbon;99.2;Weekend;Private room;False;True;2;False;1;0;8;100;1;2.1;0.3;3.92;19.3
Lisbon;216.46;Weekend;Entire home/apt;False;False;4;False;0;1;9;89;2;1.22;0.29;8.37;28.84
Lisbon;221.86;Weekend;Entire home/apt;False;False;4;True;0;1;10;97;1;1.14;0.72;5.87;33.58
Lisbon;189.73;Weekend;Private room;False;True;3;False;0;1;10;95;1;0.68;0.14;10.05;37.69
Lisbon;243.2;Weekend;Entire home/apt;False;False;4;False;0;1;10;95;1;0.43;0.22;11.55;52.04
Lisbon;164.4;Weekend;Entire home/apt;False;False;2;False;0;1;9;86;1;0.5;0.21;13.2;44.23
Lisbon;280.02;Weekend;Entire home/apt;False;False;3;False;0;1;10;98;1;1.24;0.47;5.63;30.39
Lisbon;275.56;Weekend;Entire home/apt;False;False;2;True;0;1;10;94;1;0.61;0.15;11.11;41.84
Lisbon;208.49;Weekend;Entire home/apt;False;False;2;False;0;0;10;96;1;1.13;0.28;11.73;36.29
Lisbon;876.41;Weekend;Entire home/apt;False;False;4;True;0;0;10;98;3;1.69;1.04;4.5;23.04
Lisbon;274.39;Weekend;Entire home/apt;False;False;2;False;1;0;9;96;1;0.93;0.34;11.67;32.3
Lisbon;297.61;Weekend;Entire home/apt;False;False;6;False;0;0;9;93;3;0.71;0.16;9.82;36.72
Lisbon;249.06;Weekend;Entire home/apt;False;False;4;False;0;1;10;92;1;0.86;0.57;11.61;39.95
Lisbon;233.82;Weekend;Entire home/apt;False;False;4;False;0;1;9;90;1;1.39;0.17;7.32;25.84
Lisbon;193.25;Weekend;Entire home/apt;False;False;2;False;0;1;9;92;0;0.98;0.43;8.24;31.11
Lisbon;245.54;Weekend;Entire home/apt;False;False;2;True;1;0;9;95;1;1.22;0.8;5.58;34.18
Lisbon;210.6;Weekend;Entire home/apt;False;False;4;False;1;0;9;90;2;1.42;0.7;5.92;22.35
Lisbon;170.26;Weekend;Entire home/apt;False;False;2;False;1;0;10;96;1;0.62;0.21;11.58;39.82
Lisbon;332.08;Weekend;Entire home/apt;False;False;5;False;1;0;9;91;2;1.19;0.65;6.88;26.25
Lisbon;193.25;Weekend;Entire home/apt;False;False;4;False;0;1;10;89;1;0.43;0.2;13.82;47.87
Lisbon;257.04;Weekend;Entire home/apt;False;False;4;True;1;0;10;94;2;0.64;0.16;10.77;39.46
Lisbon;229.36;Weekend;Entire home/apt;False;False;4;False;0;1;10;93;1;0.41;0.24;11.33;54.82
Lisbon;216.46;Weekend;Entire home/apt;False;False;6;False;1;0;10;92;2;0.49;0.18;12.83;44.22
Lisbon;221.86;Weekend;Entire home/apt;False;False;4;True;0;1;10;97;1;1.14;0.72;5.87;33.58
Lisbon;233.82;Weekend;Entire home/apt;False;False;4;True;1;0;10;96;1;0.53;0.17;10.09;44.09
Lisbon;297.37;Weekend;Entire home/apt;False;False;4;True;1;0;10;99;2;0.51;0.1;10.88;44.09
Lisbon;335.83;Weekend;Entire home/apt;False;False;3;True;0;1;10;98;1;0.7;0.25;10.8;37.36
Lisbon;367.96;Weekend;Entire home/apt;False;False;2;True;0;1;10;97;1;0.79;0.2;8.93;34.91
Lisbon;237.34;Weekend;Entire home/apt;False;False;4;True;0;0;10;98;2;8.67;1.01;1.8;4.81
Lisbon;227.02;Weekend;Entire home/apt;False;False;6;False;0;0;9;91;2;6.82;5.85;6.87;7.32
Lisbon;297.37;Weekend;Entire home/apt;False;False;4;True;0;0;10;99;2;8.52;0.87;1.88;5.02
Lisbon;251.17;Weekend;Entire home/apt;False;False;4;True;1;0;8;91;2;8.54;0.88;1.82;4.89
Lisbon;299.72;Weekend;Entire home/apt;False;False;6;False;0;1;10;100;2;9.34;1.71;1.52;4.29
Lisbon;170.03;Weekend;Entire home/apt;False;False;2;True;0;0;10;96;1;8.6;0.95;1.84;4.91
Lisbon;206.14;Weekend;Entire home/apt;False;False;3;False;0;1;9;84;1;6.66;5.7;6.6;8.37
Lisbon;201.45;Weekend;Entire home/apt;False;False;3;False;0;1;9;89;1;6.65;5.7;6.64;8.15
Lisbon;216.46;Weekend;Private room;False;True;2;False;0;0;10;100;1;8.09;0.89;2.47;6.44
