FECHA_CORTE;FECHA;HORA;DEPARTAMENTO;CODIGO_VÍA;KILOMETRO;MODALIDAD;FALLECIDOS;HERIDOS;LATITUD;LONGITUD
20211222;20210108;10:00;MOQUEGUA;PE-108;23;DESPISTE;0;0;-17.1928;-70.9329
20211222;20210108;03:20;AREQUIPA;PE-105;54;VOLCADURA;0;0;-16.4091;-71.5375
20211222;20210108;11:00;AREQUIPA;PE-105;55;DESPISTE;0;0;-16.4091;-71.5375
20211222;20210108;20:00;JUNIN;PE-3S;56;CHOQUE;0;3;-11.1582;-75.9926
20211222;20210108;15:00;LIMA;PE-1S;87;CHOQUE;0;2;-12.0464;-77.0427
20211222;20210108;16:30;LIMA;PE-1N;113;DESPISTE;0;1;-12.0464;-77.0427
20211222;20210108;11:40;JUNIN;PE-22;137;DESPISTE;0;0;-11.1582;-75.9926
20211222;20210108;21:30;LIMA;PE-1S;146;CHOQUE;0;1;-12.0464;-77.0427
20211222;20210108;N.I.;CAJAMARCA;PE-08;159;CHOQUE;0;3;-7.1618;-78.5128
20211222;20210108;05:30;HUANCAVELICA;PE-3S;213;DESPISTE;0;0;-12.7862;-74.9764
20211222;20210108;23:55;ANCASH;PE-1N;449;CHOQUE;0;0;-9.3251;-77.562
20211222;20210108;12:40;HUANUCO;PE-5N;453;CHOQUE;0;0;-9.9208;-76.2411
20211222;20210108;15:30;AREQUIPA;PE-1S;633;DESPISTE;0;1;-16.4091;-71.5375
20211222;20210108;11:30;LAMBAYEQUE;PE-1N;862;CHOQUE;0;5;-6.7198;-79.9081
20211222;20210108;16:50;AREQUIPA;PE-1S;913;CHOQUE;0;0;-16.4091;-71.5375
20211222;20210108;06:40;MOQUEGUA;PE-1S;1150;CHOQUE;0;0;-17.1928;-70.9329
20211222;20210108;05:30;MOQUEGUA;PE-1S;1183;CHOQUE;0;1;-17.1928;-70.9329
20211222;20210109;13:30;CAJAMARCA;PE-08B;11;DESPISTE;0;0;-7.1618;-78.5128
20211222;20210109;07:00;LIMA;PE-1S;52;CHOQUE;0;0;-12.0464;-77.0427
20211222;20210109;08:30;CUSCO;PE-3SG;71;CHOQUE;1;1;-13.532;-71.9675
20211222;20210109;07:30;LIMA;PE-22;125;DESPISTE;0;0;-12.0464;-77.0427
20211222;20210109;09:16;HUANUCO;PE-18A;132;CHOQUE;0;0;-9.9208;-76.2411
20211222;20210109;16:30;JUNIN;PE-3N;135;CHOQUE;0;6;-11.1582;-75.9926
20211222;20210109;16:10;LIMA;PE-1S;164;DESPISTE;0;0;-12.0464;-77.0427
20211222;20210109;12:25;JUNIN;PE-24;241;CHOQUE;0;0;-11.1582;-75.9926
20211222;20210109;16:25;AMAZONAS;PE-108;315;DESPISTE;0;4;-5.1152;-78.1109
20211222;20210109;08:30;ANCASH;PE-1N;345;DESPISTE;0;1;-9.3251;-77.562
20211222;20210109;17:45;SAN MARTIN;PE-5N;474;DESPISTE;0;0;-7.2445;-76.826
20211222;20210109;07:00;AREQUIPA;PE-1S;508;CHOQUE;2;2;-16.4091;-71.5375
20211222;20210110;17:20;UCAYALI;PE-5N;15;CHOQUE;0;1;-9.8252;-73.0878
20211222;20210110;20:30;HUANUCO;PE-18A;21;CHOQUE;0;0;-9.9208;-76.2411
20211222;20210110;17:00;LIMA;PE-1S;21;CHOQUE;0;0;-12.0464;-77.0427
20211222;20210110;11:55;JUNIN;PE-3N;32;DESPISTE;0;2;-11.1582;-75.9926
20211222;20210110;11:55;JUNIN;PE-3S;32;DESPISTE;0;4;-11.1582;-75.9926
20211222;20210110;18:15;LIMA;PE-22;36;CHOQUE;0;3;-12.0464;-77.0427
20211222;20210110;21:00;LIMA;PE-1N;78;CHOQUE;1;0;-12.0464;-77.0427
20211222;20210110;14:00;LIMA;PE-1S;96;CHOQUE;0;1;-12.0464;-77.0427
20211222;20210110;05:30;LIMA;PE-22;112;DESPISTE;0;0;-12.0464;-77.0427
20211222;20210110;16:30;AYACUCHO;PE-34A;121;CHOQUE;0;2;-13.1639;-74.2236
20211222;20210110;06:00;LIMA;PE-1N;169;ATROPELLO;1;0;-12.0464;-77.0427
20211222;20210110;12:30;UCAYALI;PE-5N;184;CHOQUE;0;0;-9.8252;-73.0878
20211222;20210110;23:15;AMAZONAS;PE-5N;200;DESPISTE;0;2;-5.1152;-78.1109
20211222;20210110;20:00;ICA;PE-1S;221;CHOQUE;0;0;-14.0755;-75.7342
20211222;20210110;10:30;PUNO;PE-34A;243;DESPISTE;0;1;-15.8403;-70.0219
20211222;20210110;22:50;PIURA;PE-1N;247;DESPISTE;0;1;-5.1783;-80.6549
20211222;20210110;06:30;SAN MARTIN;PE-5N;482;CHOQUE;1;0;-7.2445;-76.826
20211222;20210110;08:30;SAN MARTIN;PE-5N;482;CHOQUE;0;1;-7.2445;-76.826
20211222;20210110;09:30;APURIMAC;PE-3S;766;DESPISTE;0;2;-14.0505;-73.0878
20211222;20210110;07:30;AREQUIPA;PE-1S;775;ESPECIAL;0;0;-16.4091;-71.5375
20211222;20210110;21:45;AREQUIPA;PE-1S;812;DESPISTE;0;1;-16.4091;-71.5375
20211222;20210110;12:20;PIURA;PE-1N;895;CHOQUE;0;0;-5.1783;-80.6549
20211222;20210110;21:45;CUSCO;PE-3S;999;CHOQUE;0;5;-13.532;-71.9675
20211222;20210110;23:30;CUSCO;PE-3S;1025;DESPISTE;0;1;-13.532;-71.9675
20211222;20210110;23:00;CUSCO;PE-3S;1092;CHOQUE;0;1;-13.532;-71.9675
20211222;20210111;20:30;MOQUEGUA;PE-36A;5;CHOQUE;0;4;-17.1928;-70.9329
20211222;20210111;07:30;LA LIBERTAD;PE-10A;7;CHOQUE;1;3;-8.1436;-78.4752
20211222;20210111;07:40;AREQUIPA;PE-1SD;8;DESPISTE;0;1;-16.4091;-71.5375
20211222;20210111;08:55;LAMBAYEQUE;PE-1NJ;40;CHOQUE;0;0;-6.7198;-79.9081
20211222;20210111;14:50;LIMA;PE-1S;64;DESPISTE;0;5;-12.0464;-77.0427
20211222;20210111;02:30;ANCASH;PE-16;85;DESPISTE;0;0;-9.3251;-77.562
20211222;20210111;15:00;CUSCO;PE-34J;107;ATROPELLO;1;0;-13.532;-71.9675
20211222;20210111;N.I.;LIMA;PE-1S;137;DESPISTE;1;5;-12.0464;-77.0427
20211222;20210111;12:40;ICA;PE-1S;223;CHOQUE;0;0;-14.0755;-75.7342
20211222;20210111;23:00;MADRE DE DIOS;PE-30C;257;CHOQUE;1;11;-11.7669;-70.812
20211222;20210111;15:15;ANCASH;PE-1N;374;CHOQUE;0;3;-9.3251;-77.562
20211222;20210111;18:20;ANCASH;PE-3N;674;CHOQUE;0;1;-9.3251;-77.562
20211222;20210111;12:50;LA LIBERTAD;PE-1N;720;CHOQUE;0;0;-8.1436;-78.4752
20211222;20210111;01:30;LAMBAYEQUE;PE-1N;807;ATROPELLO;1;0;-6.7198;-79.9081
20211222;20210112;22:50;SAN MARTIN;PE-5NB;9;CHOQUE;0;3;-7.2445;-76.826
20211222;20210112;14:50;AREQUIPA;PE-34;29;DESPISTE;0;0;-16.4091;-71.5375
20211222;20210112;22:30;LIMA;PE-1S;59;CHOQUE;1;1;-12.0464;-77.0427
20211222;20210112;18:50;ANCASH;PE-16;78;DESPISTE;0;2;-9.3251;-77.562
20211222;20210112;14:00;LIMA;PE-22;100;CHOQUE;0;4;-12.0464;-77.0427
20211222;20210112;11:00;AREQUIPA;PE-34A;121;CHOQUE;0;0;-16.4091;-71.5375
20211222;20210112;19:50;TACNA;PE-38;140;DESPISTE;0;1;-18.0066;-70.2463
20211222;20210112;19:20;LIMA;PE-1N;141;DESPISTE;1;1;-12.0464;-77.0427
20211222;20210112;16:30;HUANCAVELICA;PE-3S;172;DESPISTE;0;5;-12.7862;-74.9764
20211222;20210112;07:25;PUNO;PE-34A;203;DESPISTE;0;0;-15.8403;-70.0219
20211222;20210112;12:30;SAN MARTIN;PE-5N;514;DESPISTE;0;3;-7.2445;-76.826
20211222;20210112;15:30;APURIMAC;PE-3S;580;DESPISTE;0;1;-14.0505;-73.0878
20211222;20210112;17:02;MADRE DE DIOS;PE-30C;620;DESPISTE;0;2;-11.7669;-70.812
20211222;20210112;17:45;PIURA;PE-1N;947;DESPISTE;0;3;-5.1783;-80.6549
20211222;20210112;13:00;PUNO;PE-3S;1469;CHOQUE;0;2;-15.8403;-70.0219
20211222;20210113;14:00;LAMBAYEQUE;PE-06A;22;ESPECIAL;0;1;-6.7198;-79.9081
20211222;20210113;17:00;JUNIN;PE-3S;25;CHOQUE;0;0;-11.1582;-75.9926
20211222;20210113;11:30;CUSCO;CU-134;27;DESPISTE;0;0;-13.532;-71.9675
20211222;20210113;07:15;LIMA;PE-16;30;CHOQUE;0;0;-12.0464;-77.0427
20211222;20210113;20:55;PASCO;PE-3N;89;CHOQUE;1;6;-10.6777;-76.2613
20211222;20210113;05:50;JUNIN;PE-3SB;105;ATROPELLO;1;0;-11.1582;-75.9926
20211222;20210113;10:30;ICA;PE-1S;186;ATROPELLO;0;2;-14.0755;-75.7342
20211222;20210113;22:09;HUANUCO;PE-18B;189;DESPISTE;1;2;-9.9208;-76.2411
20211222;20210113;10:30;ANCASH;PE-3N;592;CHOQUE;0;0;-9.3251;-77.562
20211222;20210113;00:50;AREQUIPA;PE-1S;1009;DESPISTE;0;0;-16.4091;-71.5375
20211222;20210113;19:00;CUSCO;PE-3S;N.I.;CHOQUE;0;1;-13.532;-71.9675
20211222;20210114;16:30;UCAYALI;PE-18C;19;ATROPELLO;0;1;-9.8252;-73.0878
20211222;20210114;01:00;LIMA;PE-1SJ;33;ATROPELLO;1;0;-12.0464;-77.0427
20211222;20210114;09:50;UCAYALI;PE-18C;55;CHOQUE;0;1;-9.8252;-73.0878
20211222;20210114;18:40;ANCASH;PE-16;75;DESPISTE;0;0;-9.3251;-77.562
20211222;20210114;06:40;ANCASH;PE-16;102;DESPISTE;0;0;-9.3251;-77.562
20211222;20210114;21:50;PIURA;PE-1N;134;CHOQUE;1;4;-5.1783;-80.6549
20211222;20210114;06:50;LIMA;PE-1N;189;CHOQUE;0;1;-12.0464;-77.0427
20211222;20210114;07:19;AMAZONAS;PE-08B;315;CHOQUE;0;1;-5.1152;-78.1109
20211222;20210114;00:35;LA LIBERTAD;PE-1N;581;CHOQUE;0;1;-8.1436;-78.4752
20211222;20210114;12:30;SAN MARTIN;PE-5N;596;DESPISTE;0;0;-7.2445;-76.826
20211222;20210114;09:30;AREQUIPA;PE-1S;633;VOLCADURA;0;1;-16.4091;-71.5375
20211222;20210114;20:30;SAN MARTIN;PE-5N;742;CHOQUE;1;1;-7.2445;-76.826
20211222;20210114;18:30;APURIMAC;PE-3S;779;CHOQUE;1;1;-14.0505;-73.0878
20211222;20210114;00:40;AREQUIPA;PE-1S;889;DESPISTE;1;0;-16.4091;-71.5375
20211222;20210114;09:10;AREQUIPA;PE-1S;921;CHOQUE;0;1;-16.4091;-71.5375
20211222;20210115;11:30;CUSCO;PE-34F;4;DESPISTE;0;1;-13.532;-71.9675
20211222;20210115;08:15;UCAYALI;PE-18C;17;CHOQUE;0;2;-9.8252;-73.0878
20211222;20210115;10:35;AREQUIPA;AR-115;28;DESPISTE;0;0;-16.4091;-71.5375
20211222;20210115;06:00;JUNIN;PE-3S;43;DESPISTE;0;0;-11.1582;-75.9926
20211222;20210115;16:30;ANCASH;PE-16;86;CHOQUE;0;1;-9.3251;-77.562
20211222;20210115;20:15;LIMA;PE-1N;98;DESPISTE;0;0;-12.0464;-77.0427
20211222;20210115;08:20;AYACUCHO;PE-30A;119;CHOQUE;0;0;-13.1639;-74.2236
20211222;20210115;18:00;LIMA;PE-1N;139;CHOQUE;0;0;-12.0464;-77.0427
20211222;20210115;07:05;CUSCO;PE-28B;183;DESPISTE;0;4;-13.532;-71.9675
20211222;20210115;12:00;LIMA;PE-1N;185;DESPISTE;0;1;-12.0464;-77.0427
20211222;20210115;11:50;LAMBAYEQUE;PE-1N;862;CHOQUE;0;2;-6.7198;-79.9081
20211222;20210115;18:00;TACNA;PE-1S;1229;ESPECIAL;0;0;-18.0066;-70.2463
20211222;20210116;17:15;MOQUEGUA;PE-36;38;CHOQUE;0;2;-17.1928;-70.9329
20211222;20210116;21:00;LORETO;LO-103;55;ATROPELLO;0;1;-4.2325;-74.218
20211222;20210116;12:00;JUNIN;PE-3N;56;CHOQUE;0;5;-11.1582;-75.9926
20211222;20210116;07:15;CAJAMARCA;PE-08;64;CHOQUE;0;0;-7.1618;-78.5128
20211222;20210116;12:30;CAJAMARCA;PE-08;64;CHOQUE;0;0;-7.1618;-78.5128
20211222;20210116;14:35;JUNIN;PE-3N;71;CHOQUE;0;2;-11.1582;-75.9926
20211222;20210116;01:00;JUNIN;PE-3S;76;DESPISTE;0;1;-11.1582;-75.9926
20211222;20210116;21:00;PIURA;PE-1N;100;DESPISTE;0;2;-5.1783;-80.6549
20211222;20210116;01:00;LIMA;PE-22;107;DESPISTE;0;0;-12.0464;-77.0427
20211222;20210116;16:15;LIMA;PE-22;107;CHOQUE;0;1;-12.0464;-77.0427
20211222;20210116;02:30;PASCO;PE-3N;142;DESPISTE;0;2;-10.6777;-76.2613
20211222;20210116;09:20;MOQUEGUA;PE-1SD;186;DESPISTE;0;0;-17.1928;-70.9329
20211222;20210116;11:45;ICA;PE-1SE;195;DESPISTE;0;0;-14.0755;-75.7342
20211222;20210116;07:45;ANCASH;PE-1N;325;CHOQUE;0;3;-9.3251;-77.562
20211222;20210116;21:45;LA LIBERTAD;PE-1N;613;DESPISTE;0;2;-8.1436;-78.4752
20211222;20210116;17:00;CUSCO;PE-3S;901;DESPISTE;0;2;-13.532;-71.9675
20211222;20210116;05:00;AREQUIPA;PE-1S;988;CHOQUE;0;0;-16.4091;-71.5375
20211222;20210116;21:30;MOQUEGUA;PE-1S;1096;CHOQUE;0;0;-17.1928;-70.9329
20211222;20210116;17:30;PUNO;PE-3S;1347;CHOQUE;0;2;-15.8403;-70.0219
20211222;20210116;16:00;CAJAMARCA;PE-3N;1387;CHOQUE;1;1;-7.1618;-78.5128
20211222;20210116;12:20;PUNO;PE-3S;1463;CHOQUE;0;1;-15.8403;-70.0219
20211222;20210117;06:00;LIMA;PE-1NE;11;DESPISTE;1;0;-12.0464;-77.0427
20211222;20210117;19:30;LORETO;LO-103;17;CHOQUE;0;0;-4.2325;-74.218
20211222;20210117;16:20;UCAYALI;PE-18C;43;CHOQUE;0;0;-9.8252;-73.0878
20211222;20210117;20:30;AREQUIPA;PE-34A;74;DESPISTE;0;0;-16.4091;-71.5375
20211222;20210117;10:30;CAJAMARCA;PE-08;113;CHOQUE;0;1;-7.1618;-78.5128
20211222;20210117;22:50;AMAZONAS;PE-08B;275;DESPISTE;0;0;-5.1152;-78.1109
20211222;20210117;19:45;MADRE DE DIOS;PE-30C;321;CHOQUE;0;1;-11.7669;-70.812
20211222;20210117;14:15;PUNO;PE-34B;323;DESPISTE;0;7;-15.8403;-70.0219
20211222;20210118;07:25;MOQUEGUA;PE-36A;20;DESPISTE;0;0;-17.1928;-70.9329
20211222;20210118;22:00;PIURA;PE-1N;21;DESPISTE;0;1;-5.1783;-80.6549
20211222;20210118;11:50;LIMA;PE-1N;44;DESPISTE;0;0;-12.0464;-77.0427
20211222;20210118;17:30;ANCASH;AN-107;59;DESPISTE;0;0;-9.3251;-77.562
20211222;20210118;04:40;LIMA;PE-22;115;DESPISTE;0;1;-12.0464;-77.0427
20211222;20210118;21:15;LIMA;PE-1S;172;CHOQUE;0;0;-12.0464;-77.0427
20211222;20210118;17:30;TUMBES;PE-1N;226;CHOQUE;0;2;-3.5565;-80.4271
20211222;20210118;07:35;PIURA;PE-1N;264;CHOQUE;0;0;-5.1783;-80.6549
20211222;20210118;20:45;MADRE DE DIOS;PE-30C;285;CHOQUE;0;2;-11.7669;-70.812
20211222;20210118;22:20;APURIMAC;PE-30A;298;DESPISTE;0;3;-14.0505;-73.0878
20211222;20210118;17:15;MADRE DE DIOS;PE-30C;308;DESPISTE;0;0;-11.7669;-70.812
20211222;20210118;16:20;APURIMAC;PE-30A;393;DESPISTE;0;0;-14.0505;-73.0878
20211222;20210118;10:45;MADRE DE DIOS;PE-30C;404;CHOQUE;0;1;-11.7669;-70.812
20211222;20210118;04:45;CUSCO;PE-3S;1060;DESPISTE;0;0;-13.532;-71.9675
20211222;20210118;14:50;PUNO;PE-3S;1306;CHOQUE;1;3;-15.8403;-70.0219
20211222;20210119;17:00;CAJAMARCA;PE-3N;10;CHOQUE;0;1;-7.1618;-78.5128
20211222;20210119;05:50;JUNIN;PE-5S;13;DESPISTE;0;5;-11.1582;-75.9926
20211222;20210119;07:00;JUNIN;PE-5S;13;DESPISTE;0;1;-11.1582;-75.9926
20211222;20210119;19:30;AREQUIPA;AR-109;16;DESPISTE;0;7;-16.4091;-71.5375
20211222;20210119;16:45;PUNO;PE-34H;30;CHOQUE;0;0;-15.8403;-70.0219
20211222;20210119;22:30;CAJAMARCA;PE-08;35;CHOQUE;0;0;-7.1618;-78.5128
20211222;20210119;17:30;LA LIBERTAD;PE-3N;156;CHOQUE;0;2;-8.1436;-78.4752
20211222;20210119;16:30;HUANCAVELICA;PE-3S;317;CHOQUE;0;3;-12.7862;-74.9764
20211222;20210119;09:00;ICA;PE-1S;422;DESPISTE;0;2;-14.0755;-75.7342
20211222;20210119;23:30;AREQUIPA;PE-1S;618;ATROPELLO;1;0;-16.4091;-71.5375
20211222;20210119;18:15;APURIMAC;PE-3S;817;CHOQUE;0;0;-14.0505;-73.0878
20211222;20210119;19:30;LAMBAYEQUE;PE-1N;835;CHOQUE;0;3;-6.7198;-79.9081
20211222;20210119;22:00;CUSCO;PE-3S;941;CHOQUE;0;0;-13.532;-71.9675
20211222;20210119;17:30;AREQUIPA;PE-1S;951;DESPISTE;0;0;-16.4091;-71.5375
20211222;20210119;20:40;AREQUIPA;PE-1S;985;CHOQUE;0;3;-16.4091;-71.5375
20211222;20210120;18:15;CUSCO;PE-28G;20;DESPISTE;0;12;-13.532;-71.9675
20211222;20210120;08:25;LIMA;PE-1N;42;CHOQUE;0;0;-12.0464;-77.0427
20211222;20210120;17:30;LA LIBERTAD;PE-10A;55;CHOQUE;0;8;-8.1436;-78.4752
20211222;20210120;15:30;LA LIBERTAD;PE-10A;60;DESPISTE;0;1;-8.1436;-78.4752
20211222;20210120;23:00;AREQUIPA;PE-34A;68;CHOQUE;0;5;-16.4091;-71.5375
20211222;20210120;N.I.;LIMA;PE-1NJ;73;CHOQUE;0;1;-12.0464;-77.0427
20211222;20210120;19:40;LAMBAYEQUE;PE-1NJ;90;ATROPELLO;0;1;-6.7198;-79.9081
20211222;20210120;04:45;LIMA;PE-22;91;DESPISTE;0;0;-12.0464;-77.0427
20211222;20210120;18:30;JUNIN;PE-5S;94;CHOQUE;0;0;-11.1582;-75.9926
20211222;20210120;08:00;HUANCAVELICA;PE-28E;95;DESPISTE;0;0;-12.7862;-74.9764
20211222;20210120;12:30;LIMA;PE-22;130;CHOQUE;0;1;-12.0464;-77.0427
20211222;20210120;12:45;AREQUIPA;PE-34A;134;DESPISTE;0;3;-16.4091;-71.5375
20211222;20210120;12:45;AREQUIPA;PE-34A;136;DESPISTE;0;0;-16.4091;-71.5375
20211222;20210120;09:30;LIMA;PE-1N;138;DESPISTE;0;0;-12.0464;-77.0427
20211222;20210120;N.I.;LIMA;PE-1S;146;CHOQUE;0;1;-12.0464;-77.0427
20211222;20210120;23:45;ICA;PE-1S;212;CHOQUE;0;1;-14.0755;-75.7342
20211222;20210120;21:50;PUNO;PE-36A;236;DESPISTE;0;0;-15.8403;-70.0219
20211222;20210120;21:50;TACNA;PE-36A;236;DESPISTE;0;0;-18.0066;-70.2463
20211222;20210120;05:40;ANCASH;PE-1N;264;CHOQUE;0;2;-9.3251;-77.562
20211222;20210120;04:50;ICA;PE-1S;272;ATROPELLO;0;1;-14.0755;-75.7342
20211222;20210120;18:00;ICA;PE-1S;468;CHOQUE;0;4;-14.0755;-75.7342
20211222;20210120;18:15;APURIMAC;PE-3S;813;CHOQUE;0;2;-14.0505;-73.0878
20211222;20210120;13:30;CUSCO;PE-3S;914;DESPISTE;0;1;-13.532;-71.9675
20211222;20210120;19:30;TACNA;PE-1S;1291;CHOQUE;0;0;-18.0066;-70.2463
20211222;20210120;11:00;PUNO;PE-3S;1479;DESPISTE;0;0;-15.8403;-70.0219
20211222;20210120;11:00;PUNO;PE-3S;1479;DESPISTE;0;0;-15.8403;-70.0219
20211222;20210121;09:50;ICA;PE-30A;24;DESPISTE;0;1;-14.0755;-75.7342
20211222;20210121;15:30;CAJAMARCA;PE-06B;35;DESPISTE;0;1;-7.1618;-78.5128
20211222;20210121;07:00;LAMBAYEQUE;PE-1NJ;113;DESPISTE;0;1;-6.7198;-79.9081
20211222;20210121;11:55;JUNIN;PE-22;141;DESPISTE;0;0;-11.1582;-75.9926
20211222;20210121;20:30;AYACUCHO;PE-28A;250;CHOQUE;0;5;-13.1639;-74.2236
20211222;20210121;08:35;APURIMAC;PE-30A;297;DESPISTE;0;2;-14.0505;-73.0878
20211222;20210121;16:00;AMAZONAS;PE-08B;324;CHOQUE;0;0;-5.1152;-78.1109
20211222;20210121;16:40;ICA;PE-1S;332;DESPISTE;1;3;-14.0755;-75.7342
20211222;20210121;07:30;AREQUIPA;PE-1S;602;DESPISTE;0;0;-16.4091;-71.5375
20211222;20210121;07:30;AREQUIPA;PE-1S;602;VOLCADURA;0;0;-16.4091;-71.5375
20211222;20210121;13:00;APURIMAC;PE-3S;832;DESPISTE;0;0;-14.0505;-73.0878
20211222;20210122;21:00;AREQUIPA;PE-34A;12;CHOQUE;1;0;-16.4091;-71.5375
20211222;20210122;08:30;AREQUIPA;AR-109;48;DESPISTE;0;1;-16.4091;-71.5375
20211222;20210122;16:05;AREQUIPA;PE-1SJ;49;CHOQUE;0;0;-16.4091;-71.5375
20211222;20210122;10:25;LAMBAYEQUE;PE-06A;54;DESPISTE;0;0;-6.7198;-79.9081
20211222;20210122;14:45;LIMA;PE-22;56;CHOQUE;0;0;-12.0464;-77.0427
20211222;20210122;14:40;LIMA;PE-1N;87;CHOQUE;0;2;-12.0464;-77.0427
20211222;20210122;09:00;LIMA;PE-1S;96;CHOQUE;0;3;-12.0464;-77.0427
20211222;20210122;16:50;LIMA;PE-22;110;DESPISTE;0;0;-12.0464;-77.0427
20211222;20210122;08:10;PUNO;PE-3SG;550;CHOQUE;0;2;-15.8403;-70.0219
20211222;20210122;10:30;SAN MARTIN;PE-5N;597;CHOQUE;0;1;-7.2445;-76.826
20211222;20210123;17:15;AREQUIPA;PE-34J;2;DESPISTE;0;1;-16.4091;-71.5375
20211222;20210123;20:40;LORETO;LO-103;2;DESPISTE;0;0;-4.2325;-74.218
20211222;20210123;21:50;LIMA;PE-1NA;3;CHOQUE;0;2;-12.0464;-77.0427
20211222;20210123;20:30;CAJAMARCA;PE-5N;4;CHOQUE;1;0;-7.1618;-78.5128
20211222;20210123;13:45;JUNIN;PE-3N;5;CHOQUE;0;3;-11.1582;-75.9926
20211222;20210123;12:10;LORETO;LO-103;6;CHOQUE;0;5;-4.2325;-74.218
20211222;20210123;15:50;AREQUIPA;PE-1SD;8;DESPISTE;0;1;-16.4091;-71.5375
20211222;20210123;10:50;LIMA;PE-1N;55;DESPISTE;0;0;-12.0464;-77.0427
20211222;20210123;12:30;LAMBAYEQUE;PE-1NJ;95;CHOQUE;0;1;-6.7198;-79.9081
20211222;20210123;16:20;LIMA;PE-22;99;DESPISTE;0;0;-12.0464;-77.0427
20211222;20210123;05:30;PUNO;PE-34H;104;DESPISTE;0;0;-15.8403;-70.0219
20211222;20210123;22:00;LIMA;PE-1S;112;ESPECIAL;0;0;-12.0464;-77.0427
20211222;20210123;23:35;CAJAMARCA;PE-08;114;CHOQUE;0;2;-7.1618;-78.5128
20211222;20210123;12:40;CUSCO;PE-3S;163;CHOQUE;0;4;-13.532;-71.9675
20211222;20210123;20:55;HUANUCO;PE-18A;208;CHOQUE;0;2;-9.9208;-76.2411
20211222;20210123;22:30;MOQUEGUA;PE-1SD;210;VOLCADURA;0;0;-17.1928;-70.9329
20211222;20210123;17:10;ANCASH;PE-1N;274;DESPISTE;0;3;-9.3251;-77.562
20211222;20210123;02:30;ICA;PE-1S;328;CHOQUE;1;0;-14.0755;-75.7342
20211222;20210123;18:00;ANCASH;PE-1N;392;DESPISTE;0;1;-9.3251;-77.562
20211222;20210123;12:00;SAN MARTIN;PE-5N;565;DESPISTE;0;0;-7.2445;-76.826
20211222;20210123;20:30;MOQUEGUA;PE-1S;1095;DESPISTE;0;3;-17.1928;-70.9329
20211222;20210124;20:20;LIMA;PE-20;8;ATROPELLO;1;0;-12.0464;-77.0427
20211222;20210124;06:30;LIMA;PE-16;12;ESPECIAL;0;0;-12.0464;-77.0427
20211222;20210124;19:20;PUNO;PE-34H;12;DESPISTE;0;0;-15.8403;-70.0219
20211222;20210124;13:30;MOQUEGUA;PE-36;41;CHOQUE;0;1;-17.1928;-70.9329
20211222;20210124;23:30;HUANUCO;PE-18A;93;DESPISTE;0;1;-9.9208;-76.2411
20211222;20210124;21:00;PASCO;PE-3N;96;CHOQUE;0;1;-10.6777;-76.2613
20211222;20210124;19:21;UCAYALI;PE-5N;148;CHOQUE;1;0;-9.8252;-73.0878
20211222;20210124;21:15;AREQUIPA;PE-34A;151;CHOQUE;0;4;-16.4091;-71.5375
20211222;20210124;04:35;LIMA;PE-1N;169;DESPISTE;0;0;-12.0464;-77.0427
20211222;20210124;04:35;LIMA;PE-1N;169;DESPISTE;0;0;-12.0464;-77.0427
20211222;20210124;19:15;JUNIN;PE-24;279;DESPISTE;0;1;-11.1582;-75.9926
20211222;20210124;07:40;ANCASH;PE-1N;292;DESPISTE;0;1;-9.3251;-77.562
20211222;20210124;06:21;MADRE DE DIOS;PE-30C;322;CHOQUE;0;0;-11.7669;-70.812
20211222;20210124;18:30;UCAYALI;PE-5N;391;CHOQUE;1;0;-9.8252;-73.0878
20211222;20210125;09:30;AREQUIPA;PE-34;0;CHOQUE;0;0;-16.4091;-71.5375
20211222;20210125;15:10;UCAYALI;PE-18C;15;CHOQUE;0;2;-9.8252;-73.0878
20211222;20210125;17:30;CAJAMARCA;PE-3N;20;DESPISTE;0;0;-7.1618;-78.5128
20211222;20210125;06:00;JUNIN;PE-3SA;27;DESPISTE;0;0;-11.1582;-75.9926
20211222;20210125;21:25;LA LIBERTAD;PE-10A;30;CHOQUE;0;3;-8.1436;-78.4752
20211222;20210125;15:00;LIMA;PE-22;47;DESPISTE;0;0;-12.0464;-77.0427
20211222;20210125;13:00;LIMA;PE-1N;83;CHOQUE;0;0;-12.0464;-77.0427
20211222;20210125;18:30;CUSCO;PE-28F;106;CHOQUE;0;0;-13.532;-71.9675
20211222;20210125;18:50;CAJAMARCA;PE-08;121;DESPISTE;0;1;-7.1618;-78.5128
20211222;20210125;15:56;CAJAMARCA;PE-08;161;CHOQUE;0;5;-7.1618;-78.5128
20211222;20210125;00:50;ANCASH;PE-1N;326;DESPISTE;0;15;-9.3251;-77.562
20211222;20210125;04:30;AMAZONAS;PE-5N;372;DESPISTE;0;0;-5.1152;-78.1109
20211222;20210125;21:00;MADRE DE DIOS;PE-5S;403;CHOQUE;0;1;-11.7669;-70.812
20211222;20210125;07:30;APURIMAC;PE-3S;586;CHOQUE;0;2;-14.0505;-73.0878
20211222;20210125;19:00;LAMBAYEQUE;PE-1N;824;DESPISTE;0;0;-6.7198;-79.9081
20211222;20210125;19:30;LAMBAYEQUE;PE-1N;846;CHOQUE;0;0;-6.7198;-79.9081
20211222;20210125;09:20;AREQUIPA;PE-1S;973;CHOQUE;0;0;-16.4091;-71.5375
