pedido;orden;codcli;cliente;cantidad;prevta;cestimado;inicio;Testimado;entrega;canti;codart;articulo;modelo;nmodelo;Tproduccion;cuello;abcerr;color;ncolor;talla;medida;nmedida;tipolana;titulo;ntitulo;cbarras;ecbarras;fechatr;fecha;ccactual;nccactual;paso;vez;tipo;fecha1;tiempo1;ccosto1;nccosto1;paso1;vez1;tipo1;fecha2;tiempo2;ccosto2;nccosto2;paso2;vez2;tipo2;fecha3;ccosto3;nccosto3;paso3;vez3;tipo3;fecha4;ccosto4;nccosto4;paso4;vez4;tipo4;fecha5;ccosto5;nccosto5;paso5;vez5;tipo5;fecha6;ccosto6;nccosto6;paso6;vez6;tipo6;fecha7;ccosto7;nccosto7;paso7;vez7;tipo7;fecha8;ccosto8;nccosto8;paso8;vez8;tipo8;fecha9;ccosto9;nccosto9;paso9;vez9;tipo9;fecha10;ccosto10;nccosto10;paso10;vez10;tipo10;fecha11;ccosto11;nccosto11;paso11;vez11;tipo11;fecha12;ccosto12;nccosto12;paso12;vez12;tipo12;fecha13;ccosto13;nccosto13;paso13;vez13;tipo13;fecha14;ccosto14;nccosto14;paso14;vez14;tipo14;fecha15;ccosto15;nccosto15;paso15;vez15;tipo15;fecha16;ccosto16;nccosto16;paso16;vez16;tipo16;fecha17;ccosto17;nccosto17;paso17;vez17;tipo17;fecha18;ccosto18;nccosto18;paso18;vez18;tipo18;fecha19;ccosto19;nccosto19;paso19;vez19;tipo19;fecha20;ccosto20;nccosto20;paso20;vez20;tipo20;fecha21;ccosto21;nccosto21;paso21;vez21;tipo21;fecha22;ccosto22;nccosto22;paso22;vez22;tipo22;fecha23;ccosto23;nccosto23;paso23;vez23;tipo23;fecha24;ccosto24;nccosto24;paso24;vez24;tipo24;fecha25;ccosto25;nccosto25;paso25;vez25;tipo25;silista;registro;taller;ntaller;cantelas;exporta;prenda;nprenda;ccalidad;codigo;codemp;proc;rgocc;costo_pr;costo_prme;tpcam;stat_eli;user_eli;stat_lnprd;stat_sold;tpdoc_sold;nudoc_sold;fec_sold;nudoc_grp
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;64;;;MULT;;XL;;;40/2;PK;PIMA COMBED;40-J24-MULT-5;11-222-3333-4;  -   -;15-Ene-20;600;DISTRIBUCION Y EMBALAJE;501379;1;N;14-Nov-19;15;100;INICIO DE PRODUCCION;495797;1;N;29-Nov-19;5;110;TEJIDO;497382;1;N;4-Dic-19;112;TEJIDO IND. TERMINADO;497737;1;N;04-Dec-19;615;CORRECCION DE TEJIDOS;497802;1;N;04-Dec-19;670;CENTRO DE DISTRIB. (PLANCHA);497806;1;N;05-Dec-19;680;PLANCHA;497895;1;N;05-Dec-19;115;CORTE;497896;1;D;09-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);498290;1;N;09-Dec-19;125;ARMADO;498295;1;D;11-Dec-19;126;PRETINADO;498659;1;D;12-Dec-19;127;BOLSILLOS Y OTROS;498897;1;D;12-Dec-19;610;TRABAJOS VARIOS;498904;1;S;24-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);499983;1;N;24-Dec-19;140;ACABADOS;499984;1;S;26-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);500069;1;N;13-Jan-20;140;ACABADOS;501120;2;N;13-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);501121;2;N;13-Jan-20;680;PLANCHA;501122;2;D;13-Jan-20;550;CONTROL DE CALIDAD;501123;1;N;15-Jan-20;600;DISTRIBUCION Y EMBALAJE;501379;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200105;JJPEREZ;;FALSO;199.6255;59.9836;3.328;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;63;;;MULT;;XL;;;40/2;PK;PIMA COMBED;40-J24-MULT-5;11-222-3333-4;  -   -;14-Ene-20;600;DISTRIBUCION Y EMBALAJE;501313;1;N;14-Nov-19;15;100;INICIO DE PRODUCCION;495797;1;N;29-Nov-19;4;110;TEJIDO;497382;1;N;3-Dic-19;112;TEJIDO IND. TERMINADO;497731;1;N;03-Dec-19;670;CENTRO DE DISTRIB. (PLANCHA);497732;1;N;05-Dec-19;680;PLANCHA;497895;1;N;05-Dec-19;115;CORTE;497896;1;D;09-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);498290;1;N;09-Dec-19;125;ARMADO;498296;1;D;10-Dec-19;126;PRETINADO;498580;1;D;12-Dec-19;127;BOLSILLOS Y OTROS;498897;1;D;12-Dec-19;610;TRABAJOS VARIOS;498904;1;S;24-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);499983;1;N;24-Dec-19;140;ACABADOS;499984;1;S;26-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);500115;1;N;13-Jan-20;140;ACABADOS;501102;2;N;13-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);501103;2;N;13-Jan-20;680;PLANCHA;501112;2;D;13-Jan-20;550;CONTROL DE CALIDAD;501113;1;N;14-Jan-20;600;DISTRIBUCION Y EMBALAJE;501313;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200106;JJPEREZ;;FALSO;198.9585;60.0902;3.311;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;64;;;MULT;;XL;;;40/2;PK;PIMA COMBED;40-J24-MULT-5;11-222-3333-4;  -   -;15-Ene-20;600;DISTRIBUCION Y EMBALAJE;501394;1;N;14-Nov-19;15;100;INICIO DE PRODUCCION;495797;1;N;29-Nov-19;4;110;TEJIDO;497382;1;N;3-Dic-19;615;CORRECCION DE TEJIDOS;497595;1;N;03-Dec-19;670;CENTRO DE DISTRIB. (PLANCHA);497619;1;N;04-Dec-19;680;PLANCHA;497818;1;D;04-Dec-19;115;CORTE;497819;1;D;05-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);497950;1;N;06-Dec-19;125;ARMADO;498105;1;D;13-Dec-19;126;PRETINADO;499101;1;D;17-Dec-19;127;BOLSILLOS Y OTROS;499372;1;N;17-Dec-19;610;TRABAJOS VARIOS;499373;1;S;23-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);499904;1;N;23-Dec-19;140;ACABADOS;499905;1;S;24-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);500030;1;N;13-Jan-20;140;ACABADOS;501102;2;N;13-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);501103;2;N;13-Jan-20;680;PLANCHA;501112;2;D;13-Jan-20;550;CONTROL DE CALIDAD;501113;1;N;15-Jan-20;600;DISTRIBUCION Y EMBALAJE;501394;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200107;JJPEREZ;;FALSO;196.7255;59.1122;3.328;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;64;;;MULT;;XL;;;40/2;PK;PIMA COMBED;40-J24-MULT-5;11-222-3333-4;  -   -;15-Ene-20;600;DISTRIBUCION Y EMBALAJE;501379;1;N;14-Nov-19;15;100;INICIO DE PRODUCCION;495797;1;N;29-Nov-19;4;110;TEJIDO;497382;1;N;3-Dic-19;112;TEJIDO IND. TERMINADO;497731;1;N;04-Dec-19;615;CORRECCION DE TEJIDOS;497802;1;N;04-Dec-19;670;CENTRO DE DISTRIB. (PLANCHA);497806;1;N;05-Dec-19;680;PLANCHA;497895;1;N;05-Dec-19;115;CORTE;497896;1;D;09-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);498290;1;N;09-Dec-19;125;ARMADO;498295;1;D;11-Dec-19;126;PRETINADO;498659;1;D;12-Dec-19;127;BOLSILLOS Y OTROS;498897;1;D;12-Dec-19;610;TRABAJOS VARIOS;498904;1;S;24-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);499983;1;N;24-Dec-19;140;ACABADOS;499984;1;S;26-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);500115;1;N;13-Jan-20;140;ACABADOS;501105;2;N;13-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);501106;2;N;13-Jan-20;680;PLANCHA;501112;2;D;13-Jan-20;550;CONTROL DE CALIDAD;501113;1;N;15-Jan-20;600;DISTRIBUCION Y EMBALAJE;501379;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200108;JJPEREZ;;FALSO;199.6255;59.9836;3.328;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;64;;;MULT;;XL;;;40/2;PK;PIMA COMBED;40-J24-MULT-5;11-222-3333-4;  -   -;15-Ene-20;600;DISTRIBUCION Y EMBALAJE;501437;1;N;14-Nov-19;15;100;INICIO DE PRODUCCION;495797;1;N;29-Nov-19;4;110;TEJIDO;497382;1;N;3-Dic-19;112;TEJIDO IND. TERMINADO;497731;1;N;04-Dec-19;670;CENTRO DE DISTRIB. (PLANCHA);497804;1;N;05-Dec-19;680;PLANCHA;497895;1;N;05-Dec-19;115;CORTE;497896;1;D;09-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);498290;1;N;09-Dec-19;125;ARMADO;498295;1;D;11-Dec-19;126;PRETINADO;498659;1;D;12-Dec-19;127;BOLSILLOS Y OTROS;498897;1;D;12-Dec-19;610;TRABAJOS VARIOS;498904;1;S;24-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);499983;1;N;24-Dec-19;140;ACABADOS;499984;1;S;31-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);500393;1;N;13-Jan-20;140;ACABADOS;501102;2;N;13-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);501103;2;N;13-Jan-20;680;PLANCHA;501112;2;D;13-Jan-20;550;CONTROL DE CALIDAD;501113;1;N;15-Jan-20;600;DISTRIBUCION Y EMBALAJE;501437;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200109;JJPEREZ;;FALSO;198.9585;59.7832;3.328;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;64;;;MULT;;XL;;;40/2;PK;PIMA COMBED;40-J24-MULT-5;11-222-3333-4;  -   -;15-Ene-20;600;DISTRIBUCION Y EMBALAJE;501394;1;N;14-Nov-19;15;100;INICIO DE PRODUCCION;495797;1;N;29-Nov-19;6;110;TEJIDO;497382;1;N;5-Dic-19;112;TEJIDO IND. TERMINADO;497880;1;N;05-Dec-19;670;CENTRO DE DISTRIB. (PLANCHA);497949;1;N;06-Dec-19;680;PLANCHA;498211;1;N;06-Dec-19;115;CORTE;498212;1;D;09-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);498290;1;N;09-Dec-19;125;ARMADO;498296;1;D;10-Dec-19;126;PRETINADO;498580;1;D;12-Dec-19;110;TEJIDO;498850;2;C;17-Dec-19;126;PRETINADO;499329;2;N;23-Dec-19;127;BOLSILLOS Y OTROS;499874;1;N;23-Dec-19;610;TRABAJOS VARIOS;499934;1;S;30-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);500305;1;N;30-Dec-19;140;ACABADOS;500306;1;S;31-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);500393;1;N;08-Jan-20;140;ACABADOS;500800;2;N;08-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);500801;2;N;13-Jan-20;680;PLANCHA;501099;2;D;13-Jan-20;550;CONTROL DE CALIDAD;501100;1;N;15-Jan-20;600;DISTRIBUCION Y EMBALAJE;501394;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200110;JJPEREZ;;FALSO;231.3789;69.5249;3.328;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;65;;;MULT;;XL;;;40/2;PK;PIMA COMBED;40-J24-MULT-5;11-222-3333-4;  -   -;16-Ene-20;600;DISTRIBUCION Y EMBALAJE;501516;1;N;14-Nov-19;15;100;INICIO DE PRODUCCION;495797;1;N;29-Nov-19;4;110;TEJIDO;497382;1;N;3-Dic-19;112;TEJIDO IND. TERMINADO;497588;1;N;03-Dec-19;670;CENTRO DE DISTRIB. (PLANCHA);497617;1;N;04-Dec-19;680;PLANCHA;497762;1;N;04-Dec-19;115;CORTE;497763;1;N;11-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);498629;1;N;11-Dec-19;125;ARMADO;498630;1;N;11-Dec-19;126;PRETINADO;498631;1;N;11-Dec-19;127;BOLSILLOS Y OTROS;498632;1;N;11-Dec-19;610;TRABAJOS VARIOS;498633;1;S;16-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);499183;1;N;16-Dec-19;140;ACABADOS;499184;1;S;17-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);499312;1;N;07-Jan-20;140;ACABADOS;500705;2;N;07-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);500706;2;N;15-Jan-20;680;PLANCHA;501440;2;D;15-Jan-20;550;CONTROL DE CALIDAD;501441;1;N;16-Jan-20;600;DISTRIBUCION Y EMBALAJE;501516;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200111;JJPEREZ;;FALSO;199.0185;59.9092;3.322;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;64;;;MULT;;XL;;;40/2;PK;PIMA COMBED;40-J24-MULT-5;11-222-3333-4;  -   -;15-Ene-20;600;DISTRIBUCION Y EMBALAJE;501394;1;N;14-Nov-19;15;100;INICIO DE PRODUCCION;495797;1;N;29-Nov-19;3;110;TEJIDO;497382;1;N;2-Dic-19;112;TEJIDO IND. TERMINADO;497410;1;N;03-Dec-19;670;CENTRO DE DISTRIB. (PLANCHA);497617;1;N;04-Dec-19;680;PLANCHA;497818;1;D;04-Dec-19;115;CORTE;497819;1;D;09-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);498290;1;N;09-Dec-19;125;ARMADO;498296;1;D;10-Dec-19;126;PRETINADO;498580;1;D;12-Dec-19;127;BOLSILLOS Y OTROS;498897;1;D;12-Dec-19;610;TRABAJOS VARIOS;498904;1;S;24-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);499983;1;N;24-Dec-19;140;ACABADOS;499984;1;S;26-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);500115;1;N;13-Jan-20;140;ACABADOS;501102;2;N;13-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);501103;2;N;13-Jan-20;680;PLANCHA;501112;2;D;13-Jan-20;550;CONTROL DE CALIDAD;501113;1;N;15-Jan-20;600;DISTRIBUCION Y EMBALAJE;501394;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200112;JJPEREZ;;FALSO;198.9585;59.7832;3.328;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;64;;;MULT;;XL;;;40/2;PK;PIMA COMBED;40-J24-MULT-5;11-222-3333-4;  -   -;15-Ene-20;600;DISTRIBUCION Y EMBALAJE;501394;1;N;14-Nov-19;15;100;INICIO DE PRODUCCION;495797;1;N;29-Nov-19;3;110;TEJIDO;497382;1;N;2-Dic-19;112;TEJIDO IND. TERMINADO;497410;1;N;03-Dec-19;670;CENTRO DE DISTRIB. (PLANCHA);497617;1;N;04-Dec-19;680;PLANCHA;497818;1;D;04-Dec-19;115;CORTE;497819;1;D;09-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);498290;1;N;09-Dec-19;125;ARMADO;498296;1;D;10-Dec-19;126;PRETINADO;498580;1;D;12-Dec-19;127;BOLSILLOS Y OTROS;498947;1;D;12-Dec-19;610;TRABAJOS VARIOS;498949;1;S;24-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);499983;1;N;24-Dec-19;140;ACABADOS;499984;1;S;26-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);500069;1;N;13-Jan-20;140;ACABADOS;501102;2;N;13-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);501103;2;N;13-Jan-20;680;PLANCHA;501112;2;D;13-Jan-20;550;CONTROL DE CALIDAD;501113;1;N;15-Jan-20;600;DISTRIBUCION Y EMBALAJE;501394;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200113;JJPEREZ;;FALSO;198.9585;59.7832;3.328;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;65;;;MULT;;XL;;;40/2;PK;PIMA COMBED;40-J24-MULT-5;11-222-3333-4;  -   -;16-Ene-20;600;DISTRIBUCION Y EMBALAJE;501516;1;N;14-Nov-19;15;100;INICIO DE PRODUCCION;495797;1;N;29-Nov-19;3;110;TEJIDO;497382;1;N;2-Dic-19;112;TEJIDO IND. TERMINADO;497410;1;N;03-Dec-19;615;CORRECCION DE TEJIDOS;497610;1;N;03-Dec-19;670;CENTRO DE DISTRIB. (PLANCHA);497700;1;N;05-Dec-19;680;PLANCHA;497895;1;N;05-Dec-19;115;CORTE;497896;1;D;09-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);498290;1;N;09-Dec-19;125;ARMADO;498295;1;D;11-Dec-19;126;PRETINADO;498659;1;D;12-Dec-19;127;BOLSILLOS Y OTROS;498897;1;D;12-Dec-19;610;TRABAJOS VARIOS;498904;1;S;24-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);499983;1;N;24-Dec-19;140;ACABADOS;499984;1;S;26-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);500115;1;N;10-Jan-20;140;ACABADOS;500987;2;N;10-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);500988;2;N;15-Jan-20;680;PLANCHA;501440;2;D;15-Jan-20;550;CONTROL DE CALIDAD;501441;1;N;16-Jan-20;600;DISTRIBUCION Y EMBALAJE;501516;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200114;JJPEREZ;;FALSO;199.6255;60.092;3.322;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;64;;;MULT;;XL;;;40/2;PK;PIMA COMBED;40-J24-MULT-5;11-222-3333-4;  -   -;15-Ene-20;600;DISTRIBUCION Y EMBALAJE;501394;1;N;14-Nov-19;15;100;INICIO DE PRODUCCION;495797;1;N;29-Nov-19;3;110;TEJIDO;497382;1;N;2-Dic-19;112;TEJIDO IND. TERMINADO;497410;1;N;03-Dec-19;670;CENTRO DE DISTRIB. (PLANCHA);497617;1;N;04-Dec-19;680;PLANCHA;497818;1;D;04-Dec-19;115;CORTE;497819;1;D;09-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);498290;1;N;09-Dec-19;125;ARMADO;498296;1;D;10-Dec-19;126;PRETINADO;498580;1;D;12-Dec-19;127;BOLSILLOS Y OTROS;498947;1;D;12-Dec-19;610;TRABAJOS VARIOS;498949;1;S;20-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);499665;1;N;20-Dec-19;140;ACABADOS;499666;1;S;23-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);499893;1;N;10-Jan-20;140;ACABADOS;500987;2;N;10-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);500988;2;N;13-Jan-20;680;PLANCHA;501099;2;D;13-Jan-20;550;CONTROL DE CALIDAD;501100;1;N;15-Jan-20;600;DISTRIBUCION Y EMBALAJE;501394;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200115;JJPEREZ;;FALSO;199.0085;59.7982;3.328;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;63;;;MULT;;XL;;;40/2;PK;PIMA COMBED;40-J24-MULT-5;11-222-3333-4;  -   -;14-Ene-20;600;DISTRIBUCION Y EMBALAJE;501313;1;N;14-Nov-19;15;100;INICIO DE PRODUCCION;495797;1;N;29-Nov-19;3;110;TEJIDO;497382;1;N;2-Dic-19;112;TEJIDO IND. TERMINADO;497410;1;N;03-Dec-19;615;CORRECCION DE TEJIDOS;497610;1;N;03-Dec-19;670;CENTRO DE DISTRIB. (PLANCHA);497700;1;N;04-Dec-19;680;PLANCHA;497818;1;D;04-Dec-19;115;CORTE;497819;1;D;09-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);498290;1;N;09-Dec-19;125;ARMADO;498296;1;D;10-Dec-19;126;PRETINADO;498580;1;D;13-Dec-19;127;BOLSILLOS Y OTROS;499111;1;N;13-Dec-19;610;TRABAJOS VARIOS;499112;1;S;18-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);499492;1;N;18-Dec-19;140;ACABADOS;499505;1;S;23-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);499893;1;N;13-Jan-20;140;ACABADOS;501102;2;N;13-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);501103;2;N;13-Jan-20;680;PLANCHA;501112;2;D;13-Jan-20;550;CONTROL DE CALIDAD;501113;1;N;14-Jan-20;600;DISTRIBUCION Y EMBALAJE;501313;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200116;JJPEREZ;;FALSO;199.2855;60.1889;3.311;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;64;;;MULT;;XL;;;40/2;PK;PIMA COMBED;40-J24-MULT-5;11-222-3333-4;  -   -;15-Ene-20;600;DISTRIBUCION Y EMBALAJE;501394;1;N;14-Nov-19;21;100;INICIO DE PRODUCCION;495797;1;N;5-Dic-19;0;110;TEJIDO;497879;1;N;5-Dic-19;112;TEJIDO IND. TERMINADO;497880;1;N;05-Dec-19;615;CORRECCION DE TEJIDOS;497951;1;N;05-Dec-19;670;CENTRO DE DISTRIB. (PLANCHA);498002;1;N;06-Dec-19;680;PLANCHA;498222;1;D;06-Dec-19;115;CORTE;498223;1;D;09-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);498290;1;N;09-Dec-19;125;ARMADO;498296;1;D;10-Dec-19;126;PRETINADO;498580;1;D;12-Dec-19;127;BOLSILLOS Y OTROS;498947;1;D;12-Dec-19;610;TRABAJOS VARIOS;498949;1;S;20-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);499665;1;N;20-Dec-19;140;ACABADOS;499666;1;S;23-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);499893;1;N;13-Jan-20;140;ACABADOS;501120;2;N;13-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);501121;2;N;13-Jan-20;680;PLANCHA;501122;2;D;13-Jan-20;550;CONTROL DE CALIDAD;501123;1;N;15-Jan-20;600;DISTRIBUCION Y EMBALAJE;501394;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200117;JJPEREZ;;FALSO;153.4779;46.1172;3.328;;;;;;;  -   -;
