FECHA,REGION,LIMITE_VELOCIDAD,VELOCIDAD_DETECTADA
20210112,LIMA,60,122
20210112,LA LIBERTAD,80,118
20210112,LIMA,60,69
20210112,LA LIBERTAD,80,95
20210112,LIMA,60,96
20210112,LIMA,60,80
20210112,AREQUIPA,35,80
20210112,LIMA,60,70
20210112,LA LIBERTAD,80,95
20210112,LA LIBERTAD,80,106
20210112,LIMA,60,75
20210112,LIMA,60,66
20210112,AREQUIPA,35,43
20210112,LA LIBERTAD,80,106
20210112,LA LIBERTAD,80,137
20210112,LIMA,60,91
20210112,LA LIBERTAD,80,95
20210112,LIMA,60,90
20210112,LIMA,60,96
20210112,LA LIBERTAD,80,124
20210112,AREQUIPA,35,46
20210112,LA LIBERTAD,80,103
20210112,LIMA,60,72
20210112,LIMA,60,68
20210112,LA LIBERTAD,80,92
20210112,LIMA,60,90
20210112,LA LIBERTAD,80,88
20210112,LIMA,60,71
20210112,LA LIBERTAD,80,95
20210112,LIMA,60,73
20210112,LIMA,60,104
20210112,LA LIBERTAD,80,111
20210112,LIMA,60,85
20210112,LIMA,60,80
20210112,LA LIBERTAD,80,111
20210112,LIMA,60,81
20210112,LIMA,60,111
20210112,LIMA,60,67
20210112,LIMA,60,98
20210112,LA LIBERTAD,80,102
20210112,LA LIBERTAD,80,118
20210112,LA LIBERTAD,80,89
20210112,AREQUIPA,35,58
20210112,LIMA,60,98
20210112,LA LIBERTAD,80,93
20210112,LIMA,60,105
20210112,LA LIBERTAD,80,95
20210112,LIMA,60,92
20210112,LA LIBERTAD,80,100
20210112,LIMA,60,99
20210112,LA LIBERTAD,80,115
20210112,AREQUIPA,35,43
20210112,LA LIBERTAD,80,123
20210112,AREQUIPA,35,55
20210112,LIMA,60,74
20210112,LA LIBERTAD,80,101
20210112,LA LIBERTAD,80,135
20210112,LIMA,60,67
20210112,AREQUIPA,35,66
20210112,LA LIBERTAD,80,87
20210112,LIMA,60,71
20210112,LA LIBERTAD,80,96
20210112,AREQUIPA,35,63
20210112,LA LIBERTAD,80,113
20210112,LIMA,60,66
20210112,LIMA,60,97
20210112,LA LIBERTAD,80,99
20210112,AREQUIPA,35,63
20210112,LA LIBERTAD,80,86
20210112,LIMA,60,111
20210112,LIMA,60,82
20210112,LA LIBERTAD,80,91
20210112,LIMA,60,71
20210112,AREQUIPA,35,59
20210112,LA LIBERTAD,80,113
20210112,LIMA,60,80
20210112,LIMA,60,68
20210112,LIMA,60,94
20210112,AREQUIPA,35,49
20210112,LA LIBERTAD,80,96
20210112,LA LIBERTAD,80,115
20210112,LIMA,60,76
20210112,AREQUIPA,35,43
20210112,LA LIBERTAD,80,115
20210112,LIMA,60,75
20210112,LIMA,60,69
20210112,AREQUIPA,35,53
20210112,LIMA,60,69
20210112,LA LIBERTAD,80,145
20210112,LA LIBERTAD,80,116
20210112,LIMA,60,110
20210112,AREQUIPA,35,58
20210112,LA LIBERTAD,80,109
20210112,LA LIBERTAD,80,91
20210112,AREQUIPA,35,55
20210112,LA LIBERTAD,80,108
20210112,LIMA,60,86
20210112,LA LIBERTAD,80,103
20210112,LIMA,60,72
20210112,LA LIBERTAD,80,142
20210112,LIMA,60,73
20210112,LIMA,60,83
20210112,LA LIBERTAD,80,144
20210112,AREQUIPA,35,84
20210112,LA LIBERTAD,80,107
20210112,LIMA,60,79
20210112,AREQUIPA,35,41
20210112,LIMA,60,107
20210112,LA LIBERTAD,80,104
20210112,LIMA,60,89
20210112,LA LIBERTAD,80,90
20210112,LA LIBERTAD,80,91
20210112,LA LIBERTAD,80,118
20210112,LIMA,60,75
20210112,LA LIBERTAD,80,113
20210112,LIMA,60,75
20210112,AREQUIPA,35,67
20210112,LA LIBERTAD,80,108
20210112,LA LIBERTAD,80,105
20210112,LIMA,60,86
20210112,LA LIBERTAD,80,137
20210112,LIMA,60,77
20210112,LA LIBERTAD,80,99
20210112,LIMA,60,85
20210112,LA LIBERTAD,80,88
20210112,LA LIBERTAD,80,115
20210112,AREQUIPA,35,45
20210112,LIMA,60,75
20210112,LIMA,60,86
20210112,LA LIBERTAD,80,102
20210112,LA LIBERTAD,80,106
20210112,LIMA,60,81
20210112,LA LIBERTAD,80,108
20210112,AREQUIPA,35,48
20210112,LIMA,60,74
20210112,LA LIBERTAD,80,127
20210112,LIMA,60,77
20210112,LA LIBERTAD,80,90
20210112,LIMA,60,98
20210112,LA LIBERTAD,80,88
20210112,LIMA,60,70
20210112,LA LIBERTAD,80,111
20210112,LIMA,60,100
20210112,AREQUIPA,35,49
20210112,LIMA,60,70
20210112,LIMA,60,68
20210112,LA LIBERTAD,80,105
20210112,LIMA,60,66
20210112,LIMA,60,80
20210112,LA LIBERTAD,80,121
20210112,AREQUIPA,35,75
20210112,LIMA,60,81
20210112,LIMA,60,80
20210112,AREQUIPA,35,52
20210112,LIMA,60,70
20210112,LIMA,60,96
20210112,LIMA,60,80
20210112,AREQUIPA,35,67
20210112,LIMA,60,98
20210112,LIMA,60,74
20210112,AREQUIPA,35,46
20210112,LIMA,60,144
20210112,AREQUIPA,35,61
20210112,LIMA,60,106
20210112,LIMA,60,71
20210112,AREQUIPA,35,41
20210112,LIMA,60,81
20210112,LIMA,60,90
20210112,LIMA,60,86
20210112,AREQUIPA,35,56
20210112,LIMA,60,68
20210112,LIMA,60,73
20210112,LIMA,60,92
20210112,LIMA,60,92
20210112,LIMA,60,93
20210112,LIMA,60,70
20210112,LIMA,60,90
20210112,LIMA,60,68
20210112,LIMA,60,78
20210112,LIMA,60,83
20210112,LIMA,60,67
20210112,AREQUIPA,35,66
20210112,LIMA,60,93
20210112,LIMA,60,85
20210112,LIMA,60,69
20210112,LIMA,60,80
20210112,LIMA,60,73
20210112,LIMA,60,76
20210112,LIMA,60,71
20210112,LIMA,60,75
20210112,LIMA,60,82
20210112,LIMA,60,71
20210112,LIMA,60,66
20210112,LIMA,60,90
20210112,LIMA,60,89
20210112,LIMA,60,85
20210112,LIMA,60,80
20210112,LIMA,60,72
20210112,LIMA,60,77
20210112,LIMA,60,66
20210112,LIMA,60,92
20210112,LIMA,60,76
20210112,LIMA,60,66
20210112,LIMA,60,66
20210112,LIMA,60,106
20210112,LIMA,60,99
20210112,LIMA,60,72
20210112,LIMA,60,77
20210112,LIMA,60,75
20210112,LIMA,60,79
20210112,LIMA,60,86
20210112,LIMA,60,95
20210112,LIMA,60,70
20210112,LIMA,60,71
20210112,LIMA,60,73
20210112,LIMA,60,77
20210112,LIMA,60,86
20210112,LIMA,60,86
20210112,LIMA,60,83
20210112,LIMA,60,82
20210112,LIMA,60,112
20210112,LIMA,60,71
20210112,LIMA,35,41
20210112,LIMA,60,80
20210112,LIMA,60,68
20210112,LIMA,60,68
20210112,LIMA,60,90
20210112,LIMA,60,72
20210112,LIMA,60,66
20210112,LIMA,60,73
20210112,LIMA,60,73
20210112,PIURA,90,110
20210112,LIMA,35,41
20210112,LIMA,60,75
20210112,LIMA,60,68
20210112,LIMA,35,62
20210112,PIURA,90,106
20210112,LIMA,60,70
20210112,PIURA,90,108
20210112,LIMA,35,46
20210112,LIMA,60,82
20210112,LIMA,35,55
20210112,PIURA,90,118
20210112,LIMA,60,73
20210112,LIMA,35,44
20210112,PIURA,90,110
20210112,LIMA,60,68
20210112,LIMA,60,81
20210112,LIMA,35,49
20210112,LIMA,60,71
20210112,PIURA,90,107
20210112,LIMA,35,42
20210112,LIMA,60,78
20210112,PIURA,90,119
20210112,LIMA,60,66
20210112,PIURA,90,97
20210112,LIMA,60,66
20210112,LIMA,60,73
20210112,LIMA,35,42
20210112,PIURA,90,110
20210112,LIMA,60,68
20210112,PIURA,90,106
20210112,LIMA,35,44
20210112,PIURA,90,104
20210112,LIMA,35,45
20210112,LIMA,60,90
20210112,LIMA,60,74
20210112,LIMA,60,86
20210112,PIURA,90,103
20210112,LIMA,35,46
20210112,LIMA,60,89
20210112,PIURA,90,106
20210112,LIMA,35,43
20210112,PIURA,90,99
20210112,PIURA,90,103
20210112,PIURA,90,106
20210112,LIMA,60,84
20210112,LIMA,60,70
20210112,PIURA,90,101
20210112,LIMA,60,87
20210112,PIURA,90,129
20210112,PIURA,90,96
20210112,LIMA,60,86
20210112,LIMA,60,95
20210112,LIMA,60,76
20210112,LIMA,60,73
20210112,LIMA,60,66
20210112,LIMA,60,68
20210112,LIMA,60,67
20210112,LIMA,60,85
20210112,LIMA,60,72
20210112,LIMA,60,70
20210112,LIMA,60,70
20210112,LIMA,60,82
20210112,LIMA,60,67
20210112,LIMA,60,81
20210112,LIMA,60,78
20210112,LIMA,60,101
20210112,LIMA,60,77
20210112,LIMA,60,87
20210112,LIMA,60,95
20210112,LIMA,60,67
20210112,LIMA,60,75
20210112,LIMA,60,82
20210112,LIMA,60,89
20210112,LIMA,60,73
20210112,LIMA,60,66
20210112,PIURA,90,138
20210112,PIURA,90,109
20210112,LIMA,60,68
20210112,LIMA,60,98
20210112,LIMA,60,97
20210112,PIURA,90,113
20210112,LIMA,60,95
20210112,PIURA,90,99
20210112,LIMA,60,66
20210112,LIMA,60,72
20210112,PIURA,90,122
20210112,PIURA,90,97
20210112,LIMA,60,84
20210112,PIURA,90,97
20210112,LIMA,60,75
20210112,PIURA,90,98
20210112,LIMA,60,97
20210112,LIMA,60,88
20210112,LIMA,60,66
20210112,PIURA,90,108
20210112,LIMA,60,94
20210112,LIMA,60,80
20210112,LIMA,60,67
20210112,LIMA,60,70
20210112,LIMA,60,93
20210112,LIMA,60,91
20210112,PIURA,90,97
20210112,PIURA,90,102
20210112,LIMA,60,78
20210112,LIMA,60,96
20210112,LIMA,60,109
20210112,LIMA,60,70
20210112,LIMA,60,71
20210112,LIMA,60,103
20210112,LIMA,60,96
20210112,LIMA,60,81
20210112,LIMA,60,72
20210112,LIMA,60,71
20210112,LIMA,60,90
20210112,LIMA,60,77
20210112,LIMA,60,75
20210112,LIMA,60,72
20210112,LIMA,60,82
20210112,LIMA,60,66
20210112,LIMA,60,77
20210112,LIMA,60,82
20210112,LIMA,60,68
20210112,LIMA,60,78
20210112,LIMA,60,107
20210112,LIMA,60,103
20210112,LIMA,60,81
20210112,LIMA,60,67
20210112,LIMA,60,92
20210112,LIMA,60,74
20210112,LIMA,60,87
20210112,LIMA,60,105
20210112,LIMA,60,82
20210112,LIMA,60,75
20210112,LIMA,60,91
20210112,LIMA,60,100
20210112,PIURA,90,110
20210112,PIURA,90,96
20210112,PIURA,90,96
20210112,PIURA,90,111
20210112,PIURA,90,115
20210112,PIURA,90,123
20210112,PIURA,90,96
20210112,PIURA,90,108
20210112,PIURA,90,116
20210112,PIURA,90,103
20210112,PIURA,90,140
20210112,PIURA,90,119
20210112,PIURA,90,101
20210112,LIMA,60,80
20210112,PIURA,90,110
20210112,PIURA,90,98
20210112,LIMA,60,82
20210112,LIMA,60,94
20210112,PIURA,90,105
20210112,LIMA,60,73
20210112,LIMA,60,103
20210112,LIMA,60,103
20210112,PIURA,90,128
20210112,LIMA,60,76
20210112,PIURA,90,127
20210112,LIMA,60,80
20210112,PIURA,90,117
20210112,LIMA,60,86
20210112,PIURA,90,104
20210112,LIMA,60,67
20210112,PIURA,90,119
20210112,LIMA,60,80
20210112,PIURA,90,123
20210112,LIMA,60,73
20210112,PIURA,90,126
20210112,LIMA,60,75
20210112,PIURA,90,121
20210112,LIMA,60,78
20210112,PIURA,90,105
20210112,PIURA,90,106
20210112,LIMA,60,72
20210112,PIURA,90,116
20210112,LIMA,60,66
20210112,PIURA,90,97
20210112,PIURA,90,119
20210112,LIMA,60,87
20210112,PIURA,90,108
20210112,PIURA,90,106
20210112,PIURA,90,126
20210112,PIURA,90,125
20210112,PIURA,90,96
20210112,PIURA,90,111
20210112,PIURA,90,119
20210112,LIMA,60,78
20210112,LIMA,60,90
20210112,LIMA,60,94
20210112,LIMA,60,93
20210112,LIMA,60,99
20210112,LIMA,60,103
20210112,LIMA,60,70
20210112,LIMA,60,111
20210112,LIMA,60,106
20210112,LIMA,60,85
20210112,LIMA,60,71
20210112,PIURA,90,116
20210112,PIURA,90,108
20210112,PIURA,90,100
20210112,PIURA,90,140
20210112,PIURA,90,101
20210112,PIURA,90,98
20210112,PIURA,90,106
20210112,PIURA,90,116
20210112,PIURA,90,121
20210112,PIURA,90,114
20210112,PIURA,90,108
20210112,PIURA,90,109
20210112,PIURA,90,108
20210112,PIURA,90,97
20210112,PIURA,90,101
20210112,PIURA,90,119
20210112,PIURA,90,112
20210112,PIURA,90,135
20210112,PIURA,90,122
20210112,PIURA,90,107
20210112,PIURA,90,108
20210112,PIURA,90,115
20210112,PIURA,90,103
20210112,PIURA,90,127
20210112,PIURA,90,125
20210112,PIURA,90,97
20210112,PIURA,90,117
20210112,PIURA,90,106
20210112,PIURA,90,109
20210112,PIURA,90,101
20210112,PIURA,90,121
20210112,PIURA,90,110
20210112,PIURA,90,131
20210112,PIURA,90,98
20210112,PIURA,90,114
20210112,PIURA,90,105
20210112,LIMA,60,74
20210112,LIMA,60,75
20210112,LIMA,60,107
20210112,LIMA,60,102
20210112,LIMA,60,69
20210112,LIMA,60,105
20210112,LIMA,60,73
20210112,LIMA,60,73
20210112,LIMA,60,72
20210112,LIMA,60,95
20210112,LIMA,60,68
20210112,LIMA,60,67
20210112,LIMA,60,70
20210112,LIMA,60,70
20210112,LIMA,60,100
20210112,LIMA,60,66
20210112,LIMA,60,68
20210112,LIMA,60,86
20210112,LIMA,60,75
20210112,LIMA,60,86
20210112,LIMA,60,87
20210112,LIMA,60,85
20210112,LIMA,60,90
20210112,LIMA,60,83
20210113,LIMA,60,78
20210113,LIMA,60,69
20210113,LIMA,60,109
20210113,LIMA,60,118
20210113,LIMA,60,96
20210113,LIMA,60,69
20210113,LIMA,60,156
20210113,LIMA,60,73
20210113,LIMA,60,73
20210113,LIMA,60,92
20210113,LIMA,60,71
20210113,LIMA,60,67
20210113,LIMA,60,76
20210113,LIMA,60,84
20210113,LIMA,60,113
20210113,LIMA,60,67
20210113,LIMA,60,84
20210113,LIMA,60,122
20210113,LIMA,60,95
20210113,LIMA,60,79
20210113,LIMA,60,94
20210113,LIMA,60,104
20210113,LIMA,60,78
20210113,LIMA,60,104
20210113,LIMA,60,75
20210113,LIMA,60,78
20210113,LIMA,60,77
20210113,LIMA,60,69
20210113,LIMA,60,75
20210113,LIMA,60,71
20210113,LIMA,60,120
20210113,LIMA,60,118
20210113,LIMA,60,71
20210113,LIMA,60,117
20210113,LIMA,60,110
20210113,LIMA,60,134
20210113,LIMA,60,80
20210113,LIMA,60,100
20210113,LIMA,60,68
20210113,LIMA,100,120
20210113,LIMA,100,112
20210113,LIMA,100,122
20210113,LIMA,60,66
20210113,LIMA,60,72
20210113,LIMA,100,107
20210113,LIMA,60,91
20210113,LIMA,100,120
20210113,LIMA,60,143
20210113,LIMA,100,109
20210113,LIMA,100,113
20210113,LIMA,100,111
20210113,LIMA,100,113
20210113,LIMA,100,128
20210113,LIMA,100,127
20210113,LIMA,100,115
20210113,LIMA,100,114
20210113,LIMA,100,122
20210113,LIMA,100,138
20210113,LIMA,100,123
20210113,LIMA,100,116
20210113,LIMA,100,107
20210113,LIMA,100,108
20210113,PUNO,35,52
20210113,LIMA,100,114
20210113,PUNO,35,46
20210113,LIMA,60,134
20210113,LIMA,100,134
20210113,LIMA,60,153
20210113,LIMA,100,146
20210113,LIMA,100,145
20210113,LIMA,60,82
20210113,LIMA,100,112
20210113,LIMA,60,78
20210113,LIMA,60,66
20210113,LIMA,100,120
20210113,LIMA,60,68
20210113,LIMA,100,113
20210113,LIMA,60,87
20210113,LIMA,100,122
20210113,LIMA,60,67
20210113,LIMA,60,106
20210113,LIMA,60,101
20210113,LIMA,100,111
20210113,LIMA,100,130
20210113,LIMA,60,104
20210113,LIMA,60,70
20210113,LIMA,60,75
20210113,LIMA,60,66
20210113,LIMA,60,100
20210113,LIMA,60,78
20210113,LIMA,60,117
20210113,LIMA,60,86
20210113,LIMA,100,126
20210113,LIMA,60,79
20210113,LIMA,100,125
20210113,LIMA,60,99
20210113,LIMA,100,109
20210113,LIMA,60,88
20210113,LIMA,60,116
20210113,LIMA,60,98
20210113,LIMA,60,146
20210113,LIMA,100,107
20210113,LIMA,100,108
20210113,LIMA,60,82
20210113,LIMA,100,133
20210113,LIMA,60,122
20210113,LIMA,60,124
20210113,LIMA,60,73
20210113,LIMA,100,135
20210113,LIMA,60,66
20210113,LIMA,100,106
20210113,LIMA,60,76
20210113,LIMA,100,109
20210113,LIMA,60,102
20210113,LIMA,60,67
20210113,LIMA,100,112
20210113,LIMA,60,86
20210113,LIMA,100,130
20210113,LIMA,60,154
20210113,LIMA,100,117
20210113,LIMA,60,105
20210113,LIMA,60,75
20210113,LIMA,100,131
20210113,LIMA,100,118
20210113,LIMA,60,78
20210113,LIMA,100,122
20210113,LIMA,60,72
20210113,LIMA,100,116
20210113,LIMA,60,86
20210113,LIMA,100,111
20210113,LIMA,100,119
20210113,LIMA,60,86
20210113,LIMA,60,68
20210113,LIMA,100,110
20210113,LIMA,60,66
20210113,LIMA,60,87
20210113,LIMA,100,107
20210113,LIMA,60,123
20210113,LIMA,60,85
20210113,LIMA,100,115
20210113,LIMA,60,99
20210113,LIMA,60,80
20210113,LIMA,60,66
20210113,LIMA,100,115
20210113,LIMA,60,85
20210113,LIMA,60,73
20210113,LIMA,100,120
20210113,LIMA,60,95
20210113,LIMA,100,122
20210113,LIMA,60,111
20210113,LIMA,60,95
20210113,LIMA,60,69
20210113,LIMA,100,131
20210113,LIMA,60,72
20210113,LIMA,60,84
20210113,LIMA,100,108
20210113,LIMA,60,91
20210113,LIMA,60,78
20210113,LIMA,100,130
20210113,LIMA,60,76
20210113,LIMA,100,113
20210113,LIMA,60,77
20210113,LIMA,60,105
20210113,LIMA,60,75
20210113,LIMA,60,66
20210113,LIMA,60,83
20210113,LIMA,60,72
20210113,LIMA,60,69
20210113,LIMA,60,77
20210113,LIMA,60,104
20210113,LIMA,60,66
20210113,LIMA,60,71
20210113,LIMA,60,110
20210113,LIMA,60,99
20210113,LIMA,60,81
20210113,LIMA,60,102
20210113,LIMA,60,89
20210113,LIMA,60,102
20210113,LIMA,60,116
20210113,LIMA,60,138
20210113,LIMA,60,85
20210113,JUNIN,35,72
20210113,LIMA,100,119
20210113,LIMA,100,106
20210113,JUNIN,35,55
20210113,LIMA,100,108
20210113,LIMA,90,116
20210113,LIMA,100,112
20210113,JUNIN,35,100
20210113,LIMA,90,134
20210113,JUNIN,35,60
20210113,LIMA,100,116
20210113,LIMA,100,111
20210113,JUNIN,35,86
20210113,LIMA,90,117
20210113,JUNIN,35,67
20210113,LIMA,100,136
20210113,LIMA,90,110
20210113,JUNIN,35,70
20210113,LIMA,100,122
20210113,LIMA,100,115
20210113,LIMA,35,54
20210113,LIMA,100,109
20210113,JUNIN,35,66
20210113,LIMA,100,117
20210113,LIMA,100,119
20210113,LIMA,35,76
20210113,JUNIN,35,64
20210113,LIMA,90,104
20210113,JUNIN,35,75
20210113,AREQUIPA,35,41
20210113,JUNIN,35,85
20210113,LIMA,35,66
20210113,JUNIN,35,84
20210113,LIMA,90,149
20210113,AREQUIPA,35,59
20210113,LIMA,100,137
20210113,LIMA,35,65
20210113,JUNIN,35,80
20210113,LIMA,100,135
20210113,AREQUIPA,35,47
20210113,LIMA,100,111
20210113,JUNIN,35,75
20210113,LIMA,35,53
20210113,LIMA,100,116
20210113,JUNIN,35,65
20210113,JUNIN,35,51
20210113,LIMA,100,131
20210113,AREQUIPA,35,49
20210113,JUNIN,35,71
20210113,LIMA,90,103
20210113,AREQUIPA,35,45
20210113,LIMA,90,105
20210113,LIMA,35,78
20210113,JUNIN,35,84
20210113,LIMA,90,116
20210113,LIMA,35,69
20210113,AREQUIPA,35,72
20210113,LIMA,90,108
20210113,AREQUIPA,35,49
20210113,LIMA,90,106
20210113,LIMA,90,134
20210113,JUNIN,35,54
20210113,AREQUIPA,35,65
20210113,JUNIN,35,67
20210113,AREQUIPA,35,72
20210113,LIMA,35,42
20210113,LIMA,35,41
20210113,LIMA,90,112
20210113,LIMA,35,61
20210113,LIMA,35,57
20210113,JUNIN,35,53
20210113,LIMA,90,96
20210113,JUNIN,35,46
20210113,LIMA,90,111
20210113,JUNIN,35,61
20210113,LIMA,90,99
20210113,LIMA,90,99
20210113,LIMA,90,111
20210113,JUNIN,35,68
20210113,LIMA,35,51
20210113,LIMA,90,105
20210113,LIMA,90,118
20210113,LIMA,35,42
20210113,LIMA,35,62
20210113,LIMA,90,118
20210113,LIMA,90,96
20210113,LIMA,35,54
20210113,LIMA,90,102
20210113,JUNIN,35,61
20210113,LIMA,90,145
20210113,JUNIN,35,64
20210113,LIMA,90,107
20210113,LIMA,90,112
20210113,LIMA,90,141
20210113,LIMA,90,127
20210113,JUNIN,35,85
20210113,LIMA,90,171
20210113,LIMA,90,154
20210113,LIMA,35,48
20210113,LIMA,90,120
20210113,JUNIN,35,67
20210113,LIMA,90,167
20210113,JUNIN,35,52
20210113,LIMA,35,55
20210113,JUNIN,35,72
20210113,LIMA,35,65
20210113,LIMA,90,96
20210113,JUNIN,35,44
20210113,LIMA,90,120
20210113,LIMA,90,130
20210113,LIMA,90,99
20210113,LIMA,90,108
20210113,LIMA,35,63
20210113,LIMA,90,105
20210113,LIMA,90,99
20210113,LIMA,90,124
20210113,LIMA,90,105
20210113,LIMA,90,105
20210113,LIMA,90,104
20210113,LIMA,90,108
20210113,MOQUEGUA,100,113
20210113,MOQUEGUA,100,118
20210113,LIMA,90,104
20210113,MOQUEGUA,100,110
20210113,MOQUEGUA,100,115
20210113,LIMA,90,122
20210113,MOQUEGUA,100,136
20210113,MOQUEGUA,100,111
20210113,MOQUEGUA,100,118
20210113,MOQUEGUA,100,114
20210113,LIMA,90,120
20210113,JUNIN,35,80
20210113,LIMA,90,105
20210113,LIMA,90,122
20210113,LIMA,90,124
20210113,LIMA,90,135
20210113,LIMA,90,136
20210113,LIMA,90,111
20210113,LIMA,90,134
20210113,LIMA,90,98
20210113,LIMA,90,116
20210113,LIMA,90,107
20210113,LIMA,90,146
20210113,LIMA,90,117
20210113,LIMA,90,102
20210113,LIMA,90,120
20210113,LIMA,90,149
20210113,LIMA,90,153
20210113,LIMA,90,115
20210113,LIMA,90,112
20210113,LIMA,90,108
20210113,LIMA,90,102
20210113,LIMA,90,112
20210113,LIMA,90,113
20210113,LIMA,90,109
20210113,PIURA,90,98
20210113,PIURA,90,123
20210113,PIURA,90,100
20210113,PIURA,90,101
20210113,PIURA,90,116
20210113,PIURA,90,102
20210113,PIURA,90,102
20210113,PIURA,90,121
20210113,PIURA,90,116
20210113,PIURA,90,111
20210113,PIURA,90,132
20210113,PIURA,90,106
20210113,PIURA,90,112
20210113,PIURA,90,109
20210113,PIURA,90,116
20210113,PIURA,90,136
20210113,PIURA,90,106
20210113,LIMA,90,100
20210113,PIURA,90,120
20210113,PIURA,90,105
20210113,PIURA,90,104
20210113,PIURA,90,113
20210113,LIMA,90,100
20210113,PIURA,90,100
20210113,LIMA,90,119
20210113,PIURA,90,112
20210113,PIURA,90,112
20210113,PIURA,90,97
20210113,PIURA,90,107
20210113,LIMA,90,139
20210113,PIURA,90,103
20210113,PIURA,90,113
20210113,PIURA,90,109
20210113,PIURA,90,101
20210113,PIURA,90,138
20210113,PIURA,90,96
20210113,PIURA,90,109
20210113,PIURA,90,111
20210113,PIURA,90,116
20210113,PIURA,90,107
20210113,PIURA,90,119
20210113,LIMA,90,114
20210113,PIURA,90,100
20210113,PIURA,90,118
20210113,LIMA,90,157
20210113,PIURA,90,96
20210113,PIURA,90,126
20210113,PIURA,90,98
20210113,PIURA,90,109
20210113,PIURA,90,125
20210113,PIURA,90,118
20210113,LIMA,90,114
20210113,PIURA,90,101
20210113,PIURA,90,99
20210113,PIURA,90,96
20210113,PIURA,90,112
20210113,PIURA,90,97
20210113,PIURA,90,104
20210113,PIURA,90,96
20210113,PIURA,90,113
20210113,PIURA,90,103
20210113,PIURA,90,111
20210113,PIURA,90,102
20210113,PIURA,90,102
20210113,PIURA,90,96
20210113,PIURA,90,96
20210113,PIURA,90,103
20210113,PIURA,90,112
20210113,PIURA,90,96
20210113,PIURA,90,97
20210113,PIURA,90,98
20210113,PIURA,90,105
20210113,PIURA,90,96
20210113,PIURA,90,114
20210113,PIURA,90,109
20210113,PIURA,90,107
20210113,PIURA,90,105
20210113,PIURA,90,112
20210113,PIURA,90,106
20210113,PIURA,90,155
20210113,PIURA,90,114
20210113,PIURA,90,111
20210113,PIURA,90,98
20210113,PIURA,90,102
20210113,PIURA,90,99
20210113,PIURA,90,104
20210113,PIURA,90,101
20210113,PIURA,90,114
20210113,PIURA,90,108
20210113,PIURA,90,102
20210113,PIURA,90,100
20210113,PIURA,90,128
20210113,PIURA,90,99
20210113,PIURA,90,113
20210113,PIURA,90,101
20210113,PIURA,90,104
20210113,PIURA,90,110
20210113,PIURA,90,103
20210113,PIURA,90,98
20210113,PIURA,90,110
20210113,PIURA,90,137
20210113,PIURA,90,97
20210113,PIURA,90,113
20210113,PIURA,90,130
20210113,PIURA,90,110
20210113,PIURA,90,126
20210113,PIURA,90,123
20210113,PIURA,90,103
20210113,PIURA,90,132
20210113,PIURA,90,99
20210113,PIURA,90,108
20210113,PIURA,90,107
20210113,PIURA,90,103
20210113,PIURA,90,96
20210113,PIURA,90,97
20210113,PIURA,90,102
20210113,PIURA,90,102
20210113,PIURA,90,111
20210113,PIURA,90,100
20210113,PIURA,90,97
20210113,PIURA,90,114
20210113,PIURA,90,108
20210113,PIURA,90,136
20210113,PIURA,90,98
20210113,PIURA,90,104
20210113,PIURA,90,113
20210113,PIURA,90,101
20210113,PIURA,90,141
20210113,PIURA,90,106
20210114,LIMA,100,106
20210114,LIMA,100,122
20210114,LIMA,100,113
20210114,LIMA,100,112
20210114,LIMA,100,108
20210114,LIMA,100,122
20210114,LIMA,100,113
20210114,LIMA,100,121
20210114,LIMA,100,109
20210114,LIMA,100,123
20210114,LIMA,100,113
20210114,LIMA,100,109
20210114,LIMA,100,130
20210114,LIMA,100,108
20210114,LIMA,100,107
20210114,LIMA,60,88
20210114,LIMA,60,85
20210114,LIMA,60,95
20210114,LIMA,60,79
20210114,LIMA,60,83
20210114,LIMA,60,78
20210114,LIMA,60,111
20210114,LIMA,60,66
20210114,LIMA,60,68
20210114,LIMA,60,80
20210114,LIMA,60,93
20210114,LIMA,60,124
20210114,LIMA,60,85
20210114,LIMA,60,69
20210114,LIMA,60,72
20210114,LIMA,60,84
20210114,LIMA,60,85
20210114,LIMA,60,82
20210114,LIMA,60,77
20210114,LIMA,60,74
20210114,LIMA,60,84
20210114,LIMA,60,77
20210114,LIMA,60,70
20210114,LIMA,60,82
20210114,LIMA,60,82
20210114,LIMA,60,87
20210114,LIMA,60,85
20210114,LIMA,60,81
20210114,LIMA,60,85
20210114,LIMA,60,80
20210114,LIMA,60,84
20210114,LIMA,60,96
20210114,LIMA,60,91
20210114,LIMA,60,68
20210114,LIMA,60,68
20210114,LIMA,60,95
20210114,LIMA,60,67
20210114,LIMA,60,76
20210114,LIMA,60,77
20210114,LIMA,60,85
20210114,LIMA,60,67
20210114,LIMA,60,93
20210114,LIMA,60,99
20210114,LIMA,60,94
20210114,LIMA,60,80
20210114,LIMA,60,78
20210114,LIMA,60,121
20210114,LIMA,60,78
20210114,LIMA,60,90
20210114,LIMA,60,66
20210114,LIMA,60,94
20210114,LIMA,60,90
20210114,LIMA,60,77
20210114,LIMA,60,80
20210114,LIMA,60,102
20210114,LIMA,60,75
20210114,LIMA,60,93
20210114,LIMA,60,115
20210114,LIMA,100,110
20210114,LIMA,100,127
20210114,LIMA,100,119
20210114,LIMA,100,116
20210114,LIMA,100,113
20210114,LIMA,100,159
