temp,Edad,Carrera,cumplio_exp,Promedio,Ciclo,Estres,lid_estres,Agua,Tiene horario,Horas sueno,si deporte,Horas deporte,Tiempo de viaje,Medita,Cafe,cantidad cursos,tareas a tiempo,Asesorias,Metodos_estudio,Material,horas estudio,Lugar de estudio,Desvelado,Dormir,Musica,Videojuegos,Salir_Amigos,Caminar,Otros,Pomodoro,Feynman,Subrayar,Resumen_Mapa,Spaced_repetition,Método_de_Cornell,Mnemotecnias,SQ3R,Ninguno,Material_Profesor,Libros,Material_audiovisual,Recursos_Linea,Apuntes,Material_Asesoria,Material_Mentorias
4/05/2023 18:23:27,18,Ing. Industrial,5,18.25,2,2,"Dormir / Tomarse un descanso, Otros",4000,FALSE,6,FALSE,0,120,FALSE,3,7,solía entregarlas a tiempo,FALSE,"Resumir y/o Mapa conceptual, Escribir la informacion captada","Material entregado por el profesor, Material audiovisial, Recursos en línea",42,Casa,de 8 a 11 veces,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
4/05/2023 18:28:01,19,Ing. Industrial,3,16,2,2,"Dormir / Tomarse un descanso, Salir / Llamar a amigos o familiares, Otros",500,TRUE,7,FALSE,0,3,FALSE,4,7,solía entregarlas a tiempo,TRUE,"Resumir y/o Mapa conceptual, Mnemotecnias","Material entregado por el profesor, Material audiovisial, Recursos en línea, Material de las asesorías, Material de mentorías",7,"Otro (librería, etc.)",más de 12 veces,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
4/05/2023 19:35:55,20,Ciencia de la computación,4,17.25,5,2,"Escuchar música, Dormir / Tomarse un descanso, Jugar videojuegos",750,FALSE,5,FALSE,0,15,FALSE,5,5,entregaba todas a tiempo,TRUE,Mnemotecnias,Material entregado por el profesor,8,Casa,más de 12 veces,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4/05/2023 19:39:07,19,Ing. Industrial,2,14.7,2,3,"Dormir / Tomarse un descanso, Otros",2000,TRUE,8,FALSE,1,15,FALSE,0,6,solía entregarlas a tiempo,FALSE,Resumir y/o Mapa conceptual,"Material entregado por el profesor, Material audiovisial, Recursos en línea",3,Casa,de 1 a 3 veces,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
4/05/2023 23:04:35,20,Ing. Industrial,2,15.33,2,1,Salir a caminar,500,TRUE,6,FALSE,0,1,FALSE,0,7,solía entregarlas a tiempo,TRUE,Ningún método en particular,Material audiovisial,5,Casa,de 4 a 7 veces,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4/05/2023 23:40:48,21,Ing. Industrial,4,17.5,2,1,"Escuchar música, Dormir / Tomarse un descanso, Salir a caminar",250,TRUE,5.5,FALSE,1,30,FALSE,4,6,solía entregarlas a tiempo,TRUE,"Subrayar, Resumir y/o Mapa conceptual, Spaced repetition",Material de las asesorías,3,Casa,de 4 a 7 veces,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5/05/2023 0:09:43,18,Ing. Electrónica,3,12.7,3,1,"Escuchar música, Salir a caminar",500,TRUE,6.3,TRUE,4,10,TRUE,0,6,entregaba todas a tiempo,TRUE,"Pomodoro, Spaced repetition","Material entregado por el profesor, Libros adicionales, Recursos en línea, Material de las asesorías",6,Universidad,de 1 a 3 veces,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
5/05/2023 7:16:47,18,Ing. Industrial,3,18,2,2,"Escuchar música, Dormir / Tomarse un descanso",300,FALSE,6,FALSE,0,120,FALSE,1,6,entregaba todas a tiempo,FALSE,"Pomodoro, Feynman, Subrayar, Spaced repetition, Método de Cornell","Material audiovisial, Recursos en línea, Material de las asesorías, Material de mentorías",4.5,Casa,ninguna,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
5/05/2023 8:04:06,22,Ing. Industrial,4,14.5,7,1,"Dormir / Tomarse un descanso, Salir / Llamar a amigos o familiares",500,TRUE,6,FALSE,2,30,FALSE,0,5,solía entregarlas a tiempo,FALSE,"Subrayar, Mnemotecnias, SQ3R","Material entregado por el profesor, Apuntes de compañeros de ciclos mayores",1,Casa,de 1 a 3 veces,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5/05/2023 8:05:26,22,Ing. Química,4,14.78,8,2,"Dormir / Tomarse un descanso, Jugar videojuegos, Salir a caminar",350,TRUE,NA,TRUE,2.5,60,FALSE,12,7,entregaba todas a tiempo,FALSE,"Feynman, Resumir y/o Mapa conceptual, Spaced repetition","Material entregado por el profesor, Libros adicionales, Material audiovisial, Recursos en línea",3,Casa,de 8 a 11 veces,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
5/05/2023 8:06:38,21,Ing. Mecatrónica,5,16.32,8,2,"Dormir / Tomarse un descanso, Salir / Llamar a amigos o familiares",250,FALSE,NA,TRUE,3,45,TRUE,4,6,solía entregarlas a tiempo,FALSE,"Pomodoro, Resumir y/o Mapa conceptual, Mnemotecnias","Material audiovisial, Apuntes de compañeros de ciclos mayores",3,Casa,más de 12 veces,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5/05/2023 8:09:22,21,Ciencia de datos,4,14.3,7,1,"Jugar videojuegos, Salir a caminar",300,FALSE,8,TRUE,6,80,TRUE,8,7,solía entregarlas a tiempo,FALSE,"Feynman, Resumir y/o Mapa conceptual, Método de Cornell, SQ3R","Libros adicionales, Recursos en línea, Apuntes de compañeros de ciclos mayores",3,Casa,de 4 a 7 veces,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
5/05/2023 8:11:03,20,Ing. Química,3,13.67,5,3,"Dormir / Tomarse un descanso, Jugar videojuegos, Otros",500,TRUE,6,TRUE,3,22,FALSE,4,6,solía entregarlas a tiempo,TRUE,Ningún método en particular,"Libros adicionales, Recursos en línea",3,Universidad,más de 12 veces,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
5/05/2023 10:22:20,19,Ing. Industrial,3,14.7,2,1,Jugar videojuegos,2000,FALSE,7,FALSE,0,15,FALSE,1,7,solía entregarlas a tiempo,FALSE,Subrayar,Libros adicionales,3,Casa,de 1 a 3 veces,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5/05/2023 12:25:44,21,Ing. de la Energía,4,16,9,0,"Escuchar música, Jugar videojuegos",1000,TRUE,4,TRUE,4,3,FALSE,1,3,solía entregarlas a tiempo,FALSE,"Feynman, Subrayar, Resumir y/o Mapa conceptual, Método de Cornell, SQ3R","Material audiovisial, Recursos en línea, Material de las asesorías, Material de mentorías",3,Casa,ninguna,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
5/05/2023 14:28:24,17,Ing. Industrial,3,17,2,2,Dormir / Tomarse un descanso,500,FALSE,4,TRUE,1,2,TRUE,1,6,entregaba todas a tiempo,FALSE,"Ningún método en particular,","Libros adicionales, Recursos en línea",7,Universidad,más de 12 veces,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
5/05/2023 17:12:54,20,Ing. Química,2,16,2,2,"Escuchar música, Dormir / Tomarse un descanso, Jugar videojuegos",1500,TRUE,6.5,FALSE,0,50,TRUE,2,6,solía entregarlas a tiempo,TRUE,"Pomodoro, Subrayar, Mnemotecnias","Material entregado por el profesor, Libros adicionales, Material audiovisial, Material de las asesorías",6,Casa,de 4 a 7 veces,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
5/05/2023 19:03:19,20,Ing. Química,1,11.67,3,3,"Escuchar música, Dormir / Tomarse un descanso, Salir a caminar",1000,TRUE,5.5,FALSE,0,30,FALSE,8,5,entregaba todas a tiempo,TRUE,"Pomodoro, Subrayar","Material entregado por el profesor, Material audiovisial, Recursos en línea, Apuntes de compañeros de ciclos mayores, Material de las asesorías, Material de mentorías",42,Casa,de 8 a 11 veces,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
5/05/2023 19:14:54,18,Ing. Industrial,4,18.06,2,1,"Escuchar música, Dormir / Tomarse un descanso",800,TRUE,4.3,FALSE,0,48,TRUE,0,6,entregaba todas a tiempo,TRUE,"Subrayar, Mnemotecnias","Material entregado por el profesor, Libros adicionales, Material audiovisial, Recursos en línea, Material de las asesorías, Material de mentorías",10,Casa,de 1 a 3 veces,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
5/05/2023 19:18:18,19,Ing. Industrial,1,11.83,4,3,"Escuchar música, Otros",3000,TRUE,8,TRUE,2,120,TRUE,0,6,no las entregaba jeje,FALSE,"Subrayar, Resumir y/o Mapa conceptual","Material entregado por el profesor, Recursos en línea, Material de las asesorías, Material de mentorías",10,Universidad,de 1 a 3 veces,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
5/05/2023 20:23:34,18,Ciencia de la computación,3,16.4,2,3,"Dormir / Tomarse un descanso, Jugar videojuegos, Otros",1500,TRUE,5,FALSE,0,130,FALSE,0,6,entregaba todas a tiempo,TRUE,"Subrayar, Resumir y/o Mapa conceptual","Material entregado por el profesor, Libros adicionales, Material de mentorías",10,Casa,de 4 a 7 veces,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5/05/2023 20:25:55,18,Ing. Electrónica,3,14,2,2,"Escuchar música, Dormir / Tomarse un descanso, Salir a caminar",NA,TRUE,5,TRUE,2,40,FALSE,3,7,entregaba todas a tiempo,TRUE,Subrayar,Recursos en línea,6,Casa,de 4 a 7 veces,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
5/05/2023 21:11:01,18,Ciencia de datos,3,14.8,3,3,"Dormir / Tomarse un descanso, Jugar videojuegos, Salir a caminar",1500,TRUE,6,TRUE,2,30,FALSE,0,4,entregaba todas a tiempo,TRUE,Pomodoro,"Material entregado por el profesor, Material audiovisial, Recursos en línea, Material de las asesorías, Material de mentorías",8,Casa,más de 12 veces,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
5/05/2023 21:17:25,19,Ing. Industrial,2,14.5,2,2,"Escuchar música, Dormir / Tomarse un descanso, Salir a caminar",500,TRUE,5,FALSE,1,90,TRUE,5,8,solía entregarlas a tiempo,FALSE,"Pomodoro, Feynman, Subrayar, Método de Cornell","Libros adicionales, Material audiovisial, Recursos en línea",4,Casa,de 8 a 11 veces,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
5/05/2023 21:44:33,17,Ing. Industrial,3,18,3,2,Otros,3000,FALSE,8,TRUE,3,30,FALSE,5,5,entregaba todas a tiempo,FALSE,Ningún método en particular,Material audiovisial,3,Casa,de 1 a 3 veces,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5/05/2023 21:48:51,18,Bioingeniería,4,16.65,2,1,"Escuchar música, Dormir / Tomarse un descanso, Salir / Llamar a amigos o familiares",1000,TRUE,6.5,FALSE,0,10,FALSE,2,6,entregaba todas a tiempo,TRUE,"Pomodoro, Resumir y/o Mapa conceptual, Spaced repetition","Material entregado por el profesor, Material audiovisial, Material de las asesorías, Material de mentorías",3,Casa,ninguna,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
5/05/2023 21:49:41,21,Ing. Electrónica,4,15.32,7,3,"Dormir / Tomarse un descanso, Jugar videojuegos, Salir / Llamar a amigos o familiares",500,TRUE,7,TRUE,12,39,TRUE,5,5,solía entregarlas a tiempo,TRUE,Ningún método en particular,"Material audiovisial, Recursos en línea, Apuntes de compañeros de ciclos mayores, Material de las asesorías, Material de mentorías",4,Casa,más de 12 veces,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
5/05/2023 21:50:22,17,Ing. Civil,2,14,3,2,"Escuchar música, Dormir / Tomarse un descanso, Jugar videojuegos",1500,FALSE,6.5,TRUE,3,60,FALSE,0,7,solía entregarlas a tiempo,FALSE,Ningún método en particular,Material entregado por el profesor,10,Casa,más de 12 veces,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5/05/2023 21:50:43,20,Ing. Industrial,3,16.09,2,2,Dormir / Tomarse un descanso,4000,FALSE,NA,TRUE,1,54,TRUE,3,7,solía entregarlas a tiempo,TRUE,"Subrayar, Resumir y/o Mapa conceptual","Material entregado por el profesor, Material audiovisial, Material de mentorías",5.5,Universidad,de 4 a 7 veces,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5/05/2023 21:51:26,18,Ing. Industrial,2,14.5,2,2,"Escuchar música, Dormir / Tomarse un descanso, Salir / Llamar a amigos o familiares",2250,TRUE,6.5,TRUE,2,50,FALSE,8,5,solía entregarlas a tiempo,TRUE,"Resumir y/o Mapa conceptual, Método de Cornell","Material entregado por el profesor, Libros adicionales, Recursos en línea, Apuntes de compañeros de ciclos mayores",12,Universidad,más de 12 veces,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
5/05/2023 21:55:07,21,Ing. Civil,3,14.32,8,3,"Dormir / Tomarse un descanso, Salir / Llamar a amigos o familiares",1500,TRUE,7,TRUE,1.5,20,FALSE,14,6,solía entregarlas a tiempo,TRUE,"Subrayar, Resumir y/o Mapa conceptual","Material entregado por el profesor, Material audiovisial, Recursos en línea",2,Casa,de 4 a 7 veces,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
5/05/2023 21:56:19,21,Ciencia de datos,4,17.54,5,1,Salir a caminar,4000,FALSE,6,TRUE,3.5,64,FALSE,7,6,solía entregarlas a tiempo,TRUE,"Subrayar, Resumir y/o Mapa conceptual","Material entregado por el profesor, Recursos en línea",3.4,Casa,de 4 a 7 veces,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
5/05/2023 21:56:22,20,Ing. Mecatrónica,5,17,5,3,"Dormir / Tomarse un descanso, Jugar videojuegos, Salir / Llamar a amigos o familiares",2000,FALSE,6,TRUE,5,1.5,TRUE,7,6,entregaba todas a tiempo,TRUE,"Subrayar, Spaced repetition, Método de Cornell, SQ3R","Material audiovisial, Recursos en línea, Material de las asesorías",4,Universidad,de 8 a 11 veces,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
5/05/2023 21:58:41,17,Ing. Mecatrónica,3,17.33,3,3,"Escuchar música, Dormir / Tomarse un descanso",1000,TRUE,NA,FALSE,0,45,FALSE,3,6,entregaba todas a tiempo,TRUE,"Subrayar, Resumir y/o Mapa conceptual, Mnemotecnias","Libros adicionales, Recursos en línea, Apuntes de compañeros de ciclos mayores",2,Casa,de 1 a 3 veces,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
5/05/2023 21:59:20,18,Ing. de la Energía,3,15.25,2,1,"Escuchar música, Salir / Llamar a amigos o familiares",2000,TRUE,6,FALSE,0,50,FALSE,12,7,entregaba todas a tiempo,TRUE,Ningún método en particular,"Material entregado por el profesor, Apuntes de compañeros de ciclos mayores, Material de las asesorías, Material de mentorías",9,Casa,de 4 a 7 veces,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
5/05/2023 22:03:40,17,Ing. Química,3,13.12,2,1,"Escuchar música, Dormir / Tomarse un descanso, Jugar videojuegos",250,TRUE,7,TRUE,3,45,TRUE,3,7,solía entregarlas a tiempo,FALSE,"Feynman, Subrayar, Spaced repetition","Material audiovisial, Recursos en línea",3,Universidad,de 4 a 7 veces,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
5/05/2023 22:03:57,18,Ing. Civil,2,13.8,2,1,"Escuchar música, Dormir / Tomarse un descanso, Jugar videojuegos",500,FALSE,6,FALSE,5,15,FALSE,47,7,entregaba todas a tiempo,TRUE,"Subrayar, Resumir y/o Mapa conceptual, Mnemotecnias","Material audiovisial, Recursos en línea, Material de las asesorías",30,Casa,de 4 a 7 veces,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
5/05/2023 22:05:21,17,Ing. Ambiental,3,14.23,2,1,"Dormir / Tomarse un descanso, Salir / Llamar a amigos o familiares",200,TRUE,7,FALSE,0,14,TRUE,4,7,solía entregarlas a tiempo,FALSE,"Feynman, Spaced repetition, Método de Cornell","Material entregado por el profesor, Material audiovisial, Apuntes de compañeros de ciclos mayores",3,Universidad,de 8 a 11 veces,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5/05/2023 22:06:19,22,Ing. Civil,2,12.45,6,2,"Escuchar música, Dormir / Tomarse un descanso",2500,FALSE,7,TRUE,5.2,45,FALSE,3,5,solía entregarlas a tiempo,TRUE,"Subrayar, Resumir y/o Mapa conceptual","Libros adicionales, Recursos en línea",6.2,Universidad,de 4 a 7 veces,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
5/05/2023 22:09:14,19,Ing. Electrónica,4,15.23,6,2,"Dormir / Tomarse un descanso, Jugar videojuegos",500,TRUE,7.4,TRUE,3,36,TRUE,3,6,solía entregarlas a tiempo,TRUE,"Feynman, Subrayar, Método de Cornell, Mnemotecnias","Libros adicionales, Recursos en línea, Material de las asesorías",3,Universidad,más de 12 veces,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
5/05/2023 22:11:12,22,Ing. Química,3,15.32,6,1,"Dormir / Tomarse un descanso, Jugar videojuegos, Salir / Llamar a amigos o familiares",250,TRUE,NA,TRUE,2,120,TRUE,3,4,solía entregarlas a tiempo,TRUE,"Subrayar, Resumir y/o Mapa conceptual, Método de Cornell","Recursos en línea, Material de las asesorías",3,Casa,de 4 a 7 veces,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
5/05/2023 22:12:58,22,Ing. Química,4,15.42,9,1,"Salir / Llamar a amigos o familiares, Otros",250,FALSE,7,TRUE,3,3,TRUE,5,5,todas las entregaba con retraso,FALSE,"Feynman, Spaced repetition, Mnemotecnias",Material de las asesorías,3,Casa,de 4 a 7 veces,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5/05/2023 22:16:48,18,Ing. Industrial,5,16,2,1,"Escuchar música, Dormir / Tomarse un descanso, Salir a caminar",500,FALSE,8,TRUE,2.5,2,FALSE,1,6,entregaba todas a tiempo,TRUE,"Subrayar, Resumir y/o Mapa conceptual","Libros adicionales, Material de las asesorías, Material de mentorías",2.5,Casa,de 8 a 11 veces,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
5/05/2023 22:18:08,22,Ing. Civil,3,14,4,3,"Escuchar música, Dormir / Tomarse un descanso",250,TRUE,6,FALSE,0,7,FALSE,0,7,entregaba todas a tiempo,FALSE,Ningún método en particular,"Material entregado por el profesor, Material audiovisial, Recursos en línea",15,Casa,más de 12 veces,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
5/05/2023 22:19:14,19,Ing. Civil,3,16,2,1,"Escuchar música, Dormir / Tomarse un descanso",1000,TRUE,6,TRUE,7,20,TRUE,0,7,solía entregarlas a tiempo,FALSE,"Pomodoro, Feynman","Material entregado por el profesor, Recursos en línea",7,Casa,de 4 a 7 veces,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
5/05/2023 22:21:56,18,Ing. Ambiental,2,15,3,2,"Escuchar música, Jugar videojuegos",500,TRUE,7,TRUE,5,30,TRUE,1,6,solía entregarlas a tiempo,TRUE,Pomodoro,"Material entregado por el profesor, Material audiovisial",5,Universidad,de 1 a 3 veces,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5/05/2023 22:22:07,22,Ing. Electrónica,3,14.45,4,2,Jugar videojuegos,1000,FALSE,NA,TRUE,1.2,15,TRUE,9,6,solía entregarlas a tiempo,FALSE,"Resumir y/o Mapa conceptual, Método de Cornell","Libros adicionales, Material de mentorías",4.1,Universidad,de 1 a 3 veces,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5/05/2023 22:23:15,17,Ing. Civil,4,13,3,1,"Escuchar música, Otros",500,FALSE,7.5,FALSE,0,15,FALSE,1,6,solía entregarlas a tiempo,FALSE,Pomodoro,"Material entregado por el profesor, Recursos en línea, Apuntes de compañeros de ciclos mayores",4,Casa,de 4 a 7 veces,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
5/05/2023 22:25:11,19,Ing. Mecánica,NA,NA,2,3,Otros,1000,FALSE,NA,FALSE,2,60,FALSE,7,7,todas las entregaba con retraso,FALSE,"Feynman,",Material entregado por el profesor,5,Casa,más de 12 veces,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
