Año,Marca,Modelo,Condicion,Precio,Rating,Reseñas,TipoVendedor,NombreVendedor,RatingVendedor,ReseñasVendedor,NombreCalle,Estado,Zip,Trato,Comodidad,DiseñoInterior,Performance,Valor,Exterior,Fiabilidad,ColorExt,ColorInt,Conduccion,MinMPG,MaxMPG,Combustible,Transmision,Motor,VIN,Stock,Millas
2020,Mercedes-Benz,GLA 250 Base,Certified,34495,4.9,13,Dealer,Mercedes-Benz of Miami,4.6,1040,1200 Nw 167th St Miami,FL,33169,Good,4.9,4.8,4.9,4.8,4.9,4.9,Polar White,–,Front-wheel Drive,24,34,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,W1NTG4EB6LU040647,LU040647,14510
2021,Jeep,Grand Cherokee Laredo E,Used,38500,4.7,58,Dealer,Koons Tysons Chrysler Dodge Jeep RAM,4,824,2050 Chain Bridge Rd Vienna,VA,22182,Good,4.7,4.7,4.7,4.5,4.7,4.7,Granite Crystal Clearcoat Metallic,Light Frost,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFAG6MC585142,0JR12471,18749
2020,Chevrolet,Tahoe Premier,Used,57111,4.4,26,Dealer,Gates of Elkhart,4.7,227,2405 Cassopolis St Elkhart,IN,46514,Great,4.3,4.2,4.6,4.3,4.5,4.6,Satin Steel Metallic,Jet Black,Four-wheel Drive,15,21,Gasoline,6-Speed Automatic Electronic with Overdrive,8 Cylinder Engine,1GNSKCKCXLR214593,M6368P,57960
2020,BMW,740 i xDrive,Used,63614,5,2,Dealer,BMW of Schererville,4.6,431,1400 Indianapolis Blvd Schererville,IN,46375,Fair,5,5,5,5,5,5,Glacier Silver Metallic,Cognac,All-wheel Drive,20,28,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,WBA7T4C08LCD72360,P5916,38187
2020,Honda,Accord LX 1.5T,Certified,26280,4.8,151,Dealer,Brickell Honda,4.5,2748,690 SW 8th St Miami,FL,33130,Great,4.8,4.8,4.8,4.8,4.9,4.9,Platinum White Pearl,Black,Front-wheel Drive,30,38,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F12LA132584,HX27437A,13212
2020,Lexus,GX 460 Base,Used,49000,4.9,22,Dealer,DARCARS Lexus Of Silver Spring,4.8,1706,2505 Prosperity Terrace Silver Spring,MD,20904,Good,5,4.9,4.9,4.8,5,5,Nebula Gray Pearl,Red,Four-wheel Drive,15,19,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJAM7BX0L5251018,2D9128A,30421
2020,Ford,Explorer XLT,Certified,36995,4.5,248,Dealer,Lehighton Ford,4,14,54 Blakeslee Blvd Dr E Lehighton,PA,18235,Great,4.7,4.6,4.5,4.3,4.7,4.3,Rich Copper Metallic Tinted Clearcoat,EBONY INTERIOR,Four-wheel Drive,20,27,Gasoline,10 speed automatic w/selectshift,4 Cylinder Engine,1FMSK8DH3LGA88115,217532A,17617
2020,Jeep,Grand Cherokee Summit,Used,46888,4.8,150,Dealer,Crystal Lake Chrysler Dodge Jeep Ram,4.5,343,5404 South Illinois Route 31 Crystal Lake,IL,60012,Good,4.9,4.8,4.8,4.7,4.9,4.8,Diamond Black,Light Frost,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFJG2LC277822,R689,30519
2021,Lexus,RX 350 Base,Used,50265,4.8,56,Dealer,Sterling McCall Lexus,4.6,750,10025 Southwest Fwy Houston,TX,77074,Great,4.8,4.8,4.8,4.6,4.7,4.8,Nebula Gray Pearl,Caramel,Front-wheel Drive,20,27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2HZMAA3MC183960,MC183960,15821
2020,Chevrolet,Silverado 1500 Custom,Used,36742,4.6,137,Dealer,Kocourek Chevrolet,4.8,269,152201 Morning Glory Ln Wausau,WI,54401,Great,4.7,4.6,4.6,4.5,4.8,4.5,Black,Black,Four-wheel Drive,15,20,Gasoline,8-Speed Automatic,2.7L I4 16V GDI DOHC Turbo,1GCRYBEK7LZ203750,E6529,21011
2020,Mercedes-Benz,GLE 350 Base 4MATIC,Certified,60997,4.3,75,Dealer,Mercedes-Benz of North Haven,4.8,1231,620 Washington Ave North Haven,CT,6473,Fair,4.6,4.6,4,3.9,4.6,4.1,Selenite Gray Metallic,Black,All-wheel Drive,19,26,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,4JGFB4KBXLA245585,14806M,36755
2021,Chevrolet,Suburban RST,Used,80990,4.5,12,Dealer,Murdock Chevrolet,4.7,562,2375 S 625 W Woods Cross,UT,84010,Fair,4.9,4.9,4.2,4.3,4.8,4.2,Satin Steel Metallic,Jet Black,Four-wheel Drive,15,19,Diesel,10-Speed Automatic,3.0L I6 24V DDI DOHC Turbo Diesel,1GNSKEKT1MR396133,K85881CV,19301
2021,Mercedes-Benz,E-Class E 350,Certified,55771,4.7,7,Dealer,Mercedes-Benz of West Houston,3.7,31,1025 Hwy 6 Houston,TX,77079,Good,5,5,5,4.6,4.6,4.3,Polar White,Macchiato Beige,Rear-wheel Drive,22,31,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,W1KZF8DB8MA969518,5106827,19043
2021,BMW,X5 xDrive40i,Certified,65998,4.8,26,Dealer,BMW of Denver Downtown,4.5,816,1040 S Colorado Blvd Denver,CO,80246,Good,4.9,5,4.9,4.6,4.9,4.9,Jet Black,Black,All-wheel Drive,21,25,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR6C01M9G12843,TM9G12843,12418
2021,Mercedes-Benz,GLC 300 Base 4MATIC,Certified,47000,4.7,16,Dealer,Mercedes-Benz of Naperville,4.7,650,1569 W. Ogden Ave. Naperville,IL,60540,Good,4.9,4.8,4.7,4.6,4.8,4.5,Polar White,–,All-wheel Drive,21,28,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,W1N0G8EB7MV303170,MV303170,11198
2021,Subaru,Forester Premium,Certified,35907,4.9,109,Dealer,Lee's Summit Subaru,2.9,67,2101 NE Independence Ave Lees Summit,MO,64064,Good,4.9,4.9,4.9,4.8,4.8,4.9,Crimson Red Pearl,Gray,All-wheel Drive,26,33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAJC4MH453256,SP6418,41377
2021,Toyota,Corolla LE,Certified,26776,4.8,74,Dealer,Shottenkirk Toyota of Weatherford,4.2,1630,3131 Fort Worth Highway Weatherford,TX,76087,Good,4.8,4.7,4.8,4.7,4.9,4.9,Blueprint,Moonstone,Front-wheel Drive,30,38,Gasoline,Automatic CVT,1.8L I4 16V MPFI DOHC,5YFEPMAE3MP231456,MP231456,10473
2020,Ford,Explorer Limited,Used,39595,4.5,248,Dealer,Velocity Auto Sales,3.9,179,620 W 12300 S Draper,UT,84020,Good,4.7,4.6,4.5,4.3,4.7,4.3,Silver,–,Four-wheel Drive,20,27,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FMSK8FH9LGC04768,B8073,49776
2020,Lexus,GX 460 Base,Used,52990,4.9,22,Dealer,Audi Marietta,4.7,1634,1141 Cobb Parkway SE Marietta,GA,30060,Great,5,4.9,4.9,4.8,5,5,Starfire Pearl,Ecru,Four-wheel Drive,15,19,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJAM7BX0L5265582,U54907A,30451
2021,Jeep,Wrangler Sport,Used,38564,4.8,31,Dealer,Cross Chrysler Jeep Fiat,4.8,1453,1501 Gardiner Ln Louisville,KY,40218,Great,4.8,4.8,4.8,4.7,4.8,4.8,Black Clearcoat,Black,Four-wheel Drive,17,25,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1C4GJXAN0MW681987,J3478A,15992
2020,Honda,Pilot Touring 7-Passenger,Used,40728,4.3,151,Dealer,Pigg Enterprises Inc,5,1616,1183 S. Memorial Drive Prattville,AL,36067,Great,4.6,4.6,4.3,4.1,4.5,4.1,Gray,–,Front-wheel Drive,20,27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H60LB007995,222342,35028
2021,Toyota,Camry SE,Used,31990,4.8,69,Dealer,Dick Brooks Honda,4.8,831,14100 E Wade Hampton Blvd Greer,SC,29651,Good,4.8,4.8,4.8,4.8,4.9,4.9,–,–,Front-wheel Drive,28,39,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1G11AK7MU566555,14999P,19454
2020,BMW,X5 sDrive40i,Used,54238,4.7,53,Dealer,Hurst Autoplex Mitsubishi,4.9,367,240 Northeast Loop 820 Hurst,TX,76053,Good,4.8,4.8,4.8,4.4,4.7,4.7,Dark Graphite Metallic,Black,Rear-wheel Drive,21,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR4C02L9B45399,7628C,31603
2021,Ford,F-150 Lariat,Used,127991,4.8,79,Dealer,Hurst Autoplex Mitsubishi,4.9,367,240 Northeast Loop 820 Hurst,TX,76053,NA,4.8,4.9,4.8,4.6,4.9,4.7,Agate Black Metallic,Black,Four-wheel Drive,19,24,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FTFW1E52MFB10831,8186,19599
2020,Subaru,Ascent Touring 7-Passenger,Used,40990,4.8,83,Dealer,Denton Chrysler Dodge Jeep Ram,4.3,70,4984 S Interstate E Denton,TX,76210,Great,4.8,4.8,4.8,4.7,4.9,4.8,Crystal White Pearl,Java Brown,All-wheel Drive,20,26,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4WMARD8L3477459,L3477459,14261
2020,Ford,Explorer Platinum,Used,49962,4.5,248,Dealer,Heller Ford,4.8,708,700 W Main St El Paso,IL,61738,Great,4.7,4.6,4.5,4.3,4.7,4.3,Rich Copper Metallic Tinted Clearcoat,Sandstone,Four-wheel Drive,18,24,Gasoline,10-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,1FM5K8HC9LGA39772,R12050,13619
2021,Honda,Pilot EX-L,Used,42490,4.8,63,Dealer,Southeast Car Agency,4.8,62,310 NE 39th Ave Gainesville,FL,32609,Good,4.9,4.7,4.8,4.7,4.7,4.8,Crystal Black Pearl,Black,Front-wheel Drive,20,27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H55MB017267,017267,13592
2020,Ford,F-150 XLT,Used,43990,4.8,219,Dealer,Schwieters Ford of Montevideo,3.8,13,2207 East Highway 7 Montevideo,MN,56265,Good,4.9,4.8,4.8,4.7,4.8,4.8,Magnetic,Medium Earth Gray,Four-wheel Drive,18,23,Gasoline,6-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP9LKF03664,M1696X,15585
2020,BMW,M340 i xDrive,Certified,53900,4.9,29,Dealer,Autohaus BMW,4.9,2698,3015 S Hanley Rd Saint Louis,MO,63143,Great,4.8,4.8,5,4.7,4.9,4.9,Black Sapphire Metallic,Mocha,All-wheel Drive,22,30,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,WBA5U9C06LA383285,24699A,21173
2020,Chevrolet,Traverse LT Cloth,Used,35056,4.9,112,Dealer,Ricart Used Car Factory,4.7,6018,4255 S Hamilton Rd Groveport,OH,43125,Great,4.8,4.9,4.9,4.7,4.9,4.8,Mosaic Black Metallic,Jet Black,Front-wheel Drive,18,27,Gasoline,9-Speed Automatic,3.6L V6 24V GDI DOHC,1GNERGKWXLJ264628,PRT43543,33193
2020,Toyota,RAV4 XLE,Used,33998,4.7,166,Dealer,CarMax Lakeland - Now offering Curbside Pickup & Home Delivery,5,1,3223 N US Highway 98 Lakeland,FL,33805,Good,4.8,4.8,4.7,4.6,4.8,4.8,Gray,Black,Front-wheel Drive,28,35,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3W1RFV8LC068742,22678667,13985
2020,BMW,740 i,Certified,65988,5,2,Dealer,BMW of Palm Springs,4.8,584,3737 E Palm Canyon Dr Palm Springs,CA,92264,Good,5,5,5,5,5,5,Alpine White,Cognac,Rear-wheel Drive,22,29,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,WBA7T2C03LGL17244,PLGL17244,31649
2020,Jeep,Grand Cherokee Limited,Certified,34993,4.8,150,Dealer,Yark Chrysler Dodge Jeep Ram,4.7,2717,6019 W Central Ave Toledo,OH,43615,Great,4.9,4.8,4.8,4.7,4.9,4.8,Pacific Blue Clearcoat,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG8LC328531,J220883A,44515
2020,Mercedes-Benz,GLE 350 Base 4MATIC,Used,55498,4.3,75,Dealer,Mercedes-Benz of Hunt Valley,4.4,475,9800 York Rd Cockeysville,MD,21030,Good,4.6,4.6,4,3.9,4.6,4.1,Lunar Blue Metallic,–,All-wheel Drive,19,26,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,4JGFB4KB3LA140533,LA140533,14887
2021,Honda,Pilot Special Edition,Used,40980,4.8,63,Dealer,Crest Auto Group,4.5,563,6280 TX-121 Frisco,TX,75034,Good,4.9,4.7,4.8,4.7,4.7,4.8,Modern Steel Metallic,Black,Front-wheel Drive,20,27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H22MB010170,74771,25594
2021,Ford,F-150 Limited,Used,83000,4.8,79,Dealer,Bill Colwell Ford,4.8,450,238 Waterloo Rd Hudson,IA,50643,Fair,4.8,4.9,4.8,4.6,4.9,4.7,Agate Black Metallic,Admiral Blue,Four-wheel Drive,18,23,Hybrid,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo Hybrid,1FTFW1ED6MFC82948,U10550,10309
2021,Audi,Q8 55 Premium,Used,72386,5,3,Dealer,Audi Las Vegas,4.7,756,6335 W Sahara Ave Las Vegas,NV,89146,Great,5,5,5,4.7,5,5,Orca Black Metallic,Okapi Brown,All-wheel Drive,18,23,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo,WA1EVAF19MD001220,MD001220,13751
2021,Audi,Q7 55 Premium,Used,65800,4.7,12,Dealer,Wood Motor Company,4.4,30,600 US-62 Harrison,AR,72601,Good,4.9,4.7,4.6,4.3,4.9,4.3,Glacier White Metallic,Okapi Brown,All-wheel Drive,18,23,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo,WA1AXAF74MD022859,HPA2053A,20332
2021,Audi,A5 40 Premium,Used,43500,4.8,7,Dealer,Audi Stuart,4.8,1591,3990 SE Federal Hwy Stuart,FL,34997,Great,5,4.7,5,4.7,4.9,4.4,Manhattan Gray Metallic,Rock Gray,All-wheel Drive,25,34,Gasoline,7-Speed Automatic,2.0L,WAUABCF55MA044205,LP044205,11524
2021,Mercedes-Benz,GLE 350 Base 4MATIC,Certified,69994,4.8,17,Dealer,Mercedes-Benz of Chicago,4.7,1168,1520 W North Ave Chicago,IL,60642,Fair,4.9,4.8,4.6,4.6,4.8,4.9,Polar White,Black,All-wheel Drive,19,26,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,4JGFB4KBXMA392507,MD392507,18435
2021,Audi,Q5 45 Premium,Used,47998,4.6,16,Dealer,CarMax Norwood - Now offering Curbside Pickup and Home Delivery,4,4,1320 Boston-Providence Turnpike Norwood,MA,2062,Good,4.6,4.4,4.7,4.2,4.5,4.7,Brilliant Black,Okapi Brown,All-wheel Drive,23,28,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WA1AAAFYXM2048016,22528696,13923
2021,Chevrolet,Equinox 1LT,Used,31111,4.8,68,Dealer,Gates of Elkhart,4.7,227,2405 Cassopolis St Elkhart,IN,46514,Great,4.8,4.8,4.7,4.7,4.8,4.7,Cajun Red Tintcoat,Jet Black,All-wheel Drive,25,30,Gasoline,6-Speed Automatic Electronic with Overdrive,4 Cylinder Engine,2GNAXUEV2M6128711,M8306A,11232
2020,Mercedes-Benz,GLC 300 Base 4MATIC,Used,46650,4.8,35,Dealer,eCarOne,4.9,1826,555 North East Loop 820 Hurst,TX,76053,Good,4.9,4.9,4.7,4.7,4.9,4.7,Black,Silk Beige / Black,All-wheel Drive,21,28,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WDC0G8EB1LF745114,PLF745114,16682
2020,Ford,Edge Sport,Certified,42989,4.9,141,Dealer,Corwin Ford,4.7,764,5707 E Gate Blvd Nampa,ID,83687,Good,4.9,4.9,4.9,4.8,4.9,4.9,Star White Metallic Tri-Coat,Ebony,All-wheel Drive,19,26,Gasoline,Automatic,Twin Turbo Premium Unleaded V-6 2.7 L/166,2FMPK4AP3LBA12461,2A12461,25055
2020,Mercedes-Benz,C-Class C 300,Certified,40681,4.5,13,Dealer,Mercedes-Benz of Atlanta Northeast,4.8,1875,1705 Boggs Rd Duluth,GA,30096,Good,4.8,4.8,4.8,4.2,4.7,4.1,Mojave Silver Metallic,Magma Gray,Rear-wheel Drive,24,35,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WDDWF8DB3LR525692,22339DPX,21386
2021,Toyota,Camry SE,Used,28689,4.8,69,Dealer,EchoPark Automotive Birmingham,4.9,346,2001 Tom Williams Way Birmingham,AL,35210,Good,4.8,4.8,4.8,4.8,4.9,4.9,Midnight Black Metallic,Black,Front-wheel Drive,28,39,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1G11AK2MU465343,RMU465343,39772
2021,Lexus,RX 350 Base,Used,57500,4.8,56,Dealer,Toyota of Irving,4.2,256,1999 W Airport Fwy Irving,TX,75062,Great,4.8,4.8,4.8,4.6,4.7,4.8,Black,Circuit Red,All-wheel Drive,19,26,Gasoline,8-SPEED A/T,V6 Cylinder Engine,2T2SZMDAXMC284222,P29853,21431
2021,Toyota,RAV4 LE,Certified,32498,4.8,102,Dealer,Concord Toyota,4.5,615,1090 Concord Ave Concord,CA,94520,Great,4.8,4.8,4.8,4.7,4.9,4.9,Silver Sky Metallic,Black,All-wheel Drive,27,34,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3F1RFV5MC209297,MMC209297,15177
2021,Chevrolet,Suburban Z71,Used,78793,4.5,12,Dealer,Victorville Chevrolet Cadillac,4.9,1046,15425 Dos Palmas Rd Victorville,CA,92392,Good,4.9,4.9,4.2,4.3,4.8,4.2,Shadow Gray Metallic,Jet Black,Four-wheel Drive,15,19,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKDKD1MR388584,P77003,16632
2021,Toyota,Avalon Hybrid Limited,Certified,48998,4.6,7,Dealer,Jones Used Cars,4.6,212,1413 Belair Rd Bel Air,MD,21014,Good,4.6,4.9,4.6,4.4,4.4,5,Desert Wind,–,Front-wheel Drive,43,43,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,4T1DA1AB5MU010876,T03892A,13473
2020,Ford,Fusion SEL,Used,22949,4.8,70,Dealer,Auto Palace,4.6,151,4621 W Broad St Columbus,OH,43228,Great,4.8,4.8,4.7,4.7,4.9,4.8,Silver,Black,Front-wheel Drive,23,34,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,3FA6P0CDXLR206523,PV62,18399
2020,Toyota,RAV4 XLE,Used,32595,4.7,166,Dealer,Shottenkirk Toyota of Weatherford,4.2,1630,3131 Fort Worth Highway Weatherford,TX,76087,Good,4.8,4.8,4.7,4.6,4.8,4.8,Magnetic Gray Metallic / Ice Edge Roof,Black,Front-wheel Drive,28,35,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3W1RFVXLW078994,LW078994,23650
2020,Mercedes-Benz,C-Class C 300 4MATIC,Used,41491,4.5,13,Dealer,Mercedes-Benz of Naperville,4.7,649,1569 W. Ogden Ave. Naperville,IL,60540,Good,4.8,4.8,4.8,4.2,4.7,4.1,Black,–,All-wheel Drive,23,33,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,W1KWF8EB3LR574003,LR574003,16149
