Año,Marca,Modelo,Condicion,Precio,Rating,Reseñas,TipoVendedor,NombreVendedor,RatingVendedor,ReseñasVendedor,NombreCalle,Estado,Zip,Trato,Comodidad,DiseñoInterior,Performance,Valor,Exterior,Fiabilidad,ColorExt,ColorInt,Conduccion,MinMPG,MaxMPG,Combustible,Transmision,Motor,VIN,Stock,Millas
2018,BMW,X5 xDrive35i,Used,39003,4.8,66,Dealer,BMW MINI of Annapolis,4.5,706,31 Old Mill Bottom Rd Annapolis,MD,21401,Fair,4.8,4.9,4.9,4.5,4.9,4.8,Glacier Silver Metallic,Black,All-wheel Drive,18,24,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXKR0C51J0Y04975,J0Y04975,57776
2019,Audi,Q5 2.0T Premium Plus,Used,38989,4.7,42,Dealer,Audi West Palm Beach,4.8,1439,2101 Okeechobee Blvd West Palm Beach,FL,33409,Good,4.8,4.6,4.7,4.5,4.7,4.7,Mythos Black Metallic,Nougat Brown / Black,All-wheel Drive,22,27,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WA1BNAFY0K2119973,P9973,39205
2019,Lexus,RX 350L Premium,Used,42569,4.9,14,Dealer,Lexus of Manhattan,4.4,432,679 11th Ave New York,NY,10019,Great,5,4.8,4.9,4.8,4.8,4.9,Nightfall Mica,Gray,All-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,JTJDZKCA0K2016940,LM18565,21221
2019,Jeep,Grand Cherokee Limited,Used,35714,4.8,224,Dealer,Tarrytown Honda,4.7,1310,480 S Broadway Tarrytown,NY,10591,Great,4.9,4.9,4.8,4.6,4.9,4.8,Diamond Black,Light Frost,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG7KC696391,29440,20204
2019,Toyota,Highlander XLE,Used,35988,4.6,363,Dealer,Berkshire Mazda,4.9,225,765 East St Pittsfield,MA,1201,Great,4.8,4.7,4.6,4.5,4.7,4.6,Black,Black,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDJZRFH6KS580981,N3747A,34535
2019,Subaru,Crosstrek 2.0i Premium,Used,28488,4.7,205,Dealer,Ira Toyota of Manchester,4.7,1997,33 Auto Center Road Manchester,NH,3103,Good,4.7,4.7,4.6,4.7,4.8,4.8,Crystal Black Silica,Black,All-wheel Drive,27,33,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,JF2GTAEC4KH389732,KH389732,12457
2019,Lexus,RX 350 350,Used,37997,4.8,102,Dealer,Toyota Santa Monica,4.4,608,801 Santa Monica Blvd Santa Monica,CA,90401,Great,4.8,4.8,4.8,4.6,4.9,4.8,Nebula Gray Pearl,Gray,Front-wheel Drive,20,28,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2ZZMCA1KC135050,LCA135050,36549
2019,Toyota,RAV4 LE,Certified,29952,4.6,444,Dealer,AutoNation Toyota Tempe,4.6,2395,7970 S Autoplex Loop Tempe,AZ,85284,Good,4.6,4.6,4.4,4.4,4.7,4.6,Midnight Black Metallic,–,Front-wheel Drive,26,35,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3H1RFVXKC008565,KC008565,20000
2018,Toyota,4Runner SR5,Used,37958,4.8,253,Dealer,Chapman BMW Chandler,4.5,797,7455 W Orchid Ln Chandler,AZ,85226,Good,4.8,4.7,4.7,4.7,4.9,4.9,Midnight Black Metallic,Graphite,Four-wheel Drive,17,20,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTEBU5JR1J5609525,X540961B,56409
2018,Ford,Explorer Limited,Used,30899,4.8,265,Dealer,Galleria Chevrolet,2.5,8,4747 Lyndon B Johnson Fwy Dallas,TX,75244,Great,4.9,4.8,4.8,4.7,4.9,4.8,Silver,Gray,Front-wheel Drive,19,27,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,1FM5K7F88JGA81744,22GT0512N,43795
2019,BMW,330 i xDrive,Used,35880,4.9,30,Dealer,Autos of Dallas,4.3,1341,4472 W Plano Pkwy Plano,TX,75093,Great,4.9,4.9,5,4.6,4.9,4.9,Jet Black,Black,All-wheel Drive,25,34,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBA5R7C57KAJ82043,J82043,34132
2018,Lexus,GX 460 Base,Used,44400,4.6,36,Dealer,Dallas Chrysler Dodge Jeep RAM,4.2,937,11550 LBJ Fwy Dallas,TX,75238,Good,4.8,4.5,4.5,4.5,4.6,4.9,Starfire Pearl,Black,Four-wheel Drive,15,18,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJBM7FX7J5197003,J5197003,39939
2019,Ford,Edge SEL,Used,28995,4.7,193,Dealer,Big City Motors / 12th Street Auto Mart,4.1,16,4201 West 12th Street Sioux Falls,SD,57106,Good,4.8,4.7,4.7,4.6,4.8,4.7,Stone Gray Metallic,Dune,All-wheel Drive,21,28,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2FMPK4J93KBC64176,8624,65443
2019,Honda,CR-V EX-L,Certified,32995,4.8,540,Dealer,Luther Hopkins Honda,4.8,2125,250 5th Ave S Hopkins,MN,55343,Good,4.8,4.8,4.7,4.7,4.8,4.8,Modern Steel Metallic,Black,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H84KE062005,221369A,12066
2019,Lexus,IS 300 Base,Used,38998,4.9,11,Dealer,CarMax Baton Rouge - Now offering Curbside Pickup and Home Delivery,2.9,6,6768 Siegen Ln Baton Rouge,LA,70809,Good,5,4.8,4.8,4.9,5,5,Gray,Black,RWD,21,30,Gasoline,8-Speed Automatic,2.0L I4 16V PDI DOHC Turbo,JTHBA1D22K5090571,22966364,10207
2018,Audi,Q7 3.0T Prestige,Used,42497,4.7,63,Dealer,Lexus of Arlington,4.7,3036,1510 W Dundee Rd Palatine,IL,60074,Fair,4.9,4.8,4.8,4.5,4.7,4.7,Florett Silver Metallic,Rock Gray,All-wheel Drive,19,25,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged,WA1VAAF78JD012253,7894P,62462
2018,BMW,X1 xDrive28i,Used,28995,4.8,79,Dealer,South Suburban Mitsubishi,4.8,1137,5343 Miller Cir Dr Matteson,IL,60443,Fair,4.7,4.7,4.8,4.6,4.8,4.8,Black,Black,All-wheel Drive,22,31,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBXHT3C38J5F91562,9589P,61612
2018,Mercedes-Benz,CLA 250 Base 4MATIC,Used,31500,4.5,54,Dealer,Zeigler Cadillac of Lincolnwood,4.1,134,7373 N Cicero Ave Lincolnwood,IL,60712,Good,4.4,4.5,4.6,4.4,4.8,4.5,Polar White,Black,All-wheel Drive,24,32,Flexible,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo Flexible Fuel,WDDSJ4GB1JN589882,CA2213,18965
2019,Honda,Pilot EX-L,Certified,34998,4.8,223,Dealer,Economy Honda Superstore,4.8,1860,6001 Lee Highway Chattanooga,TN,37421,Good,4.9,4.8,4.7,4.7,4.7,4.8,Black,Black,Front-wheel Drive,19,27,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H52KB042866,PKB042866,50036
2019,Lexus,GX 460 Base,Used,41597,4.7,24,Dealer,Matthews Kia,4.2,37,595 E Main St Cartersville,GA,30121,Great,4.8,4.6,4.6,4.5,4.6,4.8,Silver Lining Metallic,Black,Four-wheel Drive,15,18,Gasoline,6-SPEED A/T,8 Cylinder Engine,JTJBM7FX7K5226288,P4684,52233
2018,Toyota,RAV4 Limited,Used,30337,4.8,770,Dealer,Vann York Toyota,4.7,1200,500 Eastchester Dr High Point,NC,27262,Good,4.8,4.7,4.8,4.7,4.8,4.9,Silver Sky Metallic,Ash,All-wheel Drive,22,28,Gasoline,6-Speed Automatic,2.5L I4 16V MPFI DOHC,JTMDFREV9JD228257,P7053,44640
2018,Ford,Escape SE,Used,18863,4.7,578,Dealer,Courtesy Kia,4.5,587,9205 E Adamo Dr Tampa,FL,33619,Good,4.8,4.7,4.7,4.6,4.8,4.8,Lightning Blue Metallic,Charcoal Black,Front-wheel Drive,23,30,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,1FMCU0G99JUB48658,CKB230106C,77058
2019,Mercedes-Benz,AMG GLC 63 S 4MATIC,Certified,81502,3.9,3,Dealer,Mercedes-Benz of South Orlando,4.7,1240,4301 Millenia Blvd Orlando,FL,32839,Great,4.3,4.3,3.7,3,4.3,3.7,White,–,All-wheel Drive,16,22,Gasoline,9-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo,WDC0J8KB4KF491290,P491290,28915
2019,Honda,Pilot EX-L,Used,32500,4.8,223,Dealer,Hamilton Honda,4.8,4649,655 US Highway 130 Hamilton,NJ,8691,Good,4.9,4.8,4.7,4.7,4.7,4.8,Lunar Silver Metallic,Gray,All-wheel Drive,18,26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H57KB023560,34034U,59772
2019,Honda,Pilot EX-L,Certified,37319,4.8,223,Dealer,Madison Honda,4.7,1494,280 Main St Madison,NJ,7940,Good,4.9,4.8,4.7,4.7,4.7,4.8,Crystal Black Pearl,Black,All-wheel Drive,18,26,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,5FNYF6H57KB099926,51659A,18487
2019,Honda,CR-V EX,Used,30206,4.8,540,Dealer,Planet Honda,4.6,4515,2285 US-22 Union,NJ,7083,Great,4.8,4.8,4.7,4.7,4.8,4.8,Molten Lava Pearl,Black,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H58KH623809,KH623809L,11270
2019,Jeep,Grand Cherokee Limited,Used,34999,4.8,224,Dealer,DCH Honda of Nanuet,4.7,1335,10 Rte. 304 Nanuet,NY,10954,Great,4.9,4.9,4.8,4.6,4.9,4.8,Diamond Black,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG9KC841401,NH647914A,31026
2018,BMW,430 Gran Coupe i xDrive,Used,26995,4.9,24,Dealer,Certified Luxury Motors,3.5,406,105 Northern Blvd Great Neck,NY,11021,Great,5,4.9,4.9,4.8,4.9,5,Red,Black,All-wheel Drive,23,33,Gasoline,Automatic,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,WBA4J3C51JBG96123,C3221-A,31387
2019,Audi,Q8 3.0T Premium,Used,67495,4.8,27,Dealer,Biener Audi,4.7,1099,795 Northern Blvd Great Neck,NY,11021,Fair,4.9,4.8,4.8,4.6,5,4.9,Daytona Gray Pearl Effect,Black,All-wheel Drive,17,22,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo,WA1EVAF10KD028559,P21863,14309
2019,BMW,X1 xDrive28i,Used,34490,4.7,17,Dealer,BMW of Bridgeport,4.8,2052,43 North Ave Bridgeport,CT,6606,Good,4.8,4.6,4.8,4.7,4.8,4.6,Mineral White Metallic,Black,All-wheel Drive,22,31,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBXHT3C52K3H36576,B22130,17917
2019,Audi,RS 5 2.9T,Used,79997,4.8,11,Dealer,Team Nissan,4.7,907,70 Keller St Manchester,NH,3103,Fair,4.6,4.7,4.8,4.5,5,4.9,Daytona Gray Pearl Effect,Black / Gray,All-wheel Drive,17,26,Gasoline,8-Speed Automatic,2.9L V6 24V GDI DOHC Twin Turbo,WUABWCF5XKA900805,PA10034,14331
2019,Jeep,Cherokee Limited,Used,27900,4.6,568,Dealer,Tasca Automotive Group,4.8,5714,1300 Pontiac Ave Cranston,RI,2920,Great,4.8,4.7,4.5,4.5,4.7,4.6,Bright White Clearcoat,Black,Four-wheel Drive,19,27,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1C4PJMDN5KD191922,CR9722A,38491
2019,Jeep,Cherokee Limited,Certified,30399,4.6,568,Dealer,Kelly Jeep Chrysler,4.7,1231,353 Broadway Lynnfield,MA,1940,Great,4.8,4.7,4.5,4.5,4.7,4.6,Granite Crystal Clearcoat Metallic,–,Four-wheel Drive,19,27,Gasoline,9-Speed Automatic,3.2L V6 24V MPFI DOHC,1C4PJMDX3KD471923,11736,35789
2019,BMW,330 i,Certified,34499,4.9,30,Dealer,South Bay BMW,4.7,1582,18800 Hawthorne Blvd Torrance,CA,90504,Good,4.9,4.9,5,4.6,4.9,4.9,Jet Black,Black,Rear-wheel Drive,26,36,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBA5R1C58KAK08940,U33318LR,33036
2019,BMW,X7 xDrive40i,Used,66900,4.1,22,Dealer,Grand Prix Motors,4,13,1233 SW 16th Ave Portland,OR,97205,Fair,4.5,4.6,4,3.4,4.5,3.5,Black Sapphire Metallic,Black,All-wheel Drive,20,25,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCW2C52KL080951,C080951,46803
2019,BMW,X5 xDrive40i,Certified,54914,4.7,55,Dealer,Schomp BMW,4.7,1804,1190 Plum Valley Ln Highlands Ranch,CO,80129,Fair,5,4.9,4.9,4.4,4.7,4.6,Alpine White,Black,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR6C54KLL23741,B221348A,40720
2019,Honda,CR-V EX,Used,30997,4.8,540,Dealer,Schomp Honda,4.7,1210,1003 Plum Valley Ln Highlands Ranch,CO,80129,Good,4.8,4.8,4.7,4.7,4.8,4.8,R 548P,Gray,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H5XKE062435,2H21162A,14572
2019,Audi,Q5 2.0T Prestige,Used,45842,4.7,42,Dealer,Audi Bellevue,4.6,1202,1533 120th Ave NE Bellevue,WA,98005,Good,4.8,4.6,4.7,4.5,4.7,4.7,Manhattan Gray Metallic,Black,All-wheel Drive,22,27,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WA1CNAFY4K2125201,K2125201,22589
2019,Honda,CR-V EX,Used,31061,4.8,540,Dealer,Norm Reeves Honda Superstore North Richland Hills,5,59,7551 Northeast Loop 820 North Richland Hills,TX,76180,Good,4.8,4.8,4.7,4.7,4.8,4.8,Gray,Gray,Front-wheel Drive,28,34,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW1H5XKE005131,E005131,36782
2018,Ford,F-150 Lariat,Used,42998,4.8,817,Dealer,Kia of North Austin,4.7,1382,13175 US-183 N Austin,TX,78750,Great,4.9,4.8,4.8,4.6,4.8,4.7,Shadow Black,–,Four-wheel Drive,19,24,Gasoline,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP7JFD46481,JFD46481A,48859
2018,Mercedes-Benz,CLA 250 Base,Used,26600,4.5,54,Dealer,Nissan of McKinney,4.3,812,3800 S. Hwy 75 McKinney,TX,75069,Good,4.4,4.5,4.6,4.4,4.8,4.5,Citrus White,Black,Front-wheel Drive,24,37,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WDDSJ4EB5JN532345,JN532345,47000
2019,Chevrolet,Suburban LT,Used,49995,4.6,38,Dealer,Mark Allen Chevrolet,4.9,873,16837 S Hwy 75 Glenpool,OK,74033,Good,4.7,4.6,4.7,4.4,4.6,4.7,Silver Ice Metallic,Jet Black / Dark Ash,Four-wheel Drive,14,21,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKHKC3KR126819,PR126819,69425
2019,Lexus,GX 460 Base,Used,49599,4.7,24,Dealer,Hendrick Lexus Kansas City,4.8,981,6935 W Frontage Rd Merriam,KS,66203,Good,4.8,4.6,4.6,4.5,4.6,4.8,Black Onyx,Black,Four-wheel Drive,15,18,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJBM7FX4K5211151,PS11151,41827
2018,Toyota,Highlander Limited,Used,31983,4.8,419,Dealer,AutoNation USA Katy,4.5,285,15625 Katy Fwy Houston,TX,77094,Good,4.8,4.7,4.7,4.6,4.8,4.8,Silver Gray,–,Front-wheel Drive,21,27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDYZRFH0JS258429,JS258429,84179
2019,Ford,Escape Titanium,Used,29895,4.7,264,Dealer,Forest Lake Chevrolet,4.7,1220,533 19th St SW Forest Lake,MN,55025,Great,4.8,4.7,4.7,4.6,4.7,4.7,White Platinum,Charcoal Black,Four-wheel Drive,21,27,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1FMCU9J95KUB04333,CPS7368A,33465
2018,Toyota,RAV4 LE,Used,23994,4.8,770,Dealer,East Madison Toyota,4.7,1138,3501 Lancaster Dr Madison,WI,53718,Good,4.8,4.7,4.8,4.7,4.8,4.9,Blue,Black,All-wheel Drive,22,28,Gasoline,6-Speed Automatic,2.5L I4 16V MPFI DOHC,2T3BFREV9JW726632,W726632,82983
2019,Chevrolet,Impala Premier 2LZ,Used,26256,4.7,61,Dealer,Kunes Chevrolet Cadillac of Delavan,4.7,923,1231 E Geneva St Delavan,WI,53115,Fair,4.8,4.8,4.8,4.7,4.7,4.8,Silver Ice Metallic,Jet Black,Front-wheel Drive,19,28,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,2G1105S38K9142624,02X372,55545
2019,Mercedes-Benz,E-Class E 450,Used,49977,4.7,47,Dealer,Bill Jacobs BMW,4.9,3185,2495 Aurora Naperville,IL,60540,Great,4.8,4.8,4.7,4.4,4.7,4.7,Lunar Blue Metallic,Macchiato Beige,All-wheel Drive,20,28,Gasoline,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,WDDZF6JB2KA601535,B39972A,16476
2018,Jeep,Grand Cherokee Limited,Used,30000,4.8,395,Dealer,Wickstrom Auto Group,4.9,2546,600 W Northwest Hwy Barrington,IL,60010,Good,4.9,4.8,4.8,4.6,4.9,4.7,True Blue Pearlcoat,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG0JC233927,22616A,80502
2019,BMW,750 i xDrive,Used,54795,5,5,Dealer,Bob Rohrman's Schaumburg Lincoln,4.4,625,1200 E Golf Rd Schaumburg,IL,60173,Fair,5,5,5,5,5,5,Black Sapphire Metallic,Zagora Beige,All-wheel Drive,17,25,Gasoline,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo,WBA7F2C52KB239635,P2486,56938
2019,Ford,Escape SE,Used,24795,4.7,264,Dealer,Rod Hatfield Used Car Factory,3.6,20,2000 Vince Road 40356 Nicholasville,KY,40356,Good,4.8,4.7,4.7,4.6,4.7,4.7,Oxford White,Medium Light Stone,Front-wheel Drive,23,30,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,1FMCU0GD4KUB29747,Q6751,46468
2019,Jeep,Cherokee Limited,Used,29000,4.6,568,Dealer,Baierl Chevrolet,4.7,316,10430 Perry Hwy Wexford,PA,15090,Good,4.8,4.7,4.5,4.5,4.7,4.6,Diamond Black,Black,Four-wheel Drive,19,27,Gasoline,9-Speed Automatic,3.2L V6 24V MPFI DOHC,1C4PJMDX6KD446546,V446546M,37440
2019,Honda,CR-V EX-L,Certified,30987,4.8,540,Dealer,Classic Honda,4.7,967,4000 W. Colonial Drive Orlando,FL,32808,Good,4.8,4.8,4.7,4.7,4.8,4.8,Gray,Gray,Front-wheel Drive,28,34,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW1H84KH510959,0H510959,18496
2019,Toyota,Corolla LE,Used,19002,4.8,167,Dealer,Hertz Car Sales Orlando,4.5,47,6060 S Semoran Blvd Orlando,FL,32822,Great,4.8,4.7,4.7,4.7,4.8,4.9,Silver,White,Front-wheel Drive,28,36,Gasoline,Automatic CVT,1.8L I4 16V MPFI DOHC,2T1BURHE0KC202797,55361,49651
2019,Honda,CR-V EX-L,Used,30999,4.8,540,Dealer,Apex Imports,3.9,114,1405 Vision Dr Apex,NC,27523,Good,4.8,4.8,4.7,4.7,4.8,4.8,White,Black,Front-wheel Drive,28,34,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW1H89KE025039,5011479,37616
2019,BMW,X5 xDrive40i,Certified,57990,4.7,55,Dealer,BMW of Alexandria,4.4,734,499 S Pickett St Alexandria,VA,22304,Fair,5,4.9,4.9,4.4,4.7,4.6,Arctic Gray Metallic,Black,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR6C55KLK87400,K87400AN,22656
2019,Lexus,GX 460 Base,Used,42695,4.7,24,Dealer,Edison Nissan,4.5,1805,401 US-1 Edison,NJ,8817,Great,4.8,4.6,4.6,4.5,4.6,4.8,Claret Mica,Black,Four-wheel Drive,15,18,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJBM7FX5K5229299,E12094I,31038
2018,BMW,X5 xDrive35i,Used,38747,4.8,66,Dealer,Douglas Volkswagen,4.9,1647,491 Morris Ave Summit,NJ,7902,Great,4.8,4.9,4.9,4.5,4.9,4.8,Metallic,Ivory White,All-wheel Drive,18,24,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXKR0C5XJ0X91093,64971,53022
2019,Mercedes-Benz,AMG C 43 Base 4MATIC,Used,57995,4.9,5,Dealer,BMW of Bloomfield,4.2,77,425 Bloomfield Ave Bloomfield,NJ,7003,Good,4.8,5,5,5,5,4.6,Black,Magma Grey,All-wheel Drive,18,25,Gasoline,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,WDDWK6EB0KF818027,N9N02563A,22822
2019,Audi,Q5 2.0T Premium Plus,Used,32888,4.7,42,Dealer,Jack Daniels Audi of Paramus,4.8,1150,123 Route 4 West Paramus,NJ,7652,Great,4.8,4.6,4.7,4.5,4.7,4.7,Brilliant Black,Black,All-wheel Drive,22,27,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WA1BNAFYXK2027317,P15795,47739
2019,Mercedes-Benz,S-Class S 450 4MATIC,Used,60995,4.6,14,Dealer,INFINITI of Englewood,3.7,21,60 Rockwood Place ENGLEWOOD,NJ,7631,Great,5,4.8,4.4,4.4,4.7,4.3,Selenite Gray Metallic,Porcelain/Black,All-wheel Drive,18,28,Gasoline,9-SPEED A/T,V6 Cylinder Engine,WDDUG6EB6KA496726,KA496726,28316
2019,Mercedes-Benz,GLA 250 Base 4MATIC,Used,31593,4.6,33,Dealer,Jaguar Land Rover Huntington,4.1,209,1249 E Jericho Turnpike Huntington,NY,11743,Good,4.6,4.5,4.6,4.5,4.7,4.7,Mountain Gray,Black,All-wheel Drive,23,31,Flexible,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo Flexible Fuel,WDCTG4GB5KJ539373,2374S,39938
2019,Audi,Q5 2.0T Premium Plus,Used,38998,4.7,42,Dealer,Audi Westwood,4.6,573,375 Providence Highway,RT,1,Good,4.8,4.6,4.7,4.5,4.7,4.7,Moonlight Blue Metallic,Atlas Beige / Gray,All-wheel Drive,22,27,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WA1BNAFY0K2046667,K2046667,36538
2019,BMW,X5 xDrive40i,Used,51999,4.7,55,Dealer,BMW of Monrovia,4.5,923,1425 Mountain Ave Monrovia,CA,91016,Good,5,4.9,4.9,4.4,4.7,4.6,White,Black,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR6C58KLL63126,SKLL63126,13942
2019,Audi,Q8 3.0T Premium,Used,71888,4.8,27,Dealer,Mercedes-Benz of Walnut Creek,4.6,881,1301 Parkside Dr Walnut Creek,CA,94596,Fair,4.9,4.8,4.8,4.6,5,4.9,Daytona Gray Pearl Effect,Black,All-wheel Drive,17,22,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo,WA1FVAF17KD026683,MKD026683,17208
2018,Toyota,4Runner Limited,Certified,44991,4.8,253,Dealer,Findlay Toyota Prescott,4.9,570,3200 Willow Creek Rd Prescott,AZ,86301,Great,4.8,4.7,4.7,4.7,4.9,4.9,Nautical Blue Metallic,Black Graphite,Four-wheel Drive,17,20,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTEBU5JRXJ5560969,PT5738,23015
2019,Chevrolet,Trax LT,Certified,22500,4.3,151,Dealer,Courtesy Chevrolet,4.8,4777,1233 E Camelback Rd Phoenix,AZ,85014,Good,4.4,4.3,4.2,4.2,4.5,4.4,Satin Steel Metallic,Jet Black,Front-wheel Drive,26,31,Gasoline,6-Speed Automatic,1.4L I4 16V MPFI DOHC Turbo,KL7CJLSB6KB864758,P225859A,18889
2019,BMW,X3 xDrive30i,Certified,43500,4.7,99,Dealer,Gebhardt BMW,4.7,366,3150 28th St Boulder,CO,80301,Fair,4.7,4.7,4.8,4.3,4.8,4.6,Alpine White,Black,All-wheel Drive,22,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXTR9C51KLR05605,9N07863A,15958
2019,Honda,CR-V EX,Used,29998,4.8,540,Dealer,Acura of Omaha,4.8,247,4211 South 144th St. Omaha,NE,68137,Good,4.8,4.8,4.7,4.7,4.8,4.8,SXGR,–,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,JHLRW2H59KX011352,33793A,47534
2019,BMW,X5 xDrive40i,Certified,53700,4.7,55,Dealer,Baron BMW MINI,4.6,1479,9010 Shawnee Mission Pkwy Merriam,KS,66202,Fair,5,4.9,4.9,4.4,4.7,4.6,Arctic Gray Metallic,Black,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR6C51KLL31280,KLL31280,38640
2019,Ford,Escape Titanium,Used,27988,4.7,264,Dealer,Big Star Hyundai,4.7,5468,18100 Gulf Fwy Friendswood,TX,77546,Good,4.8,4.7,4.7,4.6,4.7,4.7,Sea Green,Charcoal Black,Front-wheel Drive,22,29,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1FMCU0J96KUC02525,UC02525T,18950
2019,Honda,CR-V EX,Used,30999,4.8,540,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Good,4.8,4.8,4.7,4.7,4.8,4.8,–,–,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H54KE007219,252852A,13483
2019,BMW,330 i xDrive,Used,42932,4.9,30,Dealer,BMW of Orland Park,4.5,611,11030 W 159th St Orland Park,IL,60467,Fair,4.9,4.9,5,4.6,4.9,4.9,Portimao Blue Metallic,Black,All-wheel Drive,25,34,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBA5R7C50KFH04341,VB724,12033
2018,Subaru,Outback 2.5i Limited,Used,24695,4.7,445,Dealer,Bob Rohrman Subaru,4.5,1360,1600 S Creasy Ln Lafayette,IN,47905,Good,4.8,4.7,4.6,4.7,4.7,4.8,Crimson Red Pearl,Ivy,All-wheel Drive,25,32,Gasoline,Automatic CVT,2.5L H4 16V MPFI DOHC,4S4BSANC5J3227143,3444PPPP,86736
