Año,Marca,Modelo,Condicion,Precio,Rating,Reseñas,TipoVendedor,NombreVendedor,RatingVendedor,ReseñasVendedor,NombreCalle,Estado,Zip,Trato,Comodidad,DiseñoInterior,Performance,Valor,Exterior,Fiabilidad,ColorExt,ColorInt,Conduccion,MinMPG,MaxMPG,Combustible,Transmision,Motor,VIN,Stock,Millas
2021,BMW,X3 sDrive30i,Used,44890,4.7,29,Dealer,Extreme Autoplex LLC,4.6,116,16227 Stuebner Airline Rd Spring,TX,77379,Fair,4.8,4.7,4.8,4.5,4.8,4.6,Black,Tan,Rear-wheel Drive,25,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXTY3C03M9H22844,N9H22844,16120
2021,Toyota,Camry SE,Used,33984,4.8,69,Dealer,AutoNation Chevrolet Gulf Freeway,4.8,722,13800 Gulf Fwy Houston,TX,77034,Good,4.8,4.8,4.8,4.8,4.9,4.9,Midnight Black Metallic,–,Front-wheel Drive,28,39,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1G11AK6MU544224,MU544224,16799
2021,Toyota,RAV4 LE,Certified,30000,4.8,102,Dealer,Rochester Toyota,4.8,441,4365 Canal Pl SE Rochester,MN,55904,Great,4.8,4.8,4.8,4.7,4.9,4.9,Ruby Flare Pearl,Black,All-wheel Drive,27,34,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3F1RFV5MW176669,X9022,41256
2021,Jeep,Wrangler Unlimited Sport,Used,45444,4.9,46,Dealer,City Chrysler Dodge Jeep Ram Fiat of Brookfield,4.4,229,19100 West Capitol Drive Brookfield,WI,53045,Great,4.9,5,4.9,4.6,4.9,4.8,Sarge Green Clearcoat,Black,Four-wheel Drive,19,24,Hybrid,8-SPEED A/T,V6 Cylinder Engine,1C4HJXDG1MW693969,BP1059,16711
2020,Lexus,NX 300 Base,Used,42991,4.8,38,Dealer,Lexus of Mobile,4.4,132,3040 Government Blvd. Mobile,AL,36606,Fair,4.8,4.8,4.8,4.7,4.8,4.9,Black,Red,Front-wheel Drive,22,28,Gasoline,6-Speed Automatic,2.0L I4 16V PDI DOHC Turbo,JTJAARBZ2L5001477,L22090,36649
2021,Mercedes-Benz,GLA 250 Base,Used,43499,4.9,19,Dealer,Mercedes-Benz of Augusta,4.7,233,3061 Washington Rd Augusta,GA,30907,Good,4.9,4.9,4.9,4.8,4.8,4.9,Polar White,Macchiato Beige,Front-wheel Drive,25,34,Gasoline,8-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,W1N4N4GB6MJ190333,MJ190333LR,12026
2020,Toyota,Tundra SR5,Used,49987,4.8,66,Dealer,Friendly Chevrolet-Buick,4.5,51,2307 Us Highway 52 N Albemarle,NC,28001,Good,4.8,4.6,4.7,4.6,4.8,4.9,Midnight Black Metallic,Graphite,Four-wheel Drive,13,17,Gasoline,Automatic,Engine: 5.7L V8 DOHC 32V w/i-Force -inc: acoustic control induct,5TFDY5F11LX919184,760260B,20193
2021,Toyota,Highlander XLE,Used,48500,4.9,93,Private,ANDRES,4.3,182,Centreville,VA,20120,Good,4.9,4.8,4.8,4.8,4.8,4.9,Gray,Gray,All-wheel Drive,20,27,Gasoline,8-Speed A/T,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5TDHZRBH6MS551164,–,12295
2020,Mercedes-Benz,GLE 350 Base 4MATIC,Used,51500,4.3,75,Dealer,Koons Kia,3.9,467,14208 Jefferson Davis Hwy Woodbridge,VA,22191,Good,4.6,4.6,4,3.9,4.6,4.1,Selenite Gray Metallic,Black,All-wheel Drive,19,26,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,4JGFB4KB1LA125965,000W7485,49977
2020,Audi,Q3 S line Premium Plus,Used,40999,4,38,Dealer,Bridgewater Acura,4.7,1479,1231 US Highway 22 Bridgewater,NJ,8807,Fair,4.4,4.2,3.7,3.7,4.7,3.5,Pulse Orange,Black,All-wheel Drive,19,27,Gasoline,Automatic,Intercooled Turbo Regular Unleaded I-4 2.0 L/121,WA1EECF39L1122200,P17438,17230
2020,Ford,Edge SEL,Used,27490,4.9,141,Dealer,Bourne's Auto Center,4.9,4421,135 Belmont St Easton,MA,2375,Great,4.9,4.9,4.9,4.8,4.9,4.9,Silver,Black,All-wheel Drive,21,28,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2FMPK4J96LBA55323,71930R,47539
2020,Subaru,Impreza Premium,Used,25498,4.7,34,Dealer,AutoNation Chrysler Dodge Jeep Ram and FIAT North Phoenix,4.3,1553,16406 N 26th Ave Phoenix,AZ,85023,Good,4.6,4.7,4.7,4.7,4.8,4.8,Ice Silver Metallic,Black,All-wheel Drive,28,36,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,4S3GTAD68L3708929,L3708929,32566
2021,Chevrolet,Suburban RST,Used,80990,4.5,12,Dealer,Murdock Chevrolet,4.7,562,2375 S 625 W Woods Cross,UT,84010,Fair,4.9,4.9,4.2,4.3,4.8,4.2,Satin Steel Metallic,Jet Black,Four-wheel Drive,15,19,Diesel,10-Speed Automatic,3.0L I6 24V DDI DOHC Turbo Diesel,1GNSKEKT1MR396133,K85881CV,19301
2021,Jeep,Grand Cherokee Limited,Used,48841,4.7,58,Dealer,Cowboy Dodge Chrysler Jeep RAM,3.2,26,1121 East Lincoln Way Cheyenne,WY,82001,Good,4.7,4.7,4.7,4.5,4.7,4.7,Diamond Black,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG0MC536808,RL8,13144
2021,BMW,330 i,Certified,44962,4.9,11,Dealer,BMW of San Antonio,4.5,955,15507 W IH10 San Antonio,TX,78249,Good,4.8,4.8,4.9,4.8,4.9,4.7,Alpine White,Beige,Rear-wheel Drive,26,36,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3MW5R1J0XM8B83111,M8B83111A,10814
2021,Toyota,Tundra SR5,Used,47889,4.9,32,Dealer,Toyota of Fort Worth,4.3,829,9001 Camp Bowie West Fort Worth,TX,76116,Good,4.9,4.8,4.8,4.8,4.9,4.9,Midnight Black Metallic,Graphite,Four-wheel Drive,13,17,Gasoline,6-Speed Automatic,5.7L V8 32V MPFI DOHC,5TFDY5F10MX987882,WMX987882,30953
2020,Jeep,Cherokee Latitude Plus,Used,27898,4.8,152,Dealer,AutoNation Ford Burleson,4.3,805,850 N Burleson Blvd Burleson,TX,76028,Good,4.8,4.8,4.8,4.8,4.8,4.8,Sting Gray Clearcoat,–,Front-wheel Drive,22,31,Gasoline,9-Speed Automatic,2.4L I4 16V MPFI SOHC,1C4PJLLB0LD535756,LD535756,17410
2021,Honda,CR-V EX-L,Certified,39212,4.9,109,Dealer,Vandergriff Honda,4.6,1629,1104 West I-20 Arlington,TX,76096,Good,5,4.9,4.8,4.8,4.9,4.9,Modern Steel Metallic,Gray,Front-wheel Drive,28,34,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW1H86MH422112,MH422112,12352
2020,Ford,Edge SEL,Used,26998,4.9,141,Dealer,Woody Ford,4.2,4,201 S. 2Nd Street Madill,OK,73446,Good,4.9,4.9,4.9,4.8,4.9,4.9,Red,Ebony,Front-wheel Drive,21,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2FMPK3J97LBA10899,LBA10899T,49579
2020,Chevrolet,Equinox 1LT,Used,24899,4.7,276,Dealer,Clay Cooley Chevrolet,4.4,793,1251 E Airport Fwy Irving,TX,75062,Great,4.8,4.7,4.7,4.6,4.8,4.7,Summit White,Jet Black,All-wheel Drive,25,30,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,3GNAXUEV7LS580556,CH11997,49596
2021,Mercedes-Benz,GLC 300 Base,Used,48990,4.7,16,Dealer,Palomino Motors,4.6,66,7021 John Carpenter Freeway. Dallas,TX,75247,Good,4.9,4.8,4.7,4.6,4.8,4.5,Polar White,Silk Beige / Black,Rear-wheel Drive,22,29,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,W1N0G8DB7MV282287,21483,18294
2020,BMW,330 i,Used,38998,4.6,25,Dealer,Sewell Lexus of Dallas,4.2,203,6211 Lemmon Ave. Dallas,TX,75209,Good,4.8,4.7,4.5,4.2,4.6,4.7,Mineral Gray Metallic,Black,Rear-wheel Drive,26,36,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3MW5R1J06L8B14575,423516B,35633
2020,Chevrolet,Suburban LT,Used,52340,4.8,14,Dealer,McKinnon Nissan,4.8,96,135 Price Dr Clanton,AL,35046,Good,4.9,4.8,4.8,4.9,4.9,4.8,Satin Steel Metallic,Jet Black / Dark Ash,Rear-wheel Drive,15,22,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,1GNSCHKCXLR141414,N161043A,42430
2020,Lexus,GX 460 Base,Used,52990,4.9,22,Dealer,Audi Marietta,4.7,1634,1141 Cobb Parkway SE Marietta,GA,30060,Great,5,4.9,4.9,4.8,5,5,Starfire Pearl,Ecru,Four-wheel Drive,15,19,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJAM7BX0L5265582,U54907A,30451
2021,Audi,A4 40 Premium Plus,Used,41995,5,4,Dealer,Audi Atlanta,4.8,1523,5805 Peachtree Blvd Atlanta,GA,30341,Great,5,5,5,5,4.8,5,Ibis White,Atlas Beige,All-wheel Drive,24,31,Gasoline,7-Speed Automatic,2.0L,WAUEAAF49MN011894,LR18774,13059
2020,Chevrolet,Equinox 2LT,Used,26795,4.7,276,Dealer,Suburban Ford of Waterford,4.6,1133,6975 Highland Road Waterford,MI,48327,Good,4.8,4.7,4.7,4.6,4.8,4.7,Silver Ice Metallic,Jet Black,Front-wheel Drive,26,31,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,3GNAXJEVXLS555391,221234B,16357
2020,Jeep,Grand Cherokee Limited,Used,36929,4.8,150,Dealer,Livonia Chrysler Jeep,4.7,102,30777 Plymouth Rd Livonia,MI,48150,Great,4.9,4.8,4.8,4.7,4.9,4.8,Brown,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBGXLC235073,2572T,16530
2020,Mercedes-Benz,GLB 250 Base,Used,37890,4.1,32,Dealer,Mercedes-Benz of Sarasota,4.6,1458,4754 CLARK RD SARASOTA,FL,34233,Good,4.6,4.7,4.1,4,4.5,3.3,Polar White,–,Front-wheel Drive,23,30,Gasoline,8-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WDC4M4GB7LW007852,LW007852,26816
2020,Ford,Escape SEL,Certified,29595,4.6,230,Dealer,Tropical Ford,4.6,1822,9900 S Orange Blossom Trail Orlando,FL,32837,Good,4.7,4.6,4.5,4.5,4.7,4.6,Agate Black Metallic,Ebony,Front-wheel Drive,27,33,Gasoline,8-Speed Automatic,1.5L I3 12V GDI DOHC Turbo,1FMCU0H65LUA06525,NT117A,15827
2021,Lexus,ES 350 Base,Used,43677,5,11,Dealer,McGeorge Toyota Certified Sales Center,4.3,12,7705 W Broad St Henrico,VA,23294,Great,5,5,5,5,5,5,Blue,Chateau,Front-wheel Drive,22,32,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,58ADZ1B10MU093544,241374A,15740
2021,Mercedes-Benz,C-Class C 300 4MATIC,Certified,42900,5,4,Dealer,Mercedes-Benz of Silver Spring,4.8,1645,3301 Briggs Chaney Rd Silver Spring,MD,20904,Great,5,4.8,5,5,5,5,Black,Black,All-wheel Drive,23,33,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,W1KWF8EB2MR631728,JP72864,15371
2020,Mercedes-Benz,GLE 350 Base 4MATIC,Used,55498,4.3,75,Dealer,Mercedes-Benz of Hunt Valley,4.4,475,9800 York Rd Cockeysville,MD,21030,Good,4.6,4.6,4,3.9,4.6,4.1,Lunar Blue Metallic,–,All-wheel Drive,19,26,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,4JGFB4KB3LA140533,LA140533,14887
2021,Jeep,Gladiator Sport,Used,41500,4.9,57,Dealer,Arrigo Dodge Chrysler Jeep Ram Margate,4.2,1714,2250 N St Rd 7 Margate,FL,33063,Great,4.9,4.9,4.9,4.6,5,5,Snazzberry Pearlcoat,Black,Four-wheel Drive,16,23,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C6HJTAG7ML573826,L121808A,11440
2021,Audi,A4 40 Premium,Used,36520,5,4,Dealer,Audi North Miami,4.7,163,1995 NE 142nd St North Miami,FL,33181,Great,5,5,5,5,4.8,5,Navarra Blue Metallic,Okapi Brown,All-wheel Drive,24,31,Gasoline,7-Speed Automatic,2.0L,WAUABAF49MA029055,MA029055R,14372
2020,Toyota,Corolla LE,Used,19895,4.7,233,Dealer,Philly Auto,4.5,427,4530 Torresdale Ave Philadelphia,PA,19124,Great,4.7,4.7,4.7,4.7,4.8,4.8,Silver,Black,Front-wheel Drive,30,38,Gasoline,Automatic CVT,1.8L I4 16V MPFI DOHC,JTDEPRAEXLJ101318,10754,40513
2021,Jeep,Grand Cherokee Limited,Certified,44687,4.7,58,Dealer,Bolles Motors,4.8,532,84 West Rd Ellington,CT,6029,Good,4.7,4.7,4.7,4.5,4.7,4.7,Bright White Clearcoat,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG3MC534437,904085,18654
2020,Honda,CR-V EX-L,Used,33995,4.8,269,Dealer,Audi Norwell,4.6,203,59 Pond St Norwell,MA,2061,Good,4.9,4.8,4.8,4.8,4.9,4.9,Crystal Black Pearl,Black,All-wheel Drive,27,32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H8XLH635164,S2488A,24776
2020,BMW,M340 i,Used,47999,4.9,29,Dealer,BMW of Monrovia,4.5,923,1425 Mountain Ave Monrovia,CA,91016,Great,4.8,4.8,5,4.7,4.9,4.9,White,Black,Rear-wheel Drive,22,30,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,WBA5U7C06LFH19009,MLFH19009,21952
2020,Ford,Explorer XLT,Used,38194,4.5,248,Dealer,Chino Hills Ford,2.6,8,4480 Chino Hills Pkwy Chino,CA,91710,Good,4.7,4.6,4.5,4.3,4.7,4.3,White,Ebony With Light Slate Uppers,Rear-wheel Drive,21,28,Gasoline,10-Speed Automatic,4 Cylinder Engine,1FMSK7DH2LGC47359,PF3901,19588
2020,Mercedes-Benz,GLB 250 Base 4MATIC,Used,41488,4.1,32,Dealer,Mercedes-Benz of Modesto,4.4,141,3900 McHenry Ave Modesto,CA,95356,Good,4.6,4.7,4.1,4,4.5,3.3,Polar White,Titanium Grey,All-wheel Drive,23,31,Gasoline,8-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WDC4M4HB5LW009906,2321,29470
2020,Toyota,RAV4 LE,Used,29189,4.7,166,Dealer,EchoPark Automotive Salt Lake City Delivery Center,3,2,3638 South State St Salt Lake City,UT,84115,Good,4.8,4.8,4.7,4.6,4.8,4.8,Super White,Nutmeg,Front-wheel Drive,27,35,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3H1RFV8LC055210,RLC055210,47473
2021,Toyota,4Runner Limited,Used,48334,4.9,42,Dealer,Shottenkirk Toyota of Granbury,4.1,2086,5100 E U.S. Hwy 377 Granbury,TX,76049,Great,5,4.9,4.8,4.9,4.9,4.9,Blizzard Pearl,Redwood,Rear-wheel Drive,16,19,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTEDU5JRXM5228320,M5228320,26136
2020,BMW,330 i,Used,31490,4.6,25,Dealer,Denton Chrysler Dodge Jeep Ram,4.3,70,4984 S Interstate E Denton,TX,76210,Great,4.8,4.7,4.5,4.2,4.6,4.7,Jet Black,Black,Rear-wheel Drive,26,36,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3MW5R1J0XL8B21836,L8B21836,64506
2020,Jeep,Wrangler Unlimited Sahara,Used,39989,4.8,77,Dealer,EchoPark Automotive Austin Delivery Center,4.9,68,Online Only Austin,TX,78717,Great,4.8,4.8,4.8,4.5,4.9,4.8,Billet Silver Metallic Clearcoat,Black,Four-wheel Drive,17,23,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1C4HJXEN1LW199073,RLW199073,47434
2020,Mercedes-Benz,GLC 300 Base 4MATIC,Certified,46988,4.8,35,Dealer,Mercedes-Benz of Kansas City,4.7,707,13851 Madison Avenue Kansas City,MO,64145,Fair,4.9,4.9,4.7,4.7,4.9,4.7,designo Diamond White Metallic,Magma Gray,All-wheel Drive,21,28,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WDC0G8EBXLF699783,P7196,41913
2020,Honda,CR-V EX-L,Used,34001,4.8,269,Dealer,Luther Mankato Honda,4.8,839,308 Raintree Rd Mankato,MN,56001,Good,4.9,4.8,4.8,4.8,4.9,4.9,Modern Steel Metallic,Black,All-wheel Drive,27,32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H89LH697302,PL1177,13278
2021,Chevrolet,Tahoe LT,Used,69998,4.5,37,Dealer,Kunes Chevrolet Cadillac of Delavan,4.7,923,1231 E Geneva St Delavan,WI,53115,Good,4.6,4.7,4.4,4.3,4.7,4.3,Black,Black,Four-wheel Drive,16,20,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKNKD7MR150860,02T464A,10422
2020,Lexus,GX 460 Base,Used,53906,4.9,22,Dealer,Nalley INFINITI of Atlanta,4.3,229,2550 The Nalley Way Atlanta,GA,30360,Great,5,4.9,4.9,4.8,5,5,Black Onyx,Black,Four-wheel Drive,15,19,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJAM7BX0L5262813,NIDP200036,38178
2021,Jeep,Wrangler Unlimited Rubicon,Used,53883,4.9,46,Dealer,Randy Marion Buick GMC,3.9,122,13701 Statesville Road Huntersville,NC,28078,Great,4.9,5,4.9,4.6,4.9,4.8,Sarge Green Clearcoat,Black,Four-wheel Drive,17,23,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1C4HJXFN1MW581507,GM13286A,13362
2020,Honda,Civic LX,Used,24442,4.9,169,Dealer,Westshore Honda,4.6,1085,2522 N Dale Mabry Hwy Tampa,FL,33607,Good,4.8,4.8,4.9,4.8,4.9,4.9,Aegean Blue Metallic,Black,Front-wheel Drive,30,38,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC2F65LH569212,003030A,19407
2020,Lexus,RX 350,Used,44429,4.8,76,Dealer,EchoPark Automotive Charleston Delivery Center,4.6,19,ONLINE ONLY Charleston,SC,29406,Good,4.9,4.8,4.8,4.7,4.8,4.9,Eminent White Pearl,Black,Front-wheel Drive,20,27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2AZMAA9LC167195,PLC167195,39176
2021,Lexus,RX 350 Base,Used,53980,4.8,56,Dealer,Haldeman Lexus of Princeton,4.6,553,2630 BRUNSWICK PIKE Lawrenceville,NJ,8648,Good,4.8,4.8,4.8,4.6,4.7,4.8,Atomic Silver,Black,All-wheel Drive,19,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2JZMDA7MC258527,P15252,14989
2021,Audi,Q7 45 Premium,Used,59790,4.7,12,Dealer,Audi Brooklyn,3.9,273,665 65th St Brooklyn,NY,11220,Good,4.9,4.7,4.6,4.3,4.9,4.3,Navarra Blue Metallic,Saiga Beige,All-wheel Drive,19,23,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WA1LJAF79MD035262,AU118132B,11647
2021,Chevrolet,Tahoe RST,Used,70883,4.5,37,Dealer,Eastside Motoring,5,3,265 Bear Hill RD waltham,MA,2451,Good,4.6,4.7,4.4,4.3,4.7,4.3,Black,Black,Four-wheel Drive,16,20,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKRKD2MR388154,388154,25168
2020,Toyota,Camry XSE,Used,33893,4.8,142,Dealer,AutoNation Toyota Tempe,4.6,2395,7970 S Autoplex Loop Tempe,AZ,85284,Good,4.7,4.7,4.7,4.7,4.8,4.8,Celestial Silver / Midnight Black Metallic,–,Front-wheel Drive,27,38,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1K61AK0LU379345,LU379345,43977
2020,Lexus,RX 350 Base,Used,49998,4.8,76,Dealer,South Austin Nissan,3.8,206,4914 S IH 35 Frontage Rd Austin,TX,78745,Good,4.9,4.8,4.8,4.7,4.8,4.9,Black,Birch,Front-wheel Drive,20,27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2HZMAA3LC157325,P6437,18585
2020,BMW,750 i xDrive,Certified,80997,5,3,Dealer,Sewell BMW MINI of Plano,4.7,1064,6800 Dallas Pkwy Plano,TX,75024,Good,5,5,5,5,5,5,Jet Black,Cognac,All-wheel Drive,17,25,Gasoline,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo,WBA7U2C06LGJ59866,5140477A,22441
2020,Toyota,4Runner SR5 4WD,Used,41504,4.8,84,Dealer,Sport City Toyota,3.9,182,12650 Lyndon B Johnson Fwy Dallas,TX,75228,Great,4.8,4.7,4.7,4.6,4.8,4.9,Ice,Black,Four-wheel Drive,16,19,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTEBU5JRXL5789588,L5789588P,40306
2020,BMW,X7 xDrive40i,Used,75596,4.9,22,Dealer,Reliable Toyota Lexus BMW Audi,4.9,2473,3521 E Sunshine St Springfield,MO,65809,Good,5,5,5,4.7,4.9,4.9,White Metallic,Black,All-wheel Drive,20,25,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCW2C00L9A02173,P15358,33042
2020,Lexus,RX 350 Base,Used,49987,4.8,76,Dealer,"Nalley Lexus, Roswell",4.5,601,980 Mansell Rd Roswell,GA,30076,Good,4.9,4.8,4.8,4.7,4.8,4.9,Moon,Parchment,Front-wheel Drive,20,27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2HZMAA5LC155477,CMT222330B,12287
2021,Lexus,RX 350 Base,Used,52922,4.8,56,Dealer,"Nalley Lexus, Roswell",4.5,601,980 Mansell Rd Roswell,GA,30076,Good,4.8,4.8,4.8,4.6,4.7,4.8,Nebula Gray Pearl,Parchment,Front-wheel Drive,20,27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2HZMAA6MC217230,NLR210202L,14353
2021,Toyota,Highlander Limited,Used,48980,4.9,93,Dealer,Gettel Toyota of Lakewood,4.7,2470,5959 FL- 64 Bradenton,FL,34208,Good,4.9,4.8,4.8,4.8,4.8,4.9,Silver,Graphite,Front-wheel Drive,21,29,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/211,5TDYZRAH8MS048897,L527705A,14221
2020,Toyota,Highlander XLE,Used,36498,4.6,102,Dealer,HGreg.com Orlando,4.6,2624,2510 Jetport Dr Orlando,FL,32809,Good,4.6,4.6,4.7,4.5,4.7,4.8,Midnight Black Metallic,Black,Front-wheel Drive,21,29,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDGZRAH6LS506043,123546,45601
2020,BMW,X7 xDrive40i,Used,73700,4.9,22,Dealer,BMW of Sterling,4.5,1031,21710 Auto World Cir Sterling,VA,20166,Good,5,5,5,4.7,4.9,4.9,Dark Graphite Metallic,Ivory White,All-wheel Drive,20,25,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCW2C01L9A01842,L9A01842P,15903
2020,Lexus,RX 350 Base,Used,47750,4.8,76,Dealer,Jim Coleman INFINITI,4.5,335,10400 Auto Park Ave Bethesda,MD,20817,Great,4.9,4.8,4.8,4.7,4.8,4.9,Nebula Gray Pearl,Black,All-wheel Drive,19,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2HZMDA8LC242981,N220146B,13845
2021,BMW,X3 sDrive30i,Certified,46500,4.7,29,Dealer,Coggin BMW Treasure Coast,4.8,486,4429 US-1 Fort Pierce,FL,34982,Good,4.8,4.7,4.8,4.5,4.8,4.6,Alpine White,Black,Rear-wheel Drive,25,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXTY3C01M9G38814,CMT222496A,12721
2021,Lexus,GX 460 Base,Used,53490,4.6,8,Dealer,Lexus of Palm Beach,4.7,2321,5700 Okeechobee Blvd West Palm Beach,FL,33417,Good,4.9,4.2,4.8,4.1,4.6,4.9,Starfire Pearl,–,Four-wheel Drive,15,19,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJAM7BX2M5269943,M5269943,16061
2020,Toyota,Camry LE,Certified,32000,4.8,142,Dealer,Toyota Hyundai of Southern Maryland,4.7,639,22500 Three Notch Rd Lexington Park,MD,20653,Good,4.7,4.7,4.7,4.7,4.8,4.8,Galactic Aqua,Macadamia,All-wheel Drive,25,34,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1C11BK4LU006245,U066245,16188
2020,Mercedes-Benz,C-Class C 300 4MATIC,Certified,42904,4.5,13,Dealer,Euro Motorcars Devon,4.6,307,214 W Lancaster Ave Devon,PA,19333,Good,4.8,4.8,4.8,4.2,4.7,4.1,Black,Silk Beige,All-wheel Drive,23,33,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WDDWF8EBXLR542066,D220684A,15447
2020,Toyota,Corolla LE,Used,21909,4.7,233,Dealer,Balise Toyota,4.3,238,1399 Riverdale St West Springfield,MA,1089,Good,4.7,4.7,4.7,4.7,4.8,4.8,Super White,Black,Front-wheel Drive,30,38,Gasoline,Automatic CVT,1.8L I4 16V MPFI DOHC,5YFEPRAEXLP077145,A161119,45175
2020,Honda,Civic LX,Used,23998,4.9,169,Dealer,HGreg Nissan Puente Hills,4.6,429,17320 Gale Ave. City of Industry,CA,91748,Great,4.8,4.8,4.9,4.8,4.9,4.9,Modern Steel Metallic,Gray,Front-wheel Drive,30,38,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,19XFC2F62LE210488,PU01310,19587
2020,BMW,X5 sDrive40i,Certified,52498,4.7,53,Dealer,Long Beach BMW,4.7,1557,1660 E. Spring Street Signal Hill,CA,90755,Good,4.8,4.8,4.8,4.4,4.7,4.7,White,Black,Rear-wheel Drive,21,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR4C00L9C28345,LL9C28345,21386
2020,Ford,F-150 Platinum,Used,57595,4.8,219,Dealer,Rusty Eck Ford,4.6,780,7310 E Kellogg Dr Wichita,KS,67207,Good,4.9,4.8,4.8,4.7,4.8,4.8,Magnetic,Black,Four-wheel Drive,15,21,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FTEW1E45LFB53853,22T647A,52878
2020,Lexus,IS 350 Base,Used,42000,5,1,Dealer,Clay Cooley Hyundai of Dallas,4.8,717,39444 Lyndon B Johnson Freeway Dallas,TX,75232,Great,5,5,5,5,5,5,Black,Black,Rear-wheel Drive,20,28,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,JTHGZ1B25L5036118,L5036118,19699
