FECHA,HORA,REGION,MODALIDAD,FALLECIDOS,HERIDOS
20201228,10:00,AREQUIPA,DESPISTE,0,0
20201228,05:00,PIURA,DESPISTE,1,3
20201228,18:10,LIMA,CHOQUE,0,1
20201228,08:40,JUNIN,DESPISTE,0,2
20201228,08:05,PUNO,DESPISTE,2,15
20201228,04:05,JUNIN,DESPISTE,0,0
20201228,11:00,LIMA,CHOQUE,0,1
20201228,04:00,PUNO,ESPECIAL,0,0
20201228,19:00,LIMA,CHOQUE,0,1
20201228,04:00,AREQUIPA,CHOQUE,0,0
20201228,12:00,AREQUIPA,CHOQUE,0,2
20201228,06:45,PUNO,CHOQUE,0,9
20201228,08:45,ICA,CHOQUE,0,3
20201229,04:10,ANCASH,DESPISTE,0,18
20201229,18:00,LAMBAYEQUE,CHOQUE,0,2
20201229,18:00,PIURA,CHOQUE,0,0
20201229,20:15,JUNIN,CHOQUE,0,2
20201229,14:00,PUNO,DESPISTE,0,0
20201229,05:50,LAMBAYEQUE,DESPISTE,0,1
20201229,12:34,LIMA,DESPISTE,0,2
20201229,04:00,AREQUIPA,VOLCADURA,0,0
20201229,14:50,PUNO,DESPISTE,0,0
20201229,05:00,PUNO,DESPISTE,0,1
20201229,06:40,AREQUIPA,DESPISTE,0,4
20201229,22:55,AREQUIPA,CHOQUE,0,2
20201230,21:50,ICA,DESPISTE,0,1
20201230,00:15,JUNIN,CHOQUE,1,0
20201230,11:40,ANCASH,DESPISTE,0,0
20201230,18:50,JUNIN,DESPISTE,1,5
20201230,11:00,JUNIN,ESPECIAL,0,1
20201230,11:00,JUNIN,CHOQUE,0,2
20201230,01:00,LIMA,ATROPELLO,2,1
20201230,16:20,LAMBAYEQUE,DESPISTE,0,1
20201230,10:35,LAMBAYEQUE,CHOQUE,0,0
20201230,17:50,AREQUIPA,CHOQUE,0,0
20201230,20:45,AREQUIPA,CHOQUE,0,5
20201231,01:15,AREQUIPA,CHOQUE,0,0
20201231,22:50,LIMA,CHOQUE,0,0
20201231,23:40,LAMBAYEQUE,ATROPELLO,0,2
20201231,13:30,AREQUIPA,CHOQUE,0,4
20201231,14:25,PIURA,DESPISTE,0,1
20210101,07:30,LIMA,DESPISTE,0,0
20210101,03:30,AREQUIPA,DESPISTE,1,3
20210101,17:30,PUNO,DESPISTE,0,2
20210102,19:30,LIMA,CHOQUE,0,1
20210102,18:50,LIMA,DESPISTE,0,0
20210102,10:30,JUNIN,CHOQUE,1,3
20210102,17:45,JUNIN,CHOQUE,0,1
20210102,08:30,PUNO,CHOQUE,0,2
20210102,07:50,ICA,DESPISTE,0,5
20210102,17:30,LAMBAYEQUE,CHOQUE,0,4
20210103,10:50,LIMA,DESPISTE,0,1
20210103,08:10,LIMA,DESPISTE,0,1
20210103,15:00,JUNIN,CHOQUE,0,3
20210103,19:45,LAMBAYEQUE,CHOQUE,0,0
20210103,13:00,LIMA,DESPISTE,0,1
20210103,21:00,JUNIN,ATROPELLO,1,0
20210103,07:30,AREQUIPA,DESPISTE,0,0
20210103,08:25,ICA,DESPISTE,0,0
20210103,09:30,LA LIBERTAD,CHOQUE,1,1
20210103,06:25,AREQUIPA,DESPISTE,0,3
20210104,07:30,ANCASH,CHOQUE,0,5
20210104,04:00,AREQUIPA,CHOQUE,1,2
20210104,07:00,PIURA,CHOQUE,0,1
20210104,07:30,AREQUIPA,CHOQUE,0,0
20210104,14:30,JUNIN,DESPISTE,0,0
20210104,18:00,AREQUIPA,CHOQUE,0,0
20210104,18:45,LAMBAYEQUE,CHOQUE,0,4
20210104,06:00,JUNIN,CHOQUE,0,0
20210104,07:20,LIMA,CHOQUE,0,0
20210104,23:45,ICA,CHOQUE,0,1
20210104,03:00,ICA,CHOQUE,0,2
20210104,18:20,PUNO,DESPISTE,0,1
20210104,13:20,ANCASH,DESPISTE,0,2
20210105,16:00,JUNIN,DESPISTE,0,4
20210105,14:10,LIMA,ATROPELLO,0,2
20210105,06:20,MOQUEGUA,DESPISTE,0,0
20210105,10:30,LIMA,CHOQUE,0,0
20210105,22:30,LIMA,CHOQUE,0,0
20210105,18:30,PIURA,CHOQUE,0,0
20210105,23:00,LIMA,ATROPELLO,1,0
20210105,02:35,LAMBAYEQUE,DESPISTE,0,0
20210105,02:35,LAMBAYEQUE,DESPISTE,0,0
20210106,07:15,JUNIN,CHOQUE,0,0
20210106,05:20,PUNO,ATROPELLO,1,0
20210106,23:55,LIMA,DESPISTE,0,2
20210106,12:10,JUNIN,DESPISTE,0,5
20210106,11:30,ANCASH,DESPISTE,0,0
20210106,05:20,LIMA,CHOQUE,0,0
20210106,15:10,LIMA,DESPISTE,0,0
20210106,09:45,JUNIN,CHOQUE,0,4
20210106,08:49,LIMA,CHOQUE,0,1
20210106,19:10,PUNO,DESPISTE,0,1
20210106,09:45,ANCASH,CHOQUE,0,1
20210106,21:00,AREQUIPA,ATROPELLO,0,1
20210107,14:45,LIMA,VOLCADURA,0,1
20210107,09:20,LIMA,DESPISTE,0,4
20210107,13:00,JUNIN,CHOQUE,0,1
20210107,15:00,ICA,CHOQUE,0,0
20210107,10:35,ANCASH,CHOQUE,0,1
20210107,18:40,LA LIBERTAD,CHOQUE,0,4
20210107,09:40,AREQUIPA,CHOQUE,0,3
20210107,11:30,AREQUIPA,DESPISTE,0,0
20210108,10:00,MOQUEGUA,DESPISTE,0,0
20210108,03:20,AREQUIPA,VOLCADURA,0,0
20210108,11:00,AREQUIPA,DESPISTE,0,0
20210108,20:00,JUNIN,CHOQUE,0,3
20210108,15:00,LIMA,CHOQUE,0,2
20210108,16:30,LIMA,DESPISTE,0,1
20210108,11:40,JUNIN,DESPISTE,0,0
20210108,21:30,LIMA,CHOQUE,0,1
20210108,23:55,ANCASH,CHOQUE,0,0
20210108,15:30,AREQUIPA,DESPISTE,0,1
20210108,11:30,LAMBAYEQUE,CHOQUE,0,5
20210108,16:50,AREQUIPA,CHOQUE,0,0
20210108,06:40,MOQUEGUA,CHOQUE,0,0
20210108,05:30,MOQUEGUA,CHOQUE,0,1
20210109,07:00,LIMA,CHOQUE,0,0
20210109,07:30,LIMA,DESPISTE,0,0
20210109,16:30,JUNIN,CHOQUE,0,6
20210109,16:10,LIMA,DESPISTE,0,0
20210109,12:25,JUNIN,CHOQUE,0,0
20210109,08:30,ANCASH,DESPISTE,0,1
20210109,07:00,AREQUIPA,CHOQUE,2,2
20210110,17:00,LIMA,CHOQUE,0,0
20210110,11:55,JUNIN,DESPISTE,0,2
20210110,11:55,JUNIN,DESPISTE,0,4
20210110,18:15,LIMA,CHOQUE,0,3
20210110,21:00,LIMA,CHOQUE,1,0
20210110,14:00,LIMA,CHOQUE,0,1
20210110,05:30,LIMA,DESPISTE,0,0
20210110,06:00,LIMA,ATROPELLO,1,0
20210110,20:00,ICA,CHOQUE,0,0
20210110,10:30,PUNO,DESPISTE,0,1
20210110,22:50,PIURA,DESPISTE,0,1
20210110,07:30,AREQUIPA,ESPECIAL,0,0
20210110,21:45,AREQUIPA,DESPISTE,0,1
20210110,12:20,PIURA,CHOQUE,0,0
20210111,20:30,MOQUEGUA,CHOQUE,0,4
20210111,07:30,LA LIBERTAD,CHOQUE,1,3
20210111,07:40,AREQUIPA,DESPISTE,0,1
20210111,08:55,LAMBAYEQUE,CHOQUE,0,0
20210111,14:50,LIMA,DESPISTE,0,5
20210111,02:30,ANCASH,DESPISTE,0,0
20210111,12:40,ICA,CHOQUE,0,0
20210111,15:15,ANCASH,CHOQUE,0,3
20210111,18:20,ANCASH,CHOQUE,0,1
20210111,12:50,LA LIBERTAD,CHOQUE,0,0
20210111,01:30,LAMBAYEQUE,ATROPELLO,1,0
20210112,14:50,AREQUIPA,DESPISTE,0,0
20210112,22:30,LIMA,CHOQUE,1,1
20210112,18:50,ANCASH,DESPISTE,0,2
20210112,14:00,LIMA,CHOQUE,0,4
20210112,11:00,AREQUIPA,CHOQUE,0,0
20210112,19:20,LIMA,DESPISTE,1,1
20210112,07:25,PUNO,DESPISTE,0,0
20210112,17:45,PIURA,DESPISTE,0,3
20210112,13:00,PUNO,CHOQUE,0,2
20210113,14:00,LAMBAYEQUE,ESPECIAL,0,1
20210113,17:00,JUNIN,CHOQUE,0,0
20210113,07:15,LIMA,CHOQUE,0,0
20210113,05:50,JUNIN,ATROPELLO,1,0
20210113,10:30,ICA,ATROPELLO,0,2
20210113,10:30,ANCASH,CHOQUE,0,0
20210113,00:50,AREQUIPA,DESPISTE,0,0
20210114,01:00,LIMA,ATROPELLO,1,0
20210114,18:40,ANCASH,DESPISTE,0,0
20210114,06:40,ANCASH,DESPISTE,0,0
20210114,21:50,PIURA,CHOQUE,1,4
20210114,06:50,LIMA,CHOQUE,0,1
20210114,00:35,LA LIBERTAD,CHOQUE,0,1
20210114,09:30,AREQUIPA,VOLCADURA,0,1
20210114,00:40,AREQUIPA,DESPISTE,1,0
20210114,09:10,AREQUIPA,CHOQUE,0,1
20210115,10:35,AREQUIPA,DESPISTE,0,0
20210115,06:00,JUNIN,DESPISTE,0,0
20210115,16:30,ANCASH,CHOQUE,0,1
20210115,20:15,LIMA,DESPISTE,0,0
20210115,18:00,LIMA,CHOQUE,0,0
20210115,12:00,LIMA,DESPISTE,0,1
20210115,11:50,LAMBAYEQUE,CHOQUE,0,2
20210116,17:15,MOQUEGUA,CHOQUE,0,2
20210116,12:00,JUNIN,CHOQUE,0,5
20210116,14:35,JUNIN,CHOQUE,0,2
20210116,01:00,JUNIN,DESPISTE,0,1
20210116,21:00,PIURA,DESPISTE,0,2
20210116,01:00,LIMA,DESPISTE,0,0
20210116,16:15,LIMA,CHOQUE,0,1
20210116,09:20,MOQUEGUA,DESPISTE,0,0
20210116,11:45,ICA,DESPISTE,0,0
20210116,07:45,ANCASH,CHOQUE,0,3
20210116,21:45,LA LIBERTAD,DESPISTE,0,2
20210116,05:00,AREQUIPA,CHOQUE,0,0
20210116,21:30,MOQUEGUA,CHOQUE,0,0
20210116,17:30,PUNO,CHOQUE,0,2
20210116,12:20,PUNO,CHOQUE,0,1
20210117,06:00,LIMA,DESPISTE,1,0
20210117,20:30,AREQUIPA,DESPISTE,0,0
20210117,14:15,PUNO,DESPISTE,0,7
20210118,07:25,MOQUEGUA,DESPISTE,0,0
20210118,22:00,PIURA,DESPISTE,0,1
20210118,11:50,LIMA,DESPISTE,0,0
20210118,17:30,ANCASH,DESPISTE,0,0
20210118,04:40,LIMA,DESPISTE,0,1
20210118,21:15,LIMA,CHOQUE,0,0
20210118,07:35,PIURA,CHOQUE,0,0
20210118,14:50,PUNO,CHOQUE,1,3
20210119,05:50,JUNIN,DESPISTE,0,5
20210119,07:00,JUNIN,DESPISTE,0,1
20210119,19:30,AREQUIPA,DESPISTE,0,7
20210119,16:45,PUNO,CHOQUE,0,0
20210119,17:30,LA LIBERTAD,CHOQUE,0,2
20210119,09:00,ICA,DESPISTE,0,2
20210119,23:30,AREQUIPA,ATROPELLO,1,0
20210119,19:30,LAMBAYEQUE,CHOQUE,0,3
20210119,17:30,AREQUIPA,DESPISTE,0,0
20210119,20:40,AREQUIPA,CHOQUE,0,3
20210120,08:25,LIMA,CHOQUE,0,0
20210120,17:30,LA LIBERTAD,CHOQUE,0,8
20210120,15:30,LA LIBERTAD,DESPISTE,0,1
20210120,23:00,AREQUIPA,CHOQUE,0,5
20210120,19:40,LAMBAYEQUE,ATROPELLO,0,1
20210120,04:45,LIMA,DESPISTE,0,0
20210120,18:30,JUNIN,CHOQUE,0,0
20210120,12:30,LIMA,CHOQUE,0,1
20210120,12:45,AREQUIPA,DESPISTE,0,3
20210120,12:45,AREQUIPA,DESPISTE,0,0
20210120,09:30,LIMA,DESPISTE,0,0
20210120,23:45,ICA,CHOQUE,0,1
20210120,21:50,PUNO,DESPISTE,0,0
20210120,05:40,ANCASH,CHOQUE,0,2
20210120,04:50,ICA,ATROPELLO,0,1
20210120,18:00,ICA,CHOQUE,0,4
20210120,11:00,PUNO,DESPISTE,0,0
20210120,11:00,PUNO,DESPISTE,0,0
20210121,09:50,ICA,DESPISTE,0,1
20210121,07:00,LAMBAYEQUE,DESPISTE,0,1
20210121,11:55,JUNIN,DESPISTE,0,0
20210121,16:40,ICA,DESPISTE,1,3
20210121,07:30,AREQUIPA,DESPISTE,0,0
20210121,07:30,AREQUIPA,VOLCADURA,0,0
20210122,21:00,AREQUIPA,CHOQUE,1,0
20210122,08:30,AREQUIPA,DESPISTE,0,1
20210122,16:05,AREQUIPA,CHOQUE,0,0
20210122,10:25,LAMBAYEQUE,DESPISTE,0,0
20210122,14:45,LIMA,CHOQUE,0,0
20210122,14:40,LIMA,CHOQUE,0,2
20210122,09:00,LIMA,CHOQUE,0,3
20210122,16:50,LIMA,DESPISTE,0,0
20210122,08:10,PUNO,CHOQUE,0,2
20210123,17:15,AREQUIPA,DESPISTE,0,1
20210123,21:50,LIMA,CHOQUE,0,2
20210123,13:45,JUNIN,CHOQUE,0,3
20210123,15:50,AREQUIPA,DESPISTE,0,1
20210123,10:50,LIMA,DESPISTE,0,0
20210123,12:30,LAMBAYEQUE,CHOQUE,0,1
20210123,16:20,LIMA,DESPISTE,0,0
20210123,05:30,PUNO,DESPISTE,0,0
20210123,22:00,LIMA,ESPECIAL,0,0
20210123,22:30,MOQUEGUA,VOLCADURA,0,0
20210123,17:10,ANCASH,DESPISTE,0,3
20210123,02:30,ICA,CHOQUE,1,0
20210123,18:00,ANCASH,DESPISTE,0,1
20210123,20:30,MOQUEGUA,DESPISTE,0,3
20210124,20:20,LIMA,ATROPELLO,1,0
20210124,06:30,LIMA,ESPECIAL,0,0
20210124,19:20,PUNO,DESPISTE,0,0
20210124,13:30,MOQUEGUA,CHOQUE,0,1
20210124,21:15,AREQUIPA,CHOQUE,0,4
20210124,04:35,LIMA,DESPISTE,0,0
20210124,04:35,LIMA,DESPISTE,0,0
20210124,19:15,JUNIN,DESPISTE,0,1
20210124,07:40,ANCASH,DESPISTE,0,1
20210125,09:30,AREQUIPA,CHOQUE,0,0
20210125,06:00,JUNIN,DESPISTE,0,0
20210125,21:25,LA LIBERTAD,CHOQUE,0,3
20210125,15:00,LIMA,DESPISTE,0,0
20210125,13:00,LIMA,CHOQUE,0,0
20210125,00:50,ANCASH,DESPISTE,0,15
20210125,19:00,LAMBAYEQUE,DESPISTE,0,0
20210125,19:30,LAMBAYEQUE,CHOQUE,0,0
20210125,09:20,AREQUIPA,CHOQUE,0,0
20210125,08:00,AREQUIPA,DESPISTE,0,0
20210126,09:40,LIMA,DESPISTE,0,2
20210126,05:20,LIMA,DESPISTE,0,1
20210126,07:30,ICA,ATROPELLO,0,1
20210126,19:55,ANCASH,DESPISTE,0,1
20210126,17:30,LA LIBERTAD,CHOQUE,0,1
20210126,18:40,LAMBAYEQUE,DESPISTE,0,0
20210127,15:10,LA LIBERTAD,DESPISTE,0,1
20210127,18:30,ANCASH,DESPISTE,0,1
20210127,21:30,LAMBAYEQUE,CHOQUE,0,2
20210127,09:50,AREQUIPA,DESPISTE,0,0
20210127,15:35,AREQUIPA,DESPISTE,0,1
20210127,17:20,PUNO,CHOQUE,0,0
20210128,18:20,JUNIN,CHOQUE,0,0
20210128,21:20,LIMA,CHOQUE,0,0
20210128,10:30,LIMA,DESPISTE,0,1
20210128,06:00,JUNIN,DESPISTE,0,0
20210128,14:57,LIMA,DESPISTE,0,2
20210128,16:40,JUNIN,DESPISTE,0,0
20210128,06:10,LIMA,CHOQUE,0,1
20210128,21:30,ICA,DESPISTE,0,1
20210128,16:14,PIURA,CHOQUE,1,4
20210129,07:10,LIMA,DESPISTE,0,2
20210129,11:10,LIMA,DESPISTE,0,2
20210129,12:40,PUNO,CHOQUE,4,0
20210129,11:30,ANCASH,DESPISTE,0,1
20210129,16:40,ANCASH,DESPISTE,0,1
20210129,07:01,LAMBAYEQUE,ATROPELLO,0,1
20210129,21:35,AREQUIPA,CHOQUE,0,0
20210129,16:00,LAMBAYEQUE,DESPISTE,0,2
20210129,23:00,PUNO,DESPISTE,1,2
20210130,16:42,PUNO,DESPISTE,0,0
20210130,13:40,LIMA,DESPISTE,0,0
20210130,17:00,ANCASH,CHOQUE,0,0
20210130,09:45,ANCASH,DESPISTE,0,1
20210130,07:35,MOQUEGUA,CHOQUE,0,0
20210130,22:10,PIURA,DESPISTE,1,0
20210130,11:40,JUNIN,CHOQUE,0,4
20210130,11:40,JUNIN,DESPISTE,0,1
20210130,22:20,LIMA,DESPISTE,0,0
20210130,14:15,LIMA,DESPISTE,0,14
20210130,06:00,JUNIN,CHOQUE,0,2
20210130,02:00,LIMA,ESPECIAL,0,15
20210130,02:20,LIMA,CHOQUE,0,4
20210130,05:10,LIMA,ATROPELLO,0,0
20210130,06:40,LIMA,DESPISTE,0,1
20210130,15:30,ANCASH,CHOQUE,0,1
20210130,11:40,AREQUIPA,DESPISTE,0,0
20210130,11:00,ANCASH,CHOQUE,0,1
20210130,12:40,LAMBAYEQUE,DESPISTE,0,0
20210131,14:30,ICA,DESPISTE,0,19
20210131,11:00,JUNIN,ATROPELLO,0,1
20210131,21:20,LIMA,DESPISTE,0,0
20210131,04:00,ICA,CHOQUE,0,0
20210131,04:00,ICA,CHOQUE,0,0
20210201,19:45,AREQUIPA,DESPISTE,0,0
20210201,22:40,ANCASH,CHOQUE,0,0
20210201,22:15,LIMA,ESPECIAL,0,0
20210201,01:06,LIMA,DESPISTE,0,1
20210201,17:45,PIURA,ESPECIAL,0,0
20210201,16:10,LAMBAYEQUE,CHOQUE,0,1
20210201,07:30,AREQUIPA,CHOQUE,0,8
20210201,21:00,PIURA,CHOQUE,2,5
20210201,08:30,PIURA,CHOQUE,0,3
20210202,08:20,AREQUIPA,CHOQUE,0,4
20210202,09:10,JUNIN,DESPISTE,0,0
20210202,20:30,PUNO,CHOQUE,0,1
20210202,09:50,AREQUIPA,CHOQUE,0,1
20210202,18:30,MOQUEGUA,CHOQUE,0,1
20210203,23:30,ANCASH,ESPECIAL,0,0
20210203,18:20,JUNIN,CHOQUE,0,0
20210203,07:40,LIMA,DESPISTE,0,2
20210203,17:55,AREQUIPA,DESPISTE,0,0
20210203,05:55,LAMBAYEQUE,DESPISTE,0,0
20210203,17:40,AREQUIPA,DESPISTE,0,0
20210204,16:30,JUNIN,CHOQUE,0,2
20210204,04:30,LIMA,DESPISTE,0,1
20210204,05:30,LIMA,DESPISTE,0,0
20210204,15:42,LA LIBERTAD,VOLCADURA,0,0
20210205,17:45,AREQUIPA,DESPISTE,0,1
20210205,18:50,AREQUIPA,CHOQUE,0,0
20210205,15:00,AREQUIPA,DESPISTE,0,0
20210205,07:50,JUNIN,CHOQUE,0,1
20210205,23:37,JUNIN,DESPISTE,0,1
20210205,16:00,ANCASH,VOLCADURA,0,0
20210205,16:00,ANCASH,VOLCADURA,0,0
20210205,14:58,LIMA,DESPISTE,0,0
20210205,12:00,ICA,CHOQUE,0,1
20210205,12:50,AREQUIPA,CHOQUE,0,1
20210205,12:35,AREQUIPA,CHOQUE,0,2
20210206,01:15,LA LIBERTAD,DESPISTE,0,1
20210206,17:30,LIMA,DESPISTE,0,0
20210206,01:30,LIMA,DESPISTE,0,1
20210206,10:50,LIMA,DESPISTE,0,0
20210206,04:08,LIMA,CHOQUE,1,1
20210206,20:30,JUNIN,DESPISTE,0,2
20210206,23:30,PIURA,DESPISTE,0,0
20210206,20:45,LAMBAYEQUE,CHOQUE,0,1
20210206,20:45,PUNO,CHOQUE,0,1
20210206,20:45,PUNO,CHOQUE,0,1
20210207,09:30,ICA,DESPISTE,0,0
20210207,13:00,LIMA,DESPISTE,0,1
20210207,06:30,LIMA,DESPISTE,0,0
20210207,01:00,LAMBAYEQUE,DESPISTE,0,1
20210207,13:30,LIMA,CHOQUE,0,1
20210207,04:30,ICA,CHOQUE,0,1
20210207,11:00,ICA,CHOQUE,1,1
20210207,00:40,AREQUIPA,DESPISTE,0,2
20210207,23:00,AREQUIPA,DESPISTE,0,0
20210208,12:00,LIMA,CHOQUE,0,0
20210208,13:40,LIMA,CHOQUE,0,4
20210208,20:40,LIMA,DESPISTE,0,6
20210208,17:45,JUNIN,DESPISTE,0,1
20210208,06:15,ANCASH,CHOQUE,0,1
20210208,17:30,ANCASH,CHOQUE,1,0
20210208,09:10,AREQUIPA,DESPISTE,0,0
20210208,15:30,LAMBAYEQUE,CHOQUE,0,1
20210209,18:30,PIURA,DESPISTE,0,0
20210209,18:20,JUNIN,DESPISTE,0,0
20210209,18:30,ANCASH,CHOQUE,0,3
20210209,01:40,LIMA,CHOQUE,0,0
20210210,15:35,LIMA,CHOQUE,0,0
20210210,02:00,ICA,DESPISTE,0,3
20210210,09:30,PIURA,DESPISTE,1,3
20210210,09:30,JUNIN,CHOQUE,0,0
20210210,04:30,JUNIN,DESPISTE,0,0
20210210,17:10,ICA,CHOQUE,0,1
20210210,21:00,PUNO,CHOQUE,0,1
20210211,04:30,LIMA,DESPISTE,0,0
20210211,05:10,ANCASH,DESPISTE,0,0
20210211,07:20,ANCASH,DESPISTE,0,1
20210212,23:30,PIURA,CHOQUE,0,0
20210212,07:30,LIMA,DESPISTE,0,0
20210212,20:00,LIMA,DESPISTE,0,4
20210212,00:30,ANCASH,DESPISTE,0,1
20210212,04:35,LA LIBERTAD,DESPISTE,1,0
20210212,07:20,LAMBAYEQUE,CHOQUE,0,23
20210213,17:30,AREQUIPA,DESPISTE,0,1
20210213,15:36,PUNO,DESPISTE,0,0
20210213,19:30,PIURA,CHOQUE,0,2
20210213,05:30,JUNIN,DESPISTE,0,0
20210213,21:38,PUNO,CHOQUE,0,0
20210213,20:15,LA LIBERTAD,ATROPELLO,0,0
20210214,21:20,LAMBAYEQUE,CHOQUE,0,1
20210214,06:00,JUNIN,DESPISTE,0,1
20210214,18:00,LIMA,CHOQUE,0,1
20210214,08:00,PUNO,DESPISTE,0,1
20210214,23:20,LIMA,DESPISTE,0,1
20210214,08:55,LIMA,DESPISTE,0,1
20210214,06:00,ICA,DESPISTE,0,0
20210214,12:00,LA LIBERTAD,DESPISTE,0,1
20210214,21:20,LAMBAYEQUE,CHOQUE,0,1
20210214,11:10,LAMBAYEQUE,DESPISTE,0,1
20210215,08:20,PUNO,DESPISTE,0,0
20210215,16:00,JUNIN,CHOQUE,0,1
20210215,12:40,ANCASH,CHOQUE,0,0
20210215,13:30,ANCASH,CHOQUE,0,1
20210215,08:40,LAMBAYEQUE,CHOQUE,0,0
20210215,08:40,LAMBAYEQUE,CHOQUE,0,1
20210216,17:10,LAMBAYEQUE,DESPISTE,0,1
20210216,05:40,PUNO,CHOQUE,0,1
20210216,16:00,JUNIN,DESPISTE,0,1
20210216,16:00,AREQUIPA,CHOQUE,0,1
20210217,06:10,AREQUIPA,DESPISTE,0,1
20210217,10:48,LIMA,CHOQUE,0,1
20210217,15:30,LIMA,CHOQUE,0,1
20210217,01:30,ANCASH,DESPISTE,0,1
20210217,06:00,ICA,CHOQUE,0,1
20210217,07:00,AREQUIPA,CHOQUE,0,1
20210217,07:00,AREQUIPA,CHOQUE,0,1
20210218,15:25,LIMA,ESPECIAL,1,3
20210218,10:30,AREQUIPA,DESPISTE,2,0
20210218,10:30,AREQUIPA,DESPISTE,0,1
20210218,15:30,LAMBAYEQUE,CHOQUE,0,1
20210218,14:10,LIMA,CHOQUE,0,0
20210218,14:10,LIMA,CHOQUE,0,1
20210218,23:10,LIMA,CHOQUE,0,1
20210218,04:30,PUNO,DESPISTE,0,0
20210218,06:35,PUNO,DESPISTE,0,1
20210218,00:20,ICA,DESPISTE,1,2
20210218,00:20,ICA,DESPISTE,0,1
20210218,01:30,ANCASH,DESPISTE,0,1
20210218,15:30,ANCASH,CHOQUE,0,1
20210218,13:30,ANCASH,DESPISTE,0,0
20210218,15:45,LIMA,ATROPELLO,0,1
20210218,15:40,AREQUIPA,DESPISTE,0,0
20210218,15:40,AREQUIPA,DESPISTE,0,1
20210219,14:10,JUNIN,CHOQUE,0,2
20210219,14:10,JUNIN,CHOQUE,0,1
20210219,19:30,JUNIN,CHOQUE,0,1
20210219,04:00,ICA,CHOQUE,0,1
20210219,04:25,ANCASH,DESPISTE,0,1
20210219,08:30,ANCASH,DESPISTE,0,1
20210219,19:00,ANCASH,DESPISTE,0,1
20210219,19:00,ANCASH,DESPISTE,0,1
20210219,01:30,AREQUIPA,DESPISTE,0,1
20210219,12:30,PIURA,DESPISTE,0,0
20210220,21:00,PIURA,ATROPELLO,0,1
20210220,23:15,LAMBAYEQUE,DESPISTE,0,1
20210220,23:15,LAMBAYEQUE,DESPISTE,0,1
20210220,06:40,LIMA,DESPISTE,0,1
20210220,06:40,LIMA,DESPISTE,0,1
20210220,21:45,LAMBAYEQUE,CHOQUE,0,2
20210220,21:45,LAMBAYEQUE,CHOQUE,0,1
20210220,15:10,LIMA,CHOQUE,0,1
20210220,04:25,ANCASH,DESPISTE,0,0
20210220,20:00,ANCASH,VOLCADURA,0,0
20210220,01:30,AREQUIPA,DESPISTE,0,0
20210221,17:30,ANCASH,DESPISTE,0,0
20210221,04:55,LIMA,DESPISTE,0,0
20210221,04:55,LIMA,DESPISTE,0,1
20210221,18:00,PIURA,CHOQUE,0,1
20210221,14:50,JUNIN,DESPISTE,0,1
20210221,08:35,ANCASH,DESPISTE,0,1
20210221,12:15,ICA,CHOQUE,0,3
20210221,12:15,ICA,CHOQUE,0,1
20210221,20:00,AREQUIPA,DESPISTE,0,1
20210221,10:30,AREQUIPA,DESPISTE,0,0
20210221,23:50,LA LIBERTAD,CHOQUE,3,3
20210221,23:50,LA LIBERTAD,CHOQUE,0,1
20210221,21:00,LAMBAYEQUE,CHOQUE,0,0
20210221,21:00,LAMBAYEQUE,CHOQUE,0,1
20210222,18:00,PUNO,CHOQUE,0,1
20210222,15:30,LIMA,CHOQUE,0,1
20210222,15:30,LIMA,CHOQUE,0,1
20210222,20:30,ICA,DESPISTE,0,1
20210222,10:30,LIMA,CHOQUE,0,2
20210222,10:20,LIMA,CHOQUE,0,1
20210222,13:00,JUNIN,DESPISTE,0,0
20210222,07:31,ICA,DESPISTE,0,1
20210222,07:31,ICA,DESPISTE,0,1
20210222,15:05,ANCASH,DESPISTE,0,1
20210223,18:00,JUNIN,CHOQUE,0,1
20210223,07:00,LA LIBERTAD,CHOQUE,1,1
20210223,18:15,LIMA,DESPISTE,0,1
20210223,12:15,JUNIN,CHOQUE,0,1
20210223,04:10,LIMA,DESPISTE,0,0
20210223,04:10,LIMA,DESPISTE,0,1
20210223,11:10,LIMA,DESPISTE,0,0
20210223,11:10,LIMA,DESPISTE,0,1
20210223,16:50,LIMA,DESPISTE,0,1
20210223,10:00,ICA,DESPISTE,0,1
20210223,04:30,ICA,DESPISTE,0,0
20210223,04:30,ICA,DESPISTE,0,1
20210223,06:20,LAMBAYEQUE,DESPISTE,0,0
20210223,06:20,LAMBAYEQUE,DESPISTE,0,1
20210223,14:00,PUNO,CHOQUE,0,1
20210224,05:45,LA LIBERTAD,CHOQUE,1,1
20210224,05:45,LA LIBERTAD,CHOQUE,0,1
20210224,09:50,MOQUEGUA,CHOQUE,0,1
20210224,11:00,PUNO,ATROPELLO,0,1
20210224,06:00,LIMA,CHOQUE,0,2
20210224,06:00,LIMA,CHOQUE,0,1
20210224,15:40,MOQUEGUA,DESPISTE,0,1
20210224,06:00,JUNIN,CHOQUE,0,1
20210224,19:10,AREQUIPA,CHOQUE,1,0
20210224,06:45,LIMA,DESPISTE,0,1
20210224,13:00,PUNO,CHOQUE,1,0
20210224,15:40,PUNO,CHOQUE,0,1
20210224,06:45,LAMBAYEQUE,CHOQUE,0,1
20210224,07:20,PIURA,CHOQUE,0,0
20210225,18:00,JUNIN,DESPISTE,0,1
20210225,18:00,JUNIN,VOLCADURA,0,1
20210225,04:30,LIMA,DESPISTE,0,0
