periodo;fproceso;anio_ing;id_df;distrito_fiscal;tipo_fiscalia;materia;especialidad;tipo_caso;sistema;tipo_especializada;ingresado;atendido
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;190;190
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;;18;18
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;3;3
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;SUPERIOR;FAMILIA;FAMILIA CIVIL;INCIDENTE;SIATF;;1;1
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;7;7
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;INCIDENTE;SIATF;;6;6
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;49;49
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;138;137
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;;15;15
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;22;22
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;30;30
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;1;1
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;4;4
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;3;3
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;2;2
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;SUPERIOR;FAMILIA;FAMILIA CIVIL;INCIDENTE;SIATF;;1;1
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;7;7
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;;98;98
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;24;20
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;270;238
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;232;194
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;562;410
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;145;132
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;257;208
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;67;55
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;294;291
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;2;2
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;443;307
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;337;328
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;485;483
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;17422;15165
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;2;
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;;5;
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;81;81
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;145;145
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;;635;603
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;3;2
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;9;8
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;27;27
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;6;5
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;30;24
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;INCIDENTE;SIATF;;54;45
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;45;32
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;618;604
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;7;7
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;108;105
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;1;1
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;16;16
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;154;140
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;12;12
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;21;21
01/01/2020 - 31/12/2020;8/01/2021;2020;11;HUANUCO;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;;454;442
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;17;10
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;3;3
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;352;327
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;256;237
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;40;37
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;17;11
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;6;5
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;5;1
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;205;188
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;02 ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA;23;23
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;16;16
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;11632;11379
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;225;222
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;9;9
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;2;2
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;21;20
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;INCIDENTE;SIATF;;39;35
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;692;692
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;58;58
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;5;5
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;8;5
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;;200;200
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;6;6
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;50;50
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;712;635
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;479;391
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;149;135
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;39;27
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;93;82
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;60;59
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;266;192
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;02 ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA;54;38
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;135;130
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;41;41
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;21421;12306
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;12;12
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;439;439
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;;49;34
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;9;8
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;55;34
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;SUPERIOR;FAMILIA;FAMILIA CIVIL;INCIDENTE;SIATF;;5;5
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;26;20
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;SUPERIOR;FAMILIA;FAMILIA PENAL;INCIDENTE;SIATF;;3;2
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;14;12
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;48;24
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;INCIDENTE;SIATF;;132;111
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;1049;1031
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;;58;57
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;85;80
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;10;10
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;64;60
01/01/2020 - 31/12/2020;8/01/2021;2020;13;ICA;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;;511;499
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;14;13
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;14;9
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;408;360
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;401;340
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;62;58
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;276;230
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;25;25
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;28;22
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;418;400
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;02 ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA;23;22
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;158;145
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;38;38
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;21251;17888
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;16 ESPECIALIZADA EN TERRORISMO Y DERECHOS HUMANOS;59;5
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;;9;4
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;96;86
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;230;229
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;;33;32
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;9;8
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;80;46
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;14;13
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;3;3
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;46;46
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;55;53
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;352;352
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;;229;229
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;3;3
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;81;80
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;3;3
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;21;21
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;112;107
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;2;1
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;24;23
01/01/2020 - 31/12/2020;8/01/2021;2020;14;JUNIN;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;;408;408
01/01/2020 - 31/12/2020;8/01/2021;2020;15;LA LIBERTAD;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;54;9
01/01/2020 - 31/12/2020;8/01/2021;2020;15;LA LIBERTAD;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;235;190
01/01/2020 - 31/12/2020;8/01/2021;2020;15;LA LIBERTAD;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;399;339
01/01/2020 - 31/12/2020;8/01/2021;2020;15;LA LIBERTAD;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;732;400
01/01/2020 - 31/12/2020;8/01/2021;2020;15;LA LIBERTAD;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;213;180
01/01/2020 - 31/12/2020;8/01/2021;2020;15;LA LIBERTAD;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;384;249
01/01/2020 - 31/12/2020;8/01/2021;2020;15;LA LIBERTAD;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;127;118
01/01/2020 - 31/12/2020;8/01/2021;2020;15;LA LIBERTAD;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;67;37
01/01/2020 - 31/12/2020;8/01/2021;2020;15;LA LIBERTAD;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;9;7
01/01/2020 - 31/12/2020;8/01/2021;2020;15;LA LIBERTAD;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;386;291
01/01/2020 - 31/12/2020;8/01/2021;2020;15;LA LIBERTAD;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;02 ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA;43;38
01/01/2020 - 31/12/2020;8/01/2021;2020;15;LA LIBERTAD;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;216;216
01/01/2020 - 31/12/2020;8/01/2021;2020;15;LA LIBERTAD;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;222;222
01/01/2020 - 31/12/2020;8/01/2021;2020;15;LA LIBERTAD;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;18 ESPECIALIZADA EN VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR;3401;3316
01/01/2020 - 31/12/2020;8/01/2021;2020;15;LA LIBERTAD;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;31442;24745
01/01/2020 - 31/12/2020;8/01/2021;2020;15;LA LIBERTAD;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;;11;9
01/01/2020 - 31/12/2020;8/01/2021;2020;15;LA LIBERTAD;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;18;18
01/01/2020 - 31/12/2020;8/01/2021;2020;15;LA LIBERTAD;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;198;198
01/01/2020 - 31/12/2020;8/01/2021;2020;15;LA LIBERTAD;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;;63;51
01/01/2020 - 31/12/2020;8/01/2021;2020;15;LA LIBERTAD;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;12;12
01/01/2020 - 31/12/2020;8/01/2021;2020;15;LA LIBERTAD;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;28;28
