periodo;fproceso;anio_ing;id_df;distrito_fiscal;tipo_fiscalia;materia;especialidad;tipo_caso;sistema;tipo_especializada;ingresado;atendido
01/01/2018 - 31/12/2018;11/01/2019;2018;11;HUANUCO;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;6;5
01/01/2018 - 31/12/2018;11/01/2019;2018;11;HUANUCO;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;47;42
01/01/2018 - 31/12/2018;11/01/2019;2018;11;HUANUCO;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;59;48
01/01/2018 - 31/12/2018;11/01/2019;2018;11;HUANUCO;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;572;560
01/01/2018 - 31/12/2018;11/01/2019;2018;11;HUANUCO;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;;2;2
01/01/2018 - 31/12/2018;11/01/2019;2018;11;HUANUCO;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;15;15
01/01/2018 - 31/12/2018;11/01/2019;2018;11;HUANUCO;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;225;223
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;41;41
01/01/2018 - 31/12/2018;11/01/2019;2018;11;HUANUCO;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;5;4
01/01/2018 - 31/12/2018;11/01/2019;2018;11;HUANUCO;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;38;37
01/01/2018 - 31/12/2018;11/01/2019;2018;11;HUANUCO;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;223;191
01/01/2018 - 31/12/2018;11/01/2019;2018;11;HUANUCO;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;36;34
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;1654;1601
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;2;2
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;923;901
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;487;464
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;167;154
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;163;151
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;146;145
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;6;3
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;11;8
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;235;215
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;02 ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA;32;31
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;70;70
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;19073;18945
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;;2;2
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;417;415
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;2013;2009
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;38;38
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;27;27
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;3;3
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;56;56
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;1068;1068
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;121;121
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;18;18
01/01/2018 - 31/12/2018;11/01/2019;2018;12;HUAURA;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;20;20
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;2142;2086
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;20;20
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;1971;1923
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;912;855
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;401;390
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;171;166
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;336;319
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;90;89
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;1;1
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;380;325
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;02 ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA;63;59
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;99;98
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;37366;33954
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;;7;5
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;304;304
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;;116;107
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;1861;1790
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;129;120
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;46;44
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;12;12
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;55;55
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;1498;1487
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;;5;5
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;201;195
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;54;50
01/01/2018 - 31/12/2018;11/01/2019;2018;13;ICA;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;15;13
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;1315;1174
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;21;20
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;1222;1188
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;460;418
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;164;162
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;122;92
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;59;59
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;43;37
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;9;9
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;337;323
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;02 ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA;62;57
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;143;142
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;2;2
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;38;38
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;26247;24882
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;6;6
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;;142;120
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;130;130
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;396;396
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;;159;159
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;1033;977
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;218;138
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;31;31
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;3;2
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;72;61
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;107;107
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;670;670
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;;489;489
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;16;16
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;250;250
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;51;51
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;293;288
01/01/2018 - 31/12/2018;11/01/2019;2018;14;JUNIN;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;26;24
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;4869;4613
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;570;548
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;1005;898
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;1107;936
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;411;376
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;429;374
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;229;204
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;252;252
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;158;153
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;477;458
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;02 ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA;67;64
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;283;281
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;5;5
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;147;147
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;46413;43557
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;;13;10
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;6;6
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;377;377
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;;113;87
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;3027;2913
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;96;96
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;67;67
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;14;14
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;243;241
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;2260;2245
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;244;198
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;83;72
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;106;104
01/01/2018 - 31/12/2018;11/01/2019;2018;15;LA LIBERTAD;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;1;1
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;6661;6265
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;116;68
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;2357;2211
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;1491;1318
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;389;367
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;504;451
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;279;248
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;873;802
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;43;39
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;533;520
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;02 ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA;61;57
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;444;444
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;12;9
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;119;119
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;62647;60135
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;;33;25
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;47;47
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;823;794
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;;98;85
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;4367;4336
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;164;162
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;44;44
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;10;9
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;205;201
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;1316;1314
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;;62;62
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;393;380
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;43;43
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;151;147
01/01/2018 - 31/12/2018;11/01/2019;2018;16;LAMBAYEQUE;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;7;7
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;20483;17221
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;473;473
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;3306;3288
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;1494;1485
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;798;773
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;1754;1746
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;62;59
