ID,CODIGO DE LA ENTIDAD,CODIGO UBIGEO INEI,CODIGO PAIS ,NOMBRE DE LA UO,Fecha,Hora,CO (ug/m3),H2S (ug/m3),NO2 (ug/m3),O3 (ug/m3),PM10 ,PM2.5 ,SO2 (ug/m3),Ruido (dB),UV,Humedad (%),Latitud,Longitud,Presion (Pa),Temperatura (C)
702,10069,150122,PE,Subgerencia de Desarrollo Ambiental,30/10/2020,18,8.39,0,112.75,0,32.03,8.67,7.53,103.26,0.06,92.13,-12.11,-77.05,1007.55,17.18
703,10069,150122,PE,Subgerencia de Desarrollo Ambiental,30/10/2020,19,22.92,0,113.94,0,63.79,11.2,7.4,96.98,0,92.23,-12.11,-77.05,1008.36,16.99
704,10069,150122,PE,Subgerencia de Desarrollo Ambiental,30/10/2020,20,0,0,115.32,0,119.31,16.36,7.33,95.44,0,92.63,-12.11,-77.05,1008.66,16.81
705,10069,150122,PE,Subgerencia de Desarrollo Ambiental,30/10/2020,21,0,0,109.88,0,151.91,19.67,7.29,96.56,0,92.4,-12.11,-77.05,1008.88,16.83
706,10069,150122,PE,Subgerencia de Desarrollo Ambiental,30/10/2020,22,0,0,105.08,0,130.1,17.8,7.27,92.37,0,92.39,-12.11,-77.05,1009.1,16.8
707,10069,150122,PE,Subgerencia de Desarrollo Ambiental,30/10/2020,23,0,0,101.58,0,165.44,21.49,7.26,96.56,0,92.6,-12.11,-77.05,1008.86,16.75
708,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,0,0,0,95.51,0,202.41,26.48,7.23,80.63,0,93.47,-12.11,-77.05,1008.23,16.6
709,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,1,0,0,92.13,0,145.31,22.58,7.22,78.47,0,94.1,-12.11,-77.05,1007.48,16.49
710,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,2,0,0,90.61,0,135.16,24.18,7.21,83.65,0,94.13,-12.11,-77.05,1007.1,16.45
711,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,3,0,0,85.3,0,159.27,23.66,7.21,76.89,0,94.4,-12.11,-77.05,1006.55,16.35
712,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,4,0,0,86.14,0,104.21,16.4,7.19,81.16,0,95.06,-12.11,-77.05,1006.5,16.23
713,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,5,0,0,88.89,0,111.17,16.81,7.19,85.96,0,96.48,-12.11,-77.05,1006.66,15.96
714,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,6,0,0,92.58,0,96.93,15.26,7.18,92.76,0,97.43,-12.11,-77.05,1007.03,15.77
715,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,7,0,0,95.56,0,92.78,14.3,7.21,96.72,0.09,98.16,-12.11,-77.05,1007.62,15.64
716,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,8,0,0,96.15,0,45.29,8.22,7.39,95,0.5,97.25,-12.11,-77.05,1008.08,16.3
717,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,9,0,0,76.48,0,49.81,8.61,7.69,100.11,0.9,95.19,-12.11,-77.05,1008.48,16.93
718,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,10,10.36,0,54.58,0,19.38,5.2,7.85,102.88,1.27,94.42,-12.11,-77.05,1008.47,16.63
719,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,11,0,0,53.7,0,16.32,4.61,7.94,97.79,1.5,95.31,-12.11,-77.05,1008.18,16.47
720,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,12,0,0,49.36,0,22.34,5.63,8.18,105.6,2.28,93.31,-12.11,-77.05,1008.13,17.35
721,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,13,3.27,0,53.63,0,18.66,5.95,8.38,101.53,2.17,91.07,-12.11,-77.05,1007.81,17.99
722,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,14,0,0,59.94,0,18.07,4.95,8.29,98.99,1.66,90.72,-12.11,-77.05,1007.46,17.87
723,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,15,0,0,80.6,0,26.73,5.19,8.21,98.11,1.15,89.84,-12.11,-77.05,1007.19,17.93
724,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,16,4.29,0,95.71,0,61.37,10.17,7.97,99.23,0.61,90.49,-12.11,-77.05,1007.12,17.73
725,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,17,36.31,0,120.78,0,89.06,13.86,7.62,94.08,0.1,91.74,-12.11,-77.05,1007.42,17.38
726,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,18,39.46,0,116.49,0,141.56,21.56,7.38,98.14,0.04,93.54,-12.11,-77.05,1007.99,16.7
727,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,19,3.04,0,115.91,0,180.36,25.99,7.25,94.41,0,96.19,-12.11,-77.05,1008.41,16.14
728,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,20,0,0,111.37,0,183.75,25.25,7.24,99.81,0,97.76,-12.11,-77.05,1008.97,15.84
729,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,21,0,0,109.51,0,117.19,22.09,7.23,95.7,0,98.05,-12.11,-77.05,1009.83,15.93
730,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,22,0,0,110.83,0,201.92,34.07,7.26,86.86,0,97.78,-12.11,-77.05,1010.25,16.1
731,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020,23,0,0,110.87,0,202.94,34.54,7.25,93.95,0,97.78,-12.11,-77.05,1010.18,16.04
1,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,0,814.22,9.12,28.18,0.12,6.47,3.72,21.8,98.98,0,94.33,-12.07274,-77.08269,1006.3,16.56
2,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,1,376.18,0.42,24.7,0.73,4,1.97,19.44,94.89,0,93.74,-12.07274,-77.08269,1005.78,16.46
3,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,2,286.99,0.06,24.75,1.37,3.94,1.78,18.65,82.6,0,95.17,-12.07274,-77.08269,1005.51,16.33
4,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,3,267.23,0.08,24.66,1.27,3.48,1.55,18.21,76.74,0,95.62,-12.07274,-77.08269,1005.12,16.32
5,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,4,369.46,1.83,25.62,3.36,3.49,1.6,18.46,82.3,0,96.79,-12.07274,-77.08269,1005.07,16.25
6,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,5,325.35,0.06,25.7,0.71,2.85,1.44,18.25,80.9,0,97.35,-12.07274,-77.08269,1005.36,16.25
7,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,6,315.34,0.1,25.16,0.13,2.63,1.4,18.65,95.02,0,97.15,-12.07274,-77.08269,1005.77,16.27
8,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,7,370.85,2.35,25.22,0.09,0.77,0.5,20.59,96.27,0.14,94.57,-12.07274,-77.08269,1006.17,16.55
9,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,8,439.25,3.59,24.65,0,2.7,1.31,21.76,100.66,0.45,92.84,-12.07274,-77.08269,1006.66,16.99
10,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,9,373,3.83,20.59,1.31,1.75,0.8,20.47,98.4,0.66,87.77,-12.07274,-77.08269,1007.16,17.6
11,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,10,368.66,0.51,22.66,8.73,1.06,0.54,18.21,107.16,0.81,91.08,-12.07274,-77.08269,1007.24,17.11
12,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,11,368.82,0.97,22.6,3.85,1.01,0.42,19.86,104.28,1.01,90.12,-12.07274,-77.08269,1006.89,17.33
13,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,12,441.65,4.32,20.17,0.78,0.92,0.41,22.68,107.33,1.46,86.69,-12.07274,-77.08269,1006.34,18.09
14,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,13,445.46,4.55,17.86,1.64,0.58,0.35,23.42,113.27,2.43,88.19,-12.07274,-77.08269,1005.52,18.15
15,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,14,591.87,7.44,15.39,1.02,0.63,0.43,25.88,115.85,3.65,85.05,-12.07274,-77.08269,1004.61,18.74
16,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,15,527.02,7.74,16.37,11.1,0.74,0.53,21.92,119,2.66,81.3,-12.07274,-77.08269,1004.12,18.83
17,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,16,591.32,1.87,25.4,23.93,1.13,0.69,18.88,116.81,1,86.09,-12.07274,-77.08269,1004.02,18.07
18,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,17,782.97,7.5,27.72,23.72,1.37,0.84,20.09,111.07,0.42,89.39,-12.07274,-77.08269,1003.99,17.62
19,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,18,780.27,9.93,29.27,24.4,1.73,1.01,20.02,109.76,0.11,91.35,-12.07274,-77.08269,1004.22,17.24
20,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,19,868.09,14.46,29.72,14.76,2.22,1.06,22.03,101.52,0,92.88,-12.07274,-77.08269,1004.6,17.13
21,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,20,923.65,16.18,28.82,19.67,2.27,1.19,21.38,100.69,0,94.55,-12.07274,-77.08269,1004.92,16.88
22,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,21,926.31,16.36,29.73,8.25,2.94,1.66,23.5,104.76,0,93.85,-12.07274,-77.08269,1005.22,17.05
23,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,22,565.31,6.92,28.67,9.6,2.27,1.64,20.28,112.92,0,94.31,-12.07274,-77.08269,1005.64,16.95
24,10069,150122,PE,Subgerencia de Desarrollo Ambiental,1/11/2020,23,388.01,3.23,27.33,11.25,2.18,1.6,18.44,116.84,0,94.37,-12.07274,-77.08269,1005.5,16.84
25,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,0,237.86,0.82,26.28,8.9,1.6,1.03,17.72,111.41,0,94.78,-12.07274,-77.08269,1005.03,16.75
26,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,1,159.78,0.1,25.73,15.32,1.59,1.05,16.25,110.76,0,95.1,-12.07274,-77.08269,1004.35,16.67
27,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,2,199.41,0.27,26.03,12.14,1.67,1.02,16.75,100.74,0,96.17,-12.07274,-77.08269,1003.63,16.57
28,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,3,167.27,0.18,25.98,11.39,1.63,0.94,17.05,101.85,0,96.93,-12.07274,-77.08269,1003.11,16.43
29,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,4,119.14,0.05,25.67,11.39,1.5,0.83,16.64,101.45,0,97.3,-12.07274,-77.08269,1003.05,16.31
30,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,5,105.86,0.04,24.92,6.23,1.41,0.8,16.47,101.18,0,95.45,-12.07274,-77.08269,1003.37,16.43
31,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,6,235.07,2.9,25.26,4.07,2.41,0.99,18.41,97.53,0,92.49,-12.07274,-77.08269,1003.7,16.43
32,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,7,649.11,20.61,28.6,7.06,1.66,0.83,26.8,105.79,0.09,89.99,-12.07274,-77.08269,1004.36,16.72
33,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,8,894.97,20.38,28.52,6.18,2.25,1.04,26.53,105.74,0.24,91.99,-12.07274,-77.08269,1005.3,16.68
34,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,9,937.76,20.59,27.2,8.26,1.38,0.81,25.38,107.27,0.41,92.14,-12.07274,-77.08269,1005.8,16.69
35,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,10,1264.84,28.74,26.92,3.82,2.26,1.36,29.68,109.57,0.71,92.04,-12.07274,-77.08269,1005.67,17.04
36,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,11,1580.38,39.54,23.02,0.68,2.11,1.43,37.62,108.12,1.21,85.28,-12.07274,-77.08269,1005.34,18.39
37,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,12,1155.28,23,20.67,3.91,1.28,0.9,30.58,115.38,1.71,86.34,-12.07274,-77.08269,1004.88,18.27
38,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,13,946.27,13.19,18.25,4.65,1.2,0.9,24.46,116.28,2.87,81.79,-12.07274,-77.08269,1004.15,19.07
39,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,14,1101.33,20.72,13.89,8.77,0.91,0.75,27,117.24,4.33,76.27,-12.07274,-77.08269,1003.48,20.33
40,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,15,1378.55,25.82,17.57,4.97,1.04,0.79,33.03,115.63,4.92,78.99,-12.07274,-77.08269,1003.23,19.92
41,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,16,1234.99,21.41,17.06,23.75,0.83,0.7,28.21,115.4,3.82,78.15,-12.07274,-77.08269,1003.11,19.88
42,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,17,1230.14,17.25,24.25,49.67,0.83,0.62,22.95,114.37,1.62,86.61,-12.07274,-77.08269,1003.3,18.54
43,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,18,1270.84,12.46,32.57,49.99,1.75,1.15,20.63,116.7,0.18,91.64,-12.07274,-77.08269,1003.81,17.59
44,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,19,1425.34,21.14,33.88,26.36,2.02,1.24,23.82,112.71,0,90.16,-12.07274,-77.08269,1004.49,17.76
45,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,20,1636.83,29.22,33.39,16.02,2.16,1.57,27,108.61,0,88.48,-12.07274,-77.08269,1004.97,18.02
46,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,21,1522.39,26.75,32.6,10.87,2.59,1.56,26.21,105.16,0,89.86,-12.07274,-77.08269,1005.23,17.83
47,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,22,1303.31,20.07,32.21,10.02,2.7,1.46,24.15,101.51,0,91.59,-12.07274,-77.08269,1005.44,17.36
48,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2/11/2020,23,1182.73,18.97,31.36,0.87,2.83,1.51,24.5,99.74,0,92.79,-12.07274,-77.08269,1005.65,17.21
49,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,0,558.11,4.91,28.28,0,2.77,1.71,21.83,94.26,0,94.8,-12.07274,-77.08269,1005.65,17.02
50,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,1,532.42,4.29,26.99,0,3.6,2.54,21.84,91.55,0,94.73,-12.07274,-77.08269,1005.17,17.16
51,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,2,501.38,2.1,25.89,0.01,4.38,3.52,20,90.43,0,92.3,-12.07274,-77.08269,1004.54,17.4
52,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,3,423.07,0.49,24.39,10.17,5.66,4.85,16.91,96.97,0,87.86,-12.07274,-77.08269,1004.02,17.71
53,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,4,399.73,0.32,25.75,11.31,8.96,7.82,16.5,91.62,0,86.83,-12.07274,-77.08269,1003.9,17.68
54,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,5,606.61,6.59,27.91,3.5,12.87,11.76,18.6,94.29,0,86.62,-12.07274,-77.08269,1004.29,17.65
55,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,6,653.76,10.17,29.7,0.42,11.7,10.6,21.99,94.64,0,86.02,-12.07274,-77.08269,1004.84,17.89
56,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,7,919.21,16.59,29.75,3.29,6.85,5.76,24.64,107.25,0.15,85.61,-12.07274,-77.08269,1005.42,18.06
57,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,8,1097.36,19.43,29.39,8.37,7.34,6.25,25.57,111.32,0.36,85.38,-12.07274,-77.08269,1005.98,18.13
58,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,9,1247.16,21.77,27.45,5.94,4.49,3.5,27.34,109.36,0.74,83.95,-12.07274,-77.08269,1006.15,18.55
59,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,10,1058.28,20.21,21.87,6.73,2.79,2.13,25.41,113.47,0.84,80.25,-12.07274,-77.08269,1006.07,19.5
60,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,11,1097.8,14.94,22.43,28.51,2.34,1.95,20.77,115.41,0.72,79.47,-12.07274,-77.08269,1005.88,19.4
61,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,12,1016.62,13.17,22.56,17.73,1.82,1.45,23.1,115.68,1.23,77.97,-12.07274,-77.08269,1005.41,19.66
62,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,13,1040.45,12.68,17.02,20.18,1.44,1.18,24.3,116.69,4.25,77.15,-12.07274,-77.08269,1004.86,19.91
63,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,14,1017.18,11.38,16.87,8.38,1.31,1.1,24.39,117.25,4.41,76.36,-12.07274,-77.08269,1004.22,20.05
64,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,15,1143.75,18.42,18.06,16.02,1.32,1.1,28.02,119.18,4.7,76.45,-12.07274,-77.08269,1003.52,20.09
65,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,16,1102.03,11.11,21.94,37.98,1.24,0.99,24.91,122.22,3.64,81.33,-12.07274,-77.08269,1003.03,19.5
66,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,17,1046.81,11.2,25.6,53.85,1.33,1.04,18.95,121.34,1.66,83.82,-12.07274,-77.08269,1002.81,18.52
67,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,18,1395.44,16.56,33,46.9,1.59,1.06,21.01,113.97,0.28,88.1,-12.07274,-77.08269,1003.19,17.95
68,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,19,1874.68,31.46,35,29.6,2.22,1.23,25.72,108.53,0,88.54,-12.07274,-77.08269,1003.71,17.89
69,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,20,1647.13,28.7,34.23,21.64,2.28,1.27,25.46,106.98,0,90.91,-12.07274,-77.08269,1004.33,17.51
70,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,21,1409.25,23.89,32.05,12.44,1.84,1.29,25.31,108.07,0,89.43,-12.07274,-77.08269,1004.96,17.43
71,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,22,1293.3,20.74,32.18,7.02,2.68,1.76,23.97,105.05,0,88.27,-12.07274,-77.08269,1005.66,17.47
72,10069,150122,PE,Subgerencia de Desarrollo Ambiental,3/11/2020,23,1064.1,13.16,30.21,2.95,2.03,1.32,22.21,106.03,0,89.2,-12.07274,-77.08269,1005.63,17.24
73,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,0,610.23,3.68,28.54,1.07,2.01,1.18,19.84,94.93,0,92.11,-12.07274,-77.08269,1005.28,16.94
74,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,1,274.11,0.22,26.64,1.46,1.51,0.98,19.26,94.56,0,94.79,-12.07274,-77.08269,1004.82,16.59
75,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,2,242.93,0.31,25.47,0.69,1.37,0.81,19.71,99.43,0,95.05,-12.07274,-77.08269,1004.39,16.43
76,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,3,220.4,0.06,24.97,1.35,1.3,0.83,18.58,94.88,0,95.56,-12.07274,-77.08269,1004,16.13
77,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,4,278.68,0.46,24.87,0.07,1.53,1.05,19.41,88.93,0,94.53,-12.07274,-77.08269,1003.95,16.25
78,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,5,228.93,0.04,25.51,2.57,1.85,1.15,17.72,93.8,0,95.23,-12.07274,-77.08269,1004.23,16.06
79,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,6,280.54,1.65,26.75,4.24,1.66,1.05,18.83,100.72,0,96.35,-12.07274,-77.08269,1004.71,15.79
80,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,7,686.77,15.8,29.85,2.97,2.88,2.35,25.67,105.18,0.09,95.65,-12.07274,-77.08269,1005.16,16.03
81,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,8,627.98,12.04,28.36,6.26,2.46,1.55,22.58,106.31,0.23,95.67,-12.07274,-77.08269,1005.93,16.14
82,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,9,1096.84,23.93,28.3,4.65,1.75,1.09,28.75,108.36,0.45,93.39,-12.07274,-77.08269,1006.32,16.65
83,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,10,1163.57,24.08,25.41,3,1.3,0.9,29.99,110.67,0.86,90.74,-12.07274,-77.08269,1006.47,17.13
84,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,11,1423.28,31.64,22.67,1.62,1.33,0.92,33.38,111.05,1.32,88.77,-12.07274,-77.08269,1006.22,17.71
85,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,12,1270.11,24.99,20.42,1.58,1.38,0.88,31.34,114.15,1.52,87.09,-12.07274,-77.08269,1005.65,17.84
86,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,13,1130.1,17.69,21.53,1.85,1.02,0.73,30.04,114.27,1.58,85.11,-12.07274,-77.08269,1005.3,17.98
87,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,14,890.69,9.73,22.06,2.58,1.05,0.69,25.32,118.12,1.43,83.93,-12.07274,-77.08269,1004.93,17.85
88,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,15,1199.36,16.01,22.78,7.94,1.48,0.99,26.52,117.77,1.6,80.76,-12.07274,-77.08269,1004.51,18.71
89,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,16,992.71,12.04,22.41,7.72,1.53,1.12,24.51,120.14,2.07,78.61,-12.07274,-77.08269,1003.92,19.19
90,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,17,1254.05,14.69,27.19,37.16,2.42,1.5,21.03,120.95,0.83,82.49,-12.07274,-77.08269,1003.84,18.41
91,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,18,1311.79,14.02,31.44,37.73,3.53,2.81,20.16,116.87,0.15,85.11,-12.07274,-77.08269,1003.91,18.13
92,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,19,1128.77,13.79,30.63,23.94,2.16,1.67,22.25,118.98,0,87.11,-12.07274,-77.08269,1004.43,17.7
93,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,20,1201.73,17.4,30.96,17.58,2.55,1.95,23.99,116.28,0,87.8,-12.07274,-77.08269,1004.97,17.54
94,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,21,995.38,13.73,30.15,12.87,2.51,1.87,22.25,113.89,0,88.61,-12.07274,-77.08269,1005.43,17.42
95,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,22,881.04,10.75,28.88,10.16,2.26,1.7,21.89,112.85,0,89.11,-12.07274,-77.08269,1005.81,17.23
96,10069,150122,PE,Subgerencia de Desarrollo Ambiental,4/11/2020,23,899,13.18,28.92,1.95,2.33,1.75,22.76,108.21,0,88.74,-12.07274,-77.08269,1005.61,17.3
97,10069,150122,PE,Subgerencia de Desarrollo Ambiental,5/11/2020,0,408.69,1.08,26.72,6.4,2.13,1.52,18.39,106.84,0,90.47,-12.07274,-77.08269,1004.95,16.9
98,10069,150122,PE,Subgerencia de Desarrollo Ambiental,5/11/2020,1,258.96,0.04,26.38,10.91,2.02,1.47,17.42,105.93,0,92.44,-12.07274,-77.08269,1004.52,16.45
99,10069,150122,PE,Subgerencia de Desarrollo Ambiental,5/11/2020,2,262.57,0.25,26.42,3.77,2.66,2.35,18.2,91.75,0,92.49,-12.07274,-77.08269,1004.19,16.43
100,10069,150122,PE,Subgerencia de Desarrollo Ambiental,5/11/2020,3,225.06,0.01,25.61,6.86,1.47,1.01,17.59,91.37,0,93.63,-12.07274,-77.08269,1003.76,16.27
101,10069,150122,PE,Subgerencia de Desarrollo Ambiental,5/11/2020,4,208.63,0.04,25.51,3.06,1.78,0.9,17.85,87.64,0,93.87,-12.07274,-77.08269,1003.59,16.31
102,10069,150122,PE,Subgerencia de Desarrollo Ambiental,5/11/2020,5,379.94,3.13,26.01,2.69,2.39,1.04,19.68,95.63,0,94.87,-12.07274,-77.08269,1003.64,16.26
103,10069,150122,PE,Subgerencia de Desarrollo Ambiental,5/11/2020,6,305.68,2.6,26.42,1.16,1.92,0.96,19.84,96.51,0,94.16,-12.07274,-77.08269,1003.89,16.29
104,10069,150122,PE,Subgerencia de Desarrollo Ambiental,5/11/2020,7,549.04,12.81,28.6,1.77,2.05,0.99,24.65,105.33,0.1,92.87,-12.07274,-77.08269,1004.25,16.53
105,10069,150122,PE,Subgerencia de Desarrollo Ambiental,5/11/2020,8,934.13,24.32,29.15,3.67,2.07,1.16,29.33,107.49,0.25,91.59,-12.07274,-77.08269,1004.92,16.79
106,10069,150122,PE,Subgerencia de Desarrollo Ambiental,5/11/2020,9,914.99,20.04,26.6,1.56,1.71,1.09,27.81,107.45,0.47,90.75,-12.07274,-77.08269,1005.21,16.96
107,10069,150122,PE,Subgerencia de Desarrollo Ambiental,5/11/2020,10,1151.75,23.74,26.05,1.61,1.58,0.83,29.19,108.32,0.55,90.77,-12.07274,-77.08269,1005.2,16.98
108,10069,150122,PE,Subgerencia de Desarrollo Ambiental,5/11/2020,11,1872.27,41.53,26.15,1.69,3.89,2.93,39.03,107.6,0.97,84.95,-12.07274,-77.08269,1004.84,18.35
109,10069,150122,PE,Subgerencia de Desarrollo Ambiental,5/11/2020,12,1339.06,27.7,18.99,2.36,2.55,2,32.61,111.98,1.49,81.21,-12.07274,-77.08269,1004.38,18.91
110,10069,150122,PE,Subgerencia de Desarrollo Ambiental,5/11/2020,13,962.41,15.93,18.66,0.07,0.82,0.58,30.71,114.92,1.92,84.49,-12.07274,-77.08269,1003.85,18.43
111,10069,150122,PE,Subgerencia de Desarrollo Ambiental,5/11/2020,14,1129.34,17.58,17.51,0,0.92,0.66,31.9,111.52,3.07,81.47,-12.07274,-77.08269,1003.16,19.19
