id,listing_url,scrape_id,last_scraped,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
4223956,https://www.airbnb.com/rooms/4223956,20220606014139,2022-06-06,Typical Parisian Flat,"Very lovely 2 bedroom Parisian apartment (hardwood floors, moldings, fireplace), bright and comfortable set on a quiet street just near the Eurostar, Thalys.<br /><br />20 minutes walk from Montmartre and 25 minutes walk from Grands Magasins.<br /><br /><b>The space</b><br />Summary :<br /><br />- 67 square meters apartment on the 3rd floor,<br />- Southeast orientation. The apartment overlooks a quiet street and a courtyard.<br />- Central heating.<br />- Internet access .<br />- Clean linen and towels provided (bed sheets and bath towels).<br />- Maximum capacity : six people.<br /><br />Please note that the apartment is not practical to accommodate babies or children under six.<br /><br />1. Living room :<br /><br />- Large south facing room,<br />- Two large windows, one fireplace and two mirrors,<br />- one comfortable double sofa bed,<br />- 4 chairs and a stool,<br />- one old dresser.<br /><br />2.  Kitchen :<br /><br />- full equipped kitchen with hob and oven, coffee maker, t","The apartment is located in the area of North Station - Lariboisière Hospital - St Vincent de Paul church.<br /><br />1. Tourism :<br /><br />The apartment is ideal for visiting Paris:<br /><br />On foot :<br /><br />- 20 minutes from Montmartre and Grands Boulevards (Grand Rex),<br />- 25 minutes to the ""Galeries Lafayette"", ""Printemps"".<br />- 15 minutes from the Martyrs street (Paris 9).<br /><br />By public transport :<br /><br />- 10 minutes from Chatelet (""Beaubourg"", ""St Eustache church"") by RER B,<br />- 15 minutes from Notre Dame de Paris and the Latin Quarter by RER B,<br />- 15 minutes from the Opera Garnier by the 7 subway line,<br />- 20 minutes from the Louvre by the 7 subway line,<br />- 15 minutes from Bastille and Faubourg St Antoine by the 5 subway line.<br /><br />2. The Neighborhood.<br /><br />2.1.  Shops in the area :<br /><br />- MONOP, at 24 Dunkerque Street, 75010 Paris<br />- Leader Price Express, at 39 Dunkerque, Street 75 010 Paris<br />- Picard, at 45 Dunke",https://a0.muscache.com/pictures/54968808/8a362265_original.jpg,21920109,https://www.airbnb.com/users/show/21920109,Baudouin,2014-09-29,"Dijon, Bourgogne-Franche-Comté, France","Hello. My name is Baudouin. I have been living in Paris for 10 years after five years of traveling around the world in the French Navy. I love travelling, meeting people, new cultures, and sharing anything on any subject.  I would be happy to welcome you in my flat.",within a few hours,100%,95%,FALSE,https://a0.muscache.com/im/users/21920109/profile_pic/1412008789/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/21920109/profile_pic/1412008789/original.jpg?aki_policy=profile_x_medium,Gare du Nord - Gare de I'Est,1,1,"['email', 'phone']",TRUE,TRUE,"Paris, Île-de-France, France",Entrepôt,NA,48.88231,2.35213,Entire rental unit,Entire home/apt,6,NA,1 bath,2,2,"[""Refrigerator"", ""Extra pillows and blankets"", ""Conditioner"", ""Carbon monoxide alarm"", ""Wifi"", ""Oven"", ""Body soap"", ""Clothing storage: wardrobe"", ""Fireplace guards"", ""Coffee maker"", ""First aid kit"", ""Bathtub"", ""Stove"", ""Indoor fireplace"", ""Dishwasher"", ""Paid parking off premises"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Freezer"", ""Long term stays allowed"", ""Nespresso machine"", ""Heating"", ""Hot water kettle"", ""Wine glasses"", ""Elevator"", ""Hair dryer"", ""Smoke alarm"", ""Sound system"", ""Hot water"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Cleaning products"", ""Iron"", ""Shower gel"", ""Bed linens"", ""Fire extinguisher"", ""Essentials"", ""Cooking basics"", ""Toaster"", ""Shampoo"", ""Kitchen"", ""Hangers""]",$243.00,4,30,4,5,30,30,4.1,30,NA,TRUE,3,14,40,46,2022-06-06,55,15,3,2014-10-20,2022-05-30,4.87,4.89,4.91,4.92,4.96,4.8,4.91,7511003687294,FALSE,1,1,0,0,0.59
39959707,https://www.airbnb.com/rooms/39959707,20220606014139,2022-06-06,Eiffel Tower - Luxury flat with breathtaking view,"Fully renovated and refurbished studio with the most amazing view on Eiffel Tower and several Parisian monuments (Invalides, Montmartre, Panthéon, Notre Dame ...)<br />The large french windows and the balcony make the experience even more memorable.<br />The studio is located 10 min walk from the Eiffel Tower and 4 min walk from Metro stations.<br />The building is safe and there are plenty of shops, restaurants in the neighborhood.<br />Queen size bed, Italian shower<br />NETFLIX included.<br /><br /><b>The space</b><br />Studio recently renovated and decorated by an interior designer.<br />The studio is composed of a living room / kitchen area and a sleeping area.<br />Kitchen equipped with all household appliances for your comfort.<br /><br /><b>Guest access</b><br />You have access to the whole studio including the balcony<br /><br /><b>Other things to note</b><br />I will send you a booklet with all the details for the studio as well as restaurants, shops recommendations.<br /><br",NA,https://a0.muscache.com/pictures/fcdf13eb-dd3e-445c-b2a1-30ed99f13e7a.jpg,308076259,https://www.airbnb.com/users/show/308076259,Émilie,2019-11-08,"Paris, Île-de-France, France",I love hosting people from all over the world and do my best to make your trip in Paris memorable  !,within an hour,100%,97%,TRUE,https://a0.muscache.com/im/pictures/user/2550a87f-6041-4594-9d4f-e3d18cf13f0c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2550a87f-6041-4594-9d4f-e3d18cf13f0c.jpg?aki_policy=profile_x_medium,NA,1,1,"['email', 'phone']",TRUE,TRUE,NA,Vaugirard,NA,48.85161,2.28934,Entire rental unit,Entire home/apt,2,NA,1 bath,NA,1,"[""Single level home"", ""Refrigerator"", ""Lockbox"", ""Carbon monoxide alarm"", ""Wifi"", ""Coffee maker"", ""Babysitter recommendations"", ""Private patio or balcony"", ""Stove"", ""Baking sheet"", ""Paid parking off premises"", ""Dishwasher"", ""Microwave"", ""Long term stays allowed"", ""Heating"", ""Elevator"", ""Hair dryer"", ""42\"" HDTV with premium cable, Netflix"", ""Smoke alarm"", ""Hot water"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Iron"", ""Shower gel"", ""Bed linens"", ""Cooking basics"", ""Essentials"", ""Shampoo"", ""Kitchen"", ""Hangers""]",$304.00,2,1125,1,3,1125,1125,2,1125,NA,TRUE,0,0,0,112,2022-06-06,112,33,3,2019-11-28,2022-06-03,4.91,4.98,4.85,4.96,4.96,4.88,4.64,7511504862243,FALSE,1,1,0,0,3.64
599983933979289500,https://www.airbnb.com/rooms/599983933979289486,20220606014139,2022-06-06,Paris 16è - superbe appartement cosy 33m2,"Détendez-vous dans ce logement unique et tranquille.<br />Mon appartement est situé au 1er étage d'un immeuble sur une agréable cour arborée et calme. Entièrement refait à neuf en 2016, vous y trouverez tout le confort, tous les équipements, pour vous sentir comme chez vous :-)<br />Charming flat on the first floor, situated in a small quiet street not far from Les Champs Elysées and the Trocadero - metro line 2. Totally renovated on March 16, it is fully equipped.<br /><br /><b>The space</b><br />Dans l'entrée cosy, vous déposerez vos clés sur la console ; vous y trouverez notre livret d'accueil qui vous guidera dans l'utilisation de nos équipements mais aussi dans la découverte de cette magnifique ville qu'est Paris.<br />A droite la salle d'eau WC entièrement carrelée à neuf avec douche ""ciel de pluie"".<br />En face la pièce principale baignée de lumière, comprend une cuisine entièrement équipée (lave vaisselle, lavante-séchante, micro-ondes et four, plaque à induction, frigo et Nes","l'appartement se situe entre le rond point des Champs-Elysées et l'Arc de Triomphe et le Trocadero ; poussez un peu plus loin et vous serez à la Tour Eiffel, au musée d'Art Moderne ou a- l'aquarium de Paris.... bref vous êtes au coeur du triangle d'or .... Bienvenue !",https://a0.muscache.com/pictures/miso/Hosting-599983933979289486/original/083d8d7f-f894-4038-8fed-71ebe433095a.png,452494816,https://www.airbnb.com/users/show/452494816,Jules,2022-04-03,FR,NA,N/A,N/A,N/A,FALSE,https://a0.muscache.com/im/pictures/user/4ae2a571-dc0c-485a-a23c-ea0fd38dc19a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4ae2a571-dc0c-485a-a23c-ea0fd38dc19a.jpg?aki_policy=profile_x_medium,NA,0,0,"['email', 'phone']",TRUE,TRUE,"Paris, Île-de-France, France",Passy,NA,48.86691808130086,2.2842489951683023,Entire condo,Entire home/apt,2,NA,1 bath,1,2,"[""Refrigerator"", ""Wifi"", ""Oven"", ""Portable fans"", ""Portable heater"", ""Coffee maker"", ""TV"", ""Free dryer \u2013 In unit"", ""Dishwasher"", ""Microwave"", ""Washer"", ""Dedicated workspace"", ""Dining table"", ""Long term stays allowed"", ""Hot water kettle"", ""Wine glasses"", ""Hair dryer"", ""Smoke alarm"", ""Hot water"", ""Dishes and silverware"", ""Iron"", ""Cleaning products"", ""Bed linens"", ""Cooking basics"", ""Toaster"", ""Essentials"", ""Kitchen"", ""Hangers""]",$161.00,7,70,7,7,1125,1125,7,1125,NA,TRUE,0,4,32,106,2022-06-06,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7511606354828,FALSE,1,1,0,0,NA
41817085,https://www.airbnb.com/rooms/41817085,20220606014139,2022-06-07,Lovely apartment in the center of Paris !,"A deux pas du quartier Montorgeuil et desservi par 4 lignes de métro. Ce charmant studio situé au métro Bonne nouvelle peut accueillir deux personnes.<br /><br />Accès très rapide à l'ensemble des Lignes de métro Parisienne (RER A, B, D Métro 1,3,4,8,9,11,14) pour vous permettre de profiter pleinement de tous les quartiers parisiens en fonction de vos envies.<br /><br /><b>The space</b><br />- Localisation centrale dans un quartier vivant, très recherché.<br />- Facilement accessible.<br />- Entièrement équipé, draps, serviettes.",NA,https://a0.muscache.com/pictures/3aaf3732-30b0-4d91-b18b-78998c9ed0e3.jpg,8024111,https://www.airbnb.com/users/show/8024111,Théo,2013-08-08,"Paris, Île-de-France, France","Chers futurs guests, 

J'adore voyager et je suis donc souvent absent. À mes yeux la meilleure façon de découvrir une ville est en y vivant comme quelqu'un de local et cela passe, bien entendu, par le logement. C'est dans cette optique que lors de mes voyages je laisse mon logement à disposition des voyageurs du monde entier, alors : pourquoi pas vous ?  :) 

Pas d'inquiétude, même si je ne suis pas présent lors de vos réservations, Luckey Homes, conciergerie officielle Airbnb, à laquelle j'ai confié la gestion de mon logement, saura rendre votre séjour aussi agréable que possible !

A très vite, Théo.


﻿

Dear future guests, 

I love travelling, so I'm often absent. For me, the best way to get to know a city is by living there like a local person, and this can only be done, of course, by getting accommodation. It is with this in mind that whenever I am travelling, I make my lodging facility available to travelers from around the world, so: why not you?

Don't worry, even if I'm not present when you are doing the booking arrangement, Luckey Homes, Airbnb's official concierge, to whom I have entrusted the management of my home, will make your stay as enjoyable as possible!

See you soon, Théo.",N/A,N/A,N/A,FALSE,https://a0.muscache.com/im/users/8024111/profile_pic/1375968566/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/8024111/profile_pic/1375968566/original.jpg?aki_policy=profile_x_medium,Opéra - Grands Boulevards,2,2,"['email', 'phone']",TRUE,TRUE,NA,Entrepôt,NA,48.87101,2.35168,Entire rental unit,Entire home/apt,2,NA,1 bath,1,1,"[""Hair dryer"", ""Smoke alarm"", ""Washer"", ""Cable TV"", ""Coffee maker"", ""Refrigerator"", ""TV with standard cable"", ""Hot water"", ""Dishes and silverware"", ""Iron"", ""Stove"", ""Bed linens"", ""Wifi"", ""Heating"", ""Essentials"", ""Cooking basics"", ""Long term stays allowed"", ""Shampoo"", ""Kitchen""]",$75.00,365,1125,365,365,1125,1125,365,1125,NA,TRUE,0,0,0,0,2022-06-07,8,0,0,2020-02-12,2020-09-01,4.88,5,4.5,4.75,5,5,4.88,NA,FALSE,2,2,0,0,0.28
18863012,https://www.airbnb.com/rooms/18863012,20220606014139,2022-06-06,Charming place in the east center  Aristocat's vue,"Idéalement situé au centre est, proche du canal st Martin dans triangle Oberkampf-Parmentier-St Ambroise, dans un immeuble haussmannien de 1889. Proche commerces.<br />Au 6ème dernier étage sans ascenseur, palier semi privatif. Logement 2 pièces 36m2, calme++, lumineux, double exposition sur cour, séjour sud-ouest, vue (tour Eiffel, Montparnasse, Centre Beaubourg) balconnets arborés, séjour confortable, cuisine américaine équipée, chambre calme, dressing, bureau, salle de bain, 2 wc, parquet chêne.<br /><br /><b>The space</b><br />L'espace de vie comprend<br />Le balcon intérieur 4m2 arboré, semi privatif, 6 ème et dernier étage. (Fumeurs)<br />LOGEMENT 36m2 <br />ENTRÉE + toilettes.<br /><br />CUISINE  AMÉRICAINE <br />Lave-vaisselle<br />Frigo, petit congélateur <br />Four multicuisson (micro-onde, Chaleur tournante, vapeur, grill). <br />Cafetière filtre <br />Cafetière nespresso<br />Grill pain<br />Plaque gaz + hotte aspirante (évacuation extérieure)<br />Bouilloire <br />Presse a","Oberkampf is a very popular and lively neighborhood, seen as the trendiest places to live in. The area is a young and dynamic, where you can find many bars, cafes, restaurants, galleries, lots of shops (4 bakeries / pastries  1 no gluten,  shops, 3 butchers, fish shops, 4 supermarkets, fruit shops 1 cheese shops, orientals pastries,florist, barber, hairdressers, pressing,   ...)<br />It's like a village in the city.",https://a0.muscache.com/pictures/01cc5dd4-35e2-40da-9786-ec4a2f1fc43b.jpg,130643980,https://www.airbnb.com/users/show/130643980,Yaya,2017-05-16,"Paris, Île-de-France, France","Offrir aux voyageurs un havre de paix, calme et confortable pour leur permettre de découvrir Paris dans les meilleures conditions",within a day,60%,23%,FALSE,https://a0.muscache.com/im/pictures/user/3ff87ff8-0f83-4c0b-a197-3521f153c910.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3ff87ff8-0f83-4c0b-a197-3521f153c910.jpg?aki_policy=profile_x_medium,République,1,1,"['email', 'phone']",TRUE,TRUE,"Paris, Île-de-France, France",Popincourt,NA,48.8635,2.37414,Entire rental unit,Entire home/apt,3,NA,1 bath,1,2,"[""Refrigerator"", ""Extra pillows and blankets"", ""Wifi"", ""Oven"", ""Coffee maker"", ""First aid kit"", ""Bathtub"", ""Dryer"", ""Dishwasher"", ""Pocket wifi"", ""Cleaning before checkout"", ""Microwave"", ""Washer"", ""Long term stays allowed"", ""Heating"", ""Hair dryer"", ""Smoke alarm"", ""Hot water"", ""Dishes and silverware"", ""Iron"", ""Fire extinguisher"", ""Bed linens"", ""Cooking basics"", ""Patio or balcony"", ""Essentials"", ""Shampoo"", ""Kitchen"", ""Room-darkening shades"", ""Hangers""]",$121.00,5,30,5,5,30,30,5,30,NA,TRUE,5,19,19,19,2022-06-06,31,3,0,2017-08-15,2022-03-18,4.9,4.87,4.9,4.94,4.87,4.9,4.87,7511102136455,FALSE,1,1,0,0,0.53
47713000,https://www.airbnb.com/rooms/47713000,20220606014139,2022-06-07,Cosy appartement in bastille,<b>Guest access</b><br />Digicode et ascenseur,"Boulangerie, supermarché, restauration rapide ...",https://a0.muscache.com/pictures/bb5e0ffe-6be0-4bc7-bfbc-4b762d9c9e86.jpg,384369904,https://www.airbnb.com/users/show/384369904,Sara,2021-01-13,FR,NA,N/A,N/A,83%,FALSE,https://a0.muscache.com/im/pictures/user/6644a777-3083-4521-9ef1-51033e39765c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6644a777-3083-4521-9ef1-51033e39765c.jpg?aki_policy=profile_x_medium,NA,1,1,['phone'],TRUE,TRUE,"Paris, Île-de-France, France",Popincourt,NA,48.85591,2.37603,Entire condo,Entire home/apt,4,NA,1.5 baths,NA,2,"[""Elevator"", ""Hair dryer"", ""Washer"", ""TV"", ""Hot water"", ""Iron"", ""Long term stays allowed"", ""Wifi"", ""Heating"", ""Essentials"", ""Shampoo"", ""Free driveway parking on premises \u2013 1 space"", ""Kitchen"", ""Hangers""]",$75.00,365,365,365,365,365,365,365,365,NA,TRUE,29,59,89,364,2022-06-07,5,5,0,2021-06-25,2021-08-07,4.8,5,4.8,5,5,5,5,NA,FALSE,1,1,0,0,0.43
23646909,https://www.airbnb.com/rooms/23646909,20220606014139,2022-06-07,Chambre privée et jolie entre Bercy et Daumesnil !,"Attention ! Il s'agit bien d'une chambre privée et non d'un appartement complet. Je possède moi-même une chambre dans ce même appartement. La salle d'eau et toilette est partagée.<br />Dans un très bel appartement, tout en haut d'un immeuble haussmannien (6ème et dernier étage avec petit ascenseur), vous bénéficierez d'une chambre privée, cosy, au calme et idéalement placée dans le 12ème arrondissement de Paris.<br />Des rideaux sont placés de façon à garantir l'intimité des visiteurs dans la chambre.<br /><br /><b>The space</b><br />Refait à neuf par un architecte, l'intérieur de l'appartement est chaleureux, lumineux, fonctionnel et pratique car bien équipé.<br />L'appartement est en outre proche de toutes les commodités nécessaires à la vie quotidienne, un Monoprix est situé à 40 mètres, ainsi que le métro Dugommier, une pharmacie, une boulangerie, des restaurant, tout ce dont vous pouvez avoir besoin.","L'appartement bénéficie d'une très bonne situation dans le 12ème arrondissement de Paris, proche de la promenade dorée, du Cour St Emilion et son ""Bercy Village"", à 6min à pied de la Gare de Bercy et à environ 15min à pied de la Gare de Lyon, et enfin à 8min à pied du palais Omnisports, AccorHotels Arena.",https://a0.muscache.com/pictures/miso/Hosting-23646909/original/5d048f42-1051-4bfe-8395-03fc9f405e33.jpeg,25379825,https://www.airbnb.com/users/show/25379825,Stéphen,2014-12-30,"Paris, Île-de-France, France","Musicien professionnel depuis 2011, j'ai souvent utilisé Airbnb en tant que personne hébergée. Ayant toujours eu de bonnes expériences, je décide à mon tour d'accueillir des personnes souhaitant être hébergées sur Paris.
J'aime beaucoup la musique bien sûr, puis le cinéma, le Street Art, l'architecture...
De nature discrète, je respecte l'intimité des gens tout en étant prêt à les aider au moindre besoin. En espérant que vous passerez un bon séjour chez moi!...",N/A,N/A,96%,FALSE,https://a0.muscache.com/im/users/25379825/profile_pic/1419930815/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/25379825/profile_pic/1419930815/original.jpg?aki_policy=profile_x_medium,Bercy,1,1,"['email', 'phone']",TRUE,TRUE,"Paris, Île-de-France, France",Reuilly,NA,48.83986,2.38907,Private room in rental unit,Private room,2,NA,1 shared bath,1,1,"[""Refrigerator"", ""Carbon monoxide alarm"", ""Wifi"", ""Oven"", ""Host greets you"", ""Coffee maker"", ""TV"", ""Stove"", ""Paid parking off premises"", ""Microwave"", ""Washer"", ""Breakfast"", ""Heating"", ""Lock on bedroom door"", ""Elevator"", ""Hair dryer"", ""Smoke alarm"", ""Hot water"", ""Dishes and silverware"", ""Cooking basics"", ""Essentials"", ""Shampoo"", ""Kitchen"", ""Hangers""]",$47.00,1,10,1,1,10,10,1,10,NA,TRUE,0,0,0,0,2022-06-07,75,21,0,2018-03-24,2022-02-06,4.84,4.96,4.88,4.96,4.92,4.88,4.88,NA,FALSE,1,0,1,0,1.46
39266196,https://www.airbnb.com/rooms/39266196,20220606014139,2022-06-06,2 pièces spacieux et lumineux pour découvrir Paris,"Notre appartement est idéalement situé au coeur de Paris, proche du Canal Saint Martin, de Belleville et des Buttes Chaumont.<br /><br />Parfait pour un couple ou jusqu’à 4 personnes en rajoutant un lit dans le séjour.<br /><br />Au 5ème étage avec ascenseur, avec balcon.<br />Grand deux pièces cosy et chaleureux, spacieux (46m2), lumineux, avec tout pour vous y sentir bien.<br /><br />Parking privé gratuit en sous-sol.<br /><br />Transports, commerces, bars & restaurants à proximité immédiate.<br /><br />Attention, avenue plutôt bruyante.<br /><br /><b>The space</b><br />Au 5ème étage avec ascenseur.<br />Balcon privatif exposé plein ouest, au soleil l’après-midi et avec vue sur le Panthéon.<br /><br />Vous retrouverez tous les équipements nécessaires pour un bon séjour à Paris :<br />- Grand séjour <br />- Cuisine ouverte équipée avec frigo, plaques vitro céramique, micro-ondes, grille-pain, presse-agrumes, théière, cafetière bodum, sodastream (pour l’eau pétillante)<br />- Belle cha","Quartier artistique et animé où il fait bon vivre, idéalement situé, on a tout à disposition, tout en étant a 15 minutes du centre de Paris!<br />Proche à pied de Belleville, du Canal Saint-Martin, de République, de Gare de l’Est, du Canal de l’Ourcq, etc.<br /><br />Restaurants et cafés parisiens et/ou branchés tout autour, avec commerces à proximité, métro (lignes 2 et 11), bus (46 et 75).<br />Sympathique place Sainte-Marthe juste en bas où l’on se retrouve aux terrasses des cafés.<br />Le canal Saint-Martin et le canal de l’Ourcq offrent de belles promenades sur les rives.<br /><br />Côté pratique, un supermarché Franprix est à seulement 2 minutes à pieds de l'appartement !",https://a0.muscache.com/pictures/5ec02e27-1ff8-4e4a-8db3-ec5bf526a0fe.jpg,28805143,https://www.airbnb.com/users/show/28805143,Chloé,2015-03-05,"Neuilly-sur-Seine, Île-de-France, France",NA,within a day,90%,38%,TRUE,https://a0.muscache.com/im/users/28805143/profile_pic/1425568050/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/28805143/profile_pic/1425568050/original.jpg?aki_policy=profile_x_medium,Bastille,2,2,"['email', 'phone']",TRUE,TRUE,"Paris, Île-de-France, France",Entrepôt,NA,48.87676,2.37003,Entire rental unit,Entire home/apt,4,NA,1.5 baths,2,1,"[""Refrigerator"", ""Free parking on premises"", ""Wifi"", ""Oven"", ""Coffee maker"", ""Stove"", ""Private entrance"", ""Dishwasher"", ""Microwave"", ""Washer"", ""Long term stays allowed"", ""Heating"", ""Elevator"", ""Hair dryer"", ""Smoke alarm"", ""Dishes and silverware"", ""Iron"", ""Patio or balcony"", ""Cooking basics"", ""Essentials"", ""Shampoo"", ""Kitchen"", ""Hangers""]",$201.00,4,1125,4,4,1125,1125,4,1125,NA,TRUE,8,37,67,152,2022-06-06,38,28,1,2019-11-03,2022-06-01,4.87,4.92,4.87,4.87,4.97,4.95,4.84,7511004568511,FALSE,2,1,1,0,1.2
40998150,https://www.airbnb.com/rooms/40998150,20220606014139,2022-06-07,Beau 3 pièces près du Canal de l’Ourcq,"Appartement spacieux et lumineux situé au 6e et dernier étage (avec ascenseur), à 2min du Canal de L’Ourcq. L’appartement est très agréable, calme et bien équipé pour profiter au mieux de votre séjour. Idéal pour un couple avec bébé.<br /><br /><b>The space</b><br />Une grande chambre avec lit très confortable, une chambre enfant avec lit bébé, salle de bain avec douche à l’italienne, salon avec une cuisine ouverte à l’américaine. Équipé avec tout le nécessaire pour votre séjour. Draps et serviettes fournis.<br /><br /><b>Guest access</b><br />L’ensemble de l’appartement.<br /><br /><b>License number</b><br />7511905134624","Idéalement situé à 5min du parc de la Villette, 10min des Buttes Chaumont, 2min du Canal de L’Ourcq, le quartier a beaucoup de charme et se prête bien aux balades. De bonnes adresses restaurants à moins de 10min à pieds, un grand supermarché juste en face, pharmacie au pied de l’immeuble, autres commerces à 5min à pieds.",https://a0.muscache.com/pictures/6eb27818-3764-420a-ae75-c1c6d12c771b.jpg,14501507,https://www.airbnb.com/users/show/14501507,Magali,2014-04-20,"Paris, Île-de-France, France","Bonjour, nous c’est Gilles et Magali, nous nous sommes installés dans ce bel appartement depuis 1 ans, que nous avons aménagé pour qu'on s'y sente bien ! Nous travaillons à Paris, le reste du temps nous aimons voyager, faire du sport, de la musique et profiter aussi de Paris. C'est toujours un plaisir d'échanger et partager ce qu'on aime, nous serons donc ravis de pouvoir vous accueillir et donner les bons plans de notre belle capitale !

Parisian couple living in this lovely appartment since 1 year now. We work in Paris and like travel, sport, Music and enjoying parisian life. It Will be a pleasure to welcome you in Paris !",N/A,N/A,100%,FALSE,https://a0.muscache.com/im/pictures/user/239e1fbf-555e-43d3-97d1-58f0b4ae0fb5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/239e1fbf-555e-43d3-97d1-58f0b4ae0fb5.jpg?aki_policy=profile_x_medium,NA,1,1,"['email', 'phone']",TRUE,TRUE,"Paris, IDF, France",Buttes-Chaumont,NA,48.88785,2.38335,Entire condo,Entire home/apt,3,NA,1 bath,2,1,"[""Children\u2019s books and toys for ages 0-2 years old"", ""Pack \u2019n play/Travel crib"", ""Children\u2019s dinnerware"", ""Refrigerator"", ""Extra pillows and blankets"", ""Bread maker"", ""Wifi"", ""Oven"", ""Portable fans"", ""Coffee maker"", ""TV"", ""Crib"", ""Stove"", ""High chair"", ""Baking sheet"", ""Paid parking off premises"", ""Dishwasher"", ""Drying rack for clothing"", ""Microwave"", ""Washer"", ""Changing table"", ""Dining table"", ""Freezer"", ""Long term stays allowed"", ""Heating"", ""Hot water kettle"", ""Wine glasses"", ""Elevator"", ""Hair dryer"", ""Smoke alarm"", ""Hot water"", ""Dishes and silverware"", ""Iron"", ""Cleaning products"", ""Bed linens"", ""Baby bath"", ""Cooking basics"", ""Essentials"", ""Toaster"", ""Shampoo"", ""Kitchen"", ""Room-darkening shades"", ""Hangers""]",$80.00,5,1125,5,5,1125,1125,5,1125,NA,TRUE,0,0,0,0,2022-06-07,2,1,0,2020-03-07,2021-08-06,5,5,5,5,5,5,5,7511905134624,FALSE,1,1,0,0,0.07
12527868,https://www.airbnb.com/rooms/12527868,20220606014139,2022-06-07,Beaubourg apartment in Le Marais!,"2 rooms, 50 m² for 3 people.<br />Clear in a very beautiful building (XIXth century), over Beaubourg's deadlock. 2nd floor. Very comfortable and handy: entrance hall, living-room/dining room, kitchen, bedroom, bathroom with bath and shower, toilets.<br /><br /><b>License number</b><br />7510300757493","Le  Marais is the historical, popular and aristocratic heart of Paris. Between the Place des Vosges and the Beaubourg Centre, town houses interspersed with museums as well as art galleries. You can walk to many cultural sites such as Notre-Dame, the St-Louis Island, the Quartier Latin, the Louvre Museum...<br />You'll find 3 supermarkets, groceries, bakeries, many shops, cafés, restaurants 2 mn away on Rambuteau street.",https://a0.muscache.com/pictures/780a30cc-c668-408f-8c80-fa92e9fb99b0.jpg,67866358,https://www.airbnb.com/users/show/67866358,Alessandro,2016-04-19,FR,NA,within a few hours,100%,92%,FALSE,https://a0.muscache.com/im/pictures/user/3449be0e-cf98-4037-a75f-44a39c5e54b7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3449be0e-cf98-4037-a75f-44a39c5e54b7.jpg?aki_policy=profile_x_medium,Châtelet - Les Halles - Beaubourg,1,1,"['email', 'phone']",TRUE,TRUE,"Paris, Île-de-France, France",Temple,NA,48.86328,2.35459,Entire rental unit,Entire home/apt,2,NA,1 bath,1,1,"[""Hair dryer"", ""Smoke alarm"", ""Washer"", ""Cable TV"", ""TV with standard cable"", ""Iron"", ""Fire extinguisher"", ""Wifi"", ""Long term stays allowed"", ""Heating"", ""Essentials"", ""Kitchen"", ""Hangers""]",$120.00,4,60,4,4,60,60,4,60,NA,TRUE,5,12,13,115,2022-06-07,26,14,1,2016-05-30,2022-05-12,4.62,4.88,4.62,5,4.92,4.92,4.81,7510300757493,FALSE,1,1,0,0,0.35
