CCDD,DEPARTAMENTO,CCPP,PROVINCIA,CCDI,DISTRITO,CIUDAD,CONGLOMERADO,NSELV,VIVIENDA,THOGAR,NHOGAR,ESTRATO,VRESFIN,RESFIN,P15,P15_N,P200_N,P313_N,P313_1,P313_2,P313_3,P313_4,factorfinal
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00188,9,1,1,3,1,1,1,5,1,3,9,2,6,2,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00148,00088,9,1,1,1,1,1,1,4,1,1,2,2,67,2,36.8443160934628
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00148,00088,9,1,1,1,1,1,1,4,1,2,1,1,63,2,36.8443160934628
14,LAMBAYEQUE,01,CHICLAYO,05,JOSE LEONARDO ORTIZ,Chiclayo,03841,02870,22,1,1,3,1,1,1,1,1,1,3,2,30,1,13.5325
14,LAMBAYEQUE,01,CHICLAYO,05,JOSE LEONARDO ORTIZ,Chiclayo,03841,02870,22,1,1,3,1,1,1,1,1,2,4,1,6,1,13.5325
14,LAMBAYEQUE,01,CHICLAYO,05,JOSE LEONARDO ORTIZ,Chiclayo,03841,02870,22,1,1,3,1,1,1,1,1,3,4,2,1,1,13.5325
14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,Chiclayo,03976,04566,21,1,1,4,1,1,1,2,2,1,1,1,55,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,Chiclayo,03976,04566,21,1,1,4,1,1,1,2,2,2,2,2,58,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,Chiclayo,03976,04566,21,1,1,4,1,1,1,2,2,3,8,1,23,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,Chiclayo,03976,04566,21,1,1,4,1,1,1,2,2,4,8,1,18,2,18.0433333333333
07,LIMA,01,CALLAO,03,CARMEN DE LA LEGUA REYNOSO,Lima,17806,18950,1,1,1,2,1,1,1,3,2,1,9,2,15,2,99.7730143898332
07,LIMA,01,CALLAO,03,CARMEN DE LA LEGUA REYNOSO,Lima,17806,18950,1,1,1,2,1,1,1,3,2,2,9,2,18,2,99.7730143898332
07,LIMA,01,CALLAO,03,CARMEN DE LA LEGUA REYNOSO,Lima,17806,18950,1,1,1,2,1,1,1,3,2,3,9,2,20,2,99.7730143898332
07,LIMA,01,CALLAO,01,CALLAO,Lima,18007,15271,14,1,1,3,1,1,1,3,1,1,3,2,45,2,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,18007,15271,14,1,1,3,1,1,1,3,1,2,4,1,21,2,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,18007,15271,14,1,1,3,1,1,1,3,1,3,5,2,18,2,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,18007,15271,14,1,1,3,1,1,1,3,2,1,2,2,43,1,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,18007,15271,14,1,1,3,1,1,1,3,2,2,8,1,21,1,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,18007,15271,14,1,1,3,1,1,1,3,2,3,9,2,18,1,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,18007,15271,14,1,1,3,1,1,1,3,2,4,9,2,2,1,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,18007,15271,14,1,1,3,1,1,1,3,2,5,9,1,1,1,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,18104,15610,7,1,1,2,1,1,1,6,2,1,8,1,26,2,99.7730143898332
07,LIMA,01,CALLAO,01,CALLAO,Lima,18104,15610,7,1,1,2,1,1,1,6,5,1,1,1,49,1,99.7730143898332
07,LIMA,01,CALLAO,01,CALLAO,Lima,18104,15610,7,1,1,2,1,1,1,6,5,2,2,2,51,1,99.7730143898332
07,LIMA,01,CALLAO,01,CALLAO,Lima,18426,17572,15,1,1,2,1,1,1,3,2,1,2,2,50,2,199.546028779666
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00062,00750,25,1,1,3,1,1,1,5,3,1,9,2,69,2,18.4221580467314
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,1961102,31009,9,1,1,3,1,1,1,5,1,1,1,1,67,2,133.030685853111
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,1961102,31009,9,1,1,3,1,1,1,5,1,2,2,2,62,2,133.030685853111
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,1961102,31009,9,1,1,3,1,1,1,5,5,1,1,1,44,2,133.030685853111
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,1961102,31009,9,1,1,3,1,1,1,5,5,2,8,2,18,2,133.030685853111
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,1961102,31009,9,1,1,3,1,1,1,5,5,3,8,2,1,2,133.030685853111
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,0354302,04095,22,1,1,2,1,1,1,1,1,1,2,2,47,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,0354302,04095,22,1,1,2,1,1,1,1,1,2,8,1,33,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,0354302,04095,22,1,1,2,1,1,1,1,1,3,9,1,51,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,0354302,04095,22,1,1,2,1,1,1,1,1,4,9,1,50,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,0354302,04095,22,1,1,2,1,1,1,1,1,5,9,1,48,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,0354302,04095,22,1,1,2,1,1,1,1,1,6,9,2,36,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,0354302,04095,22,1,1,2,1,1,1,1,1,7,9,1,30,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,0354302,04095,22,1,1,2,1,1,1,1,1,8,9,2,22,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,0354302,04095,22,1,1,2,1,1,1,1,1,9,9,1,18,2,18.0433333333333
20,PIURA,01,PIURA,04,CASTILLA,Piura,01569,01953,28,1,1,2,1,1,1,3,2,5,8,1,30,2,31.3682242140087
20,PIURA,01,PIURA,04,CASTILLA,Piura,01569,01953,28,1,1,2,1,1,1,3,3,1,1,1,63,2,31.3682242140087
20,PIURA,01,PIURA,04,CASTILLA,Piura,01569,01953,28,1,1,2,1,1,1,3,3,2,2,2,49,2,31.3682242140087
20,PIURA,01,PIURA,04,CASTILLA,Piura,01569,01953,28,1,1,2,1,1,1,3,3,3,8,2,30,2,31.3682242140087
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03476,03666,55,1,1,1,1,1,1,1,1,1,4,1,40,2,54.13
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03476,03666,55,1,1,1,1,1,1,1,1,2,4,2,34,2,54.13
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03476,03666,55,1,1,1,1,1,1,1,1,3,6,1,12,2,54.13
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10629,07944,31,1,1,3,1,1,1,5,2,1,4,2,43,2,50.5817339726989
07,LIMA,01,CALLAO,04,LA PERLA,Lima,18507,18080,4,1,1,2,1,1,1,3,1,1,2,2,53,2,79.8184115118666
07,LIMA,01,CALLAO,04,LA PERLA,Lima,18507,18080,4,1,1,2,1,1,1,3,1,2,8,1,33,2,79.8184115118666
07,LIMA,01,CALLAO,04,LA PERLA,Lima,18507,18080,4,1,1,2,1,1,1,3,3,1,1,1,57,2,79.8184115118666
07,LIMA,01,CALLAO,04,LA PERLA,Lima,18507,18080,4,1,1,2,1,1,1,3,3,2,2,2,50,2,79.8184115118666
07,LIMA,01,CALLAO,04,LA PERLA,Lima,18507,18080,4,1,1,2,1,1,1,3,3,3,8,2,32,2,79.8184115118666
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,20059,34315,22,1,1,2,1,1,1,3,2,1,2,2,54,2,133.030685853111
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1052003,06130,11,1,1,3,1,1,1,9,1,1,2,2,65,1,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1052003,06130,11,1,1,3,1,1,1,9,1,2,8,1,37,1,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1052003,06130,11,1,1,3,1,1,1,9,1,3,8,2,46,1,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1052003,06130,11,1,1,3,1,1,1,9,1,4,8,1,43,1,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1052003,06130,11,1,1,3,1,1,1,9,1,5,9,2,39,1,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1052003,06130,11,1,1,3,1,1,1,9,1,6,9,2,15,1,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1052003,06130,11,1,1,3,1,1,1,9,1,7,9,2,9,1,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1052003,06130,11,1,1,3,1,1,1,9,5,1,4,2,29,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1052003,06130,11,1,1,3,1,1,1,9,5,2,4,2,22,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1052003,06130,11,1,1,3,1,1,1,9,5,3,4,1,19,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1052003,06130,11,1,1,3,1,1,1,9,8,1,1,1,66,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1052003,06130,11,1,1,3,1,1,1,9,8,2,2,2,38,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1052003,06130,11,1,1,3,1,1,1,9,8,3,8,2,18,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1052003,06130,11,1,1,3,1,1,1,9,8,4,8,1,8,2,25.2908669863495
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,1947202,29349,28,1,1,4,1,1,1,3,2,1,4,2,27,2,79.8184115118666
15,LIMA,01,LIMA,03,ATE,Lima,2352902,59294,15,1,1,4,1,1,1,2,1,1,4,2,41,2,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,2352902,59294,15,1,1,4,1,1,1,2,1,2,5,1,45,2,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,2352902,59294,15,1,1,4,1,1,1,2,1,3,6,1,19,2,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,2352902,59294,15,1,1,4,1,1,1,2,1,4,6,1,7,2,99.7730143898332
15,LIMA,01,LIMA,11,EL AGUSTINO,Lima,2442902,51478,32,1,1,4,1,1,1,3,1,1,4,2,3,1,199.546028779666
15,LIMA,01,LIMA,11,EL AGUSTINO,Lima,2442902,51478,32,1,1,4,1,1,1,3,3,1,3,2,25,2,199.546028779666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38788,11,1,1,3,1,1,1,2,1,1,1,1,48,2,79.8184115118666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38788,11,1,1,3,1,1,1,2,1,2,2,2,46,2,79.8184115118666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38788,11,1,1,3,1,1,1,2,1,3,8,2,17,2,79.8184115118666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38788,11,1,1,3,1,1,1,2,1,4,8,2,15,2,79.8184115118666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38788,11,1,1,3,1,1,1,2,1,5,8,2,11,2,79.8184115118666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38788,11,1,1,3,1,1,1,2,1,6,8,1,9,2,79.8184115118666
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2611301,42807,7,1,1,4,1,1,1,2,2,1,9,2,52,2,133.030685853111
15,LIMA,01,LIMA,40,SANTIAGO DE SURCO,Lima,2723001,45484,9,1,1,2,1,1,1,1,1,1,2,2,79,2,133.030685853111
15,LIMA,01,LIMA,40,SANTIAGO DE SURCO,Lima,2723001,45484,9,1,1,2,1,1,1,1,1,2,4,1,26,2,133.030685853111
15,LIMA,01,LIMA,40,SANTIAGO DE SURCO,Lima,2723001,45484,9,1,1,2,1,1,1,1,1,3,4,2,24,2,133.030685853111
11,ICA,01,ICA,01,ICA,Ica,34353,11452,1,1,1,3,1,1,1,1,5,1,1,1,43,2,26.9067517153988
11,ICA,01,ICA,01,ICA,Ica,34353,11452,1,1,1,3,1,1,1,1,5,2,2,2,43,2,26.9067517153988
11,ICA,01,ICA,01,ICA,Ica,34353,11452,1,1,1,3,1,1,1,1,5,3,8,1,26,2,26.9067517153988
11,ICA,01,ICA,01,ICA,Ica,34353,11452,1,1,1,3,1,1,1,1,5,4,8,1,15,2,26.9067517153988
11,ICA,01,ICA,01,ICA,Ica,34442,11712,7,1,1,2,1,1,1,2,2,1,4,1,7,1,35.8756689538651
11,ICA,01,ICA,01,ICA,Ica,34442,11712,7,1,1,2,1,1,1,2,2,2,4,2,3,1,35.8756689538651
04,AREQUIPA,01,AREQUIPA,04,CERRO COLORADO,Arequipa,42177,12399,10,1,1,2,1,1,1,5,1,1,1,1,85,2,66.3138289263227
04,AREQUIPA,01,AREQUIPA,04,CERRO COLORADO,Arequipa,42177,12399,10,1,1,2,1,1,1,5,1,2,2,2,70,2,66.3138289263227
15,LIMA,01,LIMA,42,VILLA EL SALVADOR,Lima,2827902,65391,4,1,1,3,1,1,1,4,1,1,4,1,19,2,133.030685853111
15,LIMA,01,LIMA,42,VILLA EL SALVADOR,Lima,2827902,65391,4,1,1,3,1,1,1,4,1,2,4,2,27,2,133.030685853111
15,LIMA,01,LIMA,42,VILLA EL SALVADOR,Lima,2827902,65391,4,1,1,3,1,1,1,4,1,3,8,2,40,2,133.030685853111
15,LIMA,01,LIMA,42,VILLA EL SALVADOR,Lima,2827902,65391,4,1,1,3,1,1,1,4,4,1,4,2,40,2,133.030685853111
15,LIMA,01,LIMA,42,VILLA EL SALVADOR,Lima,2827902,65391,4,1,1,3,1,1,1,4,4,2,6,1,19,2,133.030685853111
15,LIMA,01,LIMA,42,VILLA EL SALVADOR,Lima,2827902,65391,4,1,1,3,1,1,1,4,4,3,6,2,27,2,133.030685853111
15,LIMA,01,LIMA,12,INDEPENDENCIA,Lima,21318,24911,21,1,1,2,1,1,1,3,1,1,2,2,80,2,133.030685853111
15,LIMA,01,LIMA,28,RIMAC,Lima,21572,34787,10,1,1,3,1,1,1,3,2,1,4,1,4,2,133.030685853111
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00147,00031,4,1,1,3,1,1,1,4,2,2,8,1,22,1,9.21107902336571
20,PIURA,01,PIURA,01,PIURA,Piura,01276,01538,9,1,1,2,1,1,1,1,1,1,3,1,52,2,31.3682242140087
07,LIMA,01,CALLAO,04,LA PERLA,Lima,18507,18088,20,1,1,2,1,1,1,5,2,1,8,2,24,2,133.030685853111
07,LIMA,01,CALLAO,04,LA PERLA,Lima,18507,18088,20,1,1,2,1,1,1,5,2,2,9,2,4,2,133.030685853111
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,19618,31026,30,1,1,2,1,1,1,7,5,5,9,2,2,2,99.7730143898332
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,19618,31026,30,1,1,2,1,1,1,7,5,1,2,2,45,1,99.7730143898332
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,19618,31026,30,1,1,2,1,1,1,7,5,2,8,2,21,1,99.7730143898332
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,19618,31026,30,1,1,2,1,1,1,7,5,3,8,2,11,1,99.7730143898332
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,19618,31026,30,1,1,2,1,1,1,7,5,4,9,1,3,1,99.7730143898332
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,19777,31567,13,1,1,2,1,1,1,4,2,1,2,2,45,2,99.7730143898332
15,LIMA,01,LIMA,17,LOS OLIVOS,Lima,20212,26045,24,1,1,3,1,1,1,2,1,1,4,1,20,1,99.7730143898332
15,LIMA,01,LIMA,17,LOS OLIVOS,Lima,20629,28783,8,1,1,2,1,1,1,3,2,1,2,2,42,2,99.7730143898332
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00062,00750,25,1,1,3,1,1,1,5,1,1,2,2,52,2,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00062,00750,25,1,1,3,1,1,1,5,2,1,2,2,69,2,18.4221580467314
20,PIURA,01,PIURA,04,CASTILLA,Piura,01675,02136,7,1,1,2,1,1,1,2,1,1,2,2,43,2,31.3682242140087
20,PIURA,01,PIURA,04,CASTILLA,Piura,01675,02136,7,1,1,2,1,1,1,2,1,2,4,1,3,2,31.3682242140087
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10609,07936,15,1,1,2,1,1,1,4,3,1,1,1,34,2,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10609,07936,15,1,1,2,1,1,1,4,3,2,9,2,52,2,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10713,08284,13,1,1,2,1,1,1,2,2,1,2,2,56,1,101.163467945398
07,LIMA,01,CALLAO,03,CARMEN DE LA LEGUA REYNOSO,Lima,1780902,18968,22,1,1,4,1,1,1,5,4,1,2,2,40,2,399.092057559333
07,LIMA,01,CALLAO,03,CARMEN DE LA LEGUA REYNOSO,Lima,1780902,18968,22,1,1,4,1,1,1,5,4,2,8,2,9,2,399.092057559333
07,LIMA,01,CALLAO,03,CARMEN DE LA LEGUA REYNOSO,Lima,1780902,18968,22,1,1,4,1,1,1,5,4,3,8,1,11,2,399.092057559333
07,LIMA,01,CALLAO,03,CARMEN DE LA LEGUA REYNOSO,Lima,1780902,18968,22,1,1,4,1,1,1,5,4,4,8,2,7,2,399.092057559333
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,1955201,29887,10,1,1,3,1,1,1,7,1,1,1,1,64,2,99.7730143898332
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,1955201,29887,10,1,1,3,1,1,1,7,1,2,2,2,59,2,99.7730143898332
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,1955201,29887,10,1,1,3,1,1,1,7,2,1,1,1,60,2,99.7730143898332
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,1955201,29887,10,1,1,3,1,1,1,7,2,2,8,2,30,2,99.7730143898332
15,LIMA,01,LIMA,30,SAN BORJA,Lima,2623602,43260,20,1,1,3,1,1,1,1,1,1,1,1,65,1,99.7730143898332
15,LIMA,01,LIMA,30,SAN BORJA,Lima,2623602,43260,20,1,1,3,1,1,1,1,1,2,2,2,55,1,99.7730143898332
15,LIMA,01,LIMA,30,SAN BORJA,Lima,2623602,43260,20,1,1,3,1,1,1,1,1,3,4,1,10,1,99.7730143898332
15,LIMA,01,LIMA,30,SAN BORJA,Lima,2623602,43260,20,1,1,3,1,1,1,1,1,4,4,2,8,1,99.7730143898332
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,2751102,61214,49,1,1,1,1,1,1,4,1,1,1,1,71,1,79.8184115118666
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,2751102,61214,49,1,1,1,1,1,1,4,1,2,9,2,64,1,79.8184115118666
04,AREQUIPA,01,AREQUIPA,04,CERRO COLORADO,Arequipa,4217201,12364,4,1,1,3,1,1,1,6,6,1,1,1,40,2,44.2092192842152
04,AREQUIPA,01,AREQUIPA,04,CERRO COLORADO,Arequipa,4217201,12364,4,1,1,3,1,1,1,6,6,2,2,2,40,2,44.2092192842152
04,AREQUIPA,01,AREQUIPA,04,CERRO COLORADO,Arequipa,4217201,12364,4,1,1,3,1,1,1,6,6,3,8,1,19,2,44.2092192842152
04,AREQUIPA,01,AREQUIPA,04,CERRO COLORADO,Arequipa,4217201,12364,4,1,1,3,1,1,1,6,6,4,8,1,8,2,44.2092192842152
11,ICA,01,ICA,01,ICA,Ica,34446,11888,8,1,1,2,1,1,1,3,1,1,4,1,12,2,35.8756689538651
04,AREQUIPA,01,AREQUIPA,04,CERRO COLORADO,Arequipa,42126,12602,22,1,1,3,1,1,1,3,1,1,2,2,62,2,44.2092192842152
04,AREQUIPA,01,AREQUIPA,04,CERRO COLORADO,Arequipa,42126,12602,22,1,1,3,1,1,1,3,1,2,4,1,28,1,44.2092192842152
15,LIMA,01,LIMA,32,SAN JUAN DE LURIGANCHO,Lima,2232502,47799,3,1,1,4,1,1,1,4,1,3,4,1,14,2,133.030685853111
15,LIMA,01,LIMA,40,SANTIAGO DE SURCO,Lima,2705402,45033,8,1,1,2,1,1,1,1,1,1,1,1,61,2,133.030685853111
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,2751102,61201,10,1,1,1,1,1,1,5,2,1,2,2,73,1,133.030685853111
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,2751102,61201,10,1,1,1,1,1,1,5,2,2,8,2,42,2,133.030685853111
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,2751102,61214,49,1,1,1,1,1,1,4,2,1,2,2,68,2,79.8184115118666
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,2751102,61214,49,1,1,1,1,1,1,4,3,1,9,2,68,2,79.8184115118666
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,1960101,30458,8,1,1,4,1,1,1,4,1,1,1,1,72,1,133.030685853111
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,1960101,30458,8,1,1,4,1,1,1,4,1,2,2,2,59,1,133.030685853111
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,1960101,30458,8,1,1,4,1,1,1,4,1,3,4,2,5,1,133.030685853111
20,PIURA,01,PIURA,04,CASTILLA,Piura,01561,01956,31,1,1,2,1,1,1,3,1,1,1,1,58,2,94.1046726420262
20,PIURA,01,PIURA,04,CASTILLA,Piura,01561,01956,31,1,1,2,1,1,1,3,1,2,2,2,54,2,94.1046726420262
02,ANCASH,18,SANTA,09,NUEVO CHIMBOTE,Chimbote,12462,10624,27,1,1,3,1,1,1,4,1,1,1,1,44,2,17.5677605416671
02,ANCASH,18,SANTA,09,NUEVO CHIMBOTE,Chimbote,12462,10624,27,1,1,3,1,1,1,4,1,2,2,2,42,2,17.5677605416671
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00606,4,1,1,2,1,1,1,4,2,1,1,1,63,2,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00606,4,1,1,2,1,1,1,4,2,2,2,2,58,2,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00606,4,1,1,2,1,1,1,4,2,3,9,1,13,1,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00046,00544,22,1,1,2,1,1,1,3,2,1,4,1,11,1,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00046,00544,22,1,1,2,1,1,1,3,2,2,4,1,6,1,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00058,00696,13,1,1,2,1,1,1,3,1,1,2,2,70,2,12.2814386978209
20,PIURA,01,PIURA,01,PIURA,Piura,01248,01456,4,1,1,1,1,1,1,2,2,1,4,2,26,1,23.5261681605066
20,PIURA,01,PIURA,01,PIURA,Piura,01324,01475,25,1,1,1,1,1,1,1,1,1,2,2,38,2,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01324,01475,25,1,1,1,1,1,1,1,1,2,1,1,42,2,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01324,01475,25,1,1,1,1,1,1,1,1,3,8,2,17,2,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01324,01475,25,1,1,1,1,1,1,1,1,4,9,2,66,2,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01486,01637,8,1,1,2,1,1,1,1,1,1,3,1,48,1,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01486,01637,8,1,1,2,1,1,1,1,1,2,4,2,24,2,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01486,01637,8,1,1,2,1,1,1,1,1,3,4,2,20,2,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01486,01637,8,1,1,2,1,1,1,1,1,4,4,1,18,2,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01536,01828,3,1,1,2,1,1,1,1,1,1,8,2,47,2,23.5261681605066
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,0003301,00185,19,2,2,5,1,1,1,4,1,1,1,1,56,2,7.36886321869257
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,0003301,00185,19,2,2,5,1,1,1,4,1,2,8,1,36,2,7.36886321869257
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,0003301,00185,19,2,2,5,1,1,1,4,1,3,8,1,34,2,7.36886321869257
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03439,03363,37,3,3,2,1,1,1,4,1,1,3,1,53,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,05,JOSE LEONARDO ORTIZ,Chiclayo,03862,02555,16,1,1,5,1,1,1,3,2,1,2,2,56,2,10.826
14,LAMBAYEQUE,01,CHICLAYO,05,JOSE LEONARDO ORTIZ,Chiclayo,03862,02555,16,1,1,5,1,1,1,3,2,2,4,2,7,2,10.826
14,LAMBAYEQUE,01,CHICLAYO,05,JOSE LEONARDO ORTIZ,Chiclayo,03862,02555,16,1,1,5,1,1,1,3,3,3,8,2,28,1,10.826
14,LAMBAYEQUE,01,CHICLAYO,05,JOSE LEONARDO ORTIZ,Chiclayo,03862,02555,16,1,1,5,1,1,1,3,3,4,8,2,25,1,10.826
14,LAMBAYEQUE,01,CHICLAYO,05,JOSE LEONARDO ORTIZ,Chiclayo,03862,02555,16,1,1,5,1,1,1,3,3,5,8,2,20,1,10.826
14,LAMBAYEQUE,01,CHICLAYO,05,JOSE LEONARDO ORTIZ,Chiclayo,03862,02555,16,1,1,5,1,1,1,3,3,1,2,2,58,1,10.826
14,LAMBAYEQUE,01,CHICLAYO,05,JOSE LEONARDO ORTIZ,Chiclayo,03862,02555,16,1,1,5,1,1,1,3,3,2,8,2,34,2,10.826
14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,Chiclayo,03911,04254,28,1,1,2,1,1,1,5,4,1,2,2,50,1,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,Chiclayo,03911,04254,28,1,1,2,1,1,1,5,4,2,8,1,17,2,18.0433333333333
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,0008201,01027,2,1,1,3,1,1,1,4,2,1,7,1,72,2,9.21107902336571
